timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.01714727  2.04252304 -0.02373981  0.81666458 -0.33300004  1.33406243
 -0.53642688  0.34651312  1.56708272 -1.08426614  0.        ]","[[  6.24200624e-02   4.09251397e-02  -3.75522046e-02   1.53186992e-01]
 [ -8.32880941e-05   9.04307853e-04   0.00000000e+00   0.00000000e+00]]",[ 1.06682292 -1.12768891],-2.27013,-0.281573119358,[-0.27527508 -0.13537483],[ 0.86358756 -1.35288274]
1,"[ 1.01250005  2.0436331   0.03730892  0.70065409 -0.33299956  1.33405759
 -0.28856464 -0.20257788  1.56467339 -1.05075748  0.        ]","[[  1.02124361e-01   1.19976097e-03  -3.75522046e-02   1.53186992e-01]
 [  3.95733118e+00  -3.96023580e+00   0.00000000e+00   0.00000000e+00]]",[ 1.93329197 -1.23385525],-2.25988,-0.2794035091,[-0.27527508 -0.13537483],[ 0.68631423 -1.40532005]
2,"[ 0.98554389  2.0344422   0.21701022  0.35626969 -0.33299908  1.33405275
 -0.04560619 -0.74079163  1.55071713 -0.95211659  0.        ]","[[ 0.22019134 -0.11696122 -0.0375522   0.15318699]
 [ 7.83645163 -7.84291149  0.          0.        ]]",[ 0.66727363 -0.76490055],-2.17299,-0.272412871592,[-0.27527508 -0.13537483],[ 0.55217332 -1.40914392]
3,"[ 0.90650488  1.98254777  0.4834945  -0.17351687 -0.33299859  1.3340479
  0.11008865 -1.13922199  1.51010981 -0.80944122  0.        ]","[[  0.4018615   -0.30265842  -0.0375522    0.15318699]
 [ 10.32230446 -10.71720436   0.           0.        ]]",[ 0.49238241 -1.96630601],-2.07653,-0.260362721159,[-0.27527508 -0.13537483],[ 0.41685617 -1.39279222]
4,"[ 0.75012618  1.84223606  0.78378762 -0.8411373  -0.33299811  1.33404306
  0.21940113 -1.65873631  1.43105222 -0.6704571   0.        ]","[[  0.6258185   -0.55460608  -0.0375522    0.15318699]
 [ 12.06760886 -14.46502978   0.           0.        ]]",[ -7.21053834e-05  -1.13217716e+00],-1.89073,-0.244258961318,[-0.27527508 -0.13537483],[ 0.3228054  -1.28776729]
5,"[ 0.51996208  1.55536627  1.05409894 -1.55567387 -0.33299763  1.33403822
  0.20452989 -2.16783151  1.31380161 -0.60316848  0.        ]","[[  0.86478879  -0.88075657  -0.0375522    0.15318699]
 [ 11.83017722 -18.13775803   0.           0.        ]]",[ 0.71524493 -1.31209671],-1.6939,-0.226579223591,[-0.27527508 -0.13537483],[ 0.39596882 -1.04707277]
6,"[ 0.20701081  1.08584894  1.27375022 -2.10100726 -0.33299714  1.33403337
  0.3672169  -2.6669066   1.14246895 -0.60897258  0.        ]","[[  1.12745302  -1.27963823  -0.0375522    0.15318699]
 [ 14.42766487 -21.73830606   0.           0.        ]]",[ 0.89283943 -1.86883172],-1.51742,-0.205215630987,[-0.27527508 -0.13537483],[ 0.44049475 -0.80851352]
7,"[-0.23012807  0.46102078  1.41140581 -2.17725425 -0.33299666  1.33402853
  0.57073695 -3.15600177  0.88895306 -0.66860877  0.        ]","[[  1.44860767  -1.74981036  -0.0375522    0.15318699]
 [ 17.67710067 -25.26700882   0.           0.        ]]",[-0.13250898  0.3905906 ],-1.25046,-0.177351675966,[-0.27527508 -0.13537483],[ 0.41022637 -0.63327658]
8,"[-0.71789242 -0.12745219  1.38483925 -1.60364328 -0.33299618  1.33402369
  0.51602236 -2.87207486  0.59518613 -0.80476361  0.        ]","[[  1.79338534  -2.23460103  -0.0375522    0.15318699]
 [ 16.80353677 -23.21896073   0.           0.        ]]",[ 0.55312272 -1.24045163],-1.19102,-0.154091855878,[-0.27527508 -0.13537483],[ 0.54129583 -0.50071973]
9,"[-1.18055507 -0.53314066  1.17285518 -0.46052247 -0.33299569  1.33401884
  0.63238341 -3.3570453   0.29796561 -1.03867738  0.        ]","[[  2.14809699  -2.73408728  -0.0375522    0.15318699]
 [ 18.66138329 -26.71804359   0.           0.        ]]",[ 2.3730556  -1.52128674],-1.25723,-0.15009124824,[-0.27527508 -0.13537483],[ 0.58827621 -0.45229372]
