timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.28770688 -0.15359727],"[ 0.99433516  2.03656452 -0.06862258  0.45984133 -0.62156014 -1.70197246
 -0.55434801  0.34788159  1.8399459   1.78253818  0.        ]",[-1.79782088 -3.93453989],-2.9266,-0.343706639752,"[[ 0.03757124 -0.08673234 -0.07312955 -0.19680844]
 [-0.00141762  0.00177019  0.          0.        ]]",[-1.99639642 -2.33651876]
1,[-0.28770688 -0.15359727],"[ 0.99533988  2.03087859 -0.13042907  0.34508309 -0.62155917 -1.70196502
 -0.78986706 -0.20292879  1.83464784  1.67280959  0.        ]",[-0.6384597  -0.42838102],-2.85075,-0.336088672117,"[[ -2.13203805e-03  -1.26409714e-01  -7.31295500e-02  -1.96808437e-01]
 [ -3.95575438e+00  -3.95632032e+00   0.00000000e+00   0.00000000e+00]]",[-1.5296762  -1.96794724]
2,[-0.28770688 -0.15359727],"[ 0.98733728  2.00867025 -0.29153468  0.07200987 -0.6215582  -1.70195758
 -0.93560126 -0.42794057  1.79330913  1.39858323  0.        ]",[ 0.34527224 -1.62842785],-2.57738,-0.315173590998,"[[-0.10579719 -0.22175924 -0.07312955 -0.19680844]
 [-6.40263117 -5.57324322  0.          0.        ]]",[-1.06471872 -1.65393007]
3,[-0.28770688 -0.15359727],"[ 0.96119199  1.94969437 -0.46517578 -0.34511804 -0.62155724 -1.70195015
 -0.84662883 -0.96367692  1.68344684  1.0776439   0.        ]",[ 0.22723633 -1.37462514],-2.25791,-0.285755966888,"[[-0.2188617  -0.3718502  -0.07312955 -0.19680844]
 [-4.90883198 -9.4230184   0.          0.        ]]",[-0.69400162 -1.35740685]
4,[-0.28770688 -0.15359727],"[ 0.92839376  1.8081204  -0.59770403 -0.92630416 -0.62155627 -1.70194271
 -0.78724782 -1.48877529  1.49013498  0.78497415  0.        ]",[-1.02247667 -1.21159475],-1.89248,-0.249572838514,"[[ -0.30703468  -0.59816992  -0.07312955  -0.19680844]
 [ -3.91186305 -13.19637315   0.           0.        ]]",[-0.27436033 -0.96048081]
5,[-0.28770688 -0.15359727],"[ 0.86847076  1.53366369 -0.76796353 -1.56537693 -0.62155531 -1.70193527
 -1.01827561 -2.00323281  1.15067117  0.51574874  0.        ]",[ 0.05966563  0.0134117 ],-1.29784,-0.197389328186,"[[ -0.42418762  -0.89918993  -0.07312955  -0.19680844]
 [ -7.79080231 -16.89331093   0.           0.        ]]",[ 0.48305303 -0.29654664]
6,[-0.28770688 -0.15359727],"[ 0.7642814   1.14241126 -0.97533932 -2.03289332 -0.62155434 -1.70192784
 -0.99515812 -1.94927428  0.69821772  0.39824327  0.        ]",[ 0.71702649 -1.11809181],-0.8162,-0.135713559118,"[[ -0.57610945  -1.23316662  -0.07312955  -0.19680844]
 [ -7.40270255 -16.50564264   0.           0.        ]]",[ 0.72291875  0.01102903]
7,[-0.28770688 -0.15359727],"[ 0.66400976  0.65813008 -1.12331395 -2.1958939  -0.62155337 -1.7019204
 -0.81752592 -2.45486068  0.2938016   0.52750851  0.        ]",[ 1.87981446  0.80355525],-0.811042,-0.0921634327909,"[[ -0.69423998  -1.59973346  -0.07312955  -0.19680844]
 [ -4.42032674 -20.13891496   0.           0.        ]]",[ 0.58582532  0.11798212]
8,[-0.28770688 -0.15359727],"[ 0.61894913  0.17865526 -1.17940219 -1.9722092  -0.62155241 -1.70191296
 -0.5767122  -1.95666291  0.06679552  0.81111081  0.        ]",[ 0.57797964 -0.84235363],-0.943292,-0.0954443483978,"[[ -0.74208382  -1.96659302  -0.07312955  -0.19680844]
 [ -0.37713903 -16.55893212   0.           0.        ]]",[ 0.31835663  0.02213314]
9,[-0.28770688 -0.15359727],"[  6.33794851e-01  -2.26468066e-01  -1.16151027e+00  -1.40235812e+00
  -6.21551440e-01  -1.70190553e+00  -4.40051311e-01  -2.37518742e+00
   1.47265509e-03   1.13813118e+00   0.00000000e+00]",[ 0.76653626  0.14806077],-1.26374,-0.126733873109,"[[ -0.72660571  -2.3279488   -0.07312955  -0.19680844]
 [  1.91735155 -19.56659412   0.           0.        ]]",[ 0.137732   -0.02273831]
