timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.28481898 -0.14685446],"[ 1.00132902  2.04097682 -0.08046827  0.51227222  1.55942107  1.53182043
 -0.55531311  0.34772557 -0.04531297 -1.45396943  0.        ]",[ 1.92042986 -2.15052482],-1.22842,-0.181499010753,"[[ 0.02990075 -0.06613548  0.17845673  0.17776227]
 [-0.00432356  0.00097023  0.          0.        ]]",[ 2.46700191 -0.0356442 ]
1,[-0.28481898 -0.14685446],"[ 0.99851378  2.03637648 -0.01899019  0.39716015  1.55941489  1.53181452
 -0.31831265 -0.20318887 -0.0467879  -1.41995317  0.        ]",[ 2.36752949  0.21575445],-1.19688,-0.177581276015,"[[ 0.06952112 -0.10585953  0.17845673  0.17776227]
 [ 3.95317958 -3.96016641  0.          0.        ]]",[ 2.21350813 -0.05015257]
2,[-0.28481898 -0.14685446],"[ 0.97692299  2.02318366  0.16267727  0.19600772  1.55940871  1.5318086
 -0.08611155 -0.07367323 -0.05760299 -1.27350522  0.        ]",[ 0.89061326 -2.17298167],-1.08058,-0.160618111524,"[[ 0.18748736 -0.17571965  0.17845673  0.17776227]
 [ 7.83054259 -3.02893649  0.          0.        ]]",[ 1.70440805 -0.31250951]
3,[-0.28481898 -0.14685446],"[ 0.90113677  1.99318984  0.44636244 -0.08657657  1.55940253  1.53180268
  0.11569764 -0.61619949 -0.10153957 -1.03014297  0.        ]",[-0.2655096  1.5777497],-0.942215,-0.131800338761,"[[  0.37790898  -0.27543684   0.17845673   0.17776227]
 [ 11.20041238  -6.92975773   0.           0.        ]]",[ 1.20819187 -0.34704024]
4,[-0.28481898 -0.14685446],"[ 0.76107582  1.95143624  0.73639071 -0.35525572  1.55939636  1.53179677
  0.03944288 -0.04632915 -0.18971847 -0.76267713  0.        ]",[ 1.78661663 -1.24594837],-0.825403,-0.099341558841,"[[ 0.58914163 -0.37292124  0.17845673  0.17776227]
 [ 9.92709076 -2.83234039  0.          0.        ]]",[ 0.83587801 -0.52832967]
5,[-0.28481898 -0.14685446],"[ 0.54221237  1.89880167  1.01479028 -0.60956439  1.55939018  1.53179085
  0.26469183 -0.58938953 -0.33693001 -0.48044371  0.        ]",[-0.61290119  0.85933   ],-0.809603,-0.0663038936865,"[[  0.82542103  -0.46874517   0.17845673   0.17776227]
 [ 13.6883589   -6.7369942    0.           0.        ]]",[ 0.26252502 -0.5746367 ]
6,[-0.28481898 -0.14685446],"[ 0.2564408   1.83268885  1.23757146 -0.86022333  1.559384    1.53178493
  0.10320608 -0.0974241  -0.53715112 -0.22976099  0.        ]",[-0.4455951  -0.15865788],-0.797984,-0.0503210490868,"[[  1.0721334   -0.56799427   0.17845673   0.17776227]
 [ 10.99183487  -3.19972723   0.           0.        ]]",[ 0.00259333 -0.67324114]
7,[-0.28481898 -0.14685446],"[-0.00644839  1.77958322  1.35797835 -1.0270774   1.55937782  1.53177901
 -0.01536619 -0.17585631 -0.7325627  -0.0588647   0.        ]",[-0.25794422  0.58571884],-0.88886,-0.0627799271088,"[[ 1.27210479 -0.63764678  0.17845673  0.17776227]
 [ 9.01188984 -3.76366144  0.          0.        ]]",[-0.10074678 -0.6070528 ]
8,[-0.28481898 -0.14685446],"[-0.24100245  1.73714472  1.4135589  -1.14452844  1.55937165  1.5317731
 -0.0871988   0.15714732 -0.91680089  0.05728513  0.        ]",[ 0.49346824 -2.45030274],-0.913706,-0.085137879046,"[[ 1.440308   -0.68889695  0.17845673  0.17776227]
 [ 7.81241357 -1.36934477  0.          0.        ]]",[-0.25367191 -0.71800429]
9,[-0.28481898 -0.14685446],"[-0.48950877  1.67771553  1.42527184 -1.29038022  1.55936547  1.53176718
  0.02055047 -0.3898389  -1.11062537  0.13440522  0.        ]",[-0.17302559  0.59047149],-1.10324,-0.111106217766,"[[ 1.61460812 -0.75574376  0.17845673  0.17776227]
 [ 9.61162974 -5.30220658  0.          0.        ]]",[-0.42262006 -0.68018985]
10,[-0.28481898 -0.14685446],"[-0.74887024  1.59934818  1.38680761 -1.45613978  1.55935929  1.53176126
 -0.03186859 -0.04998836 -1.31259549  0.17237694  0.        ]",[-0.77008268 -0.39831497],-1.15382,-0.138320896707,"[[ 1.79805865 -0.83727099  0.17845673  0.17776227]
 [ 8.73632764 -2.85866713  0.          0.        ]]",[-0.49866414 -0.78888404]
11,[-0.28481898 -0.14685446],"[-0.94322123  1.52470446  1.32178435 -1.59137094  1.55935311  1.53175535
 -0.22464754 -0.2613079  -1.46271137  0.17240872  0.        ]",[-0.01933204 -1.3875327 ],-1.22272,-0.158343362253,"[[ 1.9404877  -0.9096886   0.17845673  0.17776227]
 [ 5.51727458 -4.3780642   0.          0.        ]]",[-0.25959104 -0.59774148]
12,[-0.28481898 -0.14685446],"[-1.0844539   1.38427909  1.25247305 -1.79821342  1.55934694  1.53174943
 -0.23569059 -0.79993466 -1.52405877  0.12507     0.        ]",[-0.30445354 -1.16475269],-1.24145,-0.166295619089,"[[ 2.04898327 -1.03610646  0.17845673  0.17776227]
 [ 5.33287171 -8.25081582  0.          0.        ]]",[-0.1035337  -0.43450215]
13,[-0.28481898 -0.14685446],"[-1.20004808  1.13679476  1.17967394 -2.04573136  1.55934076  1.53174351
 -0.31409626 -1.32785747 -1.51084583  0.02491519  0.        ]",[ 0.00600411 -0.36807628],-1.25439,-0.164634247039,"[[  2.1425057   -1.2392072    0.17845673   0.17776227]
 [  4.02363948 -12.04662371   0.           0.        ]]",[ 0.12646806 -0.27167132]
14,[-0.28481898 -0.14685446],"[-1.29350307  0.80436006  1.10839336 -2.19522383  1.55933458  1.5317376
 -0.31744002 -1.49737165 -1.45597202 -0.12703638  0.        ]",[ 1.57937774 -0.84214376],-1.34825,-0.159098623262,"[[  2.22241853  -1.49236881   0.17845673   0.17776227]
 [  3.96779844 -13.26547602   0.           0.        ]]",[ 0.19824916 -0.29284221]
15,[-0.28481898 -0.14685446],"[-1.42150861  0.40853043  0.9885677  -2.13549105  1.55932841  1.53173168
 -0.08510861 -1.9246699  -1.43555179 -0.32858249  0.        ]",[ 0.08625474 -0.42004691],-1.38506,-0.161777130022,"[[  2.34069762  -1.78850516   0.17845673   0.17776227]
 [  7.84728109 -16.33784284   0.           0.        ]]",[ 0.11678971 -0.42122543]
16,[-0.28481898 -0.14685446],"[-1.57123072 -0.01295399  0.80349685 -1.7630871   1.55932223  1.53172576
 -0.07396028 -2.11095844 -1.44757461 -0.58516483  0.        ]",[-0.21075431  0.01902309],-1.52233,-0.174436129857,"[[  2.4995112   -2.12870186   0.17845673   0.17776227]
 [  8.03343488 -17.67736467   0.           0.        ]]",[ 0.32224312 -0.43186837]
17,[-0.28481898 -0.14685446],"[-1.68672208 -0.36039892  0.60614521 -1.08711269  1.55931605  1.53171985
 -0.13345663 -2.0517662  -1.46428593 -0.87588987  0.        ]",[-0.39038664 -0.81050252],-1.64242,-0.193717868045,"[[  2.65021227  -2.47797961   0.17845673   0.17776227]
 [  7.03996077 -17.25185576   0.           0.        ]]",[ 0.63006711 -0.43932125]
18,[-0.28481898 -0.14685446],"[-1.76037276 -0.589725    0.43124479 -0.1266613   1.55930988  1.53171393
 -0.2343797  -2.45057964 -1.49315082 -1.20915536  0.        ]",[ 2.10974656  0.40226012],-1.90277,-0.221114134519,"[[  2.77410369  -2.85178861   0.17845673   0.17776227]
 [  5.35474221 -20.11951398   0.           0.        ]]",[ 0.91925657 -0.35439479]
19,[-0.28481898 -0.14685446],"[-1.82078568 -0.64579938  0.21472645  0.69825765  1.5593037   1.53170801
 -0.00357674 -0.22125654 -1.54477357 -1.4759218   0.        ]",[-0.61770201 -0.37915232],-1.86679,-0.247863903398,"[[ 2.9198638  -3.13943504  0.17845673  0.17776227]
 [ 9.20868685 -4.09032709  0.          0.        ]]",[ 1.14629197 -0.66058517]
