timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.90789463  1.70562057 -0.22065802  1.03934959  0.74392759 -1.57015155
 -0.48175385  0.34559659  0.64038262  1.87969206  0.        ]","[[-0.09523651  0.03071777  0.08553711 -0.18121901]
 [-0.00158313  0.00041722  0.          0.        ]]",[-0.21803507 -2.72853258],-2.46298,-0.205962766978,[-0.39794153 -0.24605112],[-2.33073235 -1.45661712]
1,"[ 0.90655823  1.7061633  -0.23407246  0.9311983   0.74392691 -1.57014832
 -0.53251182 -0.25146083  0.63556684  1.81709789  0.        ]","[[-0.10390634 -0.00899844  0.08553711 -0.18121901]
 [-0.86253783 -3.9588445   0.          0.        ]]",[-1.07506414 -0.96215635],-2.4571,-0.200729860714,[-0.39794153 -0.24605112],[-1.99984503 -0.71527517]
2,"[ 0.89495932  1.69622547 -0.32154347  0.61454711  0.74392622 -1.57014509
 -0.76464437 -0.81392057  0.5964892   1.5703395   0.        ]","[[-0.16066202 -0.12559796  0.08553711 -0.18121901]
 [-4.79993962 -7.68868117  0.          0.        ]]",[-2.27041991 -0.63937069],-2.21313,-0.179137825628,[-0.39794153 -0.24605112],[-1.20772219  0.26819503]
3,"[ 0.84780226  1.64837379 -0.52546726  0.14248012  0.74392553 -1.57014186
 -0.99222845 -1.17250719  0.44363536  1.12294241  0.        ]","[[ -0.29539128  -0.30322988   0.08553711  -0.18121901]
 [ -8.66019785 -10.06658203   0.           0.        ]]",[ 0.57856188  1.18170127],-1.76677,-0.135369768226,[-0.39794153 -0.24605112],[ 0.02925843  1.28617716]
4,"[ 0.76472053  1.5728323  -0.74064327 -0.26028316  0.74392485 -1.57013862
 -0.84729871 -0.54546979  0.19788335  0.73196977  0.        ]","[[-0.44393133 -0.46284237  0.08553711 -0.18121901]
 [-6.20194154 -5.90852046  0.          0.        ]]",[ 0.40178085  0.50993892],-1.35039,-0.0890587798778,[-0.39794153 -0.24605112],[ 0.09135559  0.96636409]
5,"[ 0.68575047  1.51285511 -0.88661946 -0.48998173  0.74392416 -1.57013539
 -0.74641047 -0.22342497 -0.00955974  0.51553823  0.        ]","[[-0.55080112 -0.55958592  0.08553711 -0.18121901]
 [-4.49070621 -3.77295098  0.          0.        ]]",[ 0.60864137  0.68201333],-1.09499,-0.0572444566523,[-0.39794153 -0.24605112],[ 0.13131592  0.78608102]
6,"[ 0.63048834  1.47960064 -0.97067837 -0.59821641  0.74392347 -1.57013216
 -0.59927425  0.19494621 -0.13852687  0.41124686  0.        ]","[[-0.61557554 -0.6072091   0.08553711 -0.18121901]
 [-1.99501857 -0.99861394  0.          0.        ]]",[ 0.47531802 -0.05406062],-0.938808,-0.0391520111683,[-0.39794153 -0.24605112],[-0.15271306  0.23774374]
7,"[ 0.61175562  1.46348856 -0.99668356 -0.64688304  0.74392279 -1.57012893
 -0.48607993  0.1655473  -0.18726198  0.37899998  0.        ]","[[-0.63621227 -0.6291374   0.08553711 -0.18121901]
 [-0.07504536 -1.19356555  0.          0.        ]]",[ 0.45539944 -0.84415297],-0.847511,-0.0326814371486,[-0.39794153 -0.24605112],[-0.35583583  0.15378988]
8,"[ 0.62686709  1.41918427 -0.97579103 -0.77009733  0.7439221  -1.5701257
 -0.37970651 -0.3350328  -0.21582145  0.37989876  0.        ]","[[-0.61961026 -0.68631424  0.08553711 -0.18121901]
 [ 1.72923384 -4.51304974  0.          0.        ]]",[-0.33605468  0.5045414 ],-0.924185,-0.0299504537397,[-0.39794153 -0.24605112],[-0.47671247  0.6233179 ]
9,"[ 0.64539131  1.36119166 -0.94914374 -0.91186945  0.74392141 -1.57012247
 -0.46014889 -0.02022374 -0.25017797  0.38441978  0.        ]","[[-0.59871555 -0.75562978  0.08553711 -0.18121901]
 [ 0.36478222 -2.42546649  0.          0.        ]]",[ 0.33886961 -0.24980845],-0.884899,-0.0270543199816,[-0.39794153 -0.24605112],[-0.35113963  0.476565  ]
10,"[ 0.6631731   1.30928891 -0.92239642 -1.02355006  0.74392073 -1.57011923
 -0.38151425 -0.16220991 -0.27499971  0.39369763  0.        ]","[[-0.57803774 -0.81358602  0.08553711 -0.18121901]
 [ 1.69856067 -3.367015    0.          0.        ]]",[-0.96577305 -0.2392527 ],-0.892094,-0.0255723805865,[-0.39794153 -0.24605112],[-0.51692367  0.57561058]
11,"[ 0.65917828  1.23666396 -0.92850835 -1.16015381  0.74392004 -1.570116
 -0.6087557  -0.29483413 -0.35328103  0.37723113  0.        ]","[[-0.58273873 -0.88975019  0.08553711 -0.18121901]
 [-2.15586386 -4.24648201  0.          0.        ]]",[-0.06192747  0.57445207],-0.95323,-0.0188753315127,[-0.39794153 -0.24605112],[ 0.19513181  1.250772  ]
12,"[ 0.61936725  1.17486807 -0.98624297 -1.26116445  0.74391935 -1.57011277
 -0.62073289  0.06086667 -0.476488    0.33413823  0.        ]","[[-0.62789459 -0.95101379  0.08553711 -0.18121901]
 [-2.35902669 -1.88773834  0.          0.        ]]",[-0.6762888   0.54401884],-0.954099,-0.0136383288686,[-0.39794153 -0.24605112],[ 0.29484397  1.04976511]
13,"[ 0.54907244  1.15851484 -1.07626292 -1.28581545  0.74391867 -1.57010954
 -0.77577571  0.39146599 -0.6003999   0.28059792  0.        ]","[[-0.70146091 -0.96677267  0.08553711 -0.18121901]
 [-4.98883721  0.30455121  0.          0.        ]]",[ 0.80059794 -0.74023111],-0.903762,-0.0211157219079,[-0.39794153 -0.24605112],[ 0.789639   1.0842433]
14,"[ 0.47947455  1.133919   -1.15353183 -1.32137085  0.74391798 -1.57010631
 -0.58315401 -0.05158069 -0.72420632  0.24445019  0.        ]","[[-0.7684568  -0.99015902  0.08553711 -0.18121901]
 [-1.72164422 -2.63340221  0.          0.        ]]",[-0.27378917  0.54515242],-1.02054,-0.0343730249989,[-0.39794153 -0.24605112],[ 0.59130907  1.41326094]
15,"[ 0.4299375   1.10129012 -1.20269412 -1.36584517  0.7439173  -1.57010308
 -0.64505174  0.28184582 -0.82168261  0.23119641  0.        ]","[[-0.81342378 -1.02064304  0.08553711 -0.18121901]
 [-2.7715467  -0.42236783  0.          0.        ]]",[ 1.50038989  2.06765859],-1.21136,-0.0455226699948,[-0.39794153 -0.24605112],[ 0.76613641  1.26206017]
16,"[ 0.41270806  1.13483673 -1.21879249 -1.32006737  0.74391661 -1.57009984
 -0.40861553  0.88004486 -0.81646884  0.21611282  0.        ]","[[-0.82861733 -0.98929007  0.08553711 -0.18121901]
 [ 1.23881705  3.54444106  0.          0.        ]]",[ 1.1715254   0.07259151],-1.05688,-0.0448670403934,[-0.39794153 -0.24605112],[ 0.01630306  0.13451785]
17,"[ 0.48384338  1.21029646 -1.1489719  -1.20480378  0.74391592 -1.57009661
 -0.17680547  0.91263719 -0.64850809  0.23450579  0.        ]","[[-0.76439072 -0.9162328   0.08553711 -0.18121901]
 [ 5.17071437  3.76057522  0.          0.        ]]",[-0.18100781 -1.89185244],-0.757336,-0.0255564212703,[-0.39794153 -0.24605112],[-0.74222887 -0.52266967]
18,"[ 0.58073085  1.2447573  -1.0373901  -1.14590946  0.74391524 -1.57009338
 -0.2249894   0.30434791 -0.47116125  0.30090874  0.        ]","[[-0.66917683 -0.8814928   0.08553711 -0.18121901]
 [ 4.3534298  -0.27313604  0.          0.        ]]",[ 0.06867959  0.78117022],-0.935508,-0.0104243852086,[-0.39794153 -0.24605112],[-0.74260652  0.0267017 ]
19,"[ 0.66128868  1.26955538 -0.92527081 -1.10083658  0.74391455 -1.57009015
 -0.21410582  0.77160957 -0.31781593  0.38404229  0.        ]","[[-0.58025588 -0.85586698  0.08553711 -0.18121901]
 [ 4.53803163  2.82539161  0.          0.        ]]",[-1.31089705 -0.27645458],-0.915913,-0.0216310158147,[-0.39794153 -0.24605112],[-1.1547792  -0.73402095]
20,"[ 0.70225625  1.31175173 -0.85898473 -1.01848211  0.74391386 -1.57008692
 -0.45263702  0.59829672 -0.20605196  0.4466317   0.        ]","[[-0.53008924 -0.8108901   0.08553711 -0.18121901]
 [ 0.4921317   1.67611648  0.          0.        ]]",[ 0.40237097 -1.5815102 ],-0.848153,-0.034933531308,[-0.39794153 -0.24605112],[-0.68063545 -0.30139375]
21,"[ 0.72196913  1.30571813 -0.82420828 -1.03071438  0.74391318 -1.57008369
 -0.35927994 -0.00389497 -0.17736957  0.47441115  0.        ]","[[-0.50435897 -0.81743363  0.08553711 -0.18121901]
 [ 2.07562168 -2.31715689  0.          0.        ]]",[-1.65008502 -0.72444856],-0.970324,-0.0392298527079,[-0.39794153 -0.24605112],[-0.82493573  0.22989616]
22,"[ 0.72302515  1.23434338 -0.82228312 -1.16413145  0.74391249 -1.57008045
 -0.5949099  -0.42936369 -0.24477082  0.45844392  0.        ]","[[-0.50294598 -0.8920845   0.08553711 -0.18121901]
 [-1.92106695 -5.13853943  0.          0.        ]]",[-0.37406349  1.7196819 ],-1.07939,-0.0326388629881,[-0.39794153 -0.24605112],[-0.02092239  1.24205613]
23,"[ 0.68163183  1.17165854 -0.89327603 -1.26601989  0.7439118  -1.57007722
 -0.68000199  0.18315928 -0.37627302  0.39689781  0.        ]","[[-0.55584881 -0.95410213  0.08553711 -0.18121901]
 [-3.36438144 -1.07676053  0.          0.        ]]",[-0.64656725  1.10698776],-1.03028,-0.0196272882826,[-0.39794153 -0.24605112],[ 0.23085976  0.88291937]
24,"[ 0.60067053  1.19057436 -1.01152551 -1.23663885  0.74391112 -1.57007399
 -0.82696791  0.78360928 -0.49157825  0.3176746   0.        ]","[[-0.64814771 -0.93568754  0.08553711 -0.18121901]
 [-5.85718296  2.90496168  0.          0.        ]]",[ 0.84928673  1.38851481],-1.06819,-0.0130566777076,[-0.39794153 -0.24605112],[ 0.66501164  0.551395  ]
25,"[ 0.51961077  1.28609159 -1.11022828 -1.06941647  0.74391043 -1.57007076
 -0.62209744  1.37189526 -0.52259025  0.25307751  0.        ]","[[-0.7304258  -0.83844737  0.08553711 -0.18121901]
 [-2.38224696  6.80603127  0.          0.        ]]",[-0.14869705 -1.14483875],-0.831929,-0.0117375531909,[-0.39794153 -0.24605112],[ 0.09198245 -0.52547401]
26,"[ 0.46315607  1.37171768 -1.17019843 -0.88747047  0.74390975 -1.57006753
 -0.65392435  0.75449179 -0.51412647  0.21498574  0.        ]","[[-0.78348738 -0.74340457  0.08553711 -0.18121901]
 [-2.9220936   2.71189531  0.          0.        ]]",[ 0.95977159  0.41590836],-0.928121,-0.00988969119084,[-0.39794153 -0.24605112],[ 0.39224994  0.19310182]
27,"[ 0.44132348  1.42960097 -1.19175949 -0.7422819   0.74390906 -1.5700643
 -0.4266827   0.99454431 -0.4785368   0.20477477  0.        ]","[[-0.80325671 -0.67319506  0.08553711 -0.18121901]
 [ 0.93229588  4.30374471  0.          0.        ]]",[-0.34430684  0.83639519],-0.924431,-0.00574725432452,[-0.39794153 -0.24605112],[-0.26707035 -0.574709  ]
28,"[ 0.44664297  1.51605319 -1.18658184 -0.47875557  0.74390837 -1.57006107
 -0.50814862  1.48118713 -0.35992911  0.22954947  0.        ]","[[-0.79847479 -0.55474208  0.08553711 -0.18121901]
 [-0.44950674  7.5308      0.          0.        ]]",[-0.73086992 -3.36810256],-0.549729,-0.0082808678931,[-0.39794153 -0.24605112],[-0.34971493 -1.26415181]
29,"[ 0.40381475  1.58250893 -1.22689094 -0.21741668  0.74390769 -1.57005784
 -0.67800383  0.86174876 -0.31800049  0.22325184  0.        ]","[[-0.83637154 -0.44533934  0.08553711 -0.18121901]
 [-3.33053952  3.42316955  0.          0.        ]]",[ 0.82405012 -1.08612777],-0.74632,-0.0129360808612,[-0.39794153 -0.24605112],[ 0.27021855 -0.31452116]
30,"[ 0.36503547  1.59736667 -1.26087056 -0.14803977  0.743907   -1.5700546
 -0.48183513  0.25423215 -0.34438634  0.19938862  0.        ]","[[-0.86959809 -0.41729599  0.08553711 -0.18121901]
 [-0.00320385 -0.60540929  0.          0.        ]]",[-0.15979902 -0.19858145],-0.756334,-0.00981838984299,[-0.39794153 -0.24605112],[ 0.01010855  0.09556866]
31,"[ 0.35743366  1.58692444 -1.26726783 -0.19730101  0.74390631 -1.57005137
 -0.51908498  0.13749919 -0.37267172  0.18736542  0.        ]","[[-0.87600142 -0.43717078  0.08553711 -0.18121901]
 [-0.63502854 -1.37949097  0.          0.        ]]",[ 0.1416063  -0.46499479],-0.742995,-0.00680384633423,[-0.39794153 -0.24605112],[ 0.17425585  0.33969134]
32,"[ 0.3491401   1.56115082 -1.2741533  -0.30903276  0.74390563 -1.57004814
 -0.48527816 -0.13606822 -0.4260759   0.16935584  0.        ]","[[-0.88294872 -0.48296193  0.08553711 -0.18121901]
 [-0.0616161  -3.19357675  0.          0.        ]]",[-0.69387651  0.57595522],-0.811785,-0.00375632466822,[-0.39794153 -0.24605112],[ 0.22910726  0.68496215]
33,"[ 0.31429409  1.53648968 -1.30205297 -0.40528766  0.74390494 -1.57004491
 -0.64709512  0.217527   -0.51021372  0.13804566  0.        ]","[[-0.91171932 -0.52330763  0.08553711 -0.18121901]
 [-2.80630175 -0.84881005  0.          0.        ]]",[ 1.65768968  0.69511114],-0.872527,-0.0116225350103,[-0.39794153 -0.24605112],[ 0.63682586  0.65952784]
34,"[ 0.29471459  1.54325988 -1.31702279 -0.37974789  0.74390425 -1.57004168
 -0.41064198  0.63490465 -0.52597401  0.12748647  0.        ]","[[-0.92760561 -0.51251438  0.08553711 -0.18121901]
 [ 1.20431815  1.91891259  0.          0.        ]]",[-1.05097197 -0.05650432],-0.794896,-0.0137115404333,[-0.39794153 -0.24605112],[-0.07131457 -0.25609845]
35,"[ 0.27495316  1.564778   -1.33164028 -0.29401911  0.74390357 -1.57003845
 -0.64527807  0.59565341 -0.51817966  0.12108304  0.        ]","[[-0.94344998 -0.4767476   0.08553711 -0.18121901]
 [-2.77549379  1.65863259  0.          0.        ]]",[ 0.64673546  1.1221203 ],-0.87823,-0.0133739268594,[-0.39794153 -0.24605112],[ 0.53624338  0.16384581]
36,"[ 0.23780802  1.60398267 -1.35784065 -0.11530432  0.74390288 -1.57003522
 -0.49128459  1.18767039 -0.49845374  0.11222314  0.        ]","[[-0.97275304 -0.40418611  0.08553711 -0.18121901]
 [-0.16352546  5.58443032  0.          0.        ]]",[-1.03569013 -0.48782363],-0.75782,-0.0123480496286,[-0.39794153 -0.24605112],[-0.07078764 -0.91789037]
