timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.30455273 -0.18195571],"[ 0.95975004  1.97880156 -0.23599427  0.69396643  1.52367725 -0.12249302
 -0.54592457  0.34789428 -0.05227771  0.09003311  0.        ]",[ 1.52836872 -0.69351488],-0.925907,-0.0338360561279,"[[-0.06947297 -0.02164437  0.1755477  -0.01460655]
 [-0.00398262 -0.00374549  0.          0.        ]]",[ 0.2045892  -0.44724792]
1,[-0.30455273 -0.18195571],"[ 0.9625974   1.97749224 -0.17378947  0.61441667  1.52367241 -0.1224929
 -0.31505665 -0.03921808 -0.04989262  0.13712245  0.        ]",[-0.40389684  0.2598207 ],-0.870205,-0.0341886407461,"[[-0.02985062 -0.04928582  0.1755477  -0.01460655]
 [ 3.95304006 -2.75123749  0.          0.        ]]",[-0.17990328 -0.46542451]
2,[-0.30455273 -0.18195571],"[ 0.96248113  1.97330783 -0.07596328  0.48760852  1.52366756 -0.12249278
 -0.41286224  0.11350035 -0.04887596  0.21052271  0.        ]",[-0.43674449  0.20712795],-0.887734,-0.035962316735,"[[ 0.03239062 -0.09343538  0.1755477  -0.01460655]
 [ 2.27666611 -1.66733378  0.          0.        ]]",[-0.20363064 -0.45648479]
3,[-0.30455273 -0.18195571],"[ 0.9606208   1.96982681 -0.03239895  0.41664835  1.52366272 -0.12249266
 -0.51630949  0.23380317 -0.0497175   0.23820519  0.        ]",[ 0.61964893  0.47749428],-0.954377,-0.0369379615897,"[[ 0.06013418 -0.1182152   0.1755477  -0.01460655]
 [ 0.50359389 -0.81349637  0.          0.        ]]",[-0.12227827 -0.41473293]
4,[-0.30455273 -0.18195571],"[ 0.95674756  1.97025841  0.02176145  0.4248051   1.52365788 -0.12249254
 -0.37391694  0.50233046 -0.05053033  0.30571901  0.        ]",[-0.63086939 -0.43465781],-0.877331,-0.040364457266,"[[ 0.09469296 -0.1153632   0.1755477  -0.01460655]
 [ 2.9441599   1.09234851  0.          0.        ]]",[-0.52680945 -0.75705254]
5,[-0.30455273 -0.18195571],"[ 0.95139233  1.97090413  0.07372905  0.43731431  1.52365303 -0.12249242
 -0.52288071  0.25692918 -0.05332861  0.37232918  0.        ]",[ 0.34454234 -0.96702471],-0.942468,-0.0445535524319,"[[ 0.12795905 -0.11099127  0.1755477  -0.01460655]
 [ 0.39094895 -0.64935482  0.          0.        ]]",[-0.35327858 -0.46753782]
6,[-0.30455273 -0.18195571],"[ 0.94709918  1.96163103  0.10709462  0.29102688  1.52364819 -0.1224923
 -0.44372429 -0.2808311  -0.05556391  0.36193025  0.        ]",[ 0.89622568  0.96494032],-1.04485,-0.0435773300121,"[[ 0.14939037 -0.16227245  0.1755477  -0.01460655]
 [ 1.74765963 -4.46604059  0.          0.        ]]",[-0.37347335 -0.19612345]
7,[-0.30455273 -0.18195571],"[ 0.9284577   1.94924421  0.21549652  0.14925315  1.52364334 -0.12249218
 -0.23897565  0.26977429 -0.06545669  0.44323739  0.        ]",[-1.33190619 -1.34818932],-0.842629,-0.0490789349773,"[[ 0.21955359 -0.21238463  0.1755477  -0.01460655]
 [ 5.25698839 -0.55819192  0.          0.        ]]",[-0.97056478 -0.74799156]
8,[-0.30455273 -0.18195571],"[ 0.90521247  1.93337717  0.31355552  0.00718806  1.5236385  -0.12249206
 -0.47575831 -0.28634431 -0.07802535  0.51251309  0.        ]",[-0.91364036  0.29395003],-0.981148,-0.0542524746524,"[[ 0.28397443 -0.26314965  0.1755477  -0.01460655]
 [ 1.19859561 -4.50516648  0.          0.        ]]",[-0.62208843 -0.14733565]
9,[-0.30455273 -0.18195571],"[ 0.91018882  1.90280357  0.29460624 -0.20589445  1.52363366 -0.12249195
 -0.68804414 -0.10958942 -0.07721979  0.41322432  0.        ]",[-0.53754524  0.78162574],-0.917816,-0.0455540003588,"[[ 0.27143999 -0.3406662   0.1755477  -0.01460655]
 [-2.43993324 -3.25067572  0.          0.        ]]",[-0.17431657  0.0572471 ]
10,[-0.30455273 -0.18195571],"[ 0.93383764  1.88734343  0.18816959 -0.29575079  1.52362881 -0.12249183
 -0.80936736  0.33565684 -0.07513832  0.25221481  0.        ]",[ 1.46256888 -0.65505127],-0.865802,-0.0346129349871,"[[ 0.20177735 -0.37397371  0.1755477  -0.01460655]
 [-4.51939608 -0.09060708  0.          0.        ]]",[ 0.20699935 -0.01126203]
11,[-0.30455273 -0.18195571],"[ 0.94652615  1.87337198  0.11112964 -0.36994686  1.52362397 -0.12249171
 -0.5732858  -0.02975229 -0.0821823   0.13377079  0.        ]",[ 0.42111639 -0.13926312],-0.766516,-0.0299934323139,"[[ 0.15198768 -0.40180663  0.1755477  -0.01460655]
 [-0.47304834 -2.68403956  0.          0.        ]]",[ 0.10834806  0.01103753]
12,[-0.30455273 -0.18195571],"[ 0.94487382  1.84083711  0.12254331 -0.52346389  1.52361912 -0.12249159
 -0.47553068 -0.10004651 -0.09493303  0.09170139  0.        ]",[-0.22175671  1.18668983],-0.768519,-0.0283171493735,"[[ 0.15933726 -0.4604931   0.1755477  -0.01460655]
 [ 1.2024317  -3.18294161  0.          0.        ]]",[ 0.02496448  0.00223404]
13,[-0.30455273 -0.18195571],"[ 0.94126537  1.82677696  0.14578496 -0.58320882  1.52361428 -0.12249147
 -0.52818755  0.46677669 -0.0989818   0.09713338  0.        ]",[ 1.06332191 -0.53071858],-0.725935,-0.027754217642,"[[ 0.17433047 -0.48378852  0.1755477  -0.01460655]
 [ 0.29990035  0.83999069  0.          0.        ]]",[-0.02482209 -0.27432734]
14,[-0.30455273 -0.18195571],"[ 0.92831484  1.82400252  0.21613279 -0.59457924  1.52360944 -0.12249135
 -0.29767392  0.16814574 -0.09591482  0.17592678  0.        ]",[-0.61510488  0.51243665],-0.742795,-0.0290316385842,"[[ 0.21996916 -0.48825424  0.1755477  -0.01460655]
 [ 4.25081464 -1.27948744  0.          0.        ]]",[-0.47365654 -0.36281323]
15,[-0.30455273 -0.18195571],"[ 0.90691523  1.82088936  0.30712981 -0.60719737  1.52360459 -0.12249123
 -0.44459779  0.45773363 -0.09622424  0.28000694  0.        ]",[-0.64121074 -0.08928392],-0.745607,-0.0338430303685,"[[ 0.27971934 -0.49322241  0.1755477  -0.01460655]
 [ 1.73258662  0.7758122   0.          0.        ]]",[-0.49347484 -0.41651368]
16,[-0.30455273 -0.18195571],"[ 0.90331639  1.82822582  0.32049571 -0.57710826  1.52359975 -0.12249111
 -0.59458989  0.40588914 -0.09459434  0.30753522  0.        ]",[-0.10927629  0.9694731 ],-0.828652,-0.0358215678418,"[[ 0.28857726 -0.48139792  0.1755477  -0.01460655]
 [-0.8382323   0.40785915  0.          0.        ]]",[-0.28906256 -0.23784989]
