timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0482036774735,"[[ 0.066708    0.0894377   0.16646545  0.04747424]
 [ 0.00261337 -0.00475301  0.          0.        ]]",[ 1.00064552  0.92287076],-1.10796,"[ 0.92600075  1.38543562  0.22162026 -1.16790625  1.43146644  0.42763867
  0.33190506 -0.32294426 -0.14334079 -0.66625918  0.        ]",[-0.37988788 -0.48123768],[ 0.36007954  1.88517541]
1,-0.0439768884145,"[[ 0.08103613  0.12906588  0.16646545  0.04747424]
 [ 1.42547055  3.95437788  0.          0.        ]]",[ 0.14580844 -0.02583909],-1.04633,"[ 0.92426705  1.37943027  0.24331063 -1.07081835  1.4314625   0.42763821
  0.43296063  0.39275325 -0.15593685 -0.54660715  0.        ]",[-0.37988788 -0.48123768],[-0.22174999 -0.58652716]
2,-0.0391607075646,"[[ 0.10047065  0.18406999  0.16646545  0.04747424]
 [ 0.52098704  1.55403141  0.          0.        ]]",[ 0.33579314  0.54503977],-1.04715,"[ 0.92138047  1.36751421  0.27269015 -0.93691923  1.43145856  0.42763776
  0.36872079 -0.04116121 -0.17910581 -0.38384114  0.        ]",[-0.37988788 -0.48123768],[ 0.8739395   2.88108754]
3,-0.0352031988354,"[[ 0.14545943  0.25455643  0.16646545  0.04747424]
 [ 3.96644266  5.48152685  0.          0.        ]]",[-1.22611713 -0.63250667],-0.917711,"[ 0.91234098  1.34621325  0.34046156 -0.76738147  1.43145462  0.4276373
  0.61342806  0.66881823 -0.23020502 -0.11331636  0.        ]",[-0.37988788 -0.48123768],[-1.80387284 -0.39824195]
4,-0.0376723606632,"[[ 0.18431694  0.34729212  0.16646545  0.04747424]
 [-0.06728304  3.79764822  0.          0.        ]]",[-0.49562919  0.15212034],-0.886246,"[ 0.90189267  1.30804115  0.39864331 -0.54915777  1.43145068  0.42763684
  0.32693859  0.36441998 -0.30602241  0.16294299  0.        ]",[-0.37988788 -0.48123768],[-1.27188286  0.10341714]
5,-0.0362699827615,"[[ 0.14329176  0.42661406  0.16646545  0.04747424]
 [-4.02208362  4.13341282  0.          0.        ]]",[ 0.50327146  0.56956911],-0.976056,"[ 0.91284885  1.26646813  0.33720444 -0.36814943  1.43144675  0.42763639
  0.04605471  0.42511637 -0.32232696  0.155384    0.        ]",[-0.37988788 -0.48123768],[ 1.63215672  1.28889955]
6,-0.0359386688873,"[[ 0.10332645  0.54817411  0.16646545  0.04747424]
 [ 0.01217786  8.009692    0.          0.        ]]",[-0.85133857 -0.67980367],-0.927318,"[ 0.92089861  1.187433    0.27700121 -0.10358237  1.43144281  0.42763593
  0.33258206  1.12583734 -0.3717236   0.21103993  0.        ]",[-0.37988788 -0.48123768],[-0.57658438 -1.99048128]
7,-0.0380067107508,"[[ 0.08069633  0.6670571   0.16646545  0.04747424]
 [-2.26765013  3.89231846  0.          0.        ]]",[-0.06983212  0.32104975],-0.976838,"[ 0.9243029   1.0932055   0.24279432  0.13684913  1.43143887  0.42763547
  0.17066023  0.38153071 -0.44195309  0.3074663   0.        ]",[-0.37988788 -0.48123768],[-0.05130115  0.9821658 ]
8,-0.0371419126178,"[[ 0.0337442   0.78315002  0.16646545  0.04747424]
 [-2.42700578  7.70426732  0.          0.        ]]",[-0.28672701 -0.48393524],-0.997031,"[ 0.92869924  0.98631063  0.17164357  0.3508874   1.43143493  0.42763502
  0.15934206  1.07062315 -0.49600255  0.31903469  0.        ]",[-0.37988788 -0.48123768],[-0.06893369  0.06177415]
9,-0.0384110578586,"[[-0.01705022  0.93815966  0.16646545  0.04747424]
 [-2.65168922  7.79638779  0.          0.        ]]",[-0.24154906 -0.64215189],-0.980824,"[ 0.92939209  0.82319869  0.09454798  0.59972153  1.43143099  0.42763456
  0.14338406  1.08727383 -0.58851503  0.3572638   0.        ]",[-0.37988788 -0.48123768],[-0.47887681 -0.33053812]
