timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0880871505048,"[[ 0.03487678  0.05847157  0.17642341  0.09539767]
 [-0.00309604  0.00292679  0.          0.        ]]",[ 2.95306969  0.89881599],-2.33509,"[ 1.00353524  1.25895929  0.12424846 -1.19572885  1.52875128  0.82776878
  0.24434346 -0.30260495 -0.20916672 -1.76011552  0.        ]",[-0.54292023 -0.59749037],[ 2.9129327  1.8317357]
1,-0.0759675871163,"[[ 0.07449061  0.09824194  0.17642341  0.09539767]
 [ 3.95132191  3.96092285  0.          0.        ]]",[ 0.71455753 -0.95773435],-2.44177,"[ 1.00007815  1.2544719   0.18208786 -1.10256441  1.52874878  0.8277681
  0.60126183  0.46809702 -0.22499172 -1.52064816  0.        ]",[-0.54292023 -0.59749037],[ 0.77718727 -1.01858382]
2,-0.0499625833212,"[[ 0.18359579  0.13693397  0.17642341  0.09539767]
 [ 6.94920586 -0.07825712  0.          0.        ]]",[-0.52930164 -0.96302748],-2.11705,"[ 0.97767518  1.2479295   0.34023426 -1.01227472  1.52874627  0.82776741
  0.87184487 -0.31841351 -0.28684569 -1.01578701  0.        ]",[-0.54292023 -0.59749037],[-0.6908045  -1.36951756]
3,-0.0324305019518,"[[ 0.29379764  0.09566748  0.17642341  0.09539767]
 [ 4.08052585 -4.03520416  0.          0.        ]]",[ 0.61713403  0.64329624],-1.69828,"[ 0.93610127  1.25482788  0.49674093 -1.10858347  1.52874377  0.82776673
  0.61292235 -1.08891097 -0.34722007 -0.67726957  0.        ]",[-0.54292023 -0.59749037],[ 0.7780258   0.89291779]
4,-0.016032722665,"[[ 0.40546449  0.05122688  0.17642341  0.09539767]
 [ 7.07618997 -0.4208986   0.          0.        ]]",[-1.61641896 -1.30723679],-1.58905,"[ 0.87506924  1.25952528  0.65007901 -1.21272257  1.52874126  0.82776604
  0.88330513 -0.38513151 -0.42618999 -0.35008637  0.        ]",[-0.54292023 -0.59749037],[-1.7994371  -0.80736045]
5,-0.0099816894704,"[[ 0.50590589  0.01083374  0.17642341  0.09539767]
 [ 2.98158032 -3.6077972   0.          0.        ]]",[-0.01255704  0.42756045],-1.40075,"[ 0.80453631  1.26132948  0.78191725 -1.30758824  1.52873876  0.82776536
  0.51373227 -1.00568513 -0.51272048 -0.06771113  0.        ]",[-0.54292023 -0.59749037],[ 0.6922399  -0.37831246]
6,-0.0149463899333,"[[ 0.59242673 -0.07564554  0.17642341  0.09539767]
 [ 5.66158007 -5.0353672   0.          0.        ]]",[-0.99698174  0.37638974],-1.33814,"[ 0.73246411  1.25729142  0.88980378 -1.51063281  1.52873625  0.82776467
  0.75562402 -1.28366067 -0.56471505  0.0724344   0.        ]",[-0.54292023 -0.59749037],[-1.45362244  0.58838779]
7,-0.0203589652188,"[[ 0.66483481 -0.15196137  0.17642341  0.09539767]
 [ 1.59277507 -2.60432619  0.          0.        ]]",[ 0.0400805   0.67935812],-1.35788,"[ 0.66450793  1.24480444  0.97542926 -1.68876021  1.52873375  0.82776399
  0.38838013 -0.81028654 -0.61134123  0.1766473   0.        ]",[-0.54292023 -0.59749037],[ 0.66016209  0.83519586]
8,-0.029472014667,"[[ 0.72256356 -0.17035999  0.17642341  0.09539767]
 [ 4.17151765  0.75327916  0.          0.        ]]",[-1.73471236 -0.89096498],-1.36641,"[ 0.60559285  1.24054855  1.04032905 -1.73143068  1.52873124  0.8277633
  0.62113288 -0.15649183 -0.67911519  0.33169328  0.        ]",[-0.54292023 -0.59749037],[-1.04514501 -0.27085182]
9,-0.0383883559106,"[[ 0.7654795  -0.16618869  0.17642341  0.09539767]
 [ 0.1335217  -0.33253734  0.          0.        ]]",[-0.44401753  0.13582253],-1.38073,"[ 0.5591982   1.24155373  1.08649925 -1.72176369  1.52872873  0.82776262
  0.25666959 -0.36792247 -0.74513012  0.47434799  0.        ]",[-0.54292023 -0.59749037],[ 0.05156426  0.12884643]
10,-0.0391593720507,"[[ 0.77016806 -0.16765537  0.17642341  0.09539767]
 [ 0.33466523  0.18414755  0.          0.        ]]",[-0.63495576 -0.06791717],-1.37557,"[ 0.55399926  1.24120102  1.09143072 -1.72515895  1.52872623  0.82776193
  0.27482436 -0.26731309 -0.75115754  0.48624484  0.        ]",[-0.54292023 -0.59749037],[-0.476664    0.23158608]
11,-0.038090000445,"[[ 0.75787227 -0.15480125  0.17642341  0.09539767]
 [-1.55794083  1.09821622  0.          0.        ]]",[-0.25953168 -0.06168216],-1.36763,"[ 0.56757834  1.244173    1.07844632 -1.69534201  1.52872372  0.82776125
  0.10400051 -0.08932489 -0.74177099  0.4703606   0.        ]",[-0.54292023 -0.59749037],[-0.86203586 -0.08418432]
12,-0.0272569542648,"[[ 0.69280924 -0.13638637  0.17642341  0.09539767]
 [-4.93711036  0.74444865  0.          0.        ]]",[ 1.03341579  0.62529004],-1.4476,"[ 0.63646789  1.2480213   1.00726263 -1.65252467  1.52872122  0.82776056
 -0.20099834 -0.15821074 -0.65969174  0.29633989  0.        ]",[-0.54292023 -0.59749037],[ 1.54797678  2.04262827]
13,-0.0217698496456,"[[ 0.63472218 -0.08193311  0.17642341  0.09539767]
 [-0.88508693  4.68773717  0.          0.        ]]",[-0.55831796 -1.10836458],-1.42368,"[ 0.69358762  1.25656733  0.94036218 -1.525341    1.52871871  0.82775988
  0.16473152  0.6096298  -0.61599299  0.20282458  0.        ]",[-0.54292023 -0.59749037],[-1.1956701  -1.09708149]
14,-0.0166192787453,"[[ 0.57752135 -0.02882201  0.17642341  0.09539767]
 [-4.82189166  0.63686967  0.          0.        ]]",[ 1.50028086  0.55611312],-1.41437,"[ 0.74559945  1.26080139  0.87162305 -1.40074041  1.52871621  0.82775919
 -0.19059902 -0.17915918 -0.57581393  0.1063977   0.        ]",[-0.54292023 -0.59749037],[ 1.87699747  0.35482914]
15,-0.0107297366802,"[[ 0.52172551 -0.00213033  0.17642341  0.09539767]
 [-0.77117775  2.02766795  0.          0.        ]]",[ 0.42558867 -0.54223371],-1.44116,"[ 0.79211993  1.26139502  0.80205447 -1.33802583  1.5287137   0.82775851
  0.17501298  0.09165857 -0.52341189 -0.03650474  0.        ]",[-0.54292023 -0.59749037],[ 0.6954442  -0.50286297]
16,-0.0136053415109,"[[ 0.53406545  0.0180318   0.17642341  0.09539767]
 [ 1.99595567 -0.0046788   0.          0.        ]]",[-0.43057871 -0.63049293],-1.41836,"[ 0.7821967   1.26116242  0.81764268 -1.29064799  1.5287112   0.82775782
  0.42477067 -0.30408229 -0.55161392  0.04220393  0.        ]",[-0.54292023 -0.59749037],[-0.97153283 -1.31533368]
17,-0.0110333409769,"[[ 0.53504328 -0.02177353  0.17642341  0.09539767]
 [-1.88525531 -3.96266827  0.          0.        ]]",[ 1.75945628  1.60180521],-1.39827,"[ 0.78140083  1.2610535   0.81887247 -1.38417716  1.52870869  0.82775714
  0.07445734 -1.074786   -0.52724156 -0.02599211  0.        ]",[-0.54292023 -0.59749037],[ 2.11150471  1.77596335]
18,-0.00956078173173,"[[ 0.53738706 -0.0605275   0.17642341  0.09539767]
 [ 2.10634986  0.07382491  0.          0.        ]]",[-0.24439883 -0.43571225],-1.41606,"[ 0.77948873  1.25875461  0.82181821 -1.47515893  1.52870619  0.82775645
  0.43473459 -0.28879472 -0.50664325 -0.0893004   0.        ]",[-0.54292023 -0.59749037],[ 0.47714666 -0.507316  ]
19,-0.0155462647089,"[[ 0.5980421  -0.07922741  0.17642341  0.09539767]
 [ 3.95300305 -1.93711118  0.          0.        ]]",[-0.87790364 -0.22572216],-1.37147,"[ 0.72743163  1.25687158  0.89659177 -1.51899097  1.52870368  0.82775577
  0.60141096 -0.68036646 -0.56961764  0.08497649  0.        ]",[-0.54292023 -0.59749037],[-0.07300021  0.07240846]
20,-0.0257651525928,"[[ 0.67341903 -0.11470673  0.17642341  0.09539767]
 [ 3.58591298 -1.61190481  0.          0.        ]]",[-1.06485713 -0.21136221],-1.3556,"[ 0.65600117  1.25192039  0.98526416 -1.60196393  1.52870118  0.82775508
  0.56827746 -0.6170414  -0.6471055   0.27177937  0.        ]",[-0.54292023 -0.59749037],[-0.69456381 -0.05183253]
21,-0.0306489301617,"[[ 0.71685868 -0.14867284  0.17642341  0.09539767]
 [ 0.76743438 -1.7841371   0.          0.        ]]",[-0.06694611  0.51150531],-1.3563,"[ 0.6115892   1.24549202  1.03404406 -1.68108173  1.52869867  0.8277544
  0.31388452 -0.65057827 -0.68558093  0.35193825  0.        ]",[-0.54292023 -0.59749037],[ 0.06630241 -0.03586644]
22,-0.0302531527726,"[[ 0.73468707 -0.18542703  0.17642341  0.09539767]
 [ 1.01458172 -1.89092568  0.          0.        ]]",[-0.10383938  0.6202547 ],-1.36867,"[ 0.59269944  1.23668443  1.05354397 -1.7662385   1.52869616  0.82775371
  0.33619159 -0.67137183 -0.68647997  0.34369369  0.        ]",[-0.54292023 -0.59749037],[ 0.19876048  1.36374272]
