Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward
1000.0,-9.8299074173,1.0,1000.0,-8.8349199295,0.68007073997,1000.0,-8.81850624084,0.309738233515,1000.0,-9.57618427277,0.0
2000.0,-9.73927211761,0.843758088347,2000.0,-9.26777648926,0.731074963697,2000.0,-9.53675270081,0.208013599925,2000.0,-10.3730020523,0.34838874266
3000.0,-10.1441431046,0.806330070406,3000.0,-9.64904785156,0.708035748454,3000.0,-9.81784343719,0.170556404674,3000.0,-10.1581840515,0.509627624788
4000.0,-10.0385427475,0.799067699105,4000.0,-9.80280303955,0.695692262447,4000.0,-9.80301761627,0.13625462207,4000.0,-10.1575546265,0.557582276309
5000.0,-9.94762420654,0.791569400483,5000.0,-9.99434375763,0.688254199846,5000.0,-9.87075996399,0.148107548982,5000.0,-10.1431837082,0.581832272267
6000.0,-10.0720100403,0.740551804661,6000.0,-10.1511163712,0.686181539206,6000.0,-10.0762557983,0.139402499619,6000.0,-10.290719986,0.716127432619
7000.0,-10.0951128006,0.754297918533,7000.0,-10.3135404587,0.662952878489,7000.0,-10.2396774292,0.165724755303,7000.0,-9.80976009369,0.708843535208
8000.0,-9.9843120575,0.759096767574,8000.0,-10.2980489731,0.662976442408,8000.0,-10.3653182983,0.198810875176,8000.0,-9.75544452667,0.670946867176
9000.0,-10.1648225784,0.758240885909,9000.0,-10.3244247437,0.664666897484,9000.0,-10.5270633698,0.247006879047,9000.0,-9.63247871399,0.66153256492
10000.0,-10.3149003983,0.758081471656,10000.0,-10.1919794083,0.665400723731,10000.0,-10.5216264725,0.265656752823,10000.0,-9.89375019073,0.651628227243
11000.0,-10.2671203613,0.762642029411,11000.0,-10.4681873322,0.66421032395,11000.0,-10.6484632492,0.272583446925,11000.0,-9.80481147766,0.646250553284
12000.0,-10.3821659088,0.76450663842,12000.0,-10.5457820892,0.66228046307,12000.0,-10.448638916,0.285055328445,12000.0,-10.1932010651,0.640701487973
13000.0,-10.3491611481,0.766760056519,13000.0,-10.6507797241,0.659794077862,13000.0,-10.246931076,0.290927897998,13000.0,-10.4137763977,0.63780802495
14000.0,-10.0774526596,0.766636264152,14000.0,-10.5137805939,0.657564816597,14000.0,-10.2573623657,0.290884050896,14000.0,-10.4529371262,0.633243684279
15000.0,-10.0053768158,0.767165846459,15000.0,-10.6422748566,0.654531187992,15000.0,-10.0912160873,0.291608209846,15000.0,-10.2469902039,0.632462433986
16000.0,-9.93841552734,0.767163915586,16000.0,-10.4476890564,0.653982799544,16000.0,-10.1502981186,0.285434092783,16000.0,-10.3472719193,0.629601288998
17000.0,-9.85802745819,0.766890399417,17000.0,-10.3014984131,0.653305502597,17000.0,-10.1255645752,0.27946191639,17000.0,-10.230219841,0.628773030653
18000.0,-9.73190975189,0.766824966308,18000.0,-10.2603521347,0.652392777387,18000.0,-10.0264568329,0.277963508018,18000.0,-10.028468132,0.629051341816
19000.0,-9.79748058319,0.765020088019,19000.0,-10.2863616943,0.651585336492,19000.0,-9.93690776825,0.276191467888,19000.0,-9.99633979797,0.626518195499
