Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward
39000.0,-10.3577547073,0.676906712431,39000.0,-10.3760662079,0.167573492507,39000.0,-10.3464288712,0.731993330218,39000.0,-10.3426876068,0.120055022112,39000.0,-10.7184457779,0.610407622533
40000.0,-10.2976398468,0.675609064453,40000.0,-10.1999330521,0.172609968993,40000.0,-10.4996547699,0.729746752084,40000.0,-10.4159955978,0.118785829456,40000.0,-10.6096410751,0.608935165236
41000.0,-10.2304096222,0.675596551702,41000.0,-9.86678409576,0.178165111588,41000.0,-10.4453897476,0.731632622534,41000.0,-10.2119779587,0.132959668944,41000.0,-10.4534444809,0.609603392953
42000.0,-10.2147321701,0.675454836687,42000.0,-9.87052249908,0.177042862021,42000.0,-10.3772096634,0.731553299512,42000.0,-10.2571496964,0.128255076833,42000.0,-10.1432161331,0.614120364608
43000.0,-10.27339077,0.675707615888,43000.0,-9.64301109314,0.180130157418,43000.0,-10.3605318069,0.733118926187,43000.0,-10.1409282684,0.137319287132,43000.0,-10.0733289719,0.614354334937
44000.0,-10.1910037994,0.675259717107,44000.0,-9.80665874481,0.178201868119,44000.0,-10.2493534088,0.733524253072,44000.0,-10.2157487869,0.129667585258,44000.0,-9.53149986267,0.620931876782
45000.0,-10.1732711792,0.675014871062,45000.0,-9.76772117615,0.178404975375,45000.0,-10.1309623718,0.735225800662,45000.0,-10.0013418198,0.141813207519,45000.0,-9.72293186188,0.616874749716
46000.0,-10.0639286041,0.675199966017,46000.0,-10.0141153336,0.176116112831,46000.0,-10.3626613617,0.73315231178,46000.0,-10.1603937149,0.137462848726,46000.0,-10.0382556915,0.608305937608
47000.0,-10.0764837265,0.673665188792,47000.0,-9.71827220917,0.181310501352,47000.0,-10.6639385223,0.729504054588,47000.0,-10.0094385147,0.146178889384,47000.0,-10.0113286972,0.604146371112
48000.0,-10.0519475937,0.672516720208,48000.0,-9.9206495285,0.17958317347,48000.0,-10.539106369,0.730623345981,48000.0,-10.2595119476,0.133623969083,48000.0,-10.2149763107,0.600311342157
49000.0,-10.0980596542,0.67187871416,49000.0,-9.89760494232,0.182011117711,49000.0,-10.7461166382,0.730393572865,49000.0,-10.0456762314,0.150883153728,49000.0,-10.3519449234,0.596003810953
50000.0,-10.2200603485,0.670552939537,50000.0,-10.1258640289,0.180394252306,50000.0,-10.7713079453,0.730470460027,50000.0,-10.0336484909,0.147615980274,50000.0,-10.4023809433,0.594405230205
51000.0,-10.2367172241,0.670080664331,51000.0,-9.94889068604,0.18202208801,51000.0,-10.7894153595,0.730924847972,51000.0,-9.86935138702,0.152879004044,51000.0,-10.0811452866,0.598978632664
52000.0,-10.050409317,0.672275624383,52000.0,-10.2535982132,0.179526610125,52000.0,-10.3810501099,0.736119101684,52000.0,-9.90947437286,0.151745998242,52000.0,-10.0998926163,0.598868943023
53000.0,-9.86356639862,0.673699734081,53000.0,-10.0274467468,0.183585548552,53000.0,-10.4009275436,0.736538499235,53000.0,-9.65622329712,0.159557322252,53000.0,-9.85750102997,0.601544361258
54000.0,-9.83335399628,0.67377571208,54000.0,-10.1136350632,0.18205571017,54000.0,-10.0889291763,0.739255255409,54000.0,-9.60590934753,0.154469407574,54000.0,-9.75415039062,0.604155010947
55000.0,-9.78687858582,0.674518652148,55000.0,-10.2243804932,0.179627850316,55000.0,-10.0811290741,0.73960025897,55000.0,-9.82759094238,0.142014619847,55000.0,-9.50047397614,0.607383046253
56000.0,-9.713722229,0.674647385636,56000.0,-10.2564020157,0.180983043944,56000.0,-9.93489742279,0.740673011134,56000.0,-10.1027383804,0.125166535956,56000.0,-9.5967540741,0.607284111091
57000.0,-9.71303462982,0.673500720042,57000.0,-10.0707883835,0.182120266162,57000.0,-10.2292461395,0.736238028901,57000.0,-9.90567016602,0.130620565477,57000.0,-9.47561168671,0.609858147218
58000.0,-9.77011394501,0.67240078795,58000.0,-10.0039424896,0.182719786994,58000.0,-10.296503067,0.733876535552,58000.0,-10.0903959274,0.120150565958,58000.0,-9.34344959259,0.612914231704
59000.0,-9.802318573,0.670788806692,59000.0,-9.92443370819,0.1830944408,59000.0,-10.1062765121,0.7353990332,59000.0,-10.2170276642,0.113164803056,59000.0,-9.4287853241,0.611461893741
60000.0,-9.76381587982,0.670640636972,60000.0,-9.84559345245,0.183352387498,60000.0,-10.0761375427,0.736651952935,60000.0,-10.0459299088,0.121984827539,60000.0,-9.64823246002,0.607899291437
61000.0,-9.97196102142,0.668948386598,61000.0,-9.95106983185,0.180508078203,61000.0,-10.0822038651,0.737009708932,61000.0,-10.0708494186,0.119911788284,61000.0,-9.68594932556,0.606323669689
62000.0,-10.0775728226,0.667573246109,62000.0,-10.2244882584,0.17727822919,62000.0,-9.65938282013,0.743607762331,62000.0,-10.3058576584,0.10772847291,62000.0,-9.50424575806,0.6076885822
63000.0,-9.91865730286,0.669560357471,63000.0,-10.4273548126,0.175082541858,63000.0,-9.61551856995,0.746128990697,63000.0,-10.0564622879,0.122928712245,63000.0,-9.68102645874,0.602366686153
64000.0,-10.0237827301,0.66962198367,64000.0,-10.2407932281,0.178571350212,64000.0,-9.8137960434,0.746230121818,64000.0,-10.2503757477,0.11851107944,64000.0,-9.69010257721,0.599913577493
65000.0,-9.92160320282,0.671209336084,65000.0,-9.89917945862,0.184879224116,65000.0,-9.97579574585,0.744397066516,65000.0,-10.5279397964,0.10598410121,65000.0,-9.47619247437,0.603244203276
66000.0,-9.71260929108,0.673016977819,66000.0,-9.87186336517,0.186057627151,66000.0,-10.1543626785,0.742340055502,66000.0,-10.3078622818,0.121500143276,66000.0,-9.40708255768,0.604351129136
67000.0,-9.69419956207,0.673351937305,67000.0,-9.6872253418,0.190207148908,67000.0,-10.4467658997,0.73823050399,67000.0,-10.3040485382,0.12986916147,67000.0,-9.48342323303,0.603899048313
68000.0,-9.6701965332,0.672650429948,68000.0,-9.61434268951,0.191894176008,68000.0,-10.5804347992,0.736044277836,68000.0,-10.4071235657,0.124123420033,68000.0,-9.31936836243,0.606394208194
69000.0,-9.38571071625,0.674408345219,69000.0,-9.84759998322,0.189915423332,69000.0,-10.7326927185,0.732939245788,69000.0,-10.07371521,0.141799687164,69000.0,-9.34280872345,0.606149422968
70000.0,-9.44203090668,0.672755652446,70000.0,-10.0353250504,0.186964135536,70000.0,-10.6732568741,0.73379953376,70000.0,-10.0434064865,0.1429440009,70000.0,-9.59944057465,0.601150886302
71000.0,-9.67591190338,0.670383422415,71000.0,-10.0537023544,0.187538581397,71000.0,-10.4863548279,0.736523081682,71000.0,-10.1691446304,0.132261526944,71000.0,-9.58233642578,0.601695437515
72000.0,-9.55742549896,0.671696972765,72000.0,-9.95988845825,0.187930956456,72000.0,-10.4193058014,0.737024410056,72000.0,-10.1476621628,0.132819139187,72000.0,-9.67948532104,0.600193979377
73000.0,-9.77395629883,0.669810324007,73000.0,-10.0087280273,0.187851548366,73000.0,-10.4170675278,0.737388012114,73000.0,-10.1969947815,0.13566898433,73000.0,-9.93332004547,0.597736852892
74000.0,-9.68028068542,0.671554536554,74000.0,-9.93891811371,0.187543668723,74000.0,-10.1054649353,0.741022427897,74000.0,-10.3846006393,0.12356253013,74000.0,-9.72797298431,0.602255395425
75000.0,-9.71402263641,0.671445275358,75000.0,-9.77127170563,0.19063466509,75000.0,-9.92819309235,0.744328862473,75000.0,-10.1792583466,0.134363901273,75000.0,-9.41376590729,0.608322220372
76000.0,-9.4661693573,0.67463573832,76000.0,-9.61554431915,0.192871051027,76000.0,-9.81598758698,0.747929434149,76000.0,-10.0324649811,0.151601207523,76000.0,-9.38839054108,0.60795270132
77000.0,-9.57127380371,0.674066750729,77000.0,-9.77108955383,0.189616030601,77000.0,-9.68513965607,0.751540408374,77000.0,-9.80429363251,0.16749598343,77000.0,-9.34533500671,0.609427363889
78000.0,-9.15817642212,0.677614530253,78000.0,-9.81407833099,0.188325863122,78000.0,-9.59688663483,0.755508536797,78000.0,-9.53201198578,0.18162016634,78000.0,-8.99961471558,0.613686832241
79000.0,-9.05483150482,0.676937723859,79000.0,-9.64586639404,0.190494703358,79000.0,-9.66938304901,0.757282357747,79000.0,-9.45360374451,0.192349265039,79000.0,-9.1075258255,0.610431548227
80000.0,-8.99314689636,0.675368401345,80000.0,-9.63268947601,0.188937644167,80000.0,-9.51135444641,0.759831813416,80000.0,-9.66085720062,0.185155288659,80000.0,-9.29615783691,0.60466551638
81000.0,-9.23214149475,0.670278019619,81000.0,-9.70274543762,0.186933780355,81000.0,-9.52543449402,0.7595136043,81000.0,-9.62946987152,0.189082911001,81000.0,-9.34187030792,0.603253296248
82000.0,-9.2452955246,0.66784052135,82000.0,-9.78210735321,0.184665580551,82000.0,-9.67344284058,0.758225121029,82000.0,-9.76375389099,0.182328469093,82000.0,-9.21753692627,0.602949391599
83000.0,-9.6475353241,0.662582966389,83000.0,-9.6334810257,0.185085007644,83000.0,-9.4564409256,0.761029740059,83000.0,-9.69808101654,0.188557583728,83000.0,-9.26698970795,0.60185352231
84000.0,-9.93025875092,0.659430294098,84000.0,-9.77303123474,0.182412787386,84000.0,-9.529047966,0.760198152233,84000.0,-9.54745006561,0.197418087335,84000.0,-9.11610603333,0.604978211909
85000.0,-9.95973014832,0.659803549092,85000.0,-9.71071434021,0.18354654974,85000.0,-9.69604110718,0.758699884214,85000.0,-9.44479942322,0.208603682405,85000.0,-8.99550437927,0.607683446634
86000.0,-9.90367221832,0.661019197084,86000.0,-9.73163890839,0.182033190918,86000.0,-9.81118392944,0.757954826686,86000.0,-9.40643692017,0.213106206655,86000.0,-8.85976696014,0.609085123753
87000.0,-9.98456954956,0.660747198009,87000.0,-9.56215763092,0.185972975017,87000.0,-9.50954818726,0.763363235362,87000.0,-9.13870620728,0.226682856133,87000.0,-8.94663715363,0.608082298829
88000.0,-9.90192890167,0.662089415901,88000.0,-9.71918487549,0.183785786654,88000.0,-9.67224407196,0.759946413402,88000.0,-9.3692150116,0.211509083918,88000.0,-9.23324203491,0.60387050061
89000.0,-9.87485122681,0.662112602352,89000.0,-9.5951757431,0.186617932177,89000.0,-9.74636554718,0.758786629441,89000.0,-9.45084095001,0.205885025683,89000.0,-9.23645877838,0.601741144049
90000.0,-9.94985675812,0.661738013146,90000.0,-9.51453304291,0.186929633341,90000.0,-9.62870597839,0.760589866966,90000.0,-9.26397800446,0.213837207216,90000.0,-9.39537906647,0.598041120052
91000.0,-9.74271583557,0.664118248452,91000.0,-9.33539295197,0.189388402918,91000.0,-9.50152301788,0.762054663421,91000.0,-9.32171154022,0.212622341807,91000.0,-9.36081886292,0.598197845431
92000.0,-9.66262722015,0.665015019628,92000.0,-9.01168346405,0.193052121243,92000.0,-9.61221694946,0.759082256713,92000.0,-9.5913066864,0.196269758463,92000.0,-9.33787155151,0.596782030402
93000.0,-9.43488121033,0.667276149414,93000.0,-8.91421794891,0.194345664199,93000.0,-9.45846176147,0.763065200888,93000.0,-9.4871711731,0.202752236369,93000.0,-9.13016986847,0.59849256648
94000.0,-9.48747444153,0.668573653152,94000.0,-9.11032009125,0.188282837849,94000.0,-9.40780353546,0.763742054373,94000.0,-9.4542722702,0.204063710867,94000.0,-9.35821342468,0.594346261828
95000.0,-9.17476940155,0.671706023775,95000.0,-9.27621650696,0.184580120713,95000.0,-9.5394859314,0.760828667088,95000.0,-9.5442943573,0.203678339759,95000.0,-9.19494438171,0.596651194315
96000.0,-9.35692596436,0.669065797308,96000.0,-9.32583141327,0.183382573903,96000.0,-9.68186187744,0.758300145476,96000.0,-9.72236633301,0.189182224157,96000.0,-9.63638496399,0.586087849348
97000.0,-9.27388763428,0.669218726922,97000.0,-9.29676818848,0.1832557042,97000.0,-9.62068462372,0.759613488835,97000.0,-9.70076656342,0.194235559502,97000.0,-9.5961933136,0.587058984811
98000.0,-9.60778045654,0.666233552404,98000.0,-9.04755592346,0.186354452108,98000.0,-9.81635379791,0.755633424705,98000.0,-9.82213687897,0.193212109553,98000.0,-9.47064113617,0.587253501912
99000.0,-9.606133461,0.663788770055,99000.0,-8.96942806244,0.187683329072,99000.0,-9.56777763367,0.759568396792,99000.0,-9.90217494965,0.192627374657,99000.0,-9.25931072235,0.590424049093
100000.0,-9.7027387619,0.661502867187,100000.0,-8.92941856384,0.190226328849,100000.0,-9.61661434174,0.759240386927,100000.0,-9.85932540894,0.190903406401,100000.0,-9.04751968384,0.592409066049
101000.0,-9.68544864655,0.662023282226,101000.0,-9.07889080048,0.188100188392,101000.0,-9.47819900513,0.760872541202,101000.0,-9.6309337616,0.205958936959,101000.0,-8.76257991791,0.599323863511
102000.0,-9.67417240143,0.661925488048,102000.0,-9.42429542542,0.18268839506,102000.0,-9.35592842102,0.762846217192,102000.0,-9.6088809967,0.212239920595,102000.0,-8.73931598663,0.59931706644
103000.0,-9.56266975403,0.662711447458,103000.0,-9.5270280838,0.181855399737,103000.0,-9.55080413818,0.759672966772,103000.0,-9.39853668213,0.221438924743,103000.0,-8.58547401428,0.603527867754
104000.0,-9.6539106369,0.661590240083,104000.0,-9.55292797089,0.182757049846,104000.0,-9.78290557861,0.75708427945,104000.0,-9.16165447235,0.234090372189,104000.0,-8.62334823608,0.603461739794
105000.0,-9.8434305191,0.660442564815,105000.0,-9.57333850861,0.182463672697,105000.0,-9.63966083527,0.75982762947,105000.0,-9.15184879303,0.238188023243,105000.0,-9.04759883881,0.595756246479
106000.0,-9.62890052795,0.661500234821,106000.0,-9.44598007202,0.186203339248,106000.0,-9.59088039398,0.760935873528,106000.0,-8.92192077637,0.253235851297,106000.0,-9.06672286987,0.596860181627
107000.0,-9.52397155762,0.662987052512,107000.0,-9.31415462494,0.188709654825,107000.0,-9.69627571106,0.759738892571,107000.0,-8.60444641113,0.265799375457,107000.0,-9.23732185364,0.594292157133
108000.0,-9.28299331665,0.665163333587,108000.0,-9.11540985107,0.191769428032,108000.0,-9.19519519806,0.768600646759,108000.0,-8.68099308014,0.262035554274,108000.0,-9.26000213623,0.593888803766
109000.0,-9.01549625397,0.668502146568,109000.0,-8.8400182724,0.195696120104,109000.0,-9.35831165314,0.765095890301,109000.0,-8.88353347778,0.252914804306,109000.0,-9.21679496765,0.594424231798
110000.0,-8.92105484009,0.668655617079,110000.0,-8.89346027374,0.194273175836,110000.0,-9.41574573517,0.763830046186,110000.0,-9.07130336761,0.241342936775,110000.0,-8.9661397934,0.600797438549
111000.0,-9.2538061142,0.665220776849,111000.0,-8.86808490753,0.193256699242,111000.0,-9.316365242,0.765115592098,111000.0,-9.5530834198,0.21510148338,111000.0,-8.68004608154,0.605046031585
112000.0,-9.18534946442,0.665982936791,112000.0,-8.97970485687,0.191137719619,112000.0,-9.29229736328,0.766258511321,112000.0,-10.0118951797,0.196443884255,112000.0,-8.45442581177,0.608031789031
113000.0,-9.43876457214,0.663179431548,113000.0,-9.2816991806,0.185740030958,113000.0,-9.30845165253,0.7646442821,113000.0,-9.74151420593,0.213329989025,113000.0,-8.78364849091,0.599504363539
114000.0,-9.34468269348,0.663117120212,114000.0,-9.57530498505,0.180199716349,114000.0,-9.22808361053,0.7661568787,114000.0,-9.71972751617,0.21751695637,114000.0,-8.88686561584,0.596508002661
115000.0,-9.33175086975,0.664362950257,115000.0,-9.56275939941,0.178777724448,115000.0,-9.07378768921,0.768455899438,115000.0,-9.46301174164,0.229856943985,115000.0,-8.79025173187,0.598231619327
116000.0,-9.07301044464,0.66765614759,116000.0,-9.57822322845,0.177206741415,116000.0,-9.37034606934,0.764609005135,116000.0,-9.02811145782,0.256866681345,116000.0,-9.29626369476,0.586446734759
117000.0,-8.9933795929,0.667770421098,117000.0,-9.41860675812,0.178773951147,117000.0,-9.37369251251,0.762961304351,117000.0,-8.9713602066,0.256359954804,117000.0,-9.39149475098,0.585119311878
118000.0,-8.67410850525,0.671524066022,118000.0,-9.30404186249,0.179500727451,118000.0,-9.51497650146,0.76061153178,118000.0,-9.33926105499,0.238237761764,118000.0,-9.40005970001,0.58688549332
119000.0,-8.55080413818,0.675061965161,119000.0,-8.98020172119,0.183217103213,119000.0,-9.49411392212,0.760784878947,119000.0,-9.10769557953,0.251520568845,119000.0,-9.46502494812,0.587485901362
120000.0,-8.28033065796,0.676926653501,120000.0,-8.9027967453,0.183350470709,120000.0,-9.59184646606,0.759214566826,120000.0,-9.19350242615,0.253655883679,120000.0,-9.54385185242,0.585096957063
121000.0,-8.43863773346,0.675570155928,121000.0,-8.86439037323,0.183794478506,121000.0,-9.51448535919,0.760509440644,121000.0,-9.24656772614,0.254557814312,121000.0,-9.0425825119,0.596514769524
122000.0,-8.62120246887,0.674912425169,122000.0,-8.75652694702,0.185117653326,122000.0,-9.75827693939,0.757295081526,122000.0,-8.99216747284,0.277483011265,122000.0,-9.03072071075,0.597515358966
123000.0,-8.73334026337,0.6729663138,123000.0,-8.83054637909,0.184471659413,123000.0,-9.60364246368,0.761470802423,123000.0,-8.89049911499,0.288387137111,123000.0,-8.89174079895,0.600585188642
124000.0,-8.76209926605,0.672097380789,124000.0,-8.82971668243,0.185018173205,124000.0,-9.48144340515,0.763712852726,124000.0,-9.19065284729,0.273090452572,124000.0,-8.94211387634,0.600253642566
125000.0,-8.87461090088,0.671217485599,125000.0,-8.94376468658,0.184024432858,125000.0,-9.42461204529,0.765712406133,125000.0,-8.89373111725,0.292222984916,125000.0,-8.93034362793,0.601912671942
126000.0,-8.57696533203,0.674216074363,126000.0,-8.68535709381,0.188453492308,126000.0,-9.44317722321,0.765758601476,126000.0,-9.12159061432,0.276953996621,126000.0,-8.9683380127,0.600795354114
127000.0,-8.49888515472,0.674333917791,127000.0,-8.96757984161,0.182508928196,127000.0,-9.28219985962,0.770218171552,127000.0,-9.14779186249,0.267672641216,127000.0,-9.06272983551,0.595477234219
128000.0,-8.44385433197,0.675513433862,128000.0,-8.9071521759,0.181067732243,128000.0,-9.46370983124,0.767409755449,128000.0,-9.15023517609,0.267973940294,128000.0,-8.88665294647,0.597227948546
129000.0,-8.7867231369,0.671095747713,129000.0,-9.03510093689,0.177773917947,129000.0,-9.64836788177,0.764815666251,129000.0,-8.95371055603,0.280001484781,129000.0,-8.67104625702,0.599182152109
130000.0,-8.84045219421,0.669774985403,130000.0,-8.93210411072,0.18001630741,130000.0,-9.68405532837,0.765767671468,130000.0,-9.20077514648,0.262162645618,130000.0,-8.78396606445,0.596184975583
131000.0,-9.0914068222,0.665952574439,131000.0,-9.19441223145,0.174810104721,131000.0,-9.58526611328,0.767415243295,131000.0,-9.0047750473,0.273868159817,131000.0,-8.75038146973,0.597242116665
132000.0,-8.98710632324,0.667183656025,132000.0,-9.00442123413,0.179725799417,132000.0,-9.54602718353,0.766077441049,132000.0,-9.25676441193,0.261355111648,132000.0,-8.45474338531,0.606227876285
133000.0,-8.78331279755,0.668649018135,133000.0,-8.99533176422,0.181516803255,133000.0,-9.43182945251,0.766311999912,133000.0,-9.22060489655,0.257534914679,133000.0,-8.7474937439,0.602519303081
134000.0,-8.70044231415,0.669756090068,134000.0,-9.0898809433,0.179741893208,134000.0,-9.1368560791,0.768860223322,134000.0,-9.2720117569,0.252405291753,134000.0,-8.65079021454,0.604283823017
135000.0,-8.69977474213,0.668540802674,135000.0,-9.07006549835,0.179082120116,135000.0,-8.84901428223,0.770488695152,135000.0,-9.44386768341,0.241860151833,135000.0,-8.62757968903,0.602675816996
136000.0,-8.39520549774,0.670719030978,136000.0,-9.24894046783,0.174999698015,136000.0,-8.9263343811,0.767819681808,136000.0,-9.54579257965,0.227102069099,136000.0,-8.84615707397,0.598515162969
137000.0,-8.45976352692,0.669083142072,137000.0,-9.41756153107,0.171278680974,137000.0,-9.02567958832,0.766118320489,137000.0,-9.33377456665,0.236755684961,137000.0,-8.80253219604,0.597603358394
138000.0,-8.76275348663,0.665396748675,138000.0,-9.61929988861,0.165897616535,138000.0,-9.06970882416,0.766468210097,138000.0,-9.23303413391,0.243163350233,138000.0,-8.62461090088,0.599661360802
