Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward
1000.0,-9.20288562775,1.0,1000.0,-9.41103076935,0.50212426669,1000.0,-10.8088207245,0.0,1000.0,-9.87090015411,0.0
2000.0,-9.61800384521,0.814927701757,2000.0,-10.030798912,0.484035939559,2000.0,-10.5199899673,0.321573270334,2000.0,-9.52390003204,0.422309002239
3000.0,-9.54667568207,0.725723956274,3000.0,-10.0699052811,0.511551526466,3000.0,-10.4478282928,0.448710263319,3000.0,-9.728307724,0.53586234579
4000.0,-9.56347751617,0.676606497651,4000.0,-10.1054878235,0.519670789013,4000.0,-10.3859586716,0.52922013925,4000.0,-9.96315956116,0.597715630356
5000.0,-9.68018341064,0.639189186254,5000.0,-9.90760040283,0.529970834748,5000.0,-10.3963403702,0.574620012169,5000.0,-10.0735673904,0.635998681285
6000.0,-9.99508857727,0.535257931614,6000.0,-10.2270307541,0.545389425373,6000.0,-10.0348310471,0.725396187249,6000.0,-10.2059421539,0.795614651345
7000.0,-9.93775463104,0.505921084378,7000.0,-10.070936203,0.570578964573,7000.0,-10.1352615356,0.744641983306,7000.0,-10.4115753174,0.788443096945
8000.0,-10.4525032043,0.494091230292,8000.0,-10.0668554306,0.573541319518,8000.0,-10.1707382202,0.748941417793,8000.0,-10.1132078171,0.800496347555
9000.0,-10.5260953903,0.487546488841,9000.0,-9.94307041168,0.579471646804,9000.0,-10.2200050354,0.739033339179,9000.0,-9.94812011719,0.807608332931
10000.0,-10.5101947784,0.489662605522,10000.0,-10.1271820068,0.580578000025,10000.0,-10.413939476,0.727357231424,10000.0,-9.92681026459,0.813888712036
11000.0,-10.3721323013,0.494931339911,11000.0,-9.9887304306,0.578122991952,11000.0,-10.7574520111,0.720131534713,11000.0,-9.91757392883,0.818143707711
12000.0,-10.5669946671,0.499455522159,12000.0,-9.84774112701,0.573512307717,12000.0,-10.6861095428,0.716616432167,12000.0,-9.76971817017,0.820299133102
13000.0,-10.0884599686,0.50292644445,13000.0,-10.0365629196,0.567254390269,13000.0,-10.5227041245,0.715288886258,13000.0,-10.0187978745,0.818829208874
14000.0,-10.0847549438,0.505303494635,14000.0,-10.264040947,0.5640066784,14000.0,-10.3437919617,0.714098028903,14000.0,-10.0643625259,0.818675584457
15000.0,-10.0138397217,0.506366493009,15000.0,-10.3054628372,0.560391575055,15000.0,-10.0370845795,0.718167950449,15000.0,-9.96818065643,0.818354888685
16000.0,-10.0835132599,0.506079301192,16000.0,-10.1019630432,0.560100634985,16000.0,-9.93678379059,0.718182746468,16000.0,-10.0823488235,0.817185133064
17000.0,-9.96218395233,0.504830346272,17000.0,-10.2257909775,0.558570579307,17000.0,-9.78876590729,0.713657958436,17000.0,-10.2153549194,0.817735524508
18000.0,-10.011015892,0.503734305154,18000.0,-10.1127386093,0.559000241685,18000.0,-9.89726829529,0.712989375187,18000.0,-10.1393852234,0.819773952383
19000.0,-10.0688962936,0.501482833331,19000.0,-9.83986282349,0.559125845315,19000.0,-10.15284729,0.710734855447,19000.0,-10.095659256,0.819901506203
20000.0,-9.98987960815,0.499647103379,20000.0,-9.78181266785,0.557790446149,20000.0,-10.0680742264,0.709890117008,20000.0,-10.0315742493,0.820879217582
21000.0,-9.80805969238,0.498077769298,21000.0,-9.94312000275,0.554478613746,21000.0,-10.1102619171,0.708805848149,21000.0,-9.86749076843,0.822305178553
22000.0,-9.85308361053,0.496712301597,22000.0,-9.95302391052,0.550971063005,22000.0,-10.2798395157,0.709228392,22000.0,-9.98095607758,0.820423393795
23000.0,-9.98248195648,0.495100251277,23000.0,-9.66941165924,0.550250974344,23000.0,-10.339053154,0.707323325042,23000.0,-10.0181074142,0.818706558154
24000.0,-9.77333831787,0.494499025025,24000.0,-9.89249515533,0.545182437988,24000.0,-10.2171564102,0.707015148711,24000.0,-10.1478500366,0.819329910676
25000.0,-10.0525045395,0.492455967128,25000.0,-10.0624065399,0.539419228268,25000.0,-10.2454624176,0.702999712081,25000.0,-10.3376026154,0.81757061198
26000.0,-10.464838028,0.48901446666,26000.0,-10.2037248611,0.535065265934,26000.0,-10.1286249161,0.700664989022,26000.0,-10.3955917358,0.817024995573
27000.0,-10.4118556976,0.487956942457,27000.0,-10.3940029144,0.530058863472,27000.0,-10.0485506058,0.701351289393,27000.0,-10.1996898651,0.817931063124
28000.0,-10.1437320709,0.487992880167,28000.0,-10.6381225586,0.524450132173,28000.0,-10.0040187836,0.700605011164,28000.0,-10.292719841,0.81771991874
29000.0,-10.3040084839,0.487005416496,29000.0,-10.7454080582,0.520400776626,29000.0,-9.93848514557,0.702450767036,29000.0,-10.0620279312,0.817248635547
30000.0,-10.1444921494,0.486572641248,30000.0,-10.6546554565,0.520592179158,30000.0,-9.81072330475,0.707007401438,30000.0,-9.91590309143,0.818737550147
31000.0,-9.73034286499,0.48736131727,31000.0,-10.5702543259,0.518535389739,31000.0,-9.9927110672,0.705987714349,31000.0,-9.92157554626,0.818114124445
32000.0,-9.5736913681,0.485957704485,32000.0,-10.3145990372,0.519312919712,32000.0,-10.1253557205,0.70321053949,32000.0,-10.0463218689,0.818212314542
33000.0,-9.93537998199,0.481936186857,33000.0,-10.45084095,0.517096925036,33000.0,-10.0866956711,0.700451685025,33000.0,-10.0199050903,0.819043152416
34000.0,-10.0578174591,0.478425570188,34000.0,-10.3413581848,0.517123676178,34000.0,-9.94300746918,0.699152461111,34000.0,-10.1924695969,0.819261413615
