Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward
1000.0,-10.1824131012,0.0,1000.0,-9.97578525543,0.0,1000.0,-9.53744125366,0.0,1000.0,-10.3857364655,0.0
2000.0,-10.3337182999,0.159672961726,2000.0,-9.67453956604,0.123121265941,2000.0,-10.1029243469,0.0859573167053,2000.0,-10.2013015747,0.149711045985
3000.0,-10.4386320114,0.251128473815,3000.0,-9.74965381622,0.177460441133,3000.0,-9.91485214233,0.176145029397,3000.0,-10.3124132156,0.160081187052
4000.0,-10.3333673477,0.322725604872,4000.0,-9.75400543213,0.239623025493,4000.0,-10.1253166199,0.22637786927,4000.0,-10.1430721283,0.216376517042
5000.0,-10.438835144,0.384091057105,5000.0,-10.1621894836,0.255560615448,5000.0,-10.2690944672,0.278852290724,5000.0,-10.0229616165,0.266868204765
6000.0,-10.5820178986,0.518421895489,6000.0,-10.194767952,0.371053720876,6000.0,-10.3770227432,0.392790438795,6000.0,-9.88067436218,0.373551321453
7000.0,-10.8926000595,0.592099080428,7000.0,-10.3742036819,0.451300739986,7000.0,-10.4095916748,0.469892481222,7000.0,-9.96561908722,0.413858603375
8000.0,-10.6790323257,0.658425283185,8000.0,-10.4873275757,0.530131939225,8000.0,-10.7029123306,0.515020399442,8000.0,-10.0011720657,0.483715297935
9000.0,-10.6269674301,0.708947888691,9000.0,-10.726477623,0.58352585734,9000.0,-10.4908323288,0.57510351189,9000.0,-10.098192215,0.525003888978
10000.0,-10.5270166397,0.735232133695,10000.0,-10.3144245148,0.674356835188,10000.0,-10.4779396057,0.609403190172,10000.0,-10.3324804306,0.550046921157
11000.0,-10.5337572098,0.749161343128,11000.0,-10.3372621536,0.718671851121,11000.0,-10.527215004,0.639818780491,11000.0,-10.4520978928,0.573394787639
12000.0,-10.2153406143,0.769373746311,12000.0,-10.4409074783,0.743946882108,12000.0,-10.2083482742,0.682067472951,12000.0,-10.5588645935,0.593506751227
13000.0,-10.3048200607,0.775787281874,13000.0,-10.5072393417,0.771085358851,13000.0,-9.9956817627,0.714910544359,13000.0,-10.4509830475,0.625580003595
14000.0,-10.461774826,0.779310770692,14000.0,-10.2191534042,0.799429626037,14000.0,-10.1734933853,0.730884214457,14000.0,-10.4285459518,0.654819077709
15000.0,-10.4924659729,0.790258255488,15000.0,-10.297492981,0.81385206221,15000.0,-9.95005893707,0.75798028682,15000.0,-10.2962522507,0.678308214497
16000.0,-10.5250282288,0.803686115545,16000.0,-10.2363519669,0.824571309531,16000.0,-9.87157917023,0.77295042468,16000.0,-10.3225240707,0.697832211345
17000.0,-10.4783983231,0.815026214209,17000.0,-10.1048707962,0.841937879586,17000.0,-9.90396690369,0.783479773528,17000.0,-10.1118354797,0.730685228237
18000.0,-10.4716653824,0.826614668087,18000.0,-10.1292171478,0.84713298257,18000.0,-9.7134437561,0.800610309709,18000.0,-9.93264484406,0.749836623922
19000.0,-10.3186187744,0.836697521509,19000.0,-10.101817131,0.857211100552,19000.0,-9.74344062805,0.807343329791,19000.0,-9.96028804779,0.758755562019
20000.0,-10.3495178223,0.840125668207,20000.0,-10.3601713181,0.859586085674,20000.0,-9.97261428833,0.807141378348,20000.0,-10.074763298,0.77139897175
21000.0,-10.1245288849,0.852177321976,21000.0,-10.2694063187,0.867218537951,21000.0,-9.89688110352,0.815687214177,21000.0,-9.89298152924,0.787707339077
22000.0,-10.1221017838,0.855151573755,22000.0,-10.2731103897,0.869718981553,22000.0,-10.0371265411,0.814958633665,22000.0,-10.0846252441,0.792205668668
23000.0,-10.4066410065,0.852368322099,23000.0,-10.068572998,0.879518090205,23000.0,-10.2322864532,0.813330147329,23000.0,-10.2715396881,0.796435473564
24000.0,-10.4908590317,0.854822280627,24000.0,-10.3480205536,0.879697632063,24000.0,-10.1767168045,0.822289639117,24000.0,-10.3639135361,0.801572589779
25000.0,-10.405585289,0.862846731603,25000.0,-10.1431398392,0.886992192333,25000.0,-10.1887731552,0.829355242729,25000.0,-10.2183761597,0.811051384808
26000.0,-10.5329265594,0.864470598165,26000.0,-10.4487056732,0.884659341316,26000.0,-10.3469219208,0.831816896522,26000.0,-10.1425027847,0.815539733663
27000.0,-10.4302177429,0.87091821285,27000.0,-10.3867902756,0.890720900275,27000.0,-10.4514751434,0.838773147481,27000.0,-9.93728542328,0.824384712943
28000.0,-10.1033143997,0.882007997836,28000.0,-10.2825021744,0.893043012972,28000.0,-10.3437108994,0.848153656213,28000.0,-9.8386631012,0.833508314617
29000.0,-10.1683158875,0.885532136468,29000.0,-10.1745033264,0.895317907336,29000.0,-10.5397500992,0.852252819783,29000.0,-9.62290096283,0.843278744034
30000.0,-10.1555604935,0.891218747026,30000.0,-10.1314592361,0.897515496482,30000.0,-10.3750934601,0.860061264084,30000.0,-9.78834056854,0.847324012521
31000.0,-10.0953102112,0.896698094067,31000.0,-9.93074417114,0.903436593587,31000.0,-10.470199585,0.862746296528,31000.0,-9.74193763733,0.85257518594
32000.0,-10.2184991837,0.899189615442,32000.0,-10.0415010452,0.903400166998,32000.0,-10.4057340622,0.867593094203,32000.0,-9.70658302307,0.859429144763
33000.0,-10.0663604736,0.904053507615,33000.0,-10.2009248734,0.904500470812,33000.0,-10.3854465485,0.870821888249,33000.0,-9.99531555176,0.857615253139
34000.0,-9.57609844208,0.912085765382,34000.0,-10.1578950882,0.906907929111,34000.0,-10.1660985947,0.874936401828,34000.0,-10.0804233551,0.860874753065
35000.0,-9.65829753876,0.912518063018,35000.0,-10.1523513794,0.907863194375,35000.0,-10.2660579681,0.877040489076,35000.0,-9.80176353455,0.868920230523
36000.0,-9.6088886261,0.913385058991,36000.0,-10.1209430695,0.908511313417,36000.0,-9.99799919128,0.883521776398,36000.0,-10.2029647827,0.865589871268
37000.0,-9.63401794434,0.913089429826,37000.0,-10.1514987946,0.909931843546,37000.0,-9.88563919067,0.886549727306,37000.0,-10.2957468033,0.867638661084
38000.0,-9.73130989075,0.912038482405,38000.0,-10.0969743729,0.911497251952,38000.0,-9.97106647491,0.88783413146,38000.0,-9.99342441559,0.876867820741
39000.0,-10.1503744125,0.909384381235,39000.0,-10.2325515747,0.912100067037,39000.0,-9.71759414673,0.894596299935,39000.0,-10.2053461075,0.877227458643
40000.0,-9.76180744171,0.91472635584,40000.0,-10.2821865082,0.913370465482,40000.0,-9.42380905151,0.900863241284,40000.0,-10.2547779083,0.87857637856
41000.0,-9.66503429413,0.91814231853,41000.0,-10.2682151794,0.915268503585,41000.0,-9.58935928345,0.901185637652,41000.0,-10.0875339508,0.883226904634
42000.0,-9.70104503632,0.921219665069,42000.0,-9.98178195953,0.918402784085,42000.0,-9.6552696228,0.903804827609,42000.0,-9.81370162964,0.8886683066
43000.0,-9.81747150421,0.922604743121,43000.0,-10.086315155,0.919085842734,43000.0,-9.89859485626,0.903745357869,43000.0,-9.7762670517,0.890701053163
44000.0,-9.73315906525,0.925589157265,44000.0,-9.86530971527,0.921773672688,44000.0,-10.2701702118,0.900761776061,44000.0,-9.63758563995,0.893291687801
45000.0,-9.96182441711,0.925740225429,45000.0,-9.95686340332,0.922062610068,45000.0,-10.4034576416,0.901030835305,45000.0,-9.74828529358,0.894255247977
46000.0,-9.99011611938,0.927243041614,46000.0,-10.0443067551,0.922418025305,46000.0,-10.4590826035,0.90227071335,46000.0,-9.76300048828,0.895953298731
47000.0,-9.96479892731,0.928619162163,47000.0,-10.2304697037,0.922021197194,47000.0,-10.3722009659,0.904455605188,47000.0,-10.0746736526,0.89435680002
48000.0,-10.0163230896,0.930213056066,48000.0,-10.1651411057,0.92373751194,48000.0,-10.063035965,0.910246179048,48000.0,-10.1991977692,0.893797869035
49000.0,-10.0133152008,0.932000007834,49000.0,-10.1112804413,0.924647419822,49000.0,-10.1109008789,0.911983602422,49000.0,-10.0547990799,0.89693843835
50000.0,-10.0541791916,0.933145710738,50000.0,-10.1094522476,0.925775344091,50000.0,-10.3965806961,0.910815043733,50000.0,-9.9207239151,0.899284915326
51000.0,-10.09877491,0.93392120481,51000.0,-10.372253418,0.92530046282,51000.0,-10.1654138565,0.913671558498,51000.0,-9.90436077118,0.901102890866
52000.0,-9.93350887299,0.937018307492,52000.0,-10.304236412,0.927231530606,52000.0,-10.1323003769,0.915195855032,52000.0,-9.840467453,0.90284204393
53000.0,-9.83716964722,0.938692403756,53000.0,-10.2546100616,0.928138201856,53000.0,-10.2895307541,0.914983060683,53000.0,-9.6595954895,0.904704143292
54000.0,-9.94619369507,0.938712787151,54000.0,-10.5488071442,0.926921543983,54000.0,-10.1122407913,0.917708269144,54000.0,-9.62457561493,0.9059205163
55000.0,-9.94274234772,0.939293431856,55000.0,-10.4556245804,0.928119846096,55000.0,-9.84142303467,0.921506020233,55000.0,-9.77951526642,0.906120014067
56000.0,-9.75558376312,0.941493854711,56000.0,-9.99567604065,0.931266739224,56000.0,-9.86602687836,0.92274839658,56000.0,-9.79508209229,0.907086400818
57000.0,-9.76565074921,0.941666271965,57000.0,-9.98153400421,0.931360027265,57000.0,-10.1757516861,0.921799656116,57000.0,-9.90653610229,0.907174434032
58000.0,-9.72107791901,0.942404194165,58000.0,-10.0640974045,0.931267366962,58000.0,-10.1515903473,0.922445353968,58000.0,-10.0068969727,0.908205666329
59000.0,-9.35575675964,0.944840246714,59000.0,-10.1185626984,0.932084151529,59000.0,-10.0572118759,0.924295838193,59000.0,-10.2023324966,0.907774633023
60000.0,-9.51933288574,0.944942736786,60000.0,-10.3126621246,0.932199401482,60000.0,-10.0597324371,0.924858602588,60000.0,-10.3490400314,0.907717497206
61000.0,-9.87262535095,0.943462474554,61000.0,-10.5578517914,0.931159654312,61000.0,-9.98543548584,0.925798652103,61000.0,-10.2803993225,0.90981302299
62000.0,-10.0598707199,0.942818179688,62000.0,-10.3961935043,0.932658558149,62000.0,-9.688996315,0.928748112004,62000.0,-10.2285518646,0.911483782668
63000.0,-9.92277908325,0.943711177237,63000.0,-10.3427200317,0.933552345196,63000.0,-9.64996814728,0.929423424661,63000.0,-10.5411634445,0.910669777589
64000.0,-9.99745941162,0.943505475078,64000.0,-10.033657074,0.935386656802,64000.0,-9.47345256805,0.931016893211,64000.0,-10.2998809814,0.913668384575
65000.0,-9.83763504028,0.943777458242,65000.0,-9.89357376099,0.936584433575,65000.0,-9.42385387421,0.93197384436,65000.0,-10.0155277252,0.916212273499
66000.0,-9.55883598328,0.945250901942,66000.0,-9.60159873962,0.938646386878,66000.0,-9.69480609894,0.931449468842,66000.0,-10.2088985443,0.915116380845
67000.0,-9.35380935669,0.946738307612,67000.0,-9.78710746765,0.938151889919,67000.0,-9.75086593628,0.930989490397,67000.0,-9.94887733459,0.916775561309
68000.0,-9.56749820709,0.945932064714,68000.0,-9.72993659973,0.938582798394,68000.0,-9.76058578491,0.93222209058,68000.0,-9.73672008514,0.918667461552
69000.0,-9.74461841583,0.945279732915,69000.0,-9.75852108002,0.938958354659,69000.0,-9.91208648682,0.931748558503,69000.0,-9.74195671082,0.918713178978
70000.0,-9.63651657104,0.946335689317,70000.0,-9.6451215744,0.939590464165,70000.0,-9.83375453949,0.932535657461,70000.0,-9.72308444977,0.919329348121
71000.0,-9.68084335327,0.94635753028,71000.0,-9.99402713776,0.938474409034,71000.0,-9.5247631073,0.934761579633,71000.0,-9.24253082275,0.922583297238
72000.0,-9.60198497772,0.94685183098,72000.0,-10.0492916107,0.938612373294,72000.0,-9.32040882111,0.936932705413,72000.0,-9.27894496918,0.92304047637
