Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward
1000.0,-10.5769691467,0.702036278603,1000.0,-11.1874074936,1.0,1000.0,-9.88463687897,0.682452257718,1000.0,-9.82698440552,0.422749683864
2000.0,-10.6020822525,0.868245794372,2000.0,-11.0617876053,0.699611740351,2000.0,-9.80175209045,0.656609434235,2000.0,-10.0206680298,0.504820805017
3000.0,-10.4341239929,0.813984952807,3000.0,-10.5580148697,0.71047941548,3000.0,-10.0874738693,0.617346133177,3000.0,-10.5622844696,0.570319999374
4000.0,-10.6901082993,0.765774730216,4000.0,-10.2054252625,0.684002483053,4000.0,-10.1187524796,0.605459362384,4000.0,-10.4203672409,0.581755473515
5000.0,-10.7880983353,0.72118275027,5000.0,-10.2400741577,0.662843735269,5000.0,-10.0840387344,0.595543187518,5000.0,-10.2080793381,0.592329630767
6000.0,-10.8240385056,0.689937714323,6000.0,-10.1179933548,0.584204332121,6000.0,-10.1875686646,0.569763876154,6000.0,-10.2016677856,0.645379202333
7000.0,-10.7267045975,0.598747996802,7000.0,-9.9266834259,0.633016728543,7000.0,-9.94352340698,0.553508032858,7000.0,-10.1937837601,0.663873599981
8000.0,-10.7336959839,0.572117977743,8000.0,-10.0930814743,0.614886537788,8000.0,-9.83050060272,0.553200929351,8000.0,-9.66516494751,0.66696583751
9000.0,-10.6169157028,0.560092369141,9000.0,-10.091137886,0.623479598201,9000.0,-9.81784152985,0.546709067232,9000.0,-9.6692237854,0.684651883092
10000.0,-10.7295017242,0.562469019076,10000.0,-10.0245199203,0.637533680245,10000.0,-9.88446426392,0.54288589113,10000.0,-9.91133022308,0.697590288899
11000.0,-10.6987123489,0.569483309264,11000.0,-9.86159896851,0.646145935719,11000.0,-9.65531253815,0.542399613732,11000.0,-9.91070652008,0.702775140001
12000.0,-10.7231121063,0.570348307083,12000.0,-9.81116580963,0.649024149311,12000.0,-9.96408557892,0.541453858061,12000.0,-10.1433639526,0.707254137448
13000.0,-10.7418041229,0.57456649893,13000.0,-9.73575019836,0.650520667033,13000.0,-9.98307704926,0.542888924139,13000.0,-10.4205341339,0.706454324768
14000.0,-10.480591774,0.583093862208,14000.0,-9.79260921478,0.654119017113,14000.0,-10.0678100586,0.543458133971,14000.0,-10.6792316437,0.7060344502
15000.0,-10.0431852341,0.594049329554,15000.0,-9.88737106323,0.655061961074,15000.0,-10.1583166122,0.54487246694,15000.0,-10.523440361,0.709446875948
16000.0,-9.76714134216,0.598659335648,16000.0,-9.88483047485,0.656871846207,16000.0,-10.1558427811,0.543401729052,16000.0,-10.8523712158,0.706230985036
17000.0,-9.68165588379,0.600557379882,17000.0,-10.0314683914,0.656115383871,17000.0,-10.1226415634,0.543180726793,17000.0,-10.6546201706,0.707302458497
18000.0,-9.52718544006,0.600760840591,18000.0,-10.1415653229,0.657639326938,18000.0,-9.94635009766,0.543675016769,18000.0,-10.3059206009,0.708839728293
19000.0,-9.66646003723,0.595993817126,19000.0,-10.3449029922,0.655913540836,19000.0,-9.9901714325,0.54173271384,19000.0,-10.2573413849,0.706509611478
20000.0,-9.80252933502,0.590164355567,20000.0,-10.2838563919,0.656358003006,20000.0,-9.94331932068,0.53991145967,20000.0,-10.2482624054,0.705092589631
21000.0,-9.96564102173,0.583769833398,21000.0,-10.2359647751,0.658495517803,21000.0,-10.1806278229,0.535724684604,21000.0,-10.1658878326,0.705008743711
22000.0,-10.0335130692,0.581083897757,22000.0,-10.4403333664,0.655106007841,22000.0,-10.274096489,0.532886512218,22000.0,-10.0346250534,0.70402152895
23000.0,-10.0091362,0.577426017481,23000.0,-10.4572792053,0.654202231455,23000.0,-10.3688259125,0.529491669456,23000.0,-10.2176866531,0.700624582448
24000.0,-9.72469997406,0.579937958879,24000.0,-10.5607004166,0.653032271046,24000.0,-10.3389892578,0.528288968104,24000.0,-10.2109947205,0.701912300987
25000.0,-9.74452781677,0.576309806827,25000.0,-10.6082868576,0.652756677155,25000.0,-10.2312965393,0.527375715429,25000.0,-10.293431282,0.70057502306
26000.0,-9.58041477203,0.57744220908,26000.0,-10.5854301453,0.650800791601,26000.0,-10.1433429718,0.529829374669,26000.0,-10.2266569138,0.701245145451
27000.0,-9.7076625824,0.573266048078,27000.0,-10.3946075439,0.652788043386,27000.0,-9.9952287674,0.531079381912,27000.0,-10.2691822052,0.701388328484
28000.0,-9.83582115173,0.572441996682,28000.0,-10.3952560425,0.651727972022,28000.0,-10.1534757614,0.528768409915,28000.0,-10.2660646439,0.701774793678
29000.0,-9.92774391174,0.568655593257,29000.0,-10.3252859116,0.650443189762,29000.0,-10.1910715103,0.52748879688,29000.0,-10.0229959488,0.703735730458
30000.0,-9.86727619171,0.566708301136,30000.0,-10.1076402664,0.650768996431,30000.0,-10.3449640274,0.524441618466,30000.0,-10.2284669876,0.70102281187
31000.0,-10.1463260651,0.560763329536,31000.0,-10.4953308105,0.643595753922,31000.0,-10.2862014771,0.523028281409,31000.0,-9.8418712616,0.703179819109
32000.0,-9.99026584625,0.559486698656,32000.0,-10.5162687302,0.64071689692,32000.0,-10.2641830444,0.521586108131,32000.0,-9.60789489746,0.703316758845
33000.0,-10.1263608932,0.553702371645,33000.0,-10.448800087,0.640821316979,33000.0,-10.2644090652,0.521582848777,33000.0,-9.58561897278,0.701569151885
34000.0,-10.3907833099,0.547339671763,34000.0,-10.2356815338,0.640402162262,34000.0,-10.2088251114,0.522778940885,34000.0,-9.58382320404,0.697661106453
35000.0,-10.7121725082,0.541115067892,35000.0,-10.4311552048,0.63756410817,35000.0,-10.1817340851,0.522624619562,35000.0,-9.19184780121,0.698909585102
36000.0,-10.5745630264,0.54051336117,36000.0,-10.2810239792,0.638247275399,36000.0,-10.3038654327,0.520778512823,36000.0,-9.38055706024,0.693892090457
37000.0,-10.6960611343,0.535261711572,37000.0,-10.1723918915,0.640395460076,37000.0,-10.4462985992,0.520168380001,37000.0,-9.80352115631,0.689071646624
38000.0,-10.5228013992,0.535490039285,38000.0,-10.2250804901,0.637013536989,38000.0,-10.1461772919,0.523686489692,38000.0,-9.86147117615,0.687883924019
39000.0,-10.371931076,0.534187195218,39000.0,-10.3947153091,0.636142654932,39000.0,-10.0517168045,0.524488698013,39000.0,-9.77712917328,0.688664490836
40000.0,-10.1177272797,0.536647271149,40000.0,-10.5128116608,0.632336081336,40000.0,-10.0714359283,0.525463199368,40000.0,-10.0631628036,0.684711194406
41000.0,-10.2995071411,0.532858025781,41000.0,-10.592590332,0.631344265033,41000.0,-9.98615932465,0.529333636092,41000.0,-10.0291090012,0.685176036187
42000.0,-10.2437105179,0.533077678088,42000.0,-10.5712652206,0.631506913684,42000.0,-9.90489292145,0.531806127151,42000.0,-9.71927547455,0.687898732498
43000.0,-10.2874994278,0.530841367805,43000.0,-10.4995508194,0.633592526752,43000.0,-9.98412799835,0.533226797752,43000.0,-9.67550086975,0.686179762145
44000.0,-10.1170835495,0.533283943348,44000.0,-10.4430856705,0.633266827318,44000.0,-9.8569393158,0.535548000497,44000.0,-10.2205953598,0.677635940294
45000.0,-10.0710954666,0.530453255563,45000.0,-10.4993638992,0.63308576106,45000.0,-9.86426544189,0.537405877122,45000.0,-9.99480247498,0.678641575359
46000.0,-9.74009132385,0.532589237768,46000.0,-10.4341812134,0.633031017604,46000.0,-9.88734149933,0.536561659359,46000.0,-10.1735439301,0.675593737469
47000.0,-9.72584915161,0.529249954302,47000.0,-10.352394104,0.631613210355,47000.0,-9.79845046997,0.537183924219,47000.0,-10.3162975311,0.672416467278
48000.0,-9.77834892273,0.526361455409,48000.0,-10.2338809967,0.62933071387,48000.0,-9.92476940155,0.535598792085,48000.0,-10.3497753143,0.672211573648
49000.0,-9.98061656952,0.521637135881,49000.0,-10.4325008392,0.625579687991,49000.0,-10.1064376831,0.533815518434,49000.0,-9.96294307709,0.678507783069
50000.0,-9.64663314819,0.529398670208,50000.0,-10.230635643,0.62790695508,50000.0,-10.0891933441,0.534813740638,50000.0,-10.1019792557,0.6780776406
51000.0,-10.0333499908,0.522321296355,51000.0,-10.2061567307,0.627806368672,51000.0,-10.2742376328,0.533878894747,51000.0,-10.062582016,0.679294309397
52000.0,-9.88373661041,0.526796085775,52000.0,-10.3013696671,0.626081815771,52000.0,-10.1171226501,0.537535843833,52000.0,-10.1366863251,0.678787622052
53000.0,-9.80758953094,0.528569383652,53000.0,-10.6192007065,0.622194145723,53000.0,-10.0220251083,0.540301948298,53000.0,-10.1938829422,0.678958100157
54000.0,-9.61938285828,0.532197086976,54000.0,-10.4671611786,0.624376645593,54000.0,-10.053689003,0.541070702978,54000.0,-10.0415964127,0.680040770273
55000.0,-10.0124578476,0.523335421412,55000.0,-10.4495782852,0.624241931653,55000.0,-10.069644928,0.541968337919,55000.0,-9.96816635132,0.680439180286
56000.0,-9.90236473083,0.525123041188,56000.0,-10.5628890991,0.622878492538,56000.0,-9.92852020264,0.544249070361,56000.0,-9.75641155243,0.681549145474
57000.0,-9.97735691071,0.522787449856,57000.0,-10.5354700089,0.623325876862,57000.0,-10.1707048416,0.539769813609,57000.0,-9.76309776306,0.680919836697
58000.0,-10.0447225571,0.521000764929,58000.0,-10.2139759064,0.628026173565,58000.0,-10.3015193939,0.536541016789,58000.0,-9.80165290833,0.680040331694
59000.0,-10.1959180832,0.517439660305,59000.0,-10.0682983398,0.62902627377,59000.0,-10.4390230179,0.533775862969,59000.0,-10.0040903091,0.676756228902
60000.0,-10.0154829025,0.51883494232,60000.0,-9.86027336121,0.629982648912,60000.0,-10.3056211472,0.533074513525,60000.0,-9.89388847351,0.67786905775
61000.0,-9.79985332489,0.521003756449,61000.0,-9.67360782623,0.632263804961,61000.0,-10.277589798,0.530192928363,61000.0,-9.93927764893,0.679533773344
62000.0,-9.7420501709,0.521866174082,62000.0,-9.69952201843,0.631586482037,62000.0,-10.2626791,0.529439338729,62000.0,-9.66784000397,0.683633942026
63000.0,-9.50834178925,0.524709762791,63000.0,-9.83715343475,0.630916102579,63000.0,-9.97950458527,0.529894199584,63000.0,-9.64527988434,0.683580074248
64000.0,-9.41072273254,0.524473320581,64000.0,-9.86189079285,0.631222017159,64000.0,-9.58761978149,0.532917340268,64000.0,-9.45081233978,0.687966015625
65000.0,-9.27095413208,0.526347245691,65000.0,-9.91608142853,0.63184368513,65000.0,-9.44450283051,0.533011725706,65000.0,-9.57224845886,0.686314328397
66000.0,-9.21625709534,0.528253628786,66000.0,-10.1249656677,0.628903382486,66000.0,-9.45108127594,0.533660382272,66000.0,-9.90941810608,0.679433854806
67000.0,-9.27727222443,0.524701536113,67000.0,-9.87571716309,0.631861486136,67000.0,-9.3770980835,0.533494653213,67000.0,-9.94558143616,0.678447929982
68000.0,-9.47015190125,0.519832053111,68000.0,-9.98746681213,0.628815154909,68000.0,-9.46191501617,0.533562737481,68000.0,-9.90127658844,0.678694411188
69000.0,-9.64618206024,0.516812600457,69000.0,-9.84069156647,0.629866540241,69000.0,-9.44935321808,0.533861194648,69000.0,-9.83852577209,0.679398536325
70000.0,-9.79745578766,0.514785173011,70000.0,-10.0121736526,0.625721935188,70000.0,-9.62344646454,0.532018799951,70000.0,-9.75873088837,0.681551235173
71000.0,-9.83635044098,0.51358056296,71000.0,-10.0543289185,0.623510347831,71000.0,-9.62490558624,0.530735610681,71000.0,-9.42945098877,0.686255455662
72000.0,-9.85208034515,0.513715181331,72000.0,-10.3957462311,0.618863480954,72000.0,-9.74158763885,0.529744359871,72000.0,-9.66612434387,0.684728144181
73000.0,-9.67883872986,0.515094009989,73000.0,-10.047753334,0.62367390798,73000.0,-10.0091466904,0.524777286582,73000.0,-9.58205318451,0.686191113593
74000.0,-9.40163993835,0.519811598597,74000.0,-10.2398023605,0.62101917208,74000.0,-10.2191057205,0.521563881152,74000.0,-9.68229389191,0.68447253022
75000.0,-9.39269733429,0.519160606594,75000.0,-10.1634454727,0.623865027518,75000.0,-10.1074018478,0.521638755739,75000.0,-9.64634227753,0.684200766244
76000.0,-9.51818847656,0.516426170946,76000.0,-9.88381481171,0.628860542113,76000.0,-9.93199920654,0.52316426887,76000.0,-9.69909286499,0.683494267623
77000.0,-9.46977043152,0.514617984474,77000.0,-9.76366424561,0.628743897266,77000.0,-9.94229793549,0.522269485863,77000.0,-9.50060558319,0.684935669284
78000.0,-9.50327205658,0.514979135647,78000.0,-9.84471511841,0.626572254938,78000.0,-9.9452123642,0.52145084497,78000.0,-9.49297428131,0.686097206162
79000.0,-9.69912147522,0.509235343722,79000.0,-9.85385894775,0.62566510065,79000.0,-9.98982524872,0.519623253169,79000.0,-9.43547534943,0.685403374725
80000.0,-9.7241230011,0.508858113133,80000.0,-9.76733016968,0.626385666079,80000.0,-9.79821777344,0.520978419823,80000.0,-9.45989227295,0.684626213342
81000.0,-9.84126281738,0.504500366908,81000.0,-9.65085315704,0.627205960035,81000.0,-9.73502635956,0.52168832507,81000.0,-9.25603675842,0.688205376377
82000.0,-9.70307636261,0.509064340998,82000.0,-9.44185638428,0.631276760615,82000.0,-9.77319717407,0.51944136315,82000.0,-9.1467218399,0.689125643396
83000.0,-9.9160900116,0.505109066306,83000.0,-9.41172885895,0.631743956601,83000.0,-9.61639499664,0.521120473303,83000.0,-9.09844493866,0.689763955935
84000.0,-9.93692398071,0.503849150541,84000.0,-9.24527740479,0.634388558795,84000.0,-9.47087287903,0.52338898317,84000.0,-9.16423225403,0.68829923221
85000.0,-9.71418476105,0.506086283492,85000.0,-9.25883674622,0.633856405222,85000.0,-9.68435096741,0.520713778446,85000.0,-9.17004013062,0.688395100345
86000.0,-9.4449224472,0.511406438884,86000.0,-9.30083084106,0.634321697787,86000.0,-9.90417766571,0.516100616598,86000.0,-9.40746974945,0.684959894305
87000.0,-9.73918819427,0.505626038242,87000.0,-9.34351348877,0.635158130608,87000.0,-9.67983341217,0.519608812423,87000.0,-9.32146453857,0.68518687166
88000.0,-9.48996162415,0.51024479453,88000.0,-9.43914985657,0.633948922198,88000.0,-9.69493103027,0.518298552414,88000.0,-9.57936096191,0.67974284637
89000.0,-9.57346725464,0.510298043575,89000.0,-9.5059337616,0.633528319809,89000.0,-9.55416870117,0.518760067781,89000.0,-9.51859664917,0.681354803531
90000.0,-9.91961956024,0.503034896371,90000.0,-9.46210002899,0.634193820077,90000.0,-9.62972831726,0.518121868306,90000.0,-9.25262451172,0.684360460473
91000.0,-10.0519733429,0.499281399658,91000.0,-9.38021183014,0.63434341287,91000.0,-9.4636554718,0.520911376738,91000.0,-9.03947544098,0.685854930151
92000.0,-10.0045261383,0.500140115285,92000.0,-9.54777240753,0.630586167363,92000.0,-9.36563491821,0.522169034407,92000.0,-9.15721607208,0.685094924934
93000.0,-9.90855789185,0.502123604791,93000.0,-9.47371292114,0.631344157798,93000.0,-9.13069725037,0.526956797998,93000.0,-8.92917823792,0.688795342069
94000.0,-9.6399679184,0.505219415975,94000.0,-9.31190013885,0.635346649698,94000.0,-9.12509822845,0.528506167784,94000.0,-8.91195201874,0.68989393001
95000.0,-9.55859279633,0.507846792625,95000.0,-9.2660779953,0.636028396064,95000.0,-8.87651443481,0.532204990505,95000.0,-9.39269733429,0.683584924412
96000.0,-9.47623348236,0.510661737539,96000.0,-9.25476074219,0.638036880375,96000.0,-8.93430900574,0.532101596577,96000.0,-9.41043663025,0.684108561531
97000.0,-9.5859079361,0.512091982936,97000.0,-9.32108020782,0.638065512114,97000.0,-9.0664768219,0.532191364598,97000.0,-9.37958621979,0.686891497912
