timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.08522906  0.05148718 -0.15435405 -0.16189631]
 [-0.00045821 -0.0019046   0.          0.        ]]","[ 1.10309049  1.29870897 -0.20409277 -0.16787184 -1.31345457 -1.41193
 -0.50693541 -0.13263399  2.05840934  0.9968369   0.        ]",-0.393504602346,[ 0.03056166 -0.02771072],-1.5913,[ 0.37368825  0.49281076],[ 0.9133479   0.15085922]
1,"[[-0.0489892   0.05742867 -0.15435405 -0.16189631]
 [ 3.61241552  0.59407221  0.          0.        ]]","[ 1.10642454  1.29827837 -0.14919539 -0.1574838  -1.31342445 -1.41189443
 -0.21478541 -0.0544044   2.06023364  1.05377718  0.        ]",-0.396993235258,[ 0.03056166 -0.02771072],-1.58633,[ 0.36898774  0.48878115],[ 0.74736591  2.40951776]
2,"[[ 0.05219027  0.10890864 -0.15435405 -0.16189631]
 [ 6.49594296  4.54077238  0.          0.        ]]","[ 1.10618037  1.29294382  0.00436085 -0.06767497 -1.31339433 -1.41185886
  0.01838723  0.46364711  2.05102662  1.23894767  0.        ]",-0.407128050086,[ 0.03056166 -0.02771072],-1.63261,[ 0.37704271  0.50872809],[ 0.18147505  0.38942682]
3,"[[ 0.1880178   0.21429063 -0.15435405 -0.16189631]
 [ 7.08486525  5.9925852   0.          0.        ]]","[ 1.08371097  1.27188832  0.20894631  0.11433741 -1.31336421 -1.4118233
  0.06600953  0.65421002  1.99390123  1.50745088  0.        ]",-0.418573032584,[ 0.03056166 -0.02771072],-1.62107,[ 0.38255355  0.52430099],[ 0.85652523  2.06869955]
4,"[[  0.36229281   0.3726666   -0.15435405  -0.16189631]
 [ 10.33190643   9.8322044    0.           0.        ]]","[ 1.01840905  1.2150784   0.46327386  0.3794856  -1.3133341  -1.41178774
  0.32857875  1.15819342  1.83930403  1.83485077  0.        ]",-0.426665282012,[ 0.03056166 -0.02771072],-1.62536,[ 0.3723942   0.52839869],[ 0.61119987  1.94226175]
5,"[[  0.59113347   0.60707498  -0.15435405  -0.16189631]
 [ 12.54496607  13.59606386   0.           0.        ]]","[ 0.87374992  1.07853184  0.77131086  0.74078666 -1.31330399 -1.41175218
  0.50753399  1.65220179  1.50888553  2.17285145  0.        ]",-0.423577148328,[ 0.03056166 -0.02771072],-1.58508,[ 0.33393252  0.50667202],[ 0.18498789  0.23324355]
6,"[[  0.8468989    0.88555565  -0.15435405  -0.16189631]
 [ 13.03007881  14.24979773   0.           0.        ]]","[ 0.64181604  0.84469532  1.06270551  1.09758227 -1.31327387 -1.41171663
  0.54675724  1.73795364  1.0355765   2.34740725  0.        ]",-0.400563844244,[ 0.03056166 -0.02771072],-1.48178,[ 0.27861521  0.4680289 ],[-1.33156119  0.51605412]
7,"[[  1.06523111   1.18823022  -0.15435405  -0.16189631]
 [  8.81715164  16.01178681   0.           0.        ]]","[ 0.39606854  0.52265502  1.25349064  1.36620009 -1.31324377 -1.41168108
  0.20607     1.96915171  0.59438192  2.27377956  0.        ]",-0.360332520156,[ 0.03056166 -0.02771072],-1.28628,[ 0.23879996  0.4417786 ],[ 0.58670657  0.10908933]
8,"[[  1.2631411    1.50961048  -0.15435405  -0.16189631]
 [ 10.96682061  16.1258499    0.           0.        ]]","[ 0.14553216  0.13535857  1.37210885  1.48944966 -1.31321366 -1.41164553
  0.37990434  1.98404087  0.26836943  2.01228588  0.        ]",-0.307986976308,[ 0.03056166 -0.02771072],-1.18437,[ 0.20155808  0.41280288],[-0.80934622 -1.51637123]
9,"[[  1.44819127   1.7891978   -0.15435405  -0.16189631]
 [  7.54924528  11.84715327   0.           0.        ]]","[-0.10369186 -0.20933452  1.43196598  1.45109807 -1.31318356 -1.41160998
  0.10353127  1.42240994  0.10997811  1.69309498  0.        ]",-0.257040370439,[ 0.03056166 -0.02771072],-1.03126,[ 0.18003681  0.39028305],[ 1.52671964  0.34586255]
