timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.08770662 -0.0160294  -0.13491674  0.04111251]
 [ 0.0033121   0.00174364  0.          0.        ]]","[ 1.12885601  2.27006097  0.14865412 -0.8789755  -1.17275171  0.36270643
 -0.20146659 -0.37855784  2.49484451 -0.31188828  0.        ]",-0.345118891606,[-0.23641805 -0.260869  ],-2.80053,[ 3.51570702  2.56343198],[ 2.35696859  2.99864166]
1,"[[ 0.12744726  0.02371753 -0.13491674  0.04111251]
 [ 3.95759159  3.95976268  0.          0.        ]]","[ 1.12292932  2.26983588  0.20769754 -0.74703291 -1.17275019  0.36270621
 -0.08683187  0.17516736  2.48376526 -0.20424663  0.        ]",-0.343056528309,[-0.23641805 -0.260869  ],-2.7437,[ 3.10769439  2.28677177],[ 3.27801813  3.16848663]
2,"[[ 0.24548936  0.14183885 -0.13491674  0.04111251]
 [ 7.83373805  7.83944053  0.          0.        ]]","[ 1.0925546   2.2559339   0.38094777 -0.35646396 -1.17274867  0.36270599
  0.02553776  0.71793245  2.41184991  0.10742151  0.        ]",-0.33468693567,[-0.23641805 -0.260869  ],-2.68641,[ 2.72925353  2.15450501],[ 1.84000837  1.37175475]
3,"[[  0.44028794   0.33678286  -0.13491674   0.04111251]
 [ 11.63357023  11.64227159   0.           0.        ]]","[ 1.00174394  2.1902554   0.65468594  0.27127183 -1.17274715  0.36270576
  0.13569504  1.24994569  2.17457627  0.56669931  0.        ]",-0.313821083055,[-0.23641805 -0.260869  ],-2.5329,[ 2.49327469  2.14177227],[ 2.28941451  0.84978214]
4,"[[  0.71033975   0.60105885  -0.13491674   0.04111251]
 [ 15.35943298  14.77484377   0.           0.        ]]","[ 0.79830748  2.02073648  0.99227072  1.05163466 -1.17274563  0.36270554
  0.24370793  1.68818797  1.66095653  1.00790571  0.        ]",-0.272222133286,[-0.23641805 -0.260869  ],-2.27326,[ 2.24461269  2.11044168],[ 3.70780602  2.44969426]
5,"[[  1.05418464   0.93332853  -0.13491674   0.04111251]
 [ 19.0133169   18.43982903   0.           0.        ]]","[ 0.43139505  1.6939428   1.31717407  1.84203885 -1.17274411  0.36270531
  0.34963413  2.20091068  0.87573384  1.1443217   0.        ]",-0.202439255147,[-0.23641805 -0.260869  ],-1.87521,[ 1.86290812  1.90519309],[ 1.55143502  2.30969953]
6,"[[  1.47041115   1.33816456  -0.13491674   0.04111251]
 [ 22.59798573  22.03170245   0.           0.        ]]","[-0.11538331  1.17491591  1.50467811  2.40459442 -1.1727426   0.36270509
  0.45355375  2.70339879  0.09329676  0.70056403  0.        ]",-0.10286292179,[-0.23641805 -0.260869  ],-1.47659,[ 1.42537653  1.47597671],[ 0.87022941  0.7618353 ]
7,"[[  1.95250236   1.80465858  -0.13491674   0.04111251]
 [ 25.60155358  24.60905789   0.           0.        ]]","[-0.77187359  0.51688653  1.40464398  2.40364135 -1.17274108  0.36270487
  0.54062714  3.06395027 -0.16903319 -0.20408709  0.        ]",-0.0141959827157,[-0.23641805 -0.260869  ],-1.0963,[ 1.35010457  1.02707124],[ 1.49211033  0.97789744]
8,"[[  2.49924192   2.33076979  -0.13491674   0.04111251]
 [ 29.06100662  27.99086782   0.           0.        ]]","[-1.3665139  -0.13386923  0.91303924  1.58058488 -1.17273956  0.36270464
  0.64091663  3.53703307  0.30528455 -0.87399963  0.        ]",-0.11300754111,[-0.23641805 -0.260869  ],-1.6363,[ 1.18984103  0.7802906 ],[ 0.58708249  1.05081351]
9,"[[  3.09807405   2.92473313  -0.13491674   0.04111251]
 [ 30.81561764  31.39443984   0.           0.        ]]","[-1.64198777 -0.5433631   0.0827563  -0.11147245 -1.17273804  0.36270442
  0.69178248  4.01314598  0.88770686 -0.65790011  0.        ]",-0.155570854127,[-0.23641805 -0.260869  ],-1.76473,[ 0.58363569  0.2779493 ],[ 0.65950703  0.70580557]
