timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.07237897  0.04535605 -0.08488262 -0.07158869]
 [-0.00286196  0.00247178  0.          0.        ]]",[ 1.66663992  2.49479342],-0.300908397763,[-0.1486342  -0.20671895],-2.21409,"[ 1.16555287  2.28702547 -0.11475012 -0.5991892  -0.74022214 -0.61360056
 -0.24092686 -0.36702832  2.04989042  0.42498855  0.        ]",[ 1.21146971  3.88832423]
1,"[[-0.03276053  0.0851174  -0.08488262 -0.07158869]
 [ 3.95154826  3.96047643  0.          0.        ]]",[ 1.38170218  2.2961657 ],-0.303843540222,[-0.1486342  -0.20671895],-2.21747,"[ 1.16843009  2.28332321 -0.05599862 -0.46538409 -0.74022116 -0.61359983
 -0.10821489  0.17487138  2.05062507  0.53025907  0.        ]",[ 1.79698474  1.95238012]
2,"[[ 0.08516226  0.20325283 -0.08488262 -0.07158869]
 [ 7.82785937  7.84013609  0.          0.        ]]",[ 0.96843112  2.09990668],-0.310631736364,[-0.1486342  -0.20671895],-2.25241,"[ 1.16415664  2.25915914  0.11896475 -0.071325   -0.74022017 -0.61359911
  0.02187603  0.70604437  2.01483976  0.84004258  0.        ]",[ 0.05757158  2.95090733]
3,"[[  0.24243911   0.39822506  -0.08488262  -0.07158869]
 [  7.89966196  11.64439996   0.           0.        ]]",[ 0.52659309  1.92865372],-0.314660044682,[-0.1486342  -0.20671895],-2.23428,"[ 1.12871267  2.17705255  0.34916975  0.55572954 -0.74021919 -0.61359838
  0.02428575  1.22689322  1.86388732  1.25488752  0.        ]",[ 0.50488932  2.55077669]
4,"[[  0.41889918   0.66851965  -0.08488262  -0.07158869]
 [  9.74040834  15.37262069   0.           0.        ]]",[ 0.09236269  1.71705973],-0.309275758144,[-0.1486342  -0.20671895],-2.19429,"[ 1.04955924  1.98198503  0.59670875  1.33831065 -0.7402182  -0.61359765
  0.08606215  1.73732724  1.53825628  1.65601427  0.        ]",[ 0.13373402  0.92358641]
5,"[[  0.61709002   1.0096065   -0.08488262  -0.07158869]
 [ 10.0778009   18.72487469   0.           0.        ]]",[-0.31609523  1.43891037],-0.288012191072,[-0.1486342  -0.20671895],-1.94717,"[ 0.91403081  1.62243634  0.85200738  2.10319681 -0.74021722 -0.61359693
  0.09738516  2.19628091  1.0277777   1.90195363  0.        ]",[-0.15834467  1.14756539]
6,"[[  0.81038081   1.42011072  -0.08488262  -0.07158869]
 [  9.25426032  22.31357663   0.           0.        ]]",[-0.545681    1.14290369],-0.246592052605,[-0.1486342  -0.20671895],-1.6256,"[ 0.73925522  1.07848039  1.06865763  2.58224157 -0.74021623 -0.6135962
  0.06974657  2.6875976   0.46526131  1.83287996  0.        ]",[ 0.4262414   0.37751725]
7,"[[  1.01059327   1.87694113  -0.08488262  -0.07158869]
 [ 10.76210456  23.36596299   0.           0.        ]]",[-0.56867862  0.81693983],-0.186636993943,[-0.1486342  -0.20671895],-1.32003,"[ 0.52087582  0.4356904   1.25072267  2.46362742 -0.74021525 -0.61359548
  0.12035069  2.831659    0.04786775  1.44255429  0.        ]",[-1.00038343  1.07327969]
8,"[[  1.18402103   2.37934648  -0.08488262  -0.07158869]
 [  6.59429577  26.86291175   0.           0.        ]]",[-0.45655918  0.38232291],-0.121228040007,[-0.1486342  -0.20671895],-1.04165,"[ 0.30762874 -0.16495993  1.36801574  1.57679385 -0.74021426 -0.61359475
 -0.01952377  3.3103931  -0.02298307  0.90472157  0.        ]",[ 0.4310727   1.05805372]
9,"[[  1.33174813   2.9509955   -0.08488262  -0.07158869]
 [  8.17287125  30.2905933    0.           0.        ]]",[-0.35903129  0.10743438],-0.0930687421944,[-0.1486342  -0.20671895],-0.935834,"[ 0.11337271 -0.53312811  1.43548455 -0.11319886 -0.74021328 -0.61359402
  0.03345431  3.77962417  0.28525098  0.48605987  0.        ]",[ 0.46343271  1.59489507]
10,"[[ 1.51197978  3.22671853 -0.08488262 -0.07158869]
 [ 9.84476108  0.875385    0.          0.        ]]",[-0.04734572  0.99495864],-0.113363353939,[-0.1486342  -0.20671895],-1.11478,"[-0.13285444 -0.55375327  1.47514264 -1.03885579 -0.74021229 -0.6135933
  0.08956407 -0.24753872  0.53252925  0.42597556  0.        ]",[-0.60238368  1.27665622]
11,"[[ 1.68298686  3.17407408 -0.08488262 -0.07158869]
 [ 7.26463851 -4.07960093  0.          0.        ]]",[ 0.31553641  1.30428588],-0.109309198037,[-0.1486342  -0.20671895],-1.04917,"[-0.36904214 -0.55815685  1.46837031 -0.86163573 -0.74021131 -0.61359257
  0.0029732  -0.92591261  0.49207622  0.43142852  0.        ]",[ 0.53886666  0.6455431 ]
12,"[[ 1.84824346  3.09869741 -0.08488262 -0.07158869]
 [ 9.25440233 -3.14851681  0.          0.        ]]",[ 0.42503154  1.29305959],-0.102975896217,[-0.1486342  -0.20671895],-1.02173,"[-0.59306739 -0.55759759  1.42091027 -0.6074869  -0.74021032 -0.61359184
  0.06975118 -0.79843895  0.4403578   0.42003384  0.        ]",[ 0.34578799  0.67801111]
13,"[[  2.04523031   3.05016763  -0.08488262  -0.07158869]
 [ 10.44032632  -1.76357428   0.           0.        ]]",[ 0.53990805  1.26389885],-0.0993580563184,[-0.1486342  -0.20671895],-0.948714,"[-0.84612535 -0.55296076  1.31367513 -0.44420213 -0.74020934 -0.61359112
  0.10955166 -0.60882896  0.4189278   0.40111138  0.        ]",[ 1.98198815  1.70448515]
14,"[[  2.29168836   3.02499906  -0.08488262  -0.07158869]
 [ 14.19296821  -0.8486422    0.           0.        ]]",[ 0.6579206   1.22083116],-0.0988778706575,[-0.1486342  -0.20671895],-0.971406,"[-1.12724526 -0.54924011  1.10823609 -0.35978029 -0.74020835 -0.61359039
  0.23549329 -0.48356714  0.42702021  0.38177758  0.        ]",[ 1.72730728  0.66915008]
15,"[[  2.61245363   3.01285956  -0.08488262  -0.07158869]
 [ 17.87129956  -0.41032279   0.           0.        ]]",[ 0.73444343  1.17085981],-0.101637978603,[-0.1486342  -0.20671895],-1.03793,"[-1.40831796 -0.54712486  0.74227223 -0.31914668 -0.74020737 -0.61358967
  0.35894095 -0.42355735  0.45922481  0.37033164  0.        ]",[ 1.01325601  0.90633232]
16,"[[  3.00605486   3.00740328  -0.08488262  -0.07158869]
 [ 21.47680658  -0.16984008   0.           0.        ]]",[ 0.67180288  1.10161901],-0.107437927898,[-0.1486342  -0.20671895],-1.08728,"[-1.58480874 -0.546106    0.19328791 -0.30090357 -0.74020638 -0.61358894
  0.4799445  -0.39063296  0.5065999   0.37846317  0.        ]",[ 1.13007757  0.95123024]
17,"[[  3.47105004   3.00520405  -0.08488262  -0.07158869]
 [ 25.01093368  -0.06620828   0.           0.        ]]",[ 0.49400195  0.97477865],-0.115271072407,[-0.1486342  -0.20671895],-1.14337,"[-1.52309273 -0.54568309 -0.48784696 -0.29355403 -0.7402054  -0.61358821
  0.59855236 -0.37644457  0.55528548  0.4162788   0.        ]",[ 0.533365    0.47222699]
18,"[[  3.98748875   3.00383952  -0.08488262  -0.07158869]
 [ 26.62755071  -0.06085739   0.           0.        ]]",[ 0.30685103  0.88829088],-0.122850839606,[-0.1486342  -0.20671895],-1.15615,"[-1.1313895  -0.54541703 -1.11905687 -0.28899493 -0.74020441 -0.61358749
  0.65280674 -0.37571162  0.58505116  0.48220981  0.        ]",[ 0.63409042  2.15058214]
19,"[[  4.53994006e+00   3.00343575e+00  -8.48826187e-02  -7.15886897e-02]
 [  2.86109694e+01   2.82795440e-03   0.00000000e+00   0.00000000e+00]]",[ 0.20039037  0.86079335],-0.127769199565,[-0.1486342  -0.20671895],-1.17531,"[-0.45152865 -0.54533737 -1.47042541 -0.28764587 -0.74020343 -0.61358676
  0.71937123 -0.36699221  0.57909701  0.56130737  0.        ]",[-1.03889624  1.56927194]
20,"[[  5.06675178e+00   3.00360575e+00  -8.48826187e-02  -7.15886897e-02]
 [  2.40852850e+01   1.03198086e-02   0.00000000e+00   0.00000000e+00]]",[ 0.20571545  0.85792899],-0.128354660459,[-0.1486342  -0.20671895],-1.16617,"[ 0.26585212 -0.54537008 -1.4001781  -0.2882135  -0.74020244 -0.61358604
  0.56748423 -0.36596616  0.53814969  0.62299418  0.        ]",[-1.3621969  -0.75467595]
21,"[[  5.50394717   2.97382337  -0.08488262  -0.07158869]
 [ 19.649027    -2.97858488   0.           0.        ]]",[ 0.29726464  1.00933743],-0.128958817734,[-0.1486342  -0.20671895],-1.121,"[ 0.77001641 -0.53891279 -1.05098994 -0.18894516 -0.74020146 -0.61358531
  0.4185986  -0.77517141  0.50623621  0.66750086  0.        ]",[ 0.26525716  0.15157709]
22,"[[  5.90356167   2.92086225  -0.08488262  -0.07158869]
 [ 20.31021774  -2.31974148   0.           0.        ]]",[ 0.13637929  1.03109848],-0.130056536073,[-0.1486342  -0.20671895],-1.12445,"[ 1.07068947 -0.52435942 -0.55769651 -0.01370942 -0.74020047 -0.61358458
  0.44078838 -0.68496928  0.46989095  0.71795018  0.        ]",[-0.00720042  1.18859643]
23,"[[  6.30544716   2.91465186  -0.08488262  -0.07158869]
 [ 19.8797906    1.68535515   0.           0.        ]]",[-0.13634451  0.87110424],-0.1232975153,[-0.1486342  -0.20671895],-1.06763,"[ 1.16883206 -0.52239626  0.02568766  0.00671308 -0.74019949 -0.61358386
  0.42634236 -0.13663714  0.394964    0.71379505  0.        ]",[ 0.56468273  0.31000848]
24,"[[  6.7215275    2.96033703  -0.08488262  -0.07158869]
 [ 21.7221115    2.87918676   0.           0.        ]]",[-0.3408469   0.79063976],-0.110336032076,[-0.1486342  -0.20671895],-1.01645,"[ 1.03838767 -0.53557739  0.62295417 -0.14415273 -0.7401985  -0.61358313
  0.48817209  0.02680874  0.33322911  0.62985609  0.        ]",[ 0.7102958   1.98200333]
25,"[[  7.17987357   3.03628556  -0.08488262  -0.07158869]
 [ 24.10442305   1.82767609   0.           0.        ]]",[-0.36918679  0.82475293],-0.100089112737,[-0.1486342  -0.20671895],-0.980269,"[ 0.64931579 -0.55101269  1.15286525 -0.3976096  -0.74019752 -0.61358241
  0.56812439 -0.11715221  0.32837768  0.52192762  0.        ]",[ 0.70078224  1.24197959]
26,"[[  7.68501154   3.04111946  -0.08488262  -0.07158869]
 [ 26.40174392  -0.58880277   0.           0.        ]]",[-0.06549457  1.01951993],-0.0968069389106,[-0.1486342  -0.20671895],-0.948527,"[ 0.01846819 -0.55171891  1.45655173 -0.41382572 -0.74019653 -0.61358168
  0.64522423 -0.44798924  0.35989332  0.4474825   0.        ]",[ 1.37138392  0.3366284 ]
