timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.08798466  0.01207001 -0.10100336 -0.02806624]
 [ 0.00018606  0.00017424  0.          0.        ]]","[ 1.11945412  1.58673904  0.05998618 -0.43732008 -0.82684219 -0.27227253
 -0.52927345 -0.24788214  1.84554622  0.30523468  0.        ]",-0.313735461487,[ 0.000422   -0.08582457],-1.57822,[ 0.88412523  1.3169018 ],[ 0.25506716  1.3182407 ]
1,"[[ 0.09809664  0.05179736 -0.10100336 -0.02806624]
 [ 1.00766456  3.95936741  0.          0.        ]]","[ 1.11814694  1.58514672  0.07519215 -0.35254216 -0.82683633 -0.2722713
 -0.45830932  0.2815418   1.84025501  0.35328152  0.        ]",-0.314017187247,[ 0.000422   -0.08582457],-1.54171,[ 0.87307346  1.28460777],[ 2.20768055  1.52538169]
2,"[[ 0.15772565  0.1699107  -0.10100336 -0.02806624]
 [ 4.94216191  7.83904096  0.          0.        ]]","[ 1.10764019  1.5689704   0.16450215 -0.10204111 -0.82683048 -0.27227007
 -0.18118111  0.8003301   1.80383234  0.53883902  0.        ]",-0.314054138224,[ 0.000422   -0.08582457],-1.59352,[ 0.81461287  1.22142124],[ 0.72022029  0.67128155]
3,"[[  0.28416649   0.35179201  -0.10100336  -0.02806624]
 [  7.69282955  10.3407486    0.           0.        ]]","[ 1.06941259  1.51100648  0.35070266  0.27265551 -0.82682462 -0.27226884
  0.01256367  1.13485053  1.67913975  0.85402674  0.        ]",-0.310242786627,[ 0.000422   -0.08582457],-1.55104,[ 0.71844566  1.14856398],[ 2.38599014  0.73545876]
4,"[[  0.47618439   0.5857555   -0.10100336  -0.02806624]
 [ 11.49646053  13.04656333   0.           0.        ]]","[ 0.9712145   1.38053806  0.61959174  0.71730427 -0.82681877 -0.27226761
  0.28047444  1.4966545   1.39477774  1.21593796  0.        ]",-0.296928762363,[ 0.000422   -0.08582457],-1.56111,[ 0.57213295  1.031389  ],[-0.6019377 -1.6450966]
5,"[[ 0.67996314  0.80437331 -0.10100336 -0.02806624]
 [ 8.88997301  8.82926929  0.          0.        ]]","[ 0.81780027  1.20768461  0.87690786  1.07508537 -0.82681291 -0.27226638
  0.09688311  0.93270916  1.0211342   1.44386875  0.        ]",-0.27505359938,[ 0.000422   -0.08582457],-1.39274,[ 0.47358194  1.00911343],[ 0.37640015 -0.58057474]
6,"[[  0.87095463   0.95613287  -0.10100336  -0.02806624]
 [ 10.20477379   6.35491922   0.           0.        ]]","[ 0.63354895  1.06310188  1.0825772   1.2812713  -0.82680706 -0.27226515
  0.18949216  0.60183459  0.67783972  1.52165949  0.        ]",-0.251835782103,[ 0.000422   -0.08582457],-1.25619,[ 0.37477297  0.95610118],[ 0.13795541 -0.41119229]
7,"[[  1.0785118    1.06562825  -0.10100336  -0.02806624]
 [ 10.54976218   4.60045837   0.           0.        ]]","[ 0.39691301  0.94839356  1.25823414  1.40536361 -0.8268012  -0.27226392
  0.21379107  0.36722498  0.34672099  1.50399686  0.        ]",-0.226636721448,[ 0.000422   -0.08582457],-1.0954,[ 0.31591496  0.92277014],[ 0.56773293  0.65415769]
8,"[[  1.30995102   1.18270143  -0.10100336  -0.02806624]
 [ 12.58748096   7.09850766   0.           0.        ]]","[ 0.10053557  0.81785443  1.38647102  1.51325226 -0.82679535 -0.27226269
  0.35732017  0.70126288  0.01213576  1.37393432  0.        ]",-0.19513143834,[ 0.000422   -0.08582457],-0.958349,[ 0.27424073  0.85666114],[-0.89929572  1.92851493]
9,"[[  1.52349931   1.36299339  -0.10100336  -0.02806624]
 [  8.78007493  10.91798429   0.           0.        ]]","[-0.19014864  0.60495375  1.43585481  1.62608215 -0.82678949 -0.27226146
  0.08913656  1.21199661 -0.25764218  1.10956271  0.        ]",-0.155713738633,[ 0.000422   -0.08582457],-0.863978,[ 0.27888086  0.78957021],[ 0.68460774 -0.58483431]
10,"[[  1.72455812   1.55594098  -0.10100336  -0.02806624]
 [ 11.31733846   8.38519737   0.           0.        ]]","[-0.46677974  0.36813069  1.41970679  1.67175469 -0.82678364 -0.27226023
  0.26785398  0.87330263 -0.41018095  0.78102225  0.        ]",-0.114051309971,[ 0.000422   -0.08582457],-0.6779,[ 0.30075735  0.78114408],[ 1.30706261  1.11397569]
11,"[[  1.98837499   1.7616942   -0.10100336  -0.02806624]
 [ 15.05217329  12.17744644   0.           0.        ]]","[-0.81511584  0.11505505  1.30773387  1.6331785  -0.82677779 -0.272259
  0.53092476  1.38039067 -0.45455454  0.37044952  0.        ]",-0.0639690671107,[ 0.000422   -0.08582457],-0.528072,[ 0.30862936  0.71332985],[-0.83717073  2.0055166 ]
12,"[[  2.25320232   2.04254807  -0.10100336  -0.02806624]
 [ 11.44258495  15.89559012   0.           0.        ]]","[-1.12579916 -0.21237575  1.09927505  1.4387329  -0.82677193 -0.27225777
  0.27667118  1.87754849 -0.29735454 -0.01373197  0.        ]",-0.00831333371397,[ 0.000422   -0.08582457],-0.462907,[ 0.28137353  0.65655124],[-0.68027547  2.09153866]
13,"[[  2.45278459   2.39702775  -0.10100336  -0.02806624]
 [  8.5252936   19.54025012   0.           0.        ]]","[-1.32085919 -0.55987988  0.88715871  0.98368291 -0.82676608 -0.27225654
  0.07118181  2.36484499  0.01022205 -0.18090088  0.        ]",-0.0425614816946,[ 0.000422   -0.08582457],-0.556534,[ 0.2218544  0.5750795],[-0.19955326  0.05562067]
14,"[[  2.61368813   2.78615924  -0.10100336  -0.02806624]
 [  7.56805077  19.37346914   0.           0.        ]]","[-1.44762223 -0.80988154  0.6879532   0.2798258  -0.82676023 -0.27225531
  0.00375494  2.34247964  0.31846691 -0.10066107  0.        ]",-0.0846760886491,[ 0.000422   -0.08582457],-0.671365,[ 0.13822943  0.48925817],[ 0.59528944  1.39674783]
15,"[[ 2.78719882  3.14403234 -0.10100336 -0.02806624]
 [ 9.77508311  7.61529826  0.          0.        ]]","[-1.54972103 -0.88718708  0.45127942 -0.46840107 -0.82675437 -0.27225408
  0.15921519  0.77023794  0.47659099  0.08414113  0.        ]",-0.109313200765,[ 0.000422   -0.08582457],-0.842131,[ 0.03850456  0.44384632],[ 0.07255959 -3.16275955]
16,"[[ 2.98363513  3.16059225 -0.10100336 -0.02806624]
 [ 9.86838305 -2.83522594  0.          0.        ]]","[-1.61828079 -0.88696084  0.16473811 -0.50375375 -0.82674852 -0.27225286
  0.16578644 -0.62714614  0.50013764  0.16562358  0.        ]",-0.115016855823,[ 0.000422   -0.08582457],-0.792608,[ 0.05577298  0.50602353],[-0.00541635  1.18632431]
17,"[[ 3.17882726  3.09828695 -0.10100336 -0.02806624]
 [ 9.65157413 -2.87361466  0.          0.        ]]","[-1.63448076 -0.88601773 -0.12906336 -0.3707522  -0.82674267 -0.27225163
  0.15051389 -0.63227557  0.49881397  0.12566961  0.        ]",-0.11358709037,[ 0.000422   -0.08582457],-0.803163,[ 0.06639855  0.51833689],[-1.01645966  0.69327252]
18,"[[ 3.33021714  3.05189698 -0.10100336 -0.02806624]
 [ 5.50124683 -1.75451945  0.          0.        ]]","[-1.61093384 -0.88219826 -0.35603898 -0.27192888 -0.82673681 -0.2722504
 -0.1418336  -0.48263293  0.5067124   0.09891225  0.        ]",-0.114039551749,[ 0.000422   -0.08582457],-0.777263,[ 0.08759621  0.53551769],[ 0.68788629  0.4532208 ]
19,"[[ 3.46647595  3.02575631 -0.10100336 -0.02806624]
 [ 8.11591709 -0.92038353  0.          0.        ]]","[-1.56319354 -0.87887468 -0.55493408 -0.21640932 -0.82673096 -0.27224917
  0.04234375 -0.37109407  0.51755557  0.08981278  0.        ]",-0.115410489013,[ 0.000422   -0.08582457],-0.789043,[ 0.0648657   0.51184607],[ 0.63559717 -0.26634864]
20,"[[  3.65243072   2.99695061  -0.10100336  -0.02806624]
 [ 10.47170579  -1.95673848   0.           0.        ]]","[-1.45917918 -0.87424078 -0.81125088 -0.15542648 -0.82672511 -0.27224794
  0.20828543 -0.50966882  0.5353832   0.08680587  0.        ]",-0.11794610036,[ 0.000422   -0.08582457],-0.790885,[ 0.06604278  0.51361686],[ 0.27851957  0.79055279]
21,"[[  3.87085029   2.9896111   -0.10100336  -0.02806624]
 [ 11.36727372   1.21222293   0.           0.        ]]","[-1.28435318 -0.87289276 -1.07918979 -0.13992676 -0.82671925 -0.27224671
  0.27136858 -0.08592564  0.54983405  0.10844809  0.        ]",-0.120538579844,[ 0.000422   -0.08582457],-0.81399,[ 0.03999672  0.47283807],[-0.38721187  0.21588646]
22,"[[ 4.08055609  3.01126359 -0.10100336 -0.02806624]
 [ 9.60913508  0.34398096  0.          0.        ]]","[-1.070367   -0.87665428 -1.29157648 -0.18569744 -0.8267134  -0.27224548
  0.14752306 -0.20202362  0.54435563  0.14992539  0.        ]",-0.120863462363,[ 0.000422   -0.08582457],-0.797604,[ 0.05526273  0.48645759],[ 1.45052901  0.25859336]
23,"[[  4.31055474   3.01107213  -0.10100336  -0.02806624]
 [ 13.37817628  -0.18690918   0.           0.        ]]","[-0.79500784 -0.87661696 -1.46282909 -0.18529132 -0.82670755 -0.27224425
  0.41301682 -0.27301181  0.54364101  0.17824798  0.        ]",-0.121667288581,[ 0.000422   -0.08582457],-0.805671,[ 0.05386682  0.47992858],[-0.32727928 -0.37012795]
24,"[[  4.56245918   2.99266505  -0.10100336  -0.02806624]
 [ 11.81746587  -1.64892436   0.           0.        ]]","[-0.46138254 -0.87343946 -1.56616877 -0.1463713  -0.8267017  -0.27224302
  0.30307673 -0.4685075   0.54874893  0.20425599  0.        ]",-0.123322524162,[ 0.000422   -0.08582457],-0.816129,[ 0.09320452  0.51402211],[ 0.07422757  1.89733262]
25,"[[  4.79941163   2.99974104  -0.10100336  -0.02806624]
 [ 11.87758814   2.34321874   0.           0.        ]]","[-0.13528892 -0.87470106 -1.57737398 -0.16131994 -0.82669584 -0.27224179
  0.30731043  0.06531632  0.53028236  0.2338376   0.        ]",-0.121891328602,[ 0.000422   -0.08582457],-0.810306,[ 0.09276206  0.49008459],[ 1.60349995  1.63344113]
