timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.0473032   0.0614961  -0.11452536  0.10444876]
 [ 0.00497236  0.0049741   0.          0.        ]]",[ 3.5185473   2.86892223],-0.335450664853,[-0.30655593 -0.35658658],-2.93108,"[ 1.10207843  2.15433938  0.10145578 -0.67384837 -0.9929177   0.91215252
 -0.21591987 -0.3766089   2.37197521 -0.8872127   0.        ]",[ 4.22812363  4.2040562 ]
1,"[[ 0.08707681  0.101307   -0.11452536  0.10444876]
 [ 3.95923153  3.96292981  0.          0.        ]]",[ 2.9379642   2.36833429],-0.330850813821,[-0.30655593 -0.35658658],-2.932,"[ 1.09836234  2.14984441  0.16126204 -0.5470261  -0.99291681  0.91215177
 -0.10414011  0.18639814  2.35917456 -0.77688687  0.        ]",[ 2.97049137  3.83733306]
2,"[[ 0.20515185  0.21949101 -0.11452536  0.10444876]
 [ 7.83540425  7.84254036  0.          0.        ]]",[ 2.20936036  1.86024964],-0.315054277058,[-0.30655593 -0.35658658],-2.78694,"[ 1.07445749  2.12367428  0.33722242 -0.17432828 -0.99291593  0.91215102
  0.00543229  0.73826063  2.28101967 -0.45867947  0.        ]",[ 2.90989458  1.111521  ]
3,"[[  0.39998471   0.41449627  -0.11452536   0.10444876]
 [ 11.63534816  11.64529608   0.           0.        ]]",[ 1.67772698  1.62961876],-0.282494566225,[-0.30655593 -0.35658658],-2.61373,"[ 0.99381363  2.03949421  0.61708608  0.41699386 -0.99291504  0.91215027
  0.11284984  1.27918986  2.03087081  0.00699088  0.        ]",[ 0.30935115  1.81416879]
4,"[[  0.64265789   0.68481022  -0.11452536   0.10444876]
 [ 12.62886359  15.37364544   0.           0.        ]]",[ 1.22205532  1.38532114],-0.229675723035,[-0.30655593 -0.35658658],-2.22714,"[ 0.82607836  1.84422974  0.93347195  1.15151771 -0.99291415  0.91214951
  0.14093469  1.8095329   1.53087116  0.42442537  0.        ]",[ 0.53867372  1.31275898]
5,"[[  0.91412206   1.02894558  -0.11452536   0.10444876]
 [ 14.51164139  19.02767347   0.           0.        ]]",[ 0.82860869  1.1862818 ],-0.156016460092,[-0.30655593 -0.35658658],-1.7971,"[ 0.5617075   1.48525179  1.22390493  1.86824297 -0.99291327  0.91214876
  0.1941574   2.32930016  0.83040889  0.55537431  0.        ]",[ 0.72046438  1.29677756]
6,"[[  1.23010921   1.44543117  -0.11452536   0.10444876]
 [ 17.07901021  22.60890916   0.           0.        ]]",[ 0.77128565  0.83646631],-0.0632994601707,[-0.30655593 -0.35658658],-1.4069,"[ 0.17722485  0.94337473  1.45072958  2.30101787 -0.99291238  0.91214801
  0.26673228  2.8387071   0.12684178  0.22327344  0.        ]",[ 0.60048765  1.83046148]
7,"[[  1.59219796   1.93282916  -0.11452536   0.10444876]
 [ 19.12341247  26.11918824   0.           0.        ]]",[ 1.02670562  0.89683664],-0.0467855470005,[-0.30655593 -0.35658658],-1.32472,"[-0.31742422  0.27871159  1.53700622  2.11890339 -0.99291149  0.91214726
  0.3245238   3.33801247 -0.19506791 -0.51864747  0.        ]",[ 1.20392026  0.69306844]
8,"[[  2.01065064   2.47754134  -0.11452536   0.10444876]
 [ 22.70985139  28.34468648   0.           0.        ]]",[ 1.27765894  1.18829489],-0.130183418114,[-0.30655593 -0.35658658],-1.80447,"[-0.8800689  -0.32230641  1.39388774  1.09968028 -0.99291061  0.91214651
  0.42590599  3.65455593  0.10894545 -1.17956189  0.        ]",[ 0.22043459  0.00784531]
9,"[[  2.46913447   3.03910618  -0.11452536   0.10444876]
 [ 23.13610985  23.05674814   0.           0.        ]]",[ 1.19520259  1.13872504],-0.165496241081,[-0.30655593 -0.35658658],-1.95564,"[-1.37603881 -0.60976107  0.96901201 -0.54328094 -0.99290972  0.91214576
  0.43795535  2.90236253  0.66102024 -1.16127624  0.        ]",[ 0.15215366  0.18740004]
