timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.07233377 -0.01463442 -0.04974171  0.13173667]
 [ 0.00015679 -0.00144949  0.          0.        ]]",[ 2.73552561  2.49632573],-0.298616908853,[-0.24848209 -0.29829794],-2.69449,"[ 1.11726239  2.2273164  -0.08537696 -0.89735155 -0.43298508  1.14908541
 -0.21060192 -0.37828826  1.83225114 -1.39497879  0.        ]",[ 3.74696593  2.5319865 ]
1,"[[-0.0326556   0.02504927 -0.04974171  0.13173667]
 [ 3.95449875  3.9566327   0.          0.        ]]",[ 2.19919086  2.0294385 ],-0.293069715301,[-0.24848209 -0.29829794],-2.7525,"[ 1.12015042  2.22701862 -0.02588836 -0.76719745 -0.43298483  1.1490841
 -0.09794541  0.17892562  1.83724307 -1.28566157  0.        ]",[ 1.02779513  1.6932466 ]
2,"[[ 0.08532525  0.14310862 -0.04974171  0.13173667]
 [ 7.83070718  7.8363724   0.          0.        ]]",[ 1.53583229  1.52413523],-0.274714394013,[-0.24848209 -0.29829794],-2.56008,"[ 1.11584006  2.21304503  0.15108926 -0.38155064 -0.43298457  1.1490828
  0.01248512  0.72511035  1.81177208 -0.96193901  0.        ]",[ 2.16624849  2.37720805]
3,"[[  0.28006384   0.33799187  -0.04974171   0.13173667]
 [ 11.63060131  11.63926397   0.           0.        ]]",[ 0.70225072  0.8840524 ],-0.238932051302,[-0.24848209 -0.29829794],-2.32755,"[ 1.0668134   2.1476989   0.43815834  0.23828594 -0.43298432  1.14908149
  0.12074151  1.26047555  1.64254803 -0.46212997  0.        ]",[ 0.76243063  0.53698169]
4,"[[  0.54063123   0.58978508  -0.04974171   0.13173667]
 [ 14.41702704  13.53370632   0.           0.        ]]",[ 0.10831981  0.61543357],-0.18338523756,[-0.24848209 -0.29829794],-1.92984,"[ 0.92295417  1.98931282  0.79589283  0.97494562 -0.43298407  1.14908018
  0.20012486  1.52717044  1.21491961  0.05185391  0.        ]",[-0.16016572  1.54494328]
5,"[[  0.81975769   0.89749639  -0.04974171   0.13173667]
 [ 13.49889673  17.22509445   0.           0.        ]]",[-0.1450932   0.19116914],-0.113613863811,[-0.24848209 -0.29829794],-1.51849,"[ 0.68009576  1.696839    1.12065936  1.71487177 -0.43298382  1.14907887
  0.17396783  2.04683421  0.56738719  0.31879302  0.        ]",[-0.95869374 -0.16734256]
6,"[[  1.04902572   1.23193482  -0.04974171   0.13173667]
 [  9.44127804  16.22208767   0.           0.        ]]",[-0.09680825  0.05372473],-0.0474159816185,[-0.24848209 -0.29829794],-1.07725,"[ 0.4247511   1.28643713  1.32479057  2.24414943 -0.43298356  1.14907756
  0.05836878  1.90562806 -0.02879631  0.21685012  0.        ]",[-0.10376181  0.74977487]
7,"[[  1.23187714   1.58293888  -0.04974171   0.13173667]
 [  8.84597895  18.86949113   0.           0.        ]]",[ 0.23735619 -0.04222112],-0.0212957618245,[-0.24848209 -0.29829794],-1.05272,"[ 0.19443605  0.80076586  1.43916333  2.43042227 -0.43298331  1.14907625
  0.04140905  2.27831821 -0.42366398 -0.13227925  0.        ]",[-0.04323483  1.19915805]
8,"[[  1.40535066   1.99630554  -0.04974171   0.13173667]
 [  8.50264813  22.45522815   0.           0.        ]]",[ 0.77555293  0.24711236],-0.0733181293658,[-0.24848209 -0.29829794],-1.30417,"[-0.0384161   0.23603786  1.50406916  2.13817455 -0.43298306  1.14907494
  0.03162775  2.78309933 -0.57580086 -0.64348221  0.        ]",[ 0.44508769 -1.13616111]
9,"[[  1.5914251    2.40121792  -0.04974171   0.13173667]
 [ 10.09921139  18.05070613   0.           0.        ]]",[ 1.01047897  0.75419408],-0.117137843405,[-0.24848209 -0.29829794],-1.64384,"[-0.29561605 -0.22267572  1.52424935  1.36322346 -0.43298281  1.14907363
  0.07711287  2.16303532 -0.45296512 -1.10136847  0.        ]",[ 0.82488296  1.69449022]
