timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.00976452 -0.07247818 -0.03755483  0.07109492]
 [ 0.00473076  0.00025662  0.          0.        ]]","[ 1.02600538  1.72172485  0.05869618 -1.23196425 -0.33080947  0.62705075
 -0.24028511 -0.36969214  1.81676572 -0.97405404  0.        ]",-0.26014529709,[-0.73263508 -0.68913066],-3.6134,[ 3.15052414  3.4592545 ],[ 3.01566324  3.21539163]
1,"[[ 0.03000425 -0.03276068 -0.03755483  0.07109492]
 [ 3.9589828   3.9583079   0.          0.        ]]","[ 1.02541967  1.72437813  0.11877688 -1.11911563 -0.33080938  0.62705052
 -0.12812889  0.24585506  1.81982885 -0.84872259  0.        ]",-0.256787760958,[-0.73263508 -0.68913066],-3.57198,[ 2.25349188  2.59585524],[ 2.73430975  2.92177178]
2,"[[ 0.14807364  0.0853319  -0.03755483  0.07109492]
 [ 7.83506841  7.83802113  0.          0.        ]]","[ 1.01016164  1.72043343  0.2963614  -0.78340708 -0.33080928  0.62705029
 -0.01818974  0.84921914  1.78252295 -0.47878983  0.        ]",-0.245432390045,[-0.73263508 -0.68913066],-3.46051,[ 1.05739784  1.3902216 ],[ 1.53963549  1.60437906]
3,"[[  0.34289772   0.28024793  -0.03755483   0.07109492]
 [ 11.63477704  11.64089384   0.           0.        ]]","[ 0.94142218  1.67546732  0.58145003 -0.23889739 -0.33080918  0.62705006
  0.0895831   1.44063242  1.57503747  0.08966291  0.        ]",-0.22266967969,[-0.73263508 -0.68913066],-3.24961,[-0.62593555 -0.1060487 ],[-0.50921095 -1.04539568]
4,"[[ 0.55309346  0.47103233 -0.03755483  0.07109492]
 [ 9.39221844  7.45149868  0.          0.        ]]","[ 0.80927264  1.58663332  0.86717317  0.26534147 -0.33080909  0.62704983
  0.02597637  0.7891067   1.19338854  0.57000283  0.        ]",-0.194996173483,[-0.73263508 -0.68913066],-3.00826,[-1.08561134  0.24042085],[-0.71129237 -0.07730775]
5,"[[ 0.71084605  0.6155202  -0.03755483  0.07109492]
 [ 6.393003    6.99879769  0.          0.        ]]","[ 0.67390587  1.49177397  1.05929211  0.61696592 -0.33080899  0.6270496
 -0.05909177  0.71870336  0.82436785  0.82132757  0.        ]",-0.172524516642,[-0.73263508 -0.68913066],-2.76807,[-1.19002783  0.24782506],[-0.58073331 -0.01021242]
6,"[[ 0.81438954  0.75370772 -0.03755483  0.07109492]
 [ 3.96939137  6.82054655  0.          0.        ]]","[ 0.56994147  1.3807852   1.17235669  0.92131895 -0.33080889  0.62704937
 -0.12783379  0.69098187  0.51456768  0.92739573  0.        ]",-0.15427515239,[-0.73263508 -0.68913066],-2.56504,[-1.16714263  0.22977221],[-0.10917786  0.72443732]
7,"[[ 0.88865052  0.91754535 -0.03755483  0.07109492]
 [ 3.45845932  9.55410466  0.          0.        ]]","[ 0.48872666  1.22649231  1.24626282  1.23364315 -0.3308088   0.62704914
 -0.14232556  1.11609822  0.2227038   0.94572381  0.        ]",-0.136006654933,[-0.73263508 -0.68913066],-2.43528,[-1.27023578 -0.5957914 ],[-0.89923427 -0.8866568 ]
8,"[[ 0.92145013  1.07151515 -0.03755483  0.07109492]
 [-0.1665512   5.85518878  0.          0.        ]]","[ 0.45121916  1.06255029  1.27686981  1.4721279  -0.3308087   0.62704891
 -0.24514345  0.54085072  0.01908373  0.90035198  0.        ]",-0.12108399191,[-0.73263508 -0.68913066],-2.3843,[-0.7676416  -0.04486612],[-1.47888982  0.13374573]
9,"[[ 0.87845165  1.19277979 -0.03755483  0.07109492]
 [-4.12018816  6.26986333  0.          0.        ]]","[ 0.50018993  0.92308948  1.23648506  1.61858308 -0.33080861  0.62704868
 -0.35728232  0.6053398  -0.02106615  0.83619661  0.        ]",-0.113343525187,[-0.73263508 -0.68913066],-2.3177,[-0.05004939  0.11443057],[ 0.10585438  0.39081598]
