timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.08959558 -0.03558591 -0.07051252  0.13265346]
 [-0.00402345 -0.00341459  0.          0.        ]]",[ 3.37202406  3.36835694],-0.303713365528,[-0.57963997 -0.61096174],-3.66281,"[ 1.04417523  1.87564957  0.19411175 -1.07095765 -0.6123696   1.15548734
 -0.24418915 -0.37350796  2.07782821 -1.25487498  0.        ]",[ 3.21170359  3.05329501]
1,"[[ 0.12919096  0.00405888 -0.07051252  0.13265346]
 [ 3.95040038  3.95470717  0.          0.        ]]",[ 2.41813087  2.50225163],-0.297884631484,[-0.57963997 -0.61096174],-3.64136,"[ 1.03802204  1.87646282  0.25371142 -0.95411143 -0.61236933  1.15548648
 -0.13315734  0.21925892  2.06679037 -1.13624761  0.        ]",[ 1.57233601  3.37043638]
2,"[[ 0.24709056  0.12208012 -0.07051252  0.13265346]
 [ 7.82667646  7.83448707  0.          0.        ]]",[ 1.3662169   1.38836026],-0.278619609366,[-0.57963997 -0.61096174],-3.41323,"[ 1.00665311  1.86675268  0.4290027  -0.60709271 -0.61236907  1.15548563
 -0.02431975  0.80029318  1.99030024 -0.79133002  0.        ]",[ 2.3175735   1.16349846]
3,"[[  0.44174901   0.31692608  -0.07051252   0.13265346]
 [ 11.62661312  11.6374207    0.           0.        ]]",[-0.28697181 -0.03708986],-0.241168580814,[-0.57963997 -0.61096174],-3.13017,"[ 0.91324823  1.81143832  0.70603726 -0.04737958 -0.6123688   1.15548477
  0.08237439  1.3698182   1.7307231  -0.28057287  0.        ]",[-0.38628592  0.64985042]
4,"[[  0.65663996   0.57318453  -0.07051252   0.13265346]
 [  9.86842908  13.98059739   0.           0.        ]]",[-0.70315909 -0.33630404],-0.18923701466,[-0.57963997 -0.61096174],-2.69503,"[ 0.75389303  1.66777605  0.98307228  0.63258626 -0.61236853  1.15548391
  0.03300829  1.72072941  1.25042466  0.15501853  0.        ]",[-0.93821289 -0.78229871]
5,"[[  0.81483018   0.81895185  -0.07051252   0.13265346]
 [  5.9634676   10.60736968   0.           0.        ]]",[-0.75819492 -0.27209422],-0.141285096087,[-0.57963997 -0.61096174],-2.37027,"[ 0.60293789  1.46251946  1.16048016  1.18713966 -0.61236826  1.15548306
 -0.0766348   1.21555528  0.7694975   0.32279983  0.        ]",[-0.24618441 -0.20477901]
6,"[[ 0.9231537   1.0208591  -0.07051252  0.13265346]
 [ 4.87248477  9.58675384  0.          0.        ]]",[-0.76643717 -0.69418269],-0.103370666138,[-0.57963997 -0.61096174],-2.15971,"[ 0.48524939  1.25313399  1.26633229  1.54715306 -0.612368    1.1554822
 -0.10726728  1.06270758  0.40251496  0.31936119  0.        ]",[-1.67036347 -0.61903704]
7,"[[ 0.97994912  1.18610751 -0.07051252  0.13265346]
 [ 0.82041748  6.94687421  0.          0.        ]]",[-0.24210334 -0.48055574],-0.0767126004521,[-0.57963997 -0.61096174],-1.7949,"[ 0.41942876  1.06071141  1.31624601  1.76634852 -0.61236773  1.15548134
 -0.22104081  0.66736008  0.17054877  0.2435923   0.        ]",[ 0.89956254 -0.63160668]
8,"[[ 1.03191794  1.2985638  -0.07051252  0.13265346]
 [ 4.36467441  4.3075551   0.          0.        ]]",[-0.75015056 -0.74979711],-0.0566332935596,[-0.57963997 -0.61096174],-1.78507,"[ 0.35695603  0.92179245  1.35836816  1.87322905 -0.61236746  1.15548048
 -0.12152539  0.27209666  0.00710373  0.16320561  0.        ]",[-0.81093903 -0.77062542]
9,"[[ 1.08615635  1.35325095 -0.07051252  0.13265346]
 [ 1.07008163  1.17161465  0.          0.        ]]",[-0.37616241 -0.33599865],-0.0426538629392,[-0.57963997 -0.61096174],-1.75191,"[ 0.28965435  0.85252243  1.39858538  1.91230663 -0.61236719  1.15547963
 -0.21403068 -0.19754054 -0.10759311  0.10624153  0.        ]",[-0.64053353 -0.54986833]
10,"[[ 1.08191861  1.354611   -0.07051252  0.13265346]
 [-1.48534596 -1.02828045  0.          0.        ]]",[ 0.0371502   0.24874422],-0.043133064399,[-0.57963997 -0.61096174],-1.71004,"[ 0.29498547  0.85078765  1.3955822   1.91316647 -0.61236693  1.15547877
 -0.28578172 -0.52699589 -0.10245682  0.10665169  0.        ]",[ 0.37463988 -0.33041158]
11,"[[ 1.06738427  1.32111973 -0.07051252  0.13265346]
 [ 0.02687321 -2.31655298  0.          0.        ]]",[-0.04663547  0.52863234],-0.0489131663999,[-0.57963997 -0.61096174],-1.75607,"[ 0.3131783   0.89333597  1.38510323  1.89037543 -0.61236666  1.15547791
 -0.24332163 -0.71992686 -0.05995682  0.13722077  0.        ]",[ 0.16732998  2.18494796]
12,"[[ 1.0745509   1.31497515 -0.07051252  0.13265346]
 [ 0.68759075  1.68874679  0.          0.        ]]",[-0.30638126 -0.26284909],-0.0485249476303,[-0.57963997 -0.61096174],-1.7778,"[ 0.30422546  0.90110391  1.39030345  1.88584316 -0.61236639  1.15547706
 -0.22476995 -0.12009421 -0.06619658  0.13969636  0.        ]",[-0.91766501 -0.74205175]
13,"[[ 1.0517385   1.31894272 -0.07051252  0.13265346]
 [-2.95669365 -1.28209739  0.          0.        ]]",[ 0.30240506  0.58768135],-0.0514643928846,[-0.57963997 -0.61096174],-1.77409,"[ 0.33260002  0.89608868  1.37350866  1.88877748 -0.61236612  1.1554762
 -0.32709393 -0.56500693 -0.0359281   0.14335283  0.        ]",[-0.44064224  0.33467898]
14,"[[ 0.9756938   1.30685484 -0.07051252  0.13265346]
 [-4.64216744  0.06879701  0.          0.        ]]",[ 0.58964586  0.73118585],-0.0641369779716,[-0.57963997 -0.61096174],-1.76304,"[ 0.42445094  0.91135004  1.31263614  1.87968661 -0.61236586  1.15547534
 -0.37441849 -0.36269712  0.08367466  0.1680952   0.        ]",[ 0.49264565  1.10322346]
15,"[[ 0.90332237  1.34793963 -0.07051252  0.13265346]
 [-2.60175979  4.02650735  0.          0.        ]]",[ 0.40355137  0.14013569],-0.0705726623852,[-0.57963997 -0.61096174],-1.75932,"[ 0.50758949  0.85928728  1.24796676  1.90887009 -0.61236559  1.15547448
 -0.31712785  0.23000891  0.15880261  0.14868525  0.        ]",[ 0.92316685  0.64800646]
16,"[[ 0.88845271  1.45340582 -0.07051252  0.13265346]
 [ 1.10253878  6.51184857  0.          0.        ]]",[-0.10632621 -0.68507159],-0.0617117262926,[-0.57963997 -0.61096174],-1.76661,"[ 0.52411386  0.72362347  1.23389598  1.96147913 -0.61236532  1.15547363
 -0.21311852  0.60221308  0.10310884  0.07772096  0.        ]",[-0.62406235 -0.16234184]
17,"[[ 0.8855086   1.57590448 -0.07051252  0.13265346]
 [-1.38870601  5.74057444  0.          0.        ]]",[ 0.20151356 -0.64344186],-0.0502553976265,[-0.57963997 -0.61096174],-1.65169,"[ 0.527362    0.56402017  1.23107835  1.98172572 -0.61236505  1.15547277
 -0.28306759  0.48670694  0.02662315 -0.01537993  0.        ]",[ 0.66204772  0.18081601]
18,"[[ 0.88429942  1.69675475 -0.07051252  0.13265346]
 [ 1.25902313  6.34246083  0.          0.        ]]",[-0.10550724 -1.09146595],-0.0408542810436,[-0.57963997 -0.61096174],-1.68854,"[ 0.52869365  0.40665201  1.22991759  1.9584075  -0.61236479  1.15547191
 -0.20872456  0.57684517 -0.04021567 -0.11679697  0.        ]",[-0.09451335 -0.74877297]
19,"[[ 0.90548271  1.79259747 -0.07051252  0.13265346]
 [ 0.86058873  3.25210923  0.          0.        ]]",[-0.11235932 -0.91568053],-0.0335764278979,[-0.57963997 -0.61096174],-1.73043,"[ 0.50517157  0.28343772  1.2499851   1.90954441 -0.61236452  1.15547106
 -0.21991174  0.11403411 -0.10968302 -0.21047213  0.        ]",[-0.31025261 -0.39830366]
