timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.0419368  -0.08476633 -0.18988037  0.06643129]
 [ 0.00040454 -0.00470522  0.          0.        ]]",[ 4.70959854  4.34328556],-0.405259760541,[-0.6642828  -0.64710748],-4.20136,"[ 1.03370725  1.76949877  0.12867621 -1.25144852 -1.64869198  0.57974954
 -0.25103036 -0.37114532  3.20310064 -0.81514352  0.        ]",[ 4.67284929  4.22893938]
1,"[[ 0.08161992 -0.04514707 -0.18988037  0.06643129]
 [ 3.95474335  3.95344523  0.          0.        ]]",[ 3.94039989  3.6121273 ],-0.403144441915,[-0.6642828  -0.64710748],-4.1809,"[ 1.03017186  1.77279092  0.18852744 -1.13748186 -1.64869029  0.57974932
 -0.13948611  0.23600582  3.20110815 -0.69163323  0.        ]",[ 4.31759108  3.69531889]
2,"[[ 0.19960532  0.07284924 -0.18988037  0.06643129]
 [ 7.83090649  7.83325651  0.          0.        ]]",[ 3.20436025  3.02014661],-0.394205655225,[-0.6642828  -0.64710748],-4.08928,"[ 1.00632636  1.77069652  0.3649662  -0.79755211 -1.64868859  0.57974911
 -0.03014705  0.83114014  3.14960817 -0.32854064  0.        ]",[ 3.57885885  3.39085865]
3,"[[  0.39434681   0.26767095  -0.18988037   0.06643129]
 [ 11.63067659  11.63622697   0.           0.        ]]",[ 2.78999138  2.64984345],-0.371090067618,[-0.6642828  -0.64710748],-3.9264,"[ 0.92423058  1.72847496  0.64593477 -0.24491642 -1.64868689  0.57974889
  0.07703712  1.4144869   2.92240757  0.22304517  0.        ]",[ 2.135414    2.44917557]
4,"[[  0.66433733   0.53779533  -0.18988037   0.06643129]
 [ 15.35620355  15.36374537   0.           0.        ]]",[ 2.19460034  2.16713881],-0.32340889472,[-0.6642828  -0.64710748],-3.61152,"[ 0.72811204  1.59326385  0.9970379   0.46931874 -1.64868519  0.57974868
  0.18212703  1.98625817  2.36772822  0.79037121  0.        ]",[ 1.80667257  1.87659233]
5,"[[  1.00811687   0.88172631  -0.18988037   0.06643129]
 [ 19.01002204  19.01709579   0.           0.        ]]",[ 1.21239173  1.09431517],-0.242070367806,[-0.6642828  -0.64710748],-3.05678,"[ 0.36180868  1.30757223  1.34354483  1.21767459 -1.64868349  0.57974846
  0.28519418  2.54664959  1.45842017  1.03173287  0.        ]",[ 0.6998428   0.56913867]
6,"[[  1.41236421   1.28087998  -0.18988037   0.06643129]
 [ 21.40713681  20.89193753   0.           0.        ]]",[ 1.39791     0.81152207],-0.133225162926,[-0.6642828  -0.64710748],-2.38611,"[-0.18025552  0.85928676  1.55760225  1.75511294 -1.6486818   0.57974825
  0.35281211  2.8342288   0.52475596  0.61665642  0.        ]",[ 1.56775361  0.82285531]
7,"[[  1.87601925   1.72722992  -0.18988037   0.06643129]
 [ 24.94707069  23.73351625   0.           0.        ]]",[ 2.42417812  1.12337995],-0.0645378715436,[-0.6642828  -0.64710748],-2.15263,"[-0.8414887   0.29350662  1.50667927  1.84021489 -1.6486801   0.57974803
  0.45266677  3.27009368  0.1119375  -0.3581655   0.        ]",[ 2.08802535  1.89590801]
8,"[[  2.40979506   2.23688217  -0.18988037   0.06643129]
 [ 28.41917948  27.22013174   0.           0.        ]]",[ 2.96696329  1.76155448],-0.153889260595,[-0.6642828  -0.64710748],-2.71399,"[-1.48135595 -0.29846812  1.07511899  1.25920731 -1.6486784   0.57974782
  0.55060819  3.80489489  0.54052942 -1.22849538  0.        ]",[ 2.12976248  1.09370678]
9,"[[  3.0123245    2.81558078  -0.18988037   0.06643129]
 [ 31.82191655  30.63860297   0.           0.        ]]",[ 2.40178943  1.7601757 ],-0.215172625908,[-0.6642828  -0.64710748],-3.00992,"[-1.83872716 -0.72044933  0.26012295 -0.0841132  -1.6486767   0.5797476
  0.64659273  4.32923402  1.28283734 -1.1557937   0.        ]",[ 2.33408328  1.92114727]
10,"[[  3.68217747   3.27669996  -0.18988037   0.06643129]
 [ 35.15107983   6.04777593   0.           0.        ]]",[ 1.52975321  0.98351091],-0.193957643808,[-0.6642828  -0.64710748],-2.82299,"[-1.64502203 -0.77624933 -0.71241118 -1.39568013 -1.648675    0.57974739
  0.74050184  0.5572402   1.27081442 -0.62015529  0.        ]",[ 1.63764969  0.24898058]
11,"[[  4.41793539   3.24791526  -0.18988037   0.06643129]
 [ 38.41408087  -5.0425452    0.           0.        ]]",[ 2.43821001  1.80102205],-0.188628048391,[-0.6642828  -0.64710748],-2.81082,"[-0.82663894 -0.78068919 -1.38085457 -1.31330552 -1.64867331  0.57974718
  0.83254458 -1.14390676  1.20282559 -0.68840127  0.        ]",[ 2.2975279   2.02381797]
12,"[[  5.21831312   3.14627584  -0.18988037   0.06643129]
 [ 41.61303461  -4.47701493   0.           0.        ]]",[ 2.77741051  2.08886218],-0.193377738423,[-0.6642828  -0.64710748],-2.82272,"[ 0.29134445 -0.78790855 -1.25658087 -1.02087664 -1.64867161  0.57974696
  0.92278059 -1.05715929  1.23685889 -0.72790502  0.        ]",[ 2.6608339   1.73337314]
13,"[[  6.08203401   3.07573378  -0.18988037   0.06643129]
 [ 44.74859066  -2.61380168   0.           0.        ]]",[ 2.34663463  1.74213898],-0.190606445522,[-0.6642828  -0.64710748],-2.73819,"[ 1.00588395 -0.78514513 -0.23661952 -0.81765539 -1.64866991  0.57974675
  1.01122817 -0.77136014  1.21206167 -0.72198442  0.        ]",[ 3.02467282  1.93519951]
14,"[[  7.00784257   3.03755385  -0.18988037   0.06643129]
 [ 47.82201882  -1.31840981   0.           0.        ]]",[ 1.82661128  1.22902238],-0.186610316269,[-0.6642828  -0.64710748],-2.70938,"[ 0.67242108 -0.78099529  1.06706689 -0.70799381 -1.64866821  0.57974653
  1.09792315 -0.57265938  1.15262309 -0.78737489  0.        ]",[ 1.67577539  0.60588934]
15,"[[  7.99450905   3.01857465  -0.18988037   0.06643129]
 [ 50.8345903   -0.64574116   0.           0.        ]]",[ 2.16199708  1.58017564],-0.193907061376,[-0.6642828  -0.64710748],-2.81633,"[-0.60999071 -0.77824075  1.56162978 -0.65363346 -1.64866651  0.57974632
  1.18290135 -0.46947836  1.17576731 -0.91697704  0.        ]",[ 2.30418324  2.04614466]
16,"[[  9.04082865   3.00997639  -0.18988037   0.06643129]
 [ 53.78752915  -0.26807942   0.           0.        ]]",[ 2.29363823  1.60297811],-0.210044584975,[-0.6642828  -0.64710748],-2.97486,"[-1.74571172 -0.77684187  0.63139259 -0.62904691 -1.64866482  0.5797461
  1.26619729 -0.41154856  1.3134317  -0.97361761  0.        ]",[ 1.99601543  1.44022502]
17,"[[ 10.14562053   3.00642614  -0.18988037   0.06643129]
 [ 56.68201302  -0.10995982   0.           0.        ]]",[ 2.0277319   1.34906816],-0.218500216491,[-0.6642828  -0.64710748],-3.01469,"[-1.49184801 -0.77623667 -0.93211113 -0.61890293 -1.64866312  0.57974589
  1.34784417 -0.3872944   1.43737392 -0.86077803  0.        ]",[ 1.7363392   2.07173499]
18,"[[  1.13077272e+01   3.00497617e+00  -1.89880368e-01   6.64312889e-02]
 [  5.95191983e+01  -4.46704221e-02   0.00000000e+00   0.00000000e+00]]",[ 2.13209629  1.51041532],-0.2083141562,[-0.6642828  -0.64710748],-2.95745,"[ 0.03522482 -0.77598469 -1.3728651  -0.61476129 -1.64866142  0.57974567
  1.4278746  -0.37727952  1.39131159 -0.68204721  0.        ]",[ 2.50330303  1.85784261]
