timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.03824118  0.03061075  0.16362153 -0.0207529 ]
 [-0.00078889 -0.00171859  0.          0.        ]]",[-0.31789848  0.80366176],-0.0490182562812,[-0.64019775 -0.65060729],-1.7242,"[  1.03879821e+00   1.81005391e+00   5.65835209e-03  -9.03215878e-01
   1.41604426e+00  -1.77759258e-01  -2.49902951e-01  -3.71501041e-01
  -1.34312892e-02  -1.62648553e-03   0.00000000e+00]",[-0.9983303   0.42374719]
1,"[[-0.07788759  0.04742669  0.16362153 -0.0207529 ]
 [-3.95069835  1.6777099   0.          0.        ]]",[ 0.39515817  0.88944137],-0.0470199879607,[-0.64019775 -0.65060729],-1.69662,"[ 1.03549538  1.80920583 -0.05421525 -0.85440616  1.41604303 -0.1777592
 -0.36106555 -0.11625462 -0.01594009 -0.06383713  0.        ]",[ 0.89273639  0.78916578]
2,"[[-0.1206964   0.11198538  0.16362153 -0.0207529 ]
 [-0.34219005  4.7678668   0.          0.        ]]",[-0.17082778  0.01195346],-0.0462997803974,[-0.64019775 -0.65060729],-1.69038,"[ 1.02940412  1.80257666 -0.11865415 -0.66750325  1.41604179 -0.17775915
 -0.25951081  0.35340004 -0.01935326 -0.08187495  0.        ]",[ 0.35112487  0.74418447]
3,"[[-0.11354671  0.23595506  0.16362153 -0.0207529 ]
 [ 1.05253332  7.61959958  0.          0.        ]]",[-0.97735375 -0.95734686],-0.0503908674428,[-0.64019775 -0.65060729],-1.67533,"[ 1.0306027   1.7749228  -0.10791192 -0.31305805  1.41604055 -0.1777591
 -0.22025888  0.78681787 -0.02599261  0.06342443  0.        ]",[-1.53889318 -1.41162963]
4,"[[-0.13237999  0.34712083  0.16362153 -0.0207529 ]
 [-2.9226597   3.51066009  0.          0.        ]]",[-0.62575984 -0.13790549],-0.0529898291193,[-0.64019775 -0.65060729],-1.64987,"[ 1.02728648  1.73374183 -0.13618807 -0.00392822  1.41603931 -0.17775904
 -0.33213314  0.16232405 -0.04347381  0.14181742  0.        ]",[-0.0489735   0.69764991]
5,"[[-0.1922072   0.44435318  0.16362153 -0.0207529 ]
 [-3.05959595  6.20359805  0.          0.        ]]",[-0.6388222  -0.73430127],-0.0503210051937,[-0.64019775 -0.65060729],-1.66273,"[ 1.01341225  1.68542817 -0.22549434  0.2565812   1.41603808 -0.17775899
 -0.33598685  0.57160789 -0.0607948   0.12347076  0.        ]",[-1.33305709 -0.88852757]
6,"[[-0.29247138  0.53190742  0.16362153 -0.0207529 ]
 [-6.95388791  2.56393084  0.          0.        ]]",[ 0.33737707  0.27549192],-0.0429529153648,[-0.64019775 -0.65060729],-1.61143,"[ 0.97889006  1.63249782 -0.37268398  0.48113493  1.41603684 -0.17775894
 -0.44558431  0.01843581 -0.07945366  0.01687076  0.        ]",[ 0.48467199  0.68987836]
7,"[[-0.41094119  0.61007586  0.16362153 -0.0207529 ]
 [-4.89991807  5.24399517  0.          0.        ]]",[ 0.4864957  -0.29007849],-0.0359707035565,[-0.64019775 -0.65060729],-1.61986,"[ 0.92034237  1.57803448 -0.54084032  0.67213017  1.4160356  -0.17775888
 -0.387779    0.42576334 -0.1075852  -0.13177859  0.        ]",[ 0.30687043  0.18625652]
8,"[[-0.49578883  0.72130861  0.16362153 -0.0207529 ]
 [-3.58919619  5.87717797  0.          0.        ]]",[ 0.48971808 -0.57611603],-0.0316306113398,[-0.64019775 -0.65060729],-1.62213,"[ 0.86701584  1.48949703 -0.65619923  0.92612126  1.41603436 -0.17775883
 -0.35089103  0.52199701 -0.14667192 -0.17783311  0.        ]",[-0.40624387 -0.27782049]
9,"[[-0.58298276  0.8266521   0.16362153 -0.0207529 ]
 [-5.12510447  4.6612091   0.          0.        ]]",[ 0.9231835  -0.30190569],-0.0277191897835,[-0.64019775 -0.65060729],-1.63406,"[ 0.80275493  1.39459338 -0.76934553  1.14485236  1.41603313 -0.17775878
 -0.39411622  0.33718865 -0.191305   -0.23108035  0.        ]",[ 1.66477763 -0.78053187]
