timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.08551591  0.06455257 -0.0624573   0.06141101]
 [ 0.00063336 -0.00407966  0.          0.        ]]","[ 1.05907014  1.94990654  0.18246805 -0.73485944 -0.54699411  0.53855771
 -0.22504716 -0.37563144  1.97480289 -0.46803224  0.        ]",-0.27329372175,[-0.46180016 -0.48777336],-3.25727,[ 2.75565124  3.07613182],[ 2.04968196  2.94440865]
1,"[[ 0.1252036   0.1041842  -0.0624573   0.06141101]
 [ 3.95497903  3.95405539  0.          0.        ]]","[ 1.0531786   1.94547893  0.242216   -0.61601177 -0.54699385  0.53855746
 -0.11395977  0.20728119  1.95705725 -0.35387477  0.        ]",-0.269856110748,[-0.46180016 -0.48777336],-3.22102,[ 2.05242896  2.4190743 ],[ 1.65367875  2.15512409]
2,"[[ 0.24319445  0.22219248 -0.0624573   0.06141101]
 [ 7.83123797  7.83384157  0.          0.        ]]","[ 1.02269213  1.92009048  0.41772433 -0.26576377 -0.54699359  0.53855721
 -0.00506604  0.77865526  1.86258162 -0.02579694  0.        ]",-0.258098410364,[-0.46180016 -0.48777336],-3.08663,[ 1.04436719  1.51182342],[ 1.37296743  1.2611158 ]
3,"[[  0.43794485   0.4170255   -0.0624573    0.06141101]
 [ 11.63126872  11.63676922   0.           0.        ]]","[ 0.9310186   1.83911553  0.69519301  0.29005002 -0.54699334  0.53855696
  0.10168625  1.33870957  1.58192009  0.4484853   0.        ]",-0.234125136966,[-0.46180016 -0.48777336],-2.88187,[ 0.35991463  0.99596584],[ 0.40111133  0.70054125]
4,"[[  0.68418337   0.67527236  -0.0624573    0.06141101]
 [ 12.98823329  14.17941477   0.           0.        ]]","[ 0.74655375  1.66190286  1.01003529  0.95238693 -0.54699308  0.53855671
  0.13980673  1.71316145  1.04672078  0.86240395  0.        ]",-0.19630160969,[-0.46180016 -0.48777336],-2.58968,[-0.27258348  0.43248135],[-0.15162024  0.01321516]
5,"[[  0.93536909   0.95656703  -0.0624573    0.06141101]
 [ 12.13322896  13.95079587   0.           0.        ]]","[ 0.49049319  1.39136125  1.27161115  1.53057335 -0.54699282  0.53855646
  0.11578747  1.67949055  0.39310319  0.99111674  0.        ]",-0.151074266313,[-0.46180016 -0.48777336],-2.27752,[-0.73087895 -0.03346634],[-0.78577722 -1.13761543]
6,"[[ 1.14445884  1.19308883 -0.0624573   0.06141101]
 [ 8.78666497  9.71550671  0.          0.        ]]","[ 0.23645325  1.116408    1.43158605  1.86854399 -0.54699257  0.53855621
  0.02177404  1.05576139 -0.11985452  0.85792613  0.        ]",-0.112271717716,[-0.46180016 -0.48777336],-2.11548,[-0.92968398 -0.26333195],[-0.4617638  -1.41810605]
7,"[[ 1.30013326  1.34574335 -0.0624573   0.06141101]
 [ 6.78728589  5.56378862  0.          0.        ]]","[ 0.03014076  0.92346954  1.51198616  2.00478878 -0.54699231  0.53855596
 -0.03439357  0.44434033 -0.42158465  0.66091502  0.        ]",-0.0875963415921,[-0.46180016 -0.48777336],-2.03807,[-1.02136135 -0.39763254],[-1.01082051 -0.804726  ]
8,"[[ 1.39483718  1.42395139 -0.0624573   0.06141101]
 [ 2.69663335  2.26801255  0.          0.        ]]","[-0.10016317  0.82166903  1.54372462  2.04829119 -0.54699205  0.53855571
 -0.14931034 -0.04102664 -0.56611083  0.52097976  0.        ]",-0.0759491327744,[-0.46180016 -0.48777336],-2.00181,[-0.87601531 -0.32633007],[ 0.08041581 -0.15026193]
9,"[[ 1.4514294   1.46289067 -0.0624573   0.06141101]
 [ 2.96170149  1.62804829  0.          0.        ]]","[-0.17916158  0.77050193  1.55632651  2.0631738  -0.5469918   0.53855546
 -0.14186384 -0.13527378 -0.63881304  0.43633175  0.        ]",-0.0707304812317,[-0.46180016 -0.48777336],-1.98412,[-0.89323163 -0.3768664 ],[-0.83816413 -0.40741044]
10,"[[ 1.47679873  1.47894909 -0.0624573   0.06141101]
 [-0.41354126 -0.01672313  0.          0.        ]]","[-0.21476505  0.74933314  1.56041413  2.0679889  -0.54699154  0.53855521
 -0.23668297 -0.3774983  -0.66858341  0.39807388  0.        ]",-0.0688037296115,[-0.46180016 -0.48777336],-1.96051,[-0.71627814 -0.2432415 ],[-0.06172191 -0.76530714]
11,"[[ 1.46616524  1.44821439 -0.0624573   0.06141101]
 [-0.64901132 -3.04664821  0.          0.        ]]","[-0.19983014  0.78981544  1.55881602  2.05808684 -0.54699128  0.53855495
 -0.24329783 -0.82371352 -0.65143301  0.43776467  0.        ]",-0.071560208109,[-0.46180016 -0.48777336],-1.97766,[-0.76782572  0.12345226],[-1.55117617  0.07026949]
12,"[[ 1.41360874  1.39068608 -0.0624573   0.06141101]
 [-4.59347126 -2.70732329  0.          0.        ]]","[-0.12629122  0.86514838  1.54842889  2.03198224 -0.54699103  0.5385547
 -0.35410775 -0.77374083 -0.57759023  0.53760021  0.        ]",-0.0781047816929,[-0.46180016 -0.48777336],-2.00606,[-0.37694129  0.44052589],[-0.52382452  0.46456546]
13,"[[ 1.30185012  1.35553664 -0.0624573   0.06141101]
 [-6.57579865 -0.81394538  0.          0.        ]]","[ 0.02780576  0.91080543  1.5126677   2.01120278 -0.54699077  0.53855445
 -0.40979628 -0.49490362 -0.42812389  0.65115759  0.        ]",-0.0866012043723,[-0.46180016 -0.48777336],-2.02988,[-0.11191188  0.57713121],[-0.08125951  1.36171488]
14,"[[ 1.16840431  1.3791458  -0.0624573   0.06141101]
 [-6.76816756  3.16160932  0.          0.        ]]","[ 0.20551693  0.88017264  1.44616672  2.02555587 -0.54699051  0.5385542
 -0.41520025  0.09057483 -0.26638261  0.70566319  0.        ]",-0.0927640475966,[-0.46180016 -0.48777336],-2.03292,[ 0.02265695  0.33472246],[-0.89555456 -0.04712069]
15,"[[  0.99882563   1.4398824   -0.0624573    0.06141101]
 [-10.17837069   2.91282744   0.           0.        ]]","[ 0.41677168  0.80076311  1.32612332  2.0549018  -0.54699026  0.53855395
 -0.51100151  0.05393678 -0.07538244  0.72032582  0.        ]",-0.0993016443498,[-0.46180016 -0.48777336],-2.01118,[ 0.63314092  0.94566095],[ 0.44050959  0.71008126]
16,"[[ 0.81476189  1.5257626  -0.0624573   0.06141101]
 [-8.23446348  5.66605017  0.          0.        ]]","[ 0.62108447  0.68746107  1.15463249  2.07760021 -0.54699     0.5385537
 -0.45639187  0.45940298  0.11271543  0.68891684  0.        ]",-0.105509062351,[-0.46180016 -0.48777336],-2.01313,[ 0.71513844  0.83294111],[-0.30876334  0.81766334]
17,"[[ 0.63943875  1.67044072 -0.0624573   0.06141101]
 [-9.2943306   8.79132675  0.          0.        ]]","[ 0.78536438  0.49602571  0.95658218  2.06571848 -0.54698974  0.53855345
 -0.4861661   0.91966116  0.23401797  0.59058968  0.        ]",-0.105056629886,[-0.46180016 -0.48777336],-1.9737,[ 1.24451244  0.81112027],[ 1.61079394 -0.18138877]
