timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ -1.76132313e-02   1.87792301e-02   8.59153747e-02  -7.22004990e-02]
 [  3.15258250e-03   5.35302851e-05   0.00000000e+00   0.00000000e+00]]","[ 1.13430976  1.71707956 -0.08976923 -0.47935418  0.75056161 -0.64981284
 -0.4538811  -0.28061777  0.64101981  0.48065126  0.        ]",-0.142733676597,[-0.00451367 -0.09352811],-0.821343,[-0.41032904  0.8628422 ],[ 0.11458361  0.17800594]
1,"[[-0.01300567  0.02585031  0.08591537 -0.0722005 ]
 [ 0.45609609  0.70470689  0.          0.        ]]","[ 1.13439863  1.71685884 -0.08283591 -0.46291494  0.75055777 -0.64980982
 -0.42476405 -0.18560182  0.64100335  0.49405537  0.        ]",-0.143602532379,[-0.00451367 -0.09352811],-0.823154,[-0.42282963  0.85095108],[-0.20343973  1.66683795]
2,"[[-0.01206427  0.07953549  0.08591537 -0.0722005 ]
 [-0.35923436  4.65065848  0.          0.        ]]","[ 1.13440644  1.71327896 -0.08141903 -0.33827394  0.75055393 -0.6498068
 -0.47717208  0.34646992  0.63933212  0.54090563  0.        ]",-0.146564561772,[-0.00451367 -0.09352811],-0.887879,[-0.41841015  0.83036351],[-1.68344004  0.417271  ]
3,"[[-0.0588743   0.18821747  0.08591537 -0.0722005 ]
 [-4.30862392  6.2123254   0.          0.        ]]","[ 1.13210707  1.69501099 -0.15181219 -0.08795162  0.7505501  -0.64980378
 -0.73103825  0.55704366  0.63352552  0.55702597  0.        ]",-0.146998558155,[-0.00451367 -0.09352811],-0.831178,[-0.33072379  0.87629211],[-0.07346072  0.78675875]
4,"[[-0.14711904  0.34248679  0.08591537 -0.0722005 ]
 [-4.51515165  9.20463088  0.          0.        ]]","[ 1.1195803   1.64412952 -0.28386444  0.25785665  0.75054626 -0.64980075
 -0.74431026  0.96052284  0.61905719  0.54462963  0.        ]",-0.144374696707,[-0.00451367 -0.09352811],-0.77847,[-0.28836989  0.86470187],[ 1.17245007  0.56501348]
5,"[[ -0.19684104   0.54718253   0.08591537  -0.0722005 ]
 [ -0.47043786  11.2581225    0.           0.        ]]","[ 1.10782898  1.53346184 -0.35757874  0.68674405  0.75054242 -0.64979773
 -0.48431017  1.23740736  0.58123141  0.63298725  0.        ]",-0.146644984941,[-0.00451367 -0.09352811],-0.851871,[-0.36249095  0.78650749],[-0.50588751 -1.1696007 ]
6,"[[-0.22622044  0.73038777  0.08591537 -0.0722005 ]
 [-2.46094952  7.07632546  0.          0.        ]]","[ 1.09930758  1.39618336 -0.40080363  1.02825329  0.75053859 -0.64979471
 -0.61225976  0.67352764  0.52822349  0.72919166  0.        ]",-0.149072004726,[-0.00451367 -0.09352811],-0.812021,[-0.35421607  0.82488722],[ 0.18386499  0.47948576]
7,"[[-0.26765735  0.88955489  0.08591537 -0.0722005 ]
 [-1.685288    8.83453224  0.          0.        ]]","[ 1.08532099  1.25125733 -0.46126493  1.28316193  0.75053475 -0.64979169
 -0.56239683  0.91060048  0.47315736  0.7823854   0.        ]",-0.148491766797,[-0.00451367 -0.09352811],-0.834868,[-0.39498237  0.76664633],[ 0.20219771 -0.61632879]
8,"[[-0.29299254  1.04000267  0.08591537 -0.0722005 ]
 [-0.85102633  6.21896817  0.          0.        ]]","[ 1.07563909  1.09578625 -0.49790111  1.48221673  0.75053091 -0.64978866
 -0.50876723  0.55791273  0.40781142  0.84556729  0.        ]",-0.148774232215,[-0.00451367 -0.09352811],-0.832015,[-0.43629926  0.74851918],[-0.34319415  0.71731945]
9,"[[-0.32347504  1.19164785  0.08591537 -0.0722005 ]
 [-2.1927429   8.93648321  0.          0.        ]]","[ 1.06286837  0.92452644 -0.541609    1.63699599  0.75052708 -0.64978564
 -0.59501223  0.92434049  0.3344638   0.8939939   0.        ]",-0.147861188673,[-0.00451367 -0.09352811],-0.830947,[-0.46187299  0.6854111 ],[-0.74924828  0.71792541]
