timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.05001146  0.06830491  0.12657187  0.0586063 ]
 [ 0.00257543 -0.00382452  0.          0.        ]]",[ 0.01074932  1.34730411],-0.103586006324,[-0.09914269 -0.15307172],-0.67327,"[ 1.1669687   2.06003613 -0.10802701 -0.46382889  1.09504793  0.51324301
 -0.34303624 -0.34026165  0.41000825 -0.5788193   0.        ]",[ 0.10668332  1.86141353]
1,"[[-0.04574156  0.10795538  0.12657187  0.0586063 ]
 [ 0.42302252  3.95567575  0.          0.        ]]",[-0.04675285  1.18339658],-0.1004082905,[-0.09914269 -0.15307172],-0.707273,"[ 1.16724603  2.05531536 -0.10166917 -0.3481929   1.09504413  0.51324199
 -0.324495    0.20000253  0.40872314 -0.53632352  0.        ]",[-1.23966845  0.72544031]
2,"[[-0.07706648  0.2151187   0.12657187  0.0586063 ]
 [-3.54231358  6.75132974  0.          0.        ]]",[ 0.06204071  1.15023518],-0.0967255586544,[-0.09914269 -0.15307172],-0.55071,"[ 1.16459205  2.03207764 -0.14827387 -0.03865949  1.09504033  0.51324096
 -0.4993558   0.5814623   0.40114269 -0.4944339   0.        ]",[ 0.98543519  0.78141413]
3,"[[-0.10810771  0.37983287  0.12657187  0.0586063 ]
 [ 0.42503104  9.71023962  0.          0.        ]]",[-0.01948797  0.99507254],-0.0883236774607,[-0.09914269 -0.15307172],-0.497125,"[ 1.16063185  1.96705989 -0.19434552  0.42190878  1.09503652  0.51323994
 -0.32440467  0.98519657  0.3769421  -0.40308583  0.        ]",[ 0.63177646 -0.4510279 ]
4,"[[-0.07460563  0.55418122  0.12657187  0.0586063 ]
 [ 2.91689831  7.73119827  0.          0.        ]]",[-0.15259947  1.02471042],-0.0723780804994,[-0.09914269 -0.15307172],-0.38723,"[ 1.16484041  1.86137715 -0.14461549  0.87714751  1.09503272  0.51323892
 -0.21451867  0.71515861  0.31733862 -0.20425276  0.        ]",[-0.14685831  2.12284227]
5,"[[ -0.02268598   0.74699936   0.12657187   0.0586063 ]
 [  2.27726387  11.53792656   0.           0.        ]]",[-0.31659031  0.81895685],-0.0570670650627,[-0.09914269 -0.15307172],-0.314625,"[ 1.16831581  1.70419973 -0.06732067  1.32568085  1.09502892  0.51323789
 -0.24272472  1.23457458  0.20687537  0.01682765  0.        ]",[ 0.2893223   1.66970077]
6,"[[  0.03388788   1.01519011   0.12657187   0.0586063 ]
 [  3.37662559  15.26871902   0.           0.        ]]",[-0.45773605  0.61887169],-0.0490570895773,[-0.09914269 -0.15307172],-0.31385,"[ 1.16787472  1.42615754  0.01699968  1.82382886  1.09502512  0.51323687
 -0.19424493  1.74362262  0.00301637  0.24449351  0.        ]",[-0.38410974  0.56978869]
7,"[[  0.08550908   1.34017191   0.12657187   0.0586063 ]
 [  1.7908112   17.2229346    0.           0.        ]]",[-0.46731102  0.52721727],-0.0598046821394,[-0.09914269 -0.15307172],-0.421606,"[ 1.1636254   1.02330305  0.09380422  2.18670437  1.09502132  0.51323584
 -0.26417558  2.01025456 -0.28675124  0.39527205  0.        ]",[-1.81042403  0.44755016]
8,"[[  0.08127531   1.69899747   0.12657187   0.0586063 ]
 [ -2.20103849  18.65479356   0.           0.        ]]",[-0.35791293  0.43413287],-0.0757578178228,[-0.09914269 -0.15307172],-0.544353,"[ 1.16410719  0.54286192  0.08751484  2.24017481  1.09501751  0.51323482
 -0.44020723  2.20560686 -0.57299668  0.38176063  0.        ]",[-0.82503415  1.07173619]
9,"[[  4.93454703e-03   2.10811890e+00   1.26571873e-01   5.86062956e-02]
 [ -5.42237838e+00   2.22453217e+01   0.00000000e+00   0.00000000e+00]]",[-0.17502846  0.30160981],-0.0908268033772,[-0.09914269 -0.15307172],-0.658533,"[ 1.16863634  0.02528427 -0.02615122  1.85159827  1.09501371  0.5132338
 -0.58226074  2.69548514 -0.82094522  0.21181673  0.        ]",[-0.04961794 -0.2075377 ]
10,"[[ -0.10439846   2.54036055   0.12657187   0.0586063 ]
 [ -5.51071775  20.98305528   0.           0.        ]]",[-0.18967047  0.22512197],-0.110873072572,[-0.09914269 -0.15307172],-0.656245,"[ 1.16114374 -0.39634169 -0.1888488   0.99248871  1.09500991  0.51323277
 -0.58615509  2.5232262  -1.02416179 -0.06170412  0.        ]",[-1.86997817  0.21980722]
11,"[[ -0.25323813   2.96458436   0.12657187   0.0586063 ]
 [ -9.36054176  21.43778892   0.           0.        ]]",[-0.20622078  0.1615838 ],-0.135125308431,[-0.09914269 -0.15307172],-0.815381,"[ 1.1246808  -0.61164899 -0.40698126 -0.14813359  1.09500611  0.51323175
 -0.75592322  2.58524032 -1.16368957 -0.38611712  0.        ]",[ 1.56110652 -0.94625993]
12,"[[-0.39887552  3.15407867  0.12657187  0.0586063 ]
 [-5.21687202  0.52640868  0.          0.        ]]",[-0.27558547  0.48075068],-0.148131691779,[-0.09914269 -0.15307172],-0.83631,"[ 1.06043059 -0.63260372 -0.61245911 -0.70024535  1.0950023   0.51323073
 -0.57319384 -0.2679569  -1.21528648 -0.54174454  0.        ]",[ 0.99716405  0.92195193]
13,"[[-0.46256653  3.11805631  0.12657187  0.0586063 ]
 [-1.16566707 -2.75485099  0.          0.        ]]",[-0.2722739  0.5787943],-0.144180281857,[-0.09914269 -0.15307172],-0.830795,"[ 1.02377684 -0.63233407 -0.69871449 -0.59478218  1.0949985   0.5132297
 -0.39454229 -0.71565859 -1.19852897 -0.50167132  0.        ]",[ 0.30784785  2.61331315]
14,"[[-0.47341886  3.06761974  0.12657187  0.0586063 ]
 [ 0.07630382 -2.09409492  0.          0.        ]]",[-0.27167627  0.56704551],-0.139657915228,[-0.09914269 -0.15307172],-0.71146,"[ 1.0170255  -0.62901981 -0.71315067 -0.44729999  1.0949947   0.51322868
 -0.33977294 -0.62550191 -1.17683806 -0.46058379  0.        ]",[-0.90405797  0.32752224]
15,"[[-0.50782116  3.03468751  0.12657187  0.0586063 ]
 [-3.50459986 -1.21820934  0.          0.        ]]",[-0.20021184  0.57008511],-0.136281564621,[-0.09914269 -0.15307172],-0.695528,"[ 0.9946796  -0.62500953 -0.75838032 -0.35127585  1.0949909   0.51322765
 -0.49768379 -0.50599265 -1.15862817 -0.4347722   0.        ]",[-1.04095414  0.13961924]
16,"[[-0.61694164  3.01611023  0.12657187  0.0586063 ]
 [-7.39448466 -0.64685747  0.          0.        ]]",[-0.07481482  0.58586878],-0.132900101679,[-0.09914269 -0.15307172],-0.717167,"[ 0.91451402 -0.62210519 -0.89592178 -0.29725061  1.0949871   0.51322663
 -0.66921984 -0.42803492 -1.13649511 -0.42100934  0.        ]",[ 0.33554052 -0.46550844]
17,"[[-0.750034    2.9848083   0.12657187  0.0586063 ]
 [-5.91966339 -2.47723467  0.          0.        ]]",[ 0.01446345  0.66790974],-0.127669159361,[-0.09914269 -0.15307172],-0.696564,"[ 0.79874154 -0.6161691  -1.04963861 -0.20651641  1.09498329  0.51322561
 -0.60418127 -0.67777572 -1.10055492 -0.4052362   0.        ]",[-0.76656364  0.82924756]
