timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.09814683 -0.03889522 -0.17046721  0.08192533]
 [ 0.00075176 -0.00061808  0.          0.        ]]",[ 4.12775469  3.90478706],-0.393703641915,[-0.59282851 -0.62671632],-4.08472,"[ 1.04258668  1.87120932 -0.08971666 -1.0820466  -1.47819819  0.71400323
 -0.24493768 -0.37293507  2.95646009 -1.15310831  0.        ]",[ 4.22668408  3.42111092]
1,"[[ -5.84568789e-02   8.04945880e-04  -1.70467209e-01   8.19253348e-02]
 [  3.95508114e+00   3.95744849e+00   0.00000000e+00   0.00000000e+00]]",[ 3.4182055   3.23437762],-0.391590426375,[-0.59282851 -0.62671632],-4.07804,"[ 1.04700706  1.87219296 -0.02981037 -0.96516035 -1.4781967   0.71400289
 -0.13388968  0.22032247  2.96672185 -1.03397809  0.        ]",[ 3.37147196  3.21514646]
2,"[[ 0.05953539  0.11888047 -0.17046721  0.08192533]
 [ 7.83126273  7.83717449  0.          0.        ]]",[ 2.63501382  2.64381289],-0.382731785606,[-0.59282851 -0.62671632],-3.98478,"[ 1.0469158   1.86298261  0.14873747 -0.61825896 -1.47819522  0.71400255
 -0.02503627  0.8018377   2.95280746 -0.67912611  0.        ]",[ 3.03293721  1.69484926]
3,"[[  0.25428461   0.31377965  -0.17046721   0.08192533]
 [ 11.63110338  11.64005561   0.           0.        ]]",[ 2.32117724  2.46245861],-0.359985709099,[-0.59282851 -0.62671632],-3.72772,"[ 1.00364349  1.8084874   0.43952371 -0.05855769 -1.47819373  0.71400221
  0.08167328  1.37183422  2.78821828 -0.12436653  0.        ]",[ 3.29520908  3.12776865]
4,"[[  0.52428492   0.58397967  -0.17046721   0.08192533]
 [ 15.35676735  15.36748003   0.           0.        ]]",[ 2.00326872  2.24843931],-0.313278162321,[-0.59282851 -0.62671632],-3.42835,"[ 0.85815264  1.65597428  0.81659532  0.65615687 -1.47819224  0.71400187
  0.18629975  1.93051905  2.31083479  0.48037145  0.        ]",[ 1.6137062   2.50852973]
5,"[[  0.8680776    0.92798441  -0.17046721   0.08192533]
 [ 19.0107791   19.02073688   0.           0.        ]]",[ 1.15970457  1.36303544],-0.233766173562,[-0.59282851 -0.62671632],-2.89589,"[ 0.5457177   1.34960817  1.21403525  1.38963688 -1.47819075  0.71400153
  0.28891403  2.47808405  1.46348827  0.81051677  0.        ]",[ 1.15858456  0.74532324]
6,"[[  1.28425721   1.33420546  -0.17046721   0.08192533]
 [ 22.59576564  21.59269521   0.           0.        ]]",[ 0.84544641  0.91065776],-0.124320522797,[-0.59282851 -0.62671632],-2.25868,"[ 0.02782015  0.87333648  1.51100828  1.89536676 -1.47818927  0.71400119
  0.38958989  2.86357462  0.51425884  0.50281703  0.        ]",[ 0.208403    1.26515606]
7,"[[  1.74002165   1.80147507  -0.17046721   0.08192533]
 [ 22.97972363  25.12249542   0.           0.        ]]",[ 1.95783699  1.2529645 ],-0.0584894308506,[-0.59282851 -0.62671632],-1.92644,"[-0.61453487  0.26924991  1.5511116   1.89939486 -1.47818778  0.71400085
  0.40037231  3.39262536  0.06093708 -0.39375516  0.        ]",[ 1.48781149  1.2609979 ]
8,"[[  2.23484195   2.33863636  -0.17046721   0.08192533]
 [ 26.49075086  28.58216829   0.           0.        ]]",[ 2.33821654  1.80637431],-0.146051724597,[-0.59282851 -0.62671632],-2.48378,"[-1.25238351 -0.33864153  1.25100156  1.15108958 -1.47818629  0.71400051
  0.49897119  3.91115662  0.42702213 -1.20364337  0.        ]",[ 1.31761038  2.04100697]
9,"[[  2.79917893   2.94431165  -0.17046721   0.08192533]
 [ 29.93078983  31.97433181   0.           0.        ]]",[ 2.061373    1.71963418],-0.200289675827,[-0.59282851 -0.62671632],-2.72976,"[-1.71613187 -0.71179565  0.56701875 -0.39031504 -1.4781848   0.71400017
  0.59557649  4.41955844  1.10985813 -1.13543593  0.        ]",[ 2.29039376  2.42677442]
10,"[[  3.43156457   3.23608731  -0.17046721   0.08192533]
 [ 33.29645308   0.99348365   0.           0.        ]]",[ 1.58875728  1.12368274],-0.188564856238,[-0.59282851 -0.62671632],-2.69452,"[-1.73934989 -0.73128089 -0.37427414 -1.24539925 -1.47818332  0.71399983
  0.69009307 -0.22394276  1.15722412 -0.78537323  0.        ]",[ 1.69092114  1.93719493]
11,"[[  4.13060219   3.18182421  -0.17046721   0.08192533]
 [ 36.59642164  -4.25107604   0.           0.        ]]",[ 2.06228924  1.53106356],-0.1859744795,[-0.59282851 -0.62671632],-2.67044,"[-1.1572615  -0.73604524 -1.20635451 -1.08597923 -1.47818183  0.71399949
  0.78276471 -1.01001249  1.12090141 -0.81629303  0.        ]",[ 2.18380662  2.73771096]
12,"[[  4.89498713   3.10351153  -0.17046721   0.08192533]
 [ 39.83129021  -3.26481237   0.           0.        ]]",[ 2.35921144  1.70017123],-0.186904815361,[-0.59282851 -0.62671632],-2.70749,"[-0.11608188 -0.73615471 -1.43027736 -0.85541208 -1.47818034  0.71399914
  0.87360809 -0.86218786  1.12833827 -0.82011415  0.        ]",[ 3.09868482  2.45503202]
13,"[[  5.72342657   3.05319418  -0.17046721   0.08192533]
 [ 43.00208071  -1.8283751    0.           0.        ]]",[ 2.29871202  1.66682959],-0.181023346851,[-0.59282851 -0.62671632],-2.62803,"[ 0.83209572 -0.7320061  -0.74531056 -0.70754222 -1.47817885  0.7139988
  0.96265189 -0.64689001  1.08220885 -0.79363846  0.        ]",[ 2.73586909  0.13035791]
14,"[[  6.61465146   3.02216167  -0.17046721   0.08192533]
 [ 46.11005048  -1.27678042   0.           0.        ]]",[ 1.79377937  1.20391858],-0.173387097267,[-0.59282851 -0.62671632],-2.5429,"[ 0.97191974 -0.72780636  0.55137732 -0.61664985 -1.47817737  0.71399846
  1.0499314  -0.56421509  0.99329742 -0.83060006  0.        ]",[ 2.19673526  0.58924568]
15,"[[  7.5674188    3.00755159  -0.17046721   0.08192533]
 [ 49.15652877  -0.36486358   0.           0.        ]]",[ 1.88106918  1.36893535],-0.176400181441,[-0.59282851 -0.62671632],-2.56733,"[ 0.02785555 -0.72539678  1.51099608 -0.57396933 -1.47817588  0.71399812
  1.13548394 -0.42753402  0.96052703 -0.96133202  0.        ]",[ 2.85638992  1.14177694]
16,"[[  8.58051056   3.00393505  -0.17046721   0.08192533]
 [ 52.14269626  -0.06567257   0.           0.        ]]",[ 2.12757301  1.58401215],-0.192352506213,[-0.59282851 -0.62671632],-2.68537,"[-1.3206967  -0.72475742  1.19040625 -0.56341673 -1.47817439  0.71399778
  1.21934264 -0.38269021  1.06100358 -1.07680605  0.        ]",[ 1.81023838  1.41069305]
