timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.09869865 -0.06435662  0.07632735 -0.00963615]
 [ 0.00294509 -0.0029309   0.          0.        ]]",[ 0.04327974  1.68456781],-0.135139108021,[-0.59916478 -0.64900583],-2.49911,"[ 1.03810682  1.84136485  0.2105916  -1.16683805  0.65945668 -0.08186948
 -0.24778    -0.3726666   0.77472544  0.07103297  0.        ]",[-0.42358334  1.37064228]
1,"[[ 0.08192929 -0.02468028  0.07632735 -0.00963615]
 [-1.67429169  3.95736463  0.          0.        ]]",[-0.09087651  1.15750051],-0.1353227644,[-0.59916478 -0.64900583],-2.51824,"[ 1.04026723  1.84365325  0.18531057 -1.05083113  0.6594564  -0.08186946
 -0.29490935  0.22475308  0.77504598  0.07908611  0.        ]",[-1.06275389 -0.1337378 ]
2,"[[ 0.00908758  0.04838312  0.07632735 -0.00963615]
 [-5.59682023  3.35098997  0.          0.        ]]",[ 0.58500808  1.66817904],-0.134548178084,[-0.59916478 -0.64900583],-2.44055,"[ 1.04500048  1.84252757  0.07518444 -0.83704361  0.65945611 -0.08186943
 -0.40513018  0.13327999  0.77799391  0.0101569   0.        ]",[ 1.03223347  1.2180945 ]
3,"[[-0.06206276  0.15444922  0.07632735 -0.00963615]
 [-1.53173572  7.2426577   0.          0.        ]]",[-0.13782372  0.79765296],-0.133702339301,[-0.59916478 -0.64900583],-2.45343,"[ 1.04230784  1.82859888 -0.0324594  -0.52833783  0.65945582 -0.08186941
 -0.29090333  0.72034708  0.77374204 -0.02114055  0.        ]",[ 0.36276367  0.73096503]
4,"[[ -7.80052058e-02   3.26897702e-01   7.63273517e-02  -9.63615217e-03]
 [ -6.73533345e-02   9.99302843e+00   0.00000000e+00   0.00000000e+00]]",[-0.77963376 -0.01580978],-0.133161661836,[-0.59916478 -0.64900583],-2.40236,"[ 1.04071315  1.77533096 -0.05653297 -0.03875224  0.65945553 -0.08186938
 -0.24975486  1.13524639  0.74663553  0.12497095  0.        ]",[ 0.19021208  0.46336233]
5,"[[ -7.17931846e-02   5.43178833e-01   7.63273517e-02  -9.63615217e-03]
 [  6.86092953e-01   1.16296335e+01   0.00000000e+00   0.00000000e+00]]",[-1.3896991  -0.75785702],-0.132249344945,[-0.59916478 -0.64900583],-2.37741,"[ 1.04137668  1.6572939  -0.04715584  0.5341994   0.65945524 -0.08186936
 -0.22858333  1.38213098  0.67009925  0.34828854  0.        ]",[-0.89840225  0.11066984]
6,"[[ -9.38660476e-02   7.77870516e-01   7.63273517e-02  -9.63615217e-03]
 [ -2.88155562e+00   1.18388109e+01   0.00000000e+00   0.00000000e+00]]",[-1.25905526 -0.94853836],-0.128988338763,[-0.59916478 -0.64900583],-2.32758,"[ 1.03876667  1.4708969  -0.08045357  1.07539579  0.65945496 -0.08186933
 -0.32883236  1.41368461  0.55447979  0.51341691  0.        ]",[-1.50037995 -0.82919936]
7,"[[-0.19060968  0.97936449  0.07632735 -0.00963615]
 [-6.77995658  8.32225684  0.          0.        ]]",[-0.59335887 -0.16691655],-0.120834845387,[-0.59916478 -0.64900583],-2.23888,"[ 1.01917773  1.26997014 -0.22536458  1.45114868  0.65945467 -0.08186931
 -0.43837536  0.88320377  0.47305536  0.5035393   0.        ]",[-0.80036952 -0.14071725]
8,"[[ -3.56637046e-01   1.13857242e+00   7.63273517e-02  -9.63615217e-03]
 [ -9.81274930e+00   7.60088620e+00   0.00000000e+00   0.00000000e+00]]",[ 0.22726427  0.16055657],-0.10879208224,[-0.59916478 -0.64900583],-2.07688,"[ 0.95514545  1.09006318 -0.46706229  1.67913289  0.65945438 -0.08186928
 -0.52359516  0.77438295  0.43774404  0.34660381  0.        ]",[ 1.08033324  0.2128332 ]
9,"[[-0.51124737  1.29752231  0.07632735 -0.00963615]
 [-5.66201477  8.29186727  0.          0.        ]]",[-0.01919661 -0.40483841],-0.0966262192808,[-0.59916478 -0.64900583],-2.02802,"[ 0.86235199  0.89673175 -0.67920124  1.83968882  0.65945409 -0.08186926
 -0.40696136  0.87861859  0.37668198  0.21646555  0.        ]",[-0.54562463 -1.41498967]
10,"[[-0.64501957  1.42198754  0.07632735 -0.00963615]
 [-7.70844528  4.16836662  0.          0.        ]]",[ 0.6094116  0.4455114],-0.0862330158292,[-0.59916478 -0.64900583],-1.88571,"[ 0.75797677  0.73892604 -0.84866408  1.9159493   0.6594538  -0.08186923
 -0.46446492  0.25657869  0.31780181  0.10312357  0.        ]",[ 0.68264659  0.37489852]
11,"[[-0.7705577   1.51941313  0.07632735 -0.00963615]
 [-4.85482924  5.56956095  0.          0.        ]]",[ 0.42928556 -0.17101055],-0.0774377289119,[-0.59916478 -0.64900583],-1.8758,"[ 0.64142935  0.61320119 -0.99295726  1.94443044  0.65945352 -0.08186921
 -0.3842795   0.46795205  0.26399957 -0.00885402  0.        ]",[-0.48729387 -1.18606785]
12,"[[-0.88603354  1.58997212  0.07632735 -0.00963615]
 [-6.68667111  1.49987933  0.          0.        ]]",[ 1.1454221   0.79827583],-0.0708538008628,[-0.59916478 -0.64900583],-1.74242,"[ 0.51992756  0.52168348 -1.11108065  1.94775248  0.65945323 -0.08186918
 -0.43575326 -0.14596931  0.21729726 -0.11816413  0.        ]",[ 1.09298984  1.32174805]
13,"[[-0.97873832  1.65939161  0.07632735 -0.00963615]
 [-2.59738255  5.42901519  0.          0.        ]]",[ 0.8730638  -0.33422971],-0.0650990920988,[-0.59916478 -0.64900583],-1.76928,"[ 0.4135914   0.43176219 -1.1946769   1.93680852  0.65945294 -0.08186916
 -0.32084599  0.44675044  0.16539742 -0.18950862  0.        ]",[ 0.84691206 -1.14699099]
14,"[[-0.99653344  1.72716055  0.07632735 -0.00963615]
 [ 0.80653792  1.36144932  0.          0.        ]]",[ 0.56745559  0.2243624 ],-0.0599230305128,[-0.59916478 -0.64900583],-1.70103,"[ 0.39236694  0.34450906 -1.20950935  1.91257698  0.65945265 -0.08186913
 -0.22519726 -0.16685208  0.12022667 -0.15900065  0.        ]",[ 1.16329315  1.02195753]
15,"[[-0.94085653  1.79384138  0.07632735 -0.00963615]
 [ 4.74810536  5.29352487  0.          0.        ]]",[-0.37009582 -1.0383532 ],-0.056163527602,[-0.59916478 -0.64900583],-1.72764,"[ 0.45792368  0.25956019 -1.16177973  1.87577871  0.65945236 -0.08186911
 -0.11444089  0.42631146  0.07569168 -0.03914682  0.        ]",[-0.07218536 -0.9001412 ]
16,"[[-0.8496972   1.86289926  0.07632735 -0.00963615]
 [ 4.36903498  1.62449289  0.          0.        ]]",[-0.81622547 -0.53280693],-0.0554152676648,[-0.59916478 -0.64900583],-1.72284,"[ 0.55953729  0.17293239 -1.0755213   1.82429823  0.65945208 -0.08186908
 -0.12509257 -0.12717154  0.01278152  0.11479356  0.        ]",[-1.28984451 -0.73994748]
17,"[[-0.80289338  1.86567388  0.07632735 -0.00963615]
 [ 0.32480683 -1.33714884  0.          0.        ]]",[-0.51053989  0.25006256],-0.0576080037993,[-0.59916478 -0.64900583],-1.70162,"[  6.08715557e-01   1.69486270e-01  -1.02751692e+00   1.82194647e+00
   6.59451787e-01  -8.18690580e-02  -2.38733613e-01  -5.73942810e-01
   1.55592087e-03   1.71320469e-01   0.00000000e+00]",[-0.5177444  0.2442359]
18,"[[-0.81702377  1.84890174  0.07632735 -0.00963615]
 [-1.73099405 -0.34337941  0.          0.        ]]",[-0.19139269  0.25830477],-0.0576884150173,[-0.59916478 -0.64900583],-1.71242,"[ 0.59409223  0.19036044 -1.04226515  1.83581617  0.6594515  -0.08186903
 -0.29650068 -0.42402987  0.01874316  0.14587199  0.        ]",[-0.93525344  0.01271572]
19,"[[-0.88844111  1.84261127  0.07632735 -0.00963615]
 [-5.39851983 -0.28587802  0.          0.        ]]",[ 0.59153366  0.62676585],-0.0548517212338,[-0.59916478 -0.64900583],-1.67201,"[ 0.51725898  0.1982155  -1.11337699  1.84081257  0.65945121 -0.08186901
 -0.39955654 -0.41535548  0.03466681  0.05680202  0.        ]",[ 1.73133611  1.20668003]
20,"[[-0.95563178  1.87667303  0.07632735 -0.00963615]
 [-1.33407111  3.6788659   0.          0.        ]]",[ 0.25611681 -0.46338004],-0.0503919680465,[-0.59916478 -0.64900583],-1.68251,"[ 0.4407714   0.15585402 -1.17481792  1.81241394  0.65945092 -0.08186898
 -0.28534704  0.18273701  0.01308723 -0.00236503  0.        ]",[ 1.09765711 -1.09407427]
