timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.07606945 -0.0901912  -0.10562191 -0.10790379]
 [ 0.00085461 -0.00470777  0.          0.        ]]","[ 1.16481747  2.28251738  0.1066241  -1.04827316 -0.91366964 -0.91965244
 -0.22264024 -0.37037919  2.19851083  0.85831305  0.        ]",-0.335279621317,[-0.1554222  -0.20385225],-2.14294,[ 1.12673008  2.47059512],[ 2.33918426  1.73843583]
1,"[[ 0.11576149 -0.05057198 -0.10562191 -0.10790379]
 [ 3.95518518  3.9534432   0.          0.        ]]","[ 1.15955222  2.28647056  0.16525272 -0.91515039 -0.91366821 -0.91965099
 -0.09249851  0.17267234  2.19392531  0.96297747  0.        ]",-0.339233778821,[-0.1554222  -0.20385225],-2.2048,[ 0.86924136  2.28915882],[ 0.22922295  1.79542979]
2,"[[ 0.20316308  0.06743619 -0.10562191 -0.10790379]
 [ 4.78223359  7.83443936  0.          0.        ]]","[ 1.14034002  2.28504299  0.29327098 -0.51787465 -0.91366678 -0.91964954
 -0.0652793   0.70513806  2.15475481  1.21808005  0.        ]",-0.347318213062,[-0.1554222  -0.20385225],-2.24261,[ 0.56352419  2.14174676],[ 0.25956887  1.30905588]
3,"[[  0.30814742   0.26229283  -0.10562191  -0.10790379]
 [  5.71315533  11.63854315   0.           0.        ]]","[ 1.10359548  2.23958683  0.44393551  0.12859159 -0.91366535 -0.91964809
 -0.03464149  1.22705277  2.03272242  1.54988744  0.        ]",-0.35383321943,[-0.1554222  -0.20385225],-2.25271,[ 0.26049355  2.01199508],[-0.23094975  3.14615564]
4,"[[  0.41210045   0.53248311  -0.10562191  -0.10790379]
 [  4.68567006  15.36804872   0.           0.        ]]","[ 1.05289511  2.09120011  0.58824166  0.96527425 -0.91366392 -0.91964665
 -0.06845726  1.73872915  1.79139055  1.87594311  0.        ]",-0.353137942066,[-0.1554222  -0.20385225],-2.27178,[ 0.04603447  1.89857459],[-0.93096081  1.48183747]
5,"[[  0.46792777   0.87653201  -0.10562191  -0.10790379]
 [  0.90969029  19.02462747   0.           0.        ]]","[ 1.01997175  1.77560863  0.66318793  1.84396394 -0.91366249 -0.9196452
 -0.19272943  2.24039368  1.47117754  2.06699732  0.        ]",-0.340456964693,[-0.1554222  -0.20385225],-2.12595,[-0.09369388  1.73974431],[ 0.14335837  2.45469286]
6,"[[  0.49163854   1.29297173  -0.10562191  -0.10790379]
 [  1.45980443  22.60741084   0.           0.        ]]","[ 1.00481633  1.25531366  0.69440064  2.49452111 -0.91366106 -0.91964375
 -0.1746243   2.73192371  1.09815162  2.08684577  0.        ]",-0.313067975075,[-0.1554222  -0.20385225],-1.98532,[-0.22029148  1.4580853 ],[-1.0660573   1.21852375]
7,"[[  0.48085664   1.78036494  -0.10562191  -0.10790379]
 [ -2.52480994  26.12012751   0.           0.        ]]","[ 1.01179095  0.56885713  0.68025394  2.54997289 -0.91365963 -0.9196423
 -0.30576301  3.21382675  0.74718185  1.8914677   0.        ]",-0.269326800405,[-0.1554222  -0.20385225],-1.72366,[-0.37863868  1.09574926],[-0.16502929  0.26328452]
8,"[[  0.42432923   2.30803899  -0.10562191  -0.10790379]
 [ -3.12603907  26.64551497   0.           0.        ]]","[ 1.04601137 -0.09185015  0.60482184  1.74894065 -0.9136582  -0.91964085
 -0.32554997  3.28587468  0.53157505  1.51028796  0.        ]",-0.215344490378,[-0.1554222  -0.20385225],-1.39703,[-0.49280965  0.71055949],[ 1.15924943  2.06799684]
9,"[[  0.40216783   2.87538415  -0.10562191  -0.10790379]
 [  0.89651239  30.07761064   0.           0.        ]]","[ 1.0583319  -0.50819964  0.57470239  0.14130569 -0.91365677 -0.91963941
 -0.19316205  3.75669171  0.47706577  1.00858663  0.        ]",-0.15912477813,[-0.1554222  -0.20385225],-1.14801,[-0.62790632  0.19429636],[-0.35208907 -1.17036148]
