timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.05162294  0.06233902  0.00847102 -0.00877839]
 [ 0.00292849  0.00431175  0.          0.        ]]","[ 1.0457635   1.86647836  0.14226103 -0.77687382  0.06127684 -0.0676813
 -0.23630066 -0.37257955  1.38020442  0.10165522  0.        ]",-0.202417409691,[ 0.75322529  2.07990418],-2.90828,[ 0.73413247  2.43637824],[-0.55305433 -0.59221077]
1,"[[ 0.08156145  0.10214062  0.00847102 -0.00877839]
 [ 2.98101529  3.96265945  0.          0.        ]]","[ 1.04293018  1.86221691  0.18758579 -0.66004905  0.06127682 -0.06768128
 -0.15244888  0.2213548   1.36840918  0.2006756   0.        ]",-0.202753759194,[-0.44277852  1.60988554],-2.90325,[-0.17654343  1.49590039],[-0.55305433 -0.59221077]
2,"[[ 0.12300125  0.22034151  0.00847102 -0.00877839]
 [ 1.16901288  7.84448943  0.          0.        ]]","[ 1.03691362  1.83750977  0.25013133 -0.3166254   0.0612768  -0.06768126
 -0.203468    0.8038078   1.32432637  0.39803188  0.        ]",-0.202845435339,[ 0.2328638   1.07945452],-2.83856,[-0.58622634  0.86474472],[-0.55305433 -0.59221077]
3,"[[  1.55379010e-01   4.15397459e-01   8.47101815e-03  -8.77838654e-03]
 [  2.06583504e+00   1.16484301e+01   0.00000000e+00   0.00000000e+00]]","[ 1.03052581  1.75822137  0.29878239  0.22823139  0.06127678 -0.06768123
 -0.17821678  1.37457301  1.22310214  0.6379575   0.        ]",-0.201124480225,[-1.55859294  0.79613065],-2.81357,[-1.14894426  0.27050164],[-0.55305433 -0.59221077]
4,"[[  1.56586138e-01   6.77695284e-01   8.47101815e-03  -8.77838654e-03]
 [ -1.93181490e+00   1.45715855e+01   0.00000000e+00   0.00000000e+00]]","[ 1.03025847  1.5811473   0.30059168  0.88634998  0.06127676 -0.06768121
 -0.29077558  1.81317844  1.05804149  0.84579865  0.        ]",-0.1953629043,[-1.09207424 -0.00858186],-2.76514,[-0.94832957  0.25901261],[-0.55305433 -0.59221077]
5,"[[  7.86423177e-02   9.65904056e-01   8.47101815e-03  -8.77838654e-03]
 [ -5.84963333e+00   1.42503095e+01   0.00000000e+00   0.00000000e+00]]","[ 1.0432595   1.30714628  0.18317019  1.4623475   0.06127674 -0.06768119
 -0.40108661  1.76496989  0.90157088  0.9009795   0.        ]",-0.184234909602,[-1.89710326  0.67284617],-2.67423,[-0.46151331  0.33404347],[-0.55305433 -0.59221077]
6,"[[ -7.68948420e-02   1.27481899e+00   8.47101815e-03  -8.77838654e-03]
 [ -9.69139317e+00   1.66331549e+01   0.00000000e+00   0.00000000e+00]]","[ 1.04345183  0.94632383 -0.0525966   1.85688268  0.06127672 -0.06768117
 -0.50925608  2.12250214  0.76767724  0.82401259  0.        ]",-0.167216884666,[ 1.19721147 -0.48143249],-2.57451,[ 0.2039883  -0.01930426],[-0.55305433 -0.59221077]
7,"[[ -2.29089975e-01   1.58504000e+00   8.47101815e-03  -8.77838654e-03]
 [ -5.54180857e+00   1.43964936e+01   0.00000000e+00   0.00000000e+00]]","[ 1.01050328  0.54783097 -0.28061261  1.98465037  0.0612767  -0.06768115
 -0.39241902  1.78689834  0.60048775  0.73030033  0.        ]",-0.146205693644,[-1.0683124  -0.10815697],-2.41621,[-0.17178579 -0.33728001],[-0.55305433 -0.59221077]
8,"[[ -3.78534058e-01   1.86581700e+00   8.47101815e-03  -8.77838654e-03]
 [ -9.38994938e+00   1.36835027e+01   0.00000000e+00   0.00000000e+00]]","[ 0.94699165  0.18763706 -0.49678573  1.85769745  0.06127668 -0.06768112
 -0.50076821  1.6799151   0.4349954   0.61694501  0.        ]",-0.124088938563,[ 1.62131514 -0.639475  ],-2.18271,[ 0.30980134 -0.42979085],[-0.55305433 -0.59221077]
9,"[[ -5.24753488e-01   2.11135760e+00   8.47101815e-03  -8.77838654e-03]
 [ -5.24570552e+00   1.08799801e+01   0.00000000e+00   0.00000000e+00]]","[ 0.85633042 -0.10396288 -0.69622787  1.56500186  0.06127666 -0.0676811
 -0.38408147  1.25925813  0.28234951  0.49721825  0.        ]",-0.102672375621,[-0.14472132 -0.67911733],-1.95589,[-0.15288493 -0.6845488 ],[-0.55305433 -0.59221077]
