timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.08181942 -0.08050142 -0.11650819  0.17124284]
 [-0.00143268  0.00308812  0.          0.        ]]",[ 2.81643915  2.49431467],-0.379911845388,[-0.1015873  -0.16068368],-2.01295,"[ 1.16270488  2.03533754 -0.15715202 -0.88704588 -1.00685956  1.49474561
 -0.35218156 -0.33571561  2.18637058 -1.6699733   0.        ]",[ 3.62829861  3.44950748]
1,"[[-0.04217269 -0.04072784 -0.11650819  0.17124284]
 [ 3.95294204  3.9610839   0.          0.        ]]",[ 2.7112236   2.37025046],-0.374659740744,[-0.1015873  -0.16068368],-2.01734,"[ 1.16608515  2.03855012 -0.09813186 -0.77257251 -1.00685618  1.49473753
 -0.17274409  0.20388772  2.19602115 -1.56820322  0.        ]",[ 2.68406024  2.14760237]
2,"[[ 0.07577706  0.07741971 -0.11650819  0.17124284]
 [ 7.82914311  7.84074327  0.          0.        ]]",[ 2.57830334  2.26560616],-0.356593632701,[-0.1015873  -0.16068368],-1.93945,"[ 1.16335119  2.03562843  0.07767656 -0.4321413  -1.00685279  1.49472946
  0.00314608  0.73281056  2.18784442 -1.26435572  0.        ]",[ 2.09059805  2.98606587]
3,"[[  0.2704837    0.27238966  -0.11650819   0.17124284]
 [ 11.62895594  11.64356424   0.           0.        ]]",[ 2.36425185  2.13706684],-0.31933873694,[-0.1015873  -0.16068368],-1.76019,"[ 1.117197    1.99019669  0.36330976  0.12061311 -1.00684941  1.49472139
  0.17556998  1.25125474  2.05620813 -0.7870744   0.        ]",[ 1.68956253  2.72385296]
4,"[[  0.54044029   0.54265931  -0.11650819   0.17124284]
 [ 15.35453254  15.37093545   0.           0.        ]]",[ 2.01137257  1.93375826],-0.254811248418,[-0.1015873  -0.16068368],-1.46829,"[ 0.97089717  1.84700541  0.73220873  0.83395221 -1.00684602  1.49471332
  0.34462519  1.75940548  1.66405128 -0.26227587  0.        ]",[ 0.62691825  2.57009003]
5,"[[  0.86937734   0.88673822  -0.11650819   0.17124284]
 [ 17.53230547  19.02471301   0.           0.        ]]",[ 1.57377565  1.60546637],-0.161319451371,[-0.1015873  -0.16068368],-1.01039,"[ 0.67849393  1.54614888  1.10423472  1.57963331 -1.00684264  1.49470526
  0.44344547  2.25751031  0.97899183  0.02708512  0.        ]",[ 1.65990864  2.50283163]
6,"[[  1.25627521   1.30315788  -0.11650819   0.17124284]
 [ 21.14604669  22.60522971   0.           0.        ]]",[ 1.26740837  1.25238562],-0.0577327981464,[-0.1015873  -0.16068368],-0.656588,"[ 0.21553813  1.05345225  1.38318643  2.12571327 -1.00683925  1.49469719
  0.60742563  2.74560782  0.20429203 -0.20620313  0.        ]",[ 1.32918545  1.76139265]
7,"[[  1.71476697   1.79047159  -0.11650819   0.17124284]
 [ 24.69188485  26.11439027   0.           0.        ]]",[ 1.12326145  1.06413305],-0.111401375031,[-0.1015873  -0.16068368],-0.846045,"[-0.40850691  0.40674035  1.4409187   2.15905596 -1.00683587  1.49468912
  0.76832406  3.22394985 -0.2096372  -0.97816165  0.        ]",[ 1.23515408  1.63655841]
8,"[[  2.24349818   2.34727034  -0.11650819   0.17124284]
 [ 28.16975803  29.55410218   0.           0.        ]]",[ 1.01591027  0.92757601],-0.206299922161,[-0.1015873  -0.16068368],-1.17443,"[-1.0694726  -0.24062586  1.13138512  1.40189344 -1.00683248  1.49468105
  0.9261377   3.69278769  0.09592765 -1.71044622  0.        ]",[ 0.48344476  0.59351014]
9,"[[  2.82056514   2.95604109  -0.11650819   0.17124284]
 [ 29.5315035   31.31740693   0.           0.        ]]",[ 0.756706    0.67520559],-0.226162350041,[-0.1015873  -0.16068368],-1.29727,"[-1.51845949 -0.61879244  0.43539909 -0.12320356 -1.0068291   1.49467298
  0.98792679  3.9330618   0.66256654 -1.63661604  0.        ]",[ 0.4016471   0.80700499]
