timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.00036728 -0.06711021  0.03215346  0.11297319]
 [-0.00367612 -0.00333394  0.          0.        ]]",[ 1.50672066  2.12628174],-0.214494442982,[-0.12462921 -0.21864051],-1.63299,"[ 1.17054334  2.23887051 -0.01453269 -0.95129569  0.27840339  0.98326151
 -0.25989881 -0.36295428  1.14475337 -1.07499005  0.        ]",[ 0.92304818  2.31122975]
1,"[[ 0.03691531 -0.02746262  0.03215346  0.11297319]
 [ 3.64632967  3.9549058   0.          0.        ]]",[ 1.15793407  1.85199547],-0.208137025842,[-0.12462921 -0.21864051],-1.56935,"[ 1.16959888  2.2414939   0.03975056 -0.82142553  0.27840309  0.98325959
 -0.13004107  0.17879461  1.14605052 -0.97595758  0.        ]",[ 1.4414318   2.41445972]
2,"[[ 0.1487937   0.09056256  0.03215346  0.11297319]
 [ 7.52860161  7.83468375  0.          0.        ]]",[ 0.67751575  1.52405941],-0.187973714651,[-0.12462921 -0.21864051],-1.42513,"[ 1.15526357  2.23624511  0.2051547  -0.43478325  0.2784028   0.98325768
  0.00808007  0.70980437  1.11455308 -0.67806162  0.        ]",[ 2.05953701  1.03005423]
3,"[[  0.33754931   0.2854125    0.03215346   0.11297319]
 [ 11.33437574  11.63762355   0.           0.        ]]",[ 0.06844992  1.1422646 ],-0.15235211172,[-0.12462921 -0.21864051],-1.26282,"[ 1.09252671  2.18507771  0.47691599  0.19196936  0.2784025   0.98325576
  0.14347962  1.23029583  0.94778593 -0.21363391  0.        ]",[-0.43645333  1.85083962]
4,"[[  0.54465685   0.55558668   0.03215346   0.11297319]
 [  9.38299942  15.36734635   0.           0.        ]]",[-0.26485604  0.86687028],-0.109639576863,[-0.12462921 -0.21864051],-0.795421,"[ 0.97051053  2.0303578   0.7546468   0.99835048  0.2784022   0.98325384
  0.07405451  1.7407622   0.58276287  0.21926654  0.        ]",[-0.37310309 -0.609354  ]
5,"[[  0.71566613   0.83567642   0.03215346   0.11297319]
 [  7.72340293  12.65067054   0.           0.        ]]",[-0.23099953  0.99224591],-0.077374054682,[-0.12462921 -0.21864051],-0.558578,"[ 0.83137429  1.77861175  0.95965188  1.7011614   0.2784019   0.98325193
  0.01501019  1.36893771  0.14589327  0.43119628  0.        ]",[ 0.08067422  1.56354785]
6,"[[  0.8718068    1.12590214   0.03215346   0.11297319]
 [  7.89030081  16.35953389   0.           0.        ]]",[-0.0944724   0.83913934],-0.065088791328,[-0.12462921 -0.21864051],-0.60211,"[ 0.67763629  1.44047962  1.12213362  2.22883256  0.27840161  0.98325001
  0.02094798  1.87654621 -0.29856646  0.44013561  0.        ]",[ 1.11961457  1.44191814]
7,"[[  1.0677659    1.48955828   0.03215346   0.11297319]
 [ 11.69337426  19.99396032   0.           0.        ]]",[ 0.12361468  0.66313142],-0.0835280150179,[-0.12462921 -0.21864051],-0.724215,"[ 0.4545724   0.94912556  1.28648691  2.53723205  0.27840131  0.9832481
  0.15625197  2.37395838 -0.76975755  0.2063493   0.        ]",[ 0.93479424 -0.04310055]
8,"[[  1.33647098   1.88374084   0.03215346   0.11297319]
 [ 15.16569752  19.42617827   0.           0.        ]]",[ 0.4254795   0.67534804],-0.121066552202,[-0.12462921 -0.21864051],-0.945081,"[ 0.10912064  0.40177806  1.42991094  2.38875376  0.27840101  0.98324618
  0.27978864  2.29623466 -1.09400169 -0.28498123  0.        ]",[-0.26903712  0.05403636]
9,"[[  1.62612568   2.27054495   0.03215346   0.11297319]
 [ 13.80410616  19.25484009   0.           0.        ]]",[ 0.75291806  0.70438564],-0.14733901946,[-0.12462921 -0.21864051],-1.16861,"[-0.28829759 -0.0712133   1.46823265  1.77737483  0.27840071  0.98324426
  0.23134618  2.27277068 -1.0879068  -0.81345219  0.        ]",[ 1.50917184  0.64442445]
10,"[[  1.93921543   2.6774116    0.03215346   0.11297319]
 [ 17.49255788  21.42463322   0.           0.        ]]",[ 0.5478934   0.45699999],-0.151257000098,[-0.12462921 -0.21864051],-1.14565,"[-0.70970253 -0.42319916  1.3708152   0.73677378  0.27840042  0.98324235
  0.36257233  2.56971741 -0.79236487 -1.14833466  0.        ]",[ 0.09903251  0.35553273]
