timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.396421836446,"[[ 0.06847274 -0.06823291 -0.17865342  0.08612038]
 [-0.00084854  0.00283714  0.          0.        ]]",[-0.00949021 -0.86251616],-1.80356,"[ 1.06145889  1.53497903  0.07528219  0.40057982 -1.53156903  0.75952011
 -0.4754058   0.27517517  2.30036114 -0.57100133  0.        ]",[ 0.04927906 -0.13497776],[-1.12091712 -0.87681766]
1,-0.398919900769,"[[ 0.02877889 -0.10299537 -0.17865342  0.08612038]
 [-3.95537808 -3.46752212  0.          0.        ]]",[-0.01146372 -0.86410671],-1.75793,"[ 1.06413279  1.53131636  0.0147151   0.32364318 -1.53154036  0.75951341
 -0.80676952 -0.20560205  2.29955412 -0.65954279  0.        ]",[ 0.04927906 -0.13497776],[-0.70930086 -1.80103871]
2,-0.403704395264,"[[-0.07768166 -0.21137413 -0.17865342  0.08612038]
 [-6.6816305  -7.35738928  0.          0.        ]]",[-0.00475034 -0.85448742],-1.92945,"[ 1.06049729  1.51055709 -0.14780569  0.0859733  -1.53151168  0.75950671
 -1.03520524 -0.74449487  2.26955024 -0.90629794  0.        ]",[ 0.04927906 -0.13497776],[-0.13337025  0.32191172]
3,-0.405086061858,"[[-0.21528886 -0.34426956 -0.17865342  0.08612038]
 [-7.07777421 -5.93688333  0.          0.        ]]",[ 0.00468293 -0.84120381],-1.94231,"[ 1.03253741  1.46600342 -0.35562088 -0.19771366 -1.53148301  0.75950001
 -1.06838748 -0.54769456  2.17533332 -1.20265953  0.        ]",[ 0.04927906 -0.13497776],[ 0.09468218  0.52075252]
4,-0.402349920127,"[[-0.35169135 -0.44114071 -0.17865342  0.08612038]
 [-6.56416808 -3.75749314  0.          0.        ]]",[ 0.01689802 -0.82452357],-1.8097,"[ 0.97943796  1.42067465 -0.55553726 -0.3964453  -1.53145435  0.7594933
 -1.02533788 -0.24576007  2.04395749 -1.44369021  0.        ]",[ 0.04927906 -0.13497776],[ 1.68413097 -1.03621811]
5,-0.396275510982,"[[-0.44196689 -0.55528646 -0.17865342  0.08612038]
 [-2.47700879 -7.64412664  0.          0.        ]]",[ 0.03851567 -0.79638094],-1.7494,"[ 0.93085701  1.35400432 -0.68269275 -0.61906382 -1.53142568  0.7594866
 -0.68284719 -0.78421058  1.90487245 -1.606749    0.        ]",[ 0.04927906 -0.13497776],[ 1.28091617 -1.44965999]
6,-0.386289636586,"[[ -0.45131095  -0.7463924   -0.17865342   0.08612038]
 [  1.52926571 -11.45375087   0.           0.        ]]",[ 0.06025581 -0.76831394],-1.67493,"[ 0.92522702  1.2126524  -0.69556232 -0.95628791 -1.53139701  0.7594799
 -0.34713669 -1.31198041  1.77245579 -1.68603246  0.        ]",[ 0.04927906 -0.13497776],[-0.75704235 -1.89780389]
7,-0.368477702209,"[[ -0.45107376  -1.01291041  -0.17865342   0.08612038]
 [ -1.49567369 -15.18563756   0.           0.        ]]",[ 0.07900848 -0.74226999],-1.66896,"[ 0.92536143  0.96232514 -0.69523045 -1.33254054 -1.53136835  0.7594732
 -0.60061008 -1.82895381  1.58472893 -1.73642974  0.        ]",[ 0.04927906 -0.13497776],[ 1.18712751 -0.83592604]
8,-0.340621925639,"[[ -0.44099245  -1.34682685  -0.17865342   0.08612038]
 [  2.49058123 -18.19592293   0.           0.        ]]",[ 0.11372638 -0.69642353],-1.53118,"[ 0.93140787  0.58663967 -0.68132954 -1.61384806 -1.53133969  0.7594665
 -0.26657488 -2.24591916  1.3531268  -1.71553556  0.        ]",[ 0.04927906 -0.13497776],[ 1.42560125 -0.99972048]
9,-0.305977900883,"[[ -0.35197207  -1.74685451  -0.17865342   0.08612038]
 [  6.39852873 -21.79476495   0.           0.        ]]",[ 0.15414183 -0.64550501],-1.41078,"[ 0.97925399  0.10097584 -0.5559115  -1.63495853 -1.53131103  0.7594598
  0.06089821 -2.7443561   1.16577558 -1.56521065  0.        ]",[ 0.04927906 -0.13497776],[-2.03678188 -0.88233875]
