timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0717621223316,"[[ 0.03499601 -0.03388687  0.13841747 -0.00225408]
 [ 0.00385413 -0.00269399  0.          0.        ]]",[-1.09152603 -2.02119064],-3.08112,"[ 1.05308426  1.90117645  0.42295765  0.93146463  1.19052779 -0.0190876
 -0.66198203  0.35548007  0.3629813   0.42196057  0.        ]",[-0.8045758  -0.59449214],[-0.5356068  -1.94114614]
1,-0.0714366918686,"[[  1.38292473e-02  -7.36597818e-02   1.38417469e-01  -2.25407842e-03]
 [ -2.11348813e+00  -3.96140695e+00   0.00000000e+00   0.00000000e+00]]",[-0.53406256 -1.36910439],-3.09881,"[ 1.05388255  1.89831115  0.39041407  0.82121027  1.19052705 -0.0190876
 -0.72204107 -0.21429842  0.36172686  0.33280439  0.        ]",[-0.8045758  -0.59449214],[-0.07551041 -0.75164874]
2,-0.0731327180644,"[[ -3.10070967e-02  -1.81961390e-01   1.38417469e-01  -2.25407842e-03]
 [ -2.36930852e+00  -6.85909658e+00   0.00000000e+00   0.00000000e+00]]",[ 0.06510532 -0.68469107],-3.05482,"[ 1.05328661  1.8798283   0.32146548  0.52313236  1.19052631 -0.01908759
 -0.72929724 -0.63136349  0.34159062  0.11873446  0.        ]",[-0.8045758  -0.59449214],[-0.2520177  -0.98443968]
3,-0.0809924196452,"[[ -8.79126042e-02  -3.56886773e-01   1.38417469e-01  -2.25407842e-03]
 [ -3.31813302e+00  -1.06209053e+01   0.00000000e+00   0.00000000e+00]]",[ 0.99487972  0.34316435],-3.00716,"[ 1.04805827  1.81754191  0.23411306  0.05560627  1.19052557 -0.01908759
 -0.75621075 -1.17280106  0.26754574 -0.18236761  0.        ]",[-0.8045758  -0.59449214],[ 1.20190128  0.85877449]
4,-0.0897843019498,"[[ -1.13940325e-01  -5.33092740e-01   1.38417469e-01  -2.25407842e-03]
 [  7.02044640e-01  -7.01170672e+00   0.00000000e+00   0.00000000e+00]]",[ 0.5401572  -0.24136789],-2.93907,"[ 1.04400314  1.71608121  0.19428805 -0.38538004  1.19052483 -0.01908758
 -0.64217641 -0.6533278   0.16545873 -0.40067221  0.        ]",[-0.8045758  -0.59449214],[ 0.68891287  0.16480217]
5,-0.0898214539934,"[[ -7.26968964e-02  -6.65396389e-01   1.38417469e-01  -2.25407842e-03]
 [  3.41330426e+00  -6.22127685e+00   0.00000000e+00   0.00000000e+00]]",[ 0.13300627 -0.31772226],-2.82169,"[ 1.04994433  1.61620423  0.25743858 -0.68847144  1.19052408 -0.01908758
 -0.56527014 -0.5395608   0.11346165 -0.43707614  0.        ]",[-0.8045758  -0.59449214],[ 0.36011691 -1.53215875]
6,-0.0854640184345,"[[  9.19943869e-03  -8.28318122e-01   1.38417469e-01  -2.25407842e-03]
 [  4.77179232e+00  -1.00580954e+01   0.00000000e+00   0.00000000e+00]]",[ 0.11823726  0.6744988 ],-2.91056,"[ 1.05396213  1.46812413  0.38329379 -1.02002677  1.19052334 -0.01908757
 -0.52673584 -1.09179479  0.0615715  -0.41843367  0.        ]",[-0.8045758  -0.59449214],[-0.18111195  0.46696341]
7,-0.0803165014491,"[[  9.64921252e-02  -1.00892746e+00   1.38417469e-01  -2.25407842e-03]
 [  3.96018577e+00  -8.00967281e+00   0.00000000e+00   0.00000000e+00]]",[ 0.01314235  0.55049169],-2.87939,"[ 1.04683465  1.27612415  0.51731706 -1.32393375  1.1905226  -0.01908757
 -0.54975724 -0.79696431 -0.01006284 -0.39754625  0.        ]",[-0.8045758  -0.59449214],[-0.70279743  0.8559705 ]
8,-0.077788711575,"[[  1.46999111e-01  -1.13351567e+00   1.38417469e-01  -2.25407842e-03]
 [  1.10002656e+00  -4.46099828e+00   0.00000000e+00   0.00000000e+00]]",[ 0.13969243  0.08151188],-2.69091,"[ 1.03735125  1.12973912  0.59441188 -1.48952592  1.19052186 -0.01908756
 -0.63088674 -0.28620227 -0.07270196 -0.39480107  0.        ]",[-0.8045758  -0.59449214],[-0.20463319 -0.76156786]
9,-0.080112329613,"[[  1.60663823e-01  -1.25210278e+00   1.38417469e-01  -2.25407842e-03]
 [  2.69162582e-01  -7.38796264e+00   0.00000000e+00   0.00000000e+00]]",[ 0.51877296  0.97776985],-2.68108,"[ 1.03411341  0.982202    0.61517923 -1.61095628  1.19052112 -0.01908756
 -0.65445435 -0.70748109 -0.160548   -0.44032683  0.        ]",[-0.8045758  -0.59449214],[ 0.46096247  0.99527461]
10,-0.0809350065068,"[[  1.84284643e-01  -1.35885856e+00   1.38417469e-01  -2.25407842e-03]
 [  2.08693428e+00  -3.30122423e+00   0.00000000e+00   0.00000000e+00]]",[ 0.13406974  0.16917136],-2.65885,"[ 1.02784518  0.84428181  0.65096727 -1.68863378  1.19052038 -0.01908755
 -0.60289219 -0.11927517 -0.23574892 -0.45602629  0.        ]",[-0.8045758  -0.59449214],[-0.21739265  0.02017548]
11,-0.0790121570034,"[[  2.16977297e-01  -1.42342370e+00   1.38417469e-01  -2.25407842e-03]
 [  1.18532664e+00  -3.15577938e+00   0.00000000e+00   0.00000000e+00]]",[ 0.25769132  0.30477688],-2.64288,"[ 1.01777152  0.75920966  0.70023654 -1.72065689  1.19051963 -0.01908755
 -0.62846649 -0.0983412  -0.26953828 -0.43675663  0.        ]",[-0.8045758  -0.59449214],[ 0.11756023  0.78600635]
12,-0.0764236770319,"[[ 0.24510994 -1.45468691  0.13841747 -0.00225408]
 [ 1.62647656  0.01888034  0.          0.        ]]",[-0.04714799 -0.37049496],-2.6293,"[ 1.00781069  0.71770002  0.74235232 -1.73205611  1.19051889 -0.01908754
 -0.61595284  0.35858897 -0.27791492 -0.41029873  0.        ]",[-0.8045758  -0.59449214],[-0.3451429  -0.00121393]
13,-0.0738468693319,"[[ 0.26361242 -1.45435845  0.13841747 -0.00225408]
 [ 0.22842851  0.01397872  0.          0.        ]]",[ 0.11248517 -0.29974002],-2.63544,"[ 1.00061179  0.7181367   0.76989227 -1.73194853  1.19051815 -0.01908754
 -0.65560891  0.35788338 -0.26521768 -0.38457368  0.        ]",[-0.8045758  -0.59449214],[-0.68241765 -0.21027142]
