timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.164499745122,[-0.73901057 -0.54616779],[-2.76311374 -3.01821351],-3.36962,"[ 1.04653947  1.93925486  0.50668039  1.03132574  0.53401411 -0.43948963
 -0.66971729  0.35663495  1.00381723  1.05028417  0.        ]","[[ 0.09505861  0.00967295  0.06139012 -0.05172412]
 [ 0.0018837   0.00271358  0.          0.        ]]",[-3.24378369 -3.31025597]
1,-0.160114399284,[-0.73901057 -0.54616779],[-1.97605824 -2.30253911],-3.38949,"[ 1.05112099  1.93870987  0.44590817  0.92009286  0.53401392 -0.43948949
 -0.78264274 -0.20813197  1.01122249  0.92448566  0.        ]","[[ 0.05542085 -0.02998571  0.06139012 -0.05172412]
 [-3.95249896 -3.95539352  0.          0.        ]]",[-1.7616135  -2.54802125]
2,-0.147708904162,[-0.73901057 -0.54616779],[-0.70976329 -1.41310811],-3.34401,"[ 1.05047686  1.92458484  0.26466338  0.59049834  0.53401373 -0.43948935
 -0.89333689 -0.76172026  0.99037825  0.55079956  0.        ]","[[-0.06252043 -0.14802052  0.06139012 -0.05172412]
 [-7.82875021 -7.8351573   0.          0.        ]]",[-1.08616265 -1.06868252]
3,-0.131094643749,[-0.73901057 -0.54616779],[ 1.27089524  0.01772678],-3.20215,"[ 1.002883    1.86091034 -0.03043027  0.06112495  0.53401354 -0.4394892
 -1.00185176 -1.30434267  0.82012366 -0.02924628  0.        ]","[[ -0.25722034  -0.3428797    0.06139012  -0.05172412]
 [-11.6286917  -11.63807192   0.           0.        ]]",[ 1.27501171  0.02567025]
4,-0.121357190173,[-0.73901057 -0.54616779],[ 1.77931249  0.6092329 ],-2.76492,"[ 0.90183767  1.72467975 -0.30504007 -0.51499779  0.53401336 -0.43948906
 -0.88233133 -1.25715606  0.47935399 -0.52140029  0.        ]","[[ -0.44780202  -0.57232325   0.06139012  -0.05172412]
 [ -7.44339718 -11.30737611   0.           0.        ]]",[ 2.00400797 -0.01117348]
5,-0.118318156619,[-0.73901057 -0.54616779],[ 1.87833858  1.09737301],-2.69138,"[ 0.8222203   1.5340145  -0.45017468 -1.00154814  0.53401317 -0.43948891
 -0.76516741 -1.23171268  0.14643962 -0.75094934  0.        ]","[[ -0.55550613  -0.79668181   0.06139012  -0.05172412]
 [ -3.34061848 -11.12906496   0.           0.        ]]",[ 1.32773606  0.74841891]
6,-0.115420754444,[-0.73901057 -0.54616779],[ 1.36617041  0.62575531],-2.60749,"[ 0.80029738  1.33445666 -0.48446427 -1.33680591  0.53401298 -0.43948877
 -0.65033203 -0.77760785 -0.06864337 -0.79915835  0.        ]","[[-0.58197354 -0.98733183  0.06139012 -0.05172412]
 [ 0.68062289 -7.94652342  0.          0.        ]]",[ 1.19694677  0.79647844]
7,-0.10979533431,[-0.73901057 -0.54616779],[ 0.42626727 -0.16415595],-2.57422,"[ 0.84340629  1.18765749 -0.41500951 -1.5121015   0.53401279 -0.43948862
 -0.53775016 -0.30531847 -0.11292405 -0.75147285  0.        ]","[[-0.52880742 -1.11305244  0.06139012 -0.05172412]
 [ 4.62295371 -4.63653601  0.          0.        ]]",[ 0.18439016  0.00650759]
8,-0.102241240787,[-0.73901057 -0.54616779],[-0.04217237 -0.17635149],-2.53477,"[ 0.91350581  1.07470539 -0.28018425 -1.6148941   0.5340126  -0.43948848
 -0.5195243  -0.28855364 -0.0669943  -0.66479723  0.        ]","[[-0.429945   -1.20460438  0.06139012 -0.05172412]
 [ 5.26117139 -4.51904213  0.          0.        ]]",[ 0.32524245  0.50876487]
9,-0.0946161470902,[-0.73901057 -0.54616779],[-0.73386228 -0.7238726 ],-2.50694,"[ 0.97882226  0.98650348 -0.11251622 -1.67813192  0.53401241 -0.43948834
 -0.485755    0.01163286  0.01435747 -0.55843568  0.        ]","[[-0.31285719 -1.27387702  0.06139012 -0.05172412]
 [ 6.44368232 -2.41521919  0.          0.        ]]",[-0.22967125 -0.84354546]
10,-0.0868464282246,[-0.73901057 -0.54616779],[-0.78740025  0.13088402],-2.53983,"[ 1.02451652  0.88056535  0.06373964 -1.73593902  0.53401222 -0.43948819
 -0.51532467 -0.45807485  0.07482099 -0.44431752  0.        ]","[[-0.19437251 -1.35520993  0.06139012 -0.05172412]
 [ 5.40822008 -5.70711239  0.          0.        ]]",[-0.62470735  0.11079743]
11,-0.078898183789,[-0.73901057 -0.54616779],[-0.64609051  0.27184114],-2.45901,"[ 1.04382659  0.73626483  0.18874912 -1.7848331   0.53401203 -0.43948805
 -0.58897976 -0.37926819  0.06077996 -0.36368763  0.        ]","[[-0.11208589 -1.46381044  0.06139012 -0.05172412]
 [ 2.82899638 -5.15480601  0.          0.        ]]",[-0.37047594 -0.785737  ]
12,-0.0704990444231,[-0.73901057 -0.54616779],[-0.18085951  1.31711006],-2.42626,"[ 1.04962678  0.55702779  0.25200398 -1.79989909  0.53401185 -0.4394879
 -0.63243433 -0.80858881 -0.02246554 -0.31764475  0.        ]","[[-0.07077277 -1.59709516  0.06139012 -0.05172412]
 [ 1.3073183  -8.16365109  0.          0.        ]]",[ 0.6101552   0.76119985]
13,-0.061621779387,[-0.73901057 -0.54616779],[-0.67520952  0.70061958],-2.41957,"[ 1.05314794  0.38090685  0.32896591 -1.7660536   0.53401166 -0.43948776
 -0.56422686 -0.35551238 -0.09637891 -0.25566741  0.        ]","[[-0.02066318 -1.72850925  0.06139012 -0.05172412]
 [ 3.69576472 -4.98831992  0.          0.        ]]",[-0.38944661  0.70542856]
14,-0.0554347416822,[-0.73901057 -0.54616779],[-0.66173792  0.21136299],-2.42308,"[ 1.0524202   0.28740971  0.41769207 -1.72797881  0.53401147 -0.43948761
 -0.61034296  0.05716627 -0.10883556 -0.19564468  0.        ]","[[ 0.03704959 -1.79925706  0.06139012 -0.05172412]
 [ 2.08088727 -2.0961115   0.          0.        ]]",[-1.50998078 -0.55243902]
15,-0.0520771502189,[-0.73901057 -0.54616779],[ 0.17795581  1.05839193],-2.40377,"[ 1.05233271  0.20484388  0.41998903 -1.68219869  0.53401128 -0.43948747
 -0.72454299 -0.24896182 -0.16576334 -0.1792108   0.        ]","[[ 0.03854456 -1.8627053   0.06139012 -0.05172412]
 [-1.9181184  -4.24157299  0.          0.        ]]",[-0.10996919  1.18054496]
