timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.321871521444,[-0.6772036  -0.49045008],[-4.15304518 -4.57661486],-4.34047,"[ 1.0568101   1.97890305  0.26356795  1.10931881 -0.84746707 -0.84131522
 -0.67900544  0.35794129  2.35775562  1.18520082  0.        ]","[[-0.05589061  0.04523411 -0.0988286  -0.09800771]
 [ 0.00035193  0.00114072  0.          0.        ]]",[-3.72379697 -5.30526702]
1,-0.317796654219,[-0.6772036  -0.49045008],[-3.36871314 -3.97922754],-4.4289,"[ 1.05222216  1.98026382  0.20295773  0.99585312 -0.84746663 -0.84131479
 -0.79275403 -0.20147954  2.35150043  1.06163912  0.        ]","[[-0.09555871  0.00554429 -0.0988286  -0.09800771]
 [-3.95399931 -3.9569365   0.          0.        ]]",[-3.06277715 -3.59495581]
2,-0.303625306164,[-0.6772036  -0.49045008],[-2.51030421 -3.3137331 ],-4.29021,"[ 1.0244778   1.97172246  0.02443452  0.6588757  -0.8474662  -0.84131436
 -0.90425444 -0.74982789  2.29087707  0.70073581  0.        ]","[[-0.21352952 -0.1125211  -0.0988286  -0.09800771]
 [-7.83019851 -7.83667335  0.          0.        ]]",[-2.62262054 -3.16896841]
3,-0.273975920827,[-0.6772036  -0.49045008],[-1.54746246 -2.24420142],-4.18877,"[ 0.93355821  1.91682758 -0.25921742  0.11461379 -0.84746577 -0.84131394
 -1.01355853 -1.28731473  2.06123412  0.15979203  0.        ]","[[ -0.40825757  -0.30741038  -0.0988286   -0.09800771]
 [-11.6300492  -11.63956592   0.           0.        ]]",[-1.42996165 -1.37933217]
4,-0.221883029104,[-0.6772036  -0.49045008],[ 0.56752324  0.30690461],-3.75281,"[ 0.72086519  1.76070597 -0.61230379 -0.58155599 -0.84746533 -0.84131351
 -1.12072847 -1.81413546  1.52942478 -0.38122675  0.        ]","[[ -0.67823683  -0.57760073  -0.0988286   -0.09800771]
 [-15.35571372 -15.36700245   0.           0.        ]]",[ 0.02778244 -0.03730232]
5,-0.152303162832,[-0.6772036  -0.49045008],[ 2.41878057  2.16829395],-2.70509,"[ 0.38046902  1.48564527 -0.92454324 -1.230363   -0.8474649  -0.84131308
 -1.10888729 -1.79193533  0.78309105 -0.58682792  0.        ]","[[ -0.98122023  -0.88336533  -0.0988286   -0.09800771]
 [-14.9440943  -15.20994545   0.           0.        ]]",[ 2.95165588  1.88961114]
6,-0.0888449326831,[-0.6772036  -0.49045008],[ 2.78663993  2.52755094],-2.08606,"[ 0.03067194  1.18605544 -1.0989064  -1.62433466 -0.84746446 -0.84131265
 -0.98665411 -1.18982594  0.18385764 -0.40942376  0.        ]","[[ -1.23747046  -1.14482103  -0.0988286   -0.09800771]
 [-10.69481967 -10.94983508   0.           0.        ]]",[ 2.78531088  3.60948437]
7,-0.0466980378683,[-0.6772036  -0.49045008],[ 2.5874455   2.23959947],-1.92615,"[-0.22408853  0.96016237 -1.16337586 -1.79179148 -0.84746403 -0.84131222
 -0.86679718 -0.59965136 -0.13563847 -0.13957343  0.        ]","[[-1.40956357 -1.32192167 -0.0988286  -0.09800771]
 [-6.52814823 -6.77416245  0.          0.        ]]",[ 2.59536797  2.12675995]
8,-0.0264212261616,[-0.6772036  -0.49045008],[ 1.94398975  1.53887963],-1.93,"[-0.36004907  0.83500459 -1.17931774 -1.84585545 -0.84746359 -0.84131179
 -0.74928204 -0.02117261 -0.26438     0.0375517   0.        ]","[[-1.49913906 -1.4163392  -0.0988286  -0.09800771]
 [-2.44288316 -2.68124073  0.          0.        ]]",[ 2.02700686  1.20197588]
9,-0.0242219823074,[-0.6772036  -0.49045008],[ 1.07503855  0.37634134],-1.94233,"[-0.37328164  0.81710204 -1.18021124 -1.85148375 -0.84746316 -0.84131137
 -0.63407996  0.54585042 -0.27608372  0.06009634  0.        ]","[[-1.50781495 -1.42971164 -0.0988286  -0.09800771]
 [ 1.56197357  1.3306285   0.          0.        ]]",[ 1.60132381  0.00639739]
10,-0.0344823309526,[-0.6772036  -0.49045008],[ 0.17269421 -0.11337024],-1.93349,"[-0.26584715  0.85266833 -1.16958977 -1.83978624 -0.84746273 -0.84131094
 -0.52113552  0.54560194 -0.19399771 -0.03414492  0.        ]","[[-1.43718081 -1.40311688 -0.0988286  -0.09800771]
 [ 5.4883475   1.32887187  0.          0.        ]]",[ 1.33887981 -0.42475835]
11,-0.0545502567182,[-0.6772036  -0.49045008],[-0.98697501 -0.35107332],-1.968,"[-0.0440952   0.86524565 -1.12271806 -1.83515624 -0.84746229 -0.84131051
 -0.41041604  0.30409446 -0.01679276 -0.16141404  0.        ]","[[-1.28879552 -1.39368422 -0.0988286  -0.09800771]
 [ 9.33737472 -0.37986866  0.          0.        ]]",[-0.57245044 -0.74604387]
12,-0.0728567831023,[-0.6772036  -0.49045008],[-1.09039402  0.18046677],-2.02173,"[ 0.18739947  0.81559311 -1.03455082 -1.85192711 -0.84746186 -0.84131008
 -0.48087436 -0.11224285  0.16932823 -0.22154775  0.        ]","[[-1.12662374 -1.4308366  -0.0988286  -0.09800771]
 [ 6.88796884 -3.32558534  0.          0.        ]]",[-0.5228892   1.01547411]
13,-0.086105208325,[-0.6772036  -0.49045008],[-1.54311371 -0.94528675],-2.06733,"[ 0.34225959  0.78052841 -0.94934298 -1.8613775  -0.84746142 -0.84130965
 -0.54433963  0.45677903  0.30402107 -0.24492445  0.        ]","[[-1.01100059 -1.45695384 -0.0988286  -0.09800771]
 [ 4.68166728  0.70042205  0.          0.        ]]",[-0.91823814 -0.44995591]
14,-0.093453584834,[-0.6772036  -0.49045008],[-1.04893684 -0.4135893 ],-2.10295,"[ 0.41379876  0.77514981 -0.90154187 -1.86265133 -0.84746099 -0.84130923
 -0.65152318  0.2031169   0.37496084 -0.25740281  0.        ]","[[-0.95475256 -1.46095241 -0.0988286  -0.09800771]
 [ 0.95555087 -1.0943153   0.          0.        ]]",[-0.98410246 -1.54046714]
15,-0.0841122277882,[-0.6772036  -0.49045008],[ 0.03726953  1.02564383],-2.06221,"[ 0.3884849   0.69233263 -0.91912499 -1.87652807 -0.84746056 -0.8413088
 -0.76407603 -0.35334931  0.31294467 -0.20087322  0.        ]","[[-0.97489894 -1.52234157 -0.0988286  -0.09800771]
 [-2.95722546 -5.03148506  0.          0.        ]]",[ 0.21694774  0.53972011]
16,-0.069118009932,[-0.6772036  -0.49045008],[ 0.0057047   0.74874097],-2.01273,"[ 0.32424499  0.58653457 -0.96048446 -1.87861798 -0.84746012 -0.84130837
 -0.73771014 -0.0372426   0.2120013  -0.11225585  0.        ]","[[-1.02484764 -1.60053122 -0.0988286  -0.09800771]
 [-2.04065896 -2.79493389  0.          0.        ]]",[ 0.10759724  0.35594261]
17,-0.0600528137745,[-0.6772036  -0.49045008],[ 0.00998062  0.55500126],-1.98026,"[ 0.27652279  0.53084046 -0.98837716 -1.8726869  -0.84745969 -0.84130794
 -0.72430703  0.16976752  0.15251215 -0.05632431  0.        ]","[[-1.06098613 -1.64173449 -0.0988286  -0.09800771]
 [-1.57472759 -1.33027436  0.          0.        ]]",[ 0.33046181 -0.27616284]
18,-0.0540269513964,[-0.6772036  -0.49045008],[-0.0274784  0.8892681],-1.99494,"[ 0.25230729  0.48054057 -1.0016624  -1.86313655 -0.84745925 -0.84130751
 -0.68578451  0.01891118  0.11851034 -0.01032989  0.        ]","[[-1.0790443  -1.67904909 -0.0988286  -0.09800771]
 [-0.23554993 -2.39762822  0.          0.        ]]",[-0.04675471  0.84222306]
19,-0.051847441604,[-0.6772036  -0.49045008],[-0.19163454  0.10132226],-1.9845,"[ 0.24349784  0.46169536 -1.00635494 -1.8585241  -0.84745882 -0.84130708
 -0.6909874   0.49696159  0.10666312  0.00722355  0.        ]","[[-1.08557023 -1.69306542 -0.0988286  -0.09800771]
 [-0.41643249  0.98472234  0.          0.        ]]",[-0.40120601  0.11958704]
20,-0.0507581405071,[-0.6772036  -0.49045008],[ 0.12332076  0.08138362],-1.97014,"[ 0.2105976   0.4943207  -1.02323758 -1.86614531 -0.84745839 -0.84130666
 -0.73642819  0.56116499  0.08848678 -0.003614    0.        ]","[[-1.10974861 -1.66881327 -0.0988286  -0.09800771]
 [-1.9961373   1.438982    0.          0.        ]]",[-0.29645104 -0.07026859]
21,-0.0460860514294,[-0.6772036  -0.49045008],[ 0.51664174  0.29391938],-1.93636,"[  1.39503074e-01   5.28983984e-01  -1.05638867e+00  -1.87239558e+00
  -8.47457953e-01  -8.41306227e-01  -7.69039550e-01   5.17842041e-01
   4.09594598e-02   1.07541723e-03   0.00000000e+00]","[[-1.16104622 -1.64310911 -0.0988286  -0.09800771]
 [-3.12984345  1.13246074  0.          0.        ]]",[ 0.9031864   0.86032593]
22,-0.0480161090984,[-0.6772036  -0.49045008],[-0.18680984 -0.8308726 ],-1.93906,"[ 0.10268035  0.60550401 -1.07185058 -1.87951398 -0.84745752 -0.8413058
 -0.66445059  0.99606102  0.03034926 -0.03943476  0.        ]","[[-1.18716259 -1.58651157 -0.0988286  -0.09800771]
 [ 0.50605185  4.5160047   0.          0.        ]]",[ 0.0161925  -0.50332768]
23,-0.0566840315431,[-0.6772036  -0.49045008],[-0.17130494 -0.52982008],-1.9502,"[ 0.11776788  0.699437   -1.06565123 -1.87574032 -0.84745708 -0.84130537
 -0.66288643  0.70174278  0.06829503 -0.11439387  0.        ]","[[-1.17649624 -1.51708473 -0.0988286  -0.09800771]
 [ 0.56041778  2.43361887  0.          0.        ]]",[-0.11003729 -0.66025462]
24,-0.0599468000729,[-0.6772036  -0.49045008],[ 0.03969342  0.08715698],-1.95817,"[ 0.12725692  0.72909581 -1.061655   -1.87167806 -0.84745665 -0.84130494
 -0.67571776  0.32544264  0.08546342 -0.13940925  0.        ]","[[-1.16976357 -1.49512541 -0.0988286  -0.09800771]
 [ 0.11434264 -0.228814    0.          0.        ]]",[ 0.0927441  -0.38623452]
25,-0.0586672586668,[-0.6772036  -0.49045008],[ 0.07636452  0.48757285],-1.95807,"[ 0.13561973  0.7022522  -1.05807029 -1.87540918 -0.84745622 -0.84130451
 -0.66521656  0.10992259  0.08421879 -0.12379572  0.        ]","[[-1.16381402 -1.51500119 -0.0988286  -0.09800771]
 [ 0.47939375 -1.75368073  0.          0.        ]]",[ 0.44578331 -0.10267733]
26,-0.0583963087748,[-0.6772036  -0.49045008],[-0.28740263  0.50903696],-1.98672,"[ 0.17356731  0.64976401 -1.04105556 -1.87944437 -0.84745578 -0.84130409
 -0.61473877  0.05732459  0.10044542 -0.1017731   0.        ]","[[-1.13661991 -1.55380873 -0.0988286  -0.09800771]
 [ 2.23418114 -2.12582665  0.          0.        ]]",[-0.40925728  0.48221611]
27,-0.0599346853683,[-0.6772036  -0.49045008],[-0.26661783  0.09786484],-1.95614,"[ 0.21212333  0.61872397 -1.02247204 -1.87980391 -0.84745535 -0.84130366
 -0.66261043  0.3331803   0.12386106 -0.09481467  0.        ]","[[-1.10863376 -1.57674257 -0.0988286  -0.09800771]
 [ 0.56997411 -0.17406766  0.          0.        ]]",[ 0.72522033 -0.79115615]
28,-0.0619741355353,[-0.6772036  -0.49045008],[-0.66347104  0.70552915],-2.01077,"[ 0.2664154   0.5715257  -0.99398469 -1.8774686  -0.84745491 -0.84130323
 -0.58035742 -0.10915714  0.15604626 -0.08169993  0.        ]","[[-1.068545   -1.611625   -0.0988286  -0.09800771]
 [ 3.42938686 -3.30373121  0.          0.        ]]",[-0.40270687 -0.03543789]
29,-0.0626172943211,[-0.6772036  -0.49045008],[-0.55908388  0.85550326],-2.07781,"[ 0.33495563  0.48134618 -0.95389249 -1.86329409 -0.84745448 -0.8413028
 -0.62815483 -0.11970431  0.18791661 -0.04179792  0.        ]","[[-1.01662869 -1.67844824 -0.0988286  -0.09800771]
 [ 1.767762   -3.37835569  0.          0.        ]]",[-1.38708275  0.66539118]
30,-0.0582600498098,[-0.6772036  -0.49045008],[-0.04343259  0.51868457],-2.00851,"[  3.28824406e-01   4.27040119e-01  -9.57675464e-01  -1.84853760e+00
  -8.47454046e-01  -8.41302373e-01  -7.43021454e-01   2.62207586e-01
   1.67237439e-01  -2.70676239e-05   0.00000000e+00]","[[-1.0213384  -1.71890389 -0.0988286  -0.09800771]
 [-2.22543949 -0.67622131  0.          0.        ]]",[ 0.30794208  1.37037928]
31,-0.0563166100543,[-0.6772036  -0.49045008],[-0.37216908 -0.53227139],-1.9714,"[ 0.28691186  0.46236082 -0.98249187 -1.85866733 -0.84745361 -0.84130194
 -0.70671126  0.82371284  0.14202215 -0.01036246  0.        ]","[[-1.05318243 -1.69256779 -0.0988286  -0.09800771]
 [-0.96317378  3.2965877   0.          0.        ]]",[-0.02411922 -0.96328347]
32,-0.0560919019253,[-0.6772036  -0.49045008],[-0.06401426  0.42869467],-1.98383,"[ 0.26016075  0.49870072 -0.9974068  -1.86701069 -0.84745318 -0.84130152
 -0.708892    0.27540142  0.12976011 -0.02679758  0.        ]","[[-1.07320669 -1.66555988 -0.0988286  -0.09800771]
 [-1.03899521 -0.58286731  0.          0.        ]]",[ 0.23091783  1.06964551]
33,-0.0572165846298,[-0.6772036  -0.49045008],[-0.42997104 -0.66231632],-1.98292,"[ 0.24478601  0.53672345 -1.00566416 -1.87350336 -0.84745274 -0.84130109
 -0.68202866  0.83664927  0.12747392 -0.04852027  0.        ]","[[-1.08461679 -1.63737501 -0.0988286  -0.09800771]
 [-0.10513661  3.38811906  0.          0.        ]]",[-0.77944408 -1.50902707]
34,-0.0553379895829,[-0.6772036  -0.49045008],[ 0.45389313  0.54301018],-1.99508,"[ 0.19976765  0.57371097 -1.02856801 -1.87763859 -0.84745231 -0.84130066
 -0.77068565  0.26760377  0.10045429 -0.05759006  0.        ]","[[-1.11764288 -1.61000843 -0.0988286  -0.09800771]
 [-3.18719334 -0.6380339   0.          0.        ]]",[-0.78784619  0.6859785 ]
35,-0.0436650033593,[-0.6772036  -0.49045008],[ 1.13122785  0.24520057],-1.92893,"[  6.72363654e-02   5.93494505e-01  -1.08567170e+00  -1.87896997e+00
  -8.47451876e-01  -8.41300232e-01  -8.58574849e-01   6.53372695e-01
  -4.05013519e-05  -1.42497881e-02   0.00000000e+00]","[[-1.21204243 -1.59538412 -0.0988286  -0.09800771]
 [-6.24256103  2.09138866  0.          0.        ]]",[ 0.6236787   0.96256145]
36,-0.0383043623638,[-0.6772036  -0.49045008],[ 0.86335242 -0.76960331],-1.92136,"[-0.07664893  0.70125915 -1.1317666  -1.87549772 -0.84745144 -0.8412998
 -0.78403634  1.18615705 -0.08541183 -0.02404261  0.        ]","[[-1.3108948  -1.51573447 -0.0988286  -0.09800771]
 [-3.65134112  5.86098903  0.          0.        ]]",[ 0.51653109 -0.33657249]
37,-0.0426238230086,[-0.6772036  -0.49045008],[ 0.78506899 -0.6602819 ],-1.92349,"[-0.15365344  0.83939044 -1.15016632 -1.84432291 -0.84745101 -0.84129938
 -0.723149    0.98134383 -0.11221399 -0.08725193  0.        ]","[[-1.36268434 -1.41305389 -0.0988286  -0.09800771]
 [-1.53468477  4.41188364  0.          0.        ]]",[ 0.87037099 -0.90145207]
38,-0.0488336709183,[-0.6772036  -0.49045008],[ 0.43613869 -0.10157177],-1.93996,"[-0.14740979  0.90797216 -1.1488302  -1.81742535 -0.84745057 -0.84129895
 -0.62317645  0.46440858 -0.08886882 -0.14161545  0.        ]","[[-1.35850817 -1.36151265 -0.0988286  -0.09800771]
 [ 1.94071893  0.75442683  0.          0.        ]]",[ 0.68987279 -0.42926282]
39,-0.057324919913,[-0.6772036  -0.49045008],[-0.1533134  -0.00482613],-1.9492,"[-0.04981224  0.90516354 -1.12434772 -1.81867665 -0.84745014 -0.84129852
 -0.54574011  0.22199036 -0.00887576 -0.18746765  0.        ]","[[-1.29268456 -1.36363317 -0.0988286  -0.09800771]
 [ 4.63268276 -0.96074737  0.          0.        ]]",[ 0.22875293  0.47011223]
40,-0.0710851165199,[-0.6772036  -0.49045008],[-0.89436656 -0.80992812],-1.98489,"[ 0.095997    0.90470169 -1.0745242  -1.81887902 -0.84744971 -0.84129809
 -0.52234875  0.48776161  0.11953285 -0.24841946  0.        ]","[[-1.19187208 -1.36398147 -0.0988286  -0.09800771]
 [ 5.4458448   0.9196571   0.          0.        ]]",[-0.7381696  -0.55142936]
41,-0.0815886498872,[-0.6772036  -0.49045008],[-0.59529334 -0.287828  ],-2.00205,"[ 0.2056758   0.89981241 -1.02566339 -1.8210241  -0.84744927 -0.84129766
 -0.60946217  0.17668962  0.22092009 -0.28253958  0.        ]","[[-1.11334003 -1.36767065 -0.0988286  -0.09800771]
 [ 2.41745588 -1.28126012  0.          0.        ]]",[-0.13443115 -0.52948563]
42,-0.0824430486802,[-0.6772036  -0.49045008],[-0.51806837  0.28164184],-2.04641,"[ 0.26338697  0.83802273 -0.99563839 -1.84476842 -0.84744884 -0.84129723
 -0.62612764 -0.11602541  0.25064698 -0.26013829  0.        ]","[[-1.07080373 -1.41407521 -0.0988286  -0.09800771]
 [ 1.83809443 -3.35229696  0.          0.        ]]",[-0.52920507  0.43920564]
43,-0.0792887547602,[-0.6772036  -0.49045008],[-0.33804697  0.04362911],-2.02591,"[ 0.28393411  0.77238446 -0.98417918 -1.86321606 -0.8474484  -0.84129681
 -0.68742696  0.1392117   0.24337472 -0.22395815  0.        ]","[[-1.05542274 -1.46300219 -0.0988286  -0.09800771]
 [-0.29290347 -1.54642685  0.          0.        ]]",[-0.30740498  0.13646342]
44,-0.0740866608487,[-0.6772036  -0.49045008],[-0.07929665  0.08713442],-1.99575,"[ 0.25986126  0.73843442 -0.99756185 -1.87006287 -0.84744797 -0.84129638
 -0.72225796  0.21994235  0.20729044 -0.19426002  0.        ]","[[-1.07342976 -1.48819978 -0.0988286  -0.09800771]
 [-1.503767   -0.97523591  0.          0.        ]]",[ 0.38650622  0.83093538]
