timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.245253416666,"[[ 0.03636056 -0.06749592  0.05878694 -0.1929728 ]
 [ 0.00242927  0.00443882  0.          0.        ]]",[-5.38090229 -3.15303278],-4.65764,"[ 1.04884722  1.86281658  0.43469566  0.86776827  0.50330481 -1.67262694
 -0.6518603   0.3551522   1.06160402  2.39066108  0.        ]",[-0.85898679 -0.59690958],[-4.92907012 -3.27523169]
1,-0.235065240525,"[[ -3.26648657e-03  -1.07120440e-01   5.87869431e-02  -1.92972798e-01]
 [ -3.95197776e+00  -3.95370345e+00   0.00000000e+00   0.00000000e+00]]",[-4.09558773 -1.95170271],-4.64959,"[ 1.04986775  1.85819967  0.37364299  0.75988734  0.50330466 -1.67262544
 -0.76348358 -0.22070566  1.05677687  2.26002285  0.        ]",[-0.85898679 -0.59690958],[-3.35619287 -2.04765638]
2,-0.203292992907,"[[-0.12119793 -0.22512175  0.05878694 -0.1929728 ]
 [-7.82829855 -7.83349654  0.          0.        ]]",[-2.46193027 -0.54303586],-4.44707,"[ 1.03845163  1.83214896  0.19236852  0.44199494  0.50330451 -1.67262393
 -0.87290261 -0.78516461  0.99893876  1.87809744  0.        ]",[-0.85898679 -0.59690958],[-2.74702165 -0.13989756]
3,-0.150766780485,"[[ -0.31590249  -0.38577793   0.05878694  -0.1929728 ]
 [-11.62955676  -8.23078152   0.           0.        ]]",[-0.66791058  0.34040377],-4.04551,"[ 0.97281176  1.76768234 -0.10007002  0.02367086  0.50330436 -1.67262242
 -0.98020272 -0.84296406  0.79130233  1.33443492  0.        ]",[-0.85898679 -0.59690958],[ 0.1052221  -0.11724643]
4,-0.0886727293091,"[[ -0.54201283  -0.55341652   0.05878694  -0.1929728 ]
 [-10.98365343  -8.53206231   0.           0.        ]]",[ 0.61737573  1.26318634],-3.55333,"[ 0.82666293  1.66646763 -0.4162613  -0.3844363   0.50330422 -1.67262091
 -0.96196995 -0.88679611  0.41360552  0.84577098  0.        ]",[-0.85898679 -0.59690958],[ 0.50495521  1.0980565 ]
5,-0.0355963208721,"[[-0.73948191 -0.68264034  0.05878694 -0.1929728 ]
 [-8.77054007 -4.40407901  0.          0.        ]]",[ 0.98898149  0.88943851],-3.03356,"[ 0.64312226  1.56651978 -0.65980542 -0.67209345  0.50330407 -1.67261941
 -0.89949859 -0.28622821  0.01151339  0.5691399   0.        ]",[-0.85898679 -0.59690958],[ 0.55516806  0.91313643]
6,-0.00566920831064,"[[-0.89112907 -0.73357638  0.05878694 -0.1929728 ]
 [-6.40200864 -0.70187323  0.          0.        ]]",[ 0.982306    0.24858996],-2.88584,"[ 0.47137193  1.52227153 -0.81987826 -0.77782971  0.50330392 -1.6726179
 -0.83264019  0.25239458 -0.28015349  0.45099519  0.        ]",[-0.85898679 -0.59690958],[ 1.06173131  0.51939065]
7,-0.0176944417073,"[[-0.97821061 -0.72685303  0.05878694 -0.1929728 ]
 [-2.31973169  1.36729819  0.          0.        ]]",[ 0.4800778  -0.35241061],-2.86659,"[ 0.36231594  1.52826072 -0.89957401 -0.76413875  0.50330377 -1.67261639
 -0.71740685  0.55343204 -0.41876313  0.4061606   0.        ]",[-0.85898679 -0.59690958],[ 0.23636658 -0.12260369]
8,-0.0223055264311,"[[-1.0147605  -0.70465263  0.05878694 -0.1929728 ]
 [-1.33852772  0.85444969  0.          0.        ]]",[ 0.49319321 -0.25027955],-2.83765,"[ 0.31452949  1.54771779 -0.93016977 -0.71835234  0.50330362 -1.67261488
 -0.68970953  0.47881907 -0.45935529  0.38795884  0.        ]",[-0.85898679 -0.59690958],[-0.06587281  0.29695567]
9,-0.0249337159665,"[[-1.04388406 -0.67593511  0.05878694 -0.1929728 ]
 [-1.57304628  2.0134404   0.          0.        ]]",[ 0.50205809 -0.55019128],-2.9757,"[ 0.27566329  1.57214163 -0.95329925 -0.65783399  0.50330347 -1.67261338
 -0.69632919  0.64743704 -0.48163269  0.3725301   0.        ]",[-0.85898679 -0.59690958],[ 1.06552059 -1.08853842]
10,-0.0232320152765,"[[-1.03532482 -0.67580776  0.05878694 -0.1929728 ]
 [ 2.41568502 -1.98736545  0.          0.        ]]",[ 0.21857411  0.24577299],-2.85954,"[ 0.28715614  1.57224675 -0.94661744 -0.65756222  0.50330332 -1.67261187
 -0.58373647  0.06537133 -0.46687419  0.37557481  0.        ]",[-0.85898679 -0.59690958],[ 0.97676128  0.46661267]
11,-0.00894222262679,"[[-0.94872485 -0.6966354   0.05878694 -0.1929728 ]
 [ 6.23161008 -0.10166194  0.          0.        ]]",[-0.99966133 -0.62850338],-2.8809,"[ 0.40002243  1.55461817 -0.87364332 -0.70160126  0.50330317 -1.67261036
 -0.47602169  0.33971687 -0.34023361  0.41646695  0.        ]",[-0.85898679 -0.59690958],[-1.39227615 -0.97177877]
12,-0.00739808688355,"[[-0.86501079 -0.73724061  0.05878694 -0.1929728 ]
 [ 2.15336111 -3.94607137  0.          0.        ]]",[-0.30651069  0.55245936],-2.80232,"[ 0.50267063  1.5189804  -0.7941727  -0.78525488  0.50330302 -1.67260885
 -0.59114095 -0.21959536 -0.24080205  0.46714589  0.        ]",[-0.85898679 -0.59690958],[-0.72036892  1.29391539]
