timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.2347096901,"[[ 0.01271947 -0.04891343  0.01641092  0.13011812]
 [-0.00231308 -0.00368841  0.          0.        ]]",[ 1.78329802 -3.92974877],-2.92407,"[ 1.08486921  2.08903362  0.33251746  0.76886819  0.14013161  1.12737332
 -0.71407019  0.36236469  1.36265658 -1.00970285  0.        ]",[-0.56184196 -0.3605952 ],[ 0.78253364 -4.09054108]
1,-0.233402990021,"[[ 0.04374827 -0.08872638  0.01641092  0.13011812]
 [ 3.09487687 -3.9644016   0.          0.        ]]",[ 1.71248102 -3.92499852],-2.94643,"[ 1.08355037  2.08527763  0.37940405  0.64550623  0.14013156  1.12737239
 -0.62413527 -0.18368289  1.36161504 -0.98985257  0.        ]",[-0.56184196 -0.3605952 ],[ 1.83792522 -3.21072623]
2,-0.22804952663,"[[ 0.14473744 -0.20696979  0.01641092  0.13011812]
 [ 6.991071   -7.8469861   0.          0.        ]]",[ 1.7421546  -3.90305233],-2.61714,"[ 1.06925579  2.06141511  0.53133063  0.28245005  0.14013151  1.12737146
 -0.51099935 -0.71895904  1.35298327 -0.91404929  0.        ]",[-0.56184196 -0.3605952 ],[ 2.3044265  -4.08908714]
3,-0.216430748309,"[[  0.32287791  -0.40209242   0.01641092   0.13011812]
 [ 10.81028849 -11.65255559   0.           0.        ]]",[ 1.80592799 -3.94752765],-2.37759,"[ 1.00723482  1.98135355  0.79295786 -0.29481476  0.14013146  1.12737054
 -0.40009867 -1.24361678  1.3180696  -0.77048108  0.        ]",[-0.56184196 -0.3605952 ],[ 2.02213675 -3.92195598]
4,-0.196767253766,"[[  0.57664736  -0.67256736   0.01641092   0.13011812]
 [ 14.55426651 -15.38242119   0.           0.        ]]",[ 1.62548935 -4.11501408],-2.0417,"[ 0.84167056  1.79219146  1.13751089 -1.01434467  0.14013141  1.12736961
 -0.29138277 -1.75783596  1.22643968 -0.57561108  0.        ]",[-0.56184196 -0.3605952 ],[ 2.18841154 -4.21870617]
5,-0.16735287799,"[[  9.04559127e-01  -1.01689237e+00   1.64109228e-02   1.30118124e-01]
 [  1.82248271e+01  -1.90377491e+01   0.00000000e+00   0.00000000e+00]]",[ 1.81820822 -4.59083319],-1.92255,"[ 0.51024006  1.44104268  1.50174105 -1.72091932  0.14013135  1.12736868
 -0.18479874 -2.26177613  1.04411126 -0.36831426  0.        ]",[-0.56184196 -0.3605952 ],[ 1.30412416 -3.7933735 ]
6,-0.128150457563,"[[  1.30516300e+00  -1.43358794e+00   1.64109228e-02   1.30118124e-01]
 [  2.18237614e+01  -2.26196775e+01   0.00000000e+00   0.00000000e+00]]",[ 2.67959356 -5.22697258],-1.4567,"[-0.02469945  0.90758787  1.77199682 -2.15615305  0.1401313   1.12736775
 -0.08029457 -2.75559271  0.7505667  -0.21844829  0.        ]",[-0.56184196 -0.3605952 ],[ 3.13220438 -5.60424986]
7,-0.0865309200039,"[[  1.77704215e+00  -1.92119922e+00   1.64109228e-02   1.30118124e-01]
 [  2.53525567e+01  -2.61295914e+01   0.00000000e+00   0.00000000e+00]]",[ 3.73605871 -5.49605227],-1.38802,"[-0.72785759  0.24966051  1.79297722 -1.99659859  0.14013125  1.12736682
  0.02217294 -3.23947489  0.36507441 -0.22147678  0.        ]",[-0.56184196 -0.3605952 ],[ 3.57137335 -5.2038911 ]
8,-0.0781185124721,"[[  2.31880328e+00  -2.47830467e+00   1.64109228e-02   1.30118124e-01]
 [  2.88120213e+01  -2.95694978e+01   0.00000000e+00   0.00000000e+00]]",[ 3.62156868 -5.48692274],-1.37388,"[-1.44318049 -0.35980676  1.42145125 -0.99170788  0.1401312   1.1273659
  0.12262726 -3.71369741 -0.02722259 -0.46545301  0.        ]",[-0.56184196 -0.3605952 ],[ 3.54754154 -6.10484536]
9,-0.12825038724,"[[  2.92906040e+00  -3.10353122e+00   1.64109228e-02   1.30118124e-01]
 [  3.22023593e+01  -2.67561011e+01   0.00000000e+00   0.00000000e+00]]",[ 3.0821147  -4.10409355],-1.93746,"[-1.89055677 -0.64940386  0.63216036  0.80254637  0.14013115  1.12736497
  0.22107431 -3.32581596 -0.27351405 -0.96592433  0.        ]",[-0.56184196 -0.3605952 ],[ 3.07792221 -2.57132734]
