timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.260762826173,[-0.90746629 -0.66291869],[-5.64186478 -3.38638234],-5.14536,"[ 1.04279494  1.83204649  0.39314105  1.21620663  0.4262029  -1.71689848
 -0.64209063  0.35266181  1.1522464   2.58633068  0.        ]","[[ 0.00152271  0.05051792  0.04889846 -0.19928808]
 [-0.0034582   0.00072701  0.          0.        ]]",[-6.04585504 -2.5892434 ]
1,-0.250912747844,[-0.90746629 -0.66291869],[-4.43811798 -2.10060978],-5.12331,"[ 1.04165072  1.83366963  0.3316431   1.10941963  0.42620279 -1.71689702
 -0.75322948 -0.22984754  1.15255593  2.45230297  0.        ]","[[-0.03822083  0.0108199   0.04889846 -0.19928808]
 [-3.95773419 -3.95734232  0.          0.        ]]",[-3.62625158 -2.63353616]
2,-0.22002753438,[-0.90746629 -0.66291869],[-2.81477213 -0.64059389],-4.94421,"[ 1.02368344  1.82607554  0.14991038  0.79218878  0.42620268 -1.71689555
 -0.86217168 -0.80082749  1.10897815  2.05793104  0.        ]","[[-0.15626558 -0.10725353  0.04889846 -0.19928808]
 [-7.83385647 -7.83707179  0.          0.        ]]",[-2.81820814 -0.29830054]
3,-0.167654847388,[-0.90746629 -0.66291869],[-0.87867182  0.39562118],-4.51119,"[ 0.94711786  1.7838489  -0.14149368  0.35133579  0.42620257 -1.71689408
 -0.96899576 -0.95159523  0.91423109  1.48223299  0.        ]","[[ -0.35107637  -0.27427371   0.04889846  -0.19928808]
 [-11.63461977  -8.86151971   0.           0.        ]]",[-1.0867013  -0.02971945]
4,-0.0959746809694,[-0.90746629 -0.66291869],[ 1.45799708  1.57062149],-4.06538,"[ 0.7497973   1.7003225  -0.50995678 -0.09257271  0.42620247 -1.71689261
 -1.07372888 -0.9428466   0.47717669  0.89125865  0.        ]","[[ -0.62115584  -0.45090805   0.04889846  -0.19928808]
 [-15.36099087  -8.80207669   0.           0.        ]]",[ 2.20899835  2.72937426]
5,-0.0281918678158,[-0.90746629 -0.66291869],[ 1.86785316  1.2173357 ],-3.29277,"[ 0.46679081  1.6114073  -0.80766884 -0.40698469  0.42620236 -1.71689114
 -0.95405303 -0.33463628 -0.05389123  0.55268622  0.        ]","[[ -0.8856549   -0.58548473   0.04889846  -0.19928808]
 [-11.10299618  -4.6693751    0.           0.        ]]",[ 1.74632717  1.44678764]
6,-0.0153888208151,[-0.90746629 -0.66291869],[ 1.66300559  0.4659521 ],-3.26365,"[ 0.23306228  1.5709691  -0.96377727 -0.52317473  0.42620225 -1.71688967
 -0.83673039  0.26151851 -0.41369372  0.45082049  0.        ]","[[-1.06583376 -0.63822917  0.04889846 -0.19928808]
 [-6.92872469 -0.61858899  0.          0.        ]]",[ 1.3271743  -0.12600569]
7,-0.0362890178642,[-0.90746629 -0.66291869],[ 1.45844495  0.66332108],-3.18835,"[ 0.09581689  1.55707546 -1.03023375 -0.56026087  0.42620214 -1.71688821
 -0.72168006  0.18969538 -0.60165666  0.43074751  0.        ]","[[-1.16333772 -0.65549738  0.04889846 -0.19928808]
 [-2.83529892 -1.10661636  0.          0.        ]]",[ 1.76754085  1.97467311]
8,-0.0376556227897,[-0.90746629 -0.66291869],[ 0.42094868 -0.73745   ],-3.47986,"[ 0.07202461  1.57139078 -1.0401375  -0.52202128  0.42620203 -1.71688674
 -0.60894807  0.77545094 -0.6138926   0.42362152  0.        ]","[[-1.17980068 -0.63769581  0.04889846 -0.19928808]
 [ 1.17564346  2.87350827  0.          0.        ]]",[ 0.53066533 -1.8486502 ]
9,-0.0269832687063,[-0.90746629 -0.66291869],[ 0.24307311  0.107952  ],-3.18674,"[ 0.13574204  1.58487185 -1.01257369 -0.48466949  0.42620192 -1.71688527
 -0.5505563   0.18424085 -0.5189502   0.42710616  0.        ]","[[-1.13544323 -0.62053144  0.04889846 -0.19928808]
 [ 3.25318806 -1.14367662  0.          0.        ]]",[-0.3814506   0.55922722]
10,-0.0173570872932,[-0.90746629 -0.66291869],[ 0.07990736 -0.57160854],-3.21393,"[ 0.20498407  1.58454161 -0.97872411 -0.48559714  0.42620181 -1.7168838
 -0.59480132  0.51353617 -0.43253423  0.44111596  0.        ]","[[-1.08617409 -0.62095521  0.04889846 -0.19928808]
 [ 1.67896642  1.09383688  0.          0.        ]]",[-0.00210076 -0.24194574]
11,-0.00983413779413,[-0.90746629 -0.66291869],[ 0.01712346 -0.41129243],-3.2601,"[ 0.25060646  1.59381829 -0.95406062 -0.45911173  0.4262017  -1.71688233
 -0.59595877  0.36936221 -0.36272976  0.45196927  0.        ]","[[-1.05300802 -0.60890752  0.04889846 -0.19928808]
 [ 1.63777877  0.11419707  0.          0.        ]]",[ 0.09886028 -0.83362514]
12,-0.00734492676375,[-0.90746629 -0.66291869],[ 0.08232409  0.52321929],-3.22691,"[ 0.29964766  1.56973881 -0.9253183  -0.52649313  0.42620159 -1.71688087
 -0.58584413 -0.11676916 -0.32955333  0.47099499  0.        ]","[[-1.01664174 -0.63976557  0.04889846 -0.19928808]
 [ 1.99764629 -3.1889921   0.          0.        ]]",[ 0.14552901 -0.1330739 ]
13,-0.00859352646018,[-0.90746629 -0.66291869],[-0.11322504  0.71844393],-3.1496,"[ 0.35924742  1.51273512 -0.88705527 -0.67037764  0.42620148 -1.7168794
 -0.57076781 -0.18504894 -0.31826648  0.49967748  0.        ]","[[-0.97130695 -0.70820041  0.04889846 -0.19928808]
 [ 2.53404802 -3.65294304  0.          0.        ]]",[ 0.58045494  1.18757789]
14,-0.0127820496412,[-0.90746629 -0.66291869],[-1.18519354 -0.66593564],-3.27124,"[ 0.45159718  1.48388231 -0.81976167 -0.73610209  0.42620137 -1.71687793
 -0.50766908  0.40822446 -0.22639125  0.541385    0.        ]","[[-0.89810115 -0.74081303  0.04889846 -0.19928808]
 [ 4.77906298  0.37825886  0.          0.        ]]",[-1.0543238  -0.87602991]
15,-0.0197385245363,[-0.90746629 -0.66291869],[-0.40753585  0.56080818],-3.2496,"[ 0.51750237  1.45892373 -0.76496863 -0.78963528  0.42620127 -1.71687646
 -0.62149076 -0.10316966 -0.16194712  0.57700705  0.        ]","[[-0.84315184 -0.76811191  0.04889846 -0.19928808]
 [ 0.72934127 -3.09658476  0.          0.        ]]",[-0.86040118  0.22573974]
