timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.369343685468,[-0.76385206 -0.73379785],[-7.5052824  -1.35661864],-5.7183,"[ 0.97590626  1.28330079  0.33560612 -1.19816063 -0.95516453 -1.53772062
  0.41351397 -0.34809477  2.75856944  2.5621752   0.        ]","[[ 0.02748523 -0.01246428 -0.11117162 -0.1780709 ]
 [-0.0030811   0.00484528  0.          0.        ]]",[ -7.97185306e+00   3.49613590e-03]
1,-0.365315312034,[-0.76385206 -0.73379785],[-7.07595015 -1.33641875],-5.9715,"[ 0.97639065  1.28330399  0.27440032 -1.19750218 -0.9551642  -1.53771969
  0.26413497 -0.34526554  2.75867323  2.44706456  0.        ]","[[-0.01226634 -0.01221399 -0.11117162 -0.1780709 ]
 [-3.95890414  0.02012709  0.          0.        ]]",[-5.97697325 -1.52042258]
2,-0.350039182145,[-0.76385206 -0.73379785],[-6.17303944 -0.94306719],-5.72752,"[ 0.96291861  1.2817581   0.09316096 -1.3007962  -0.95516387 -1.53771877
  0.11776855 -1.07810893  2.72965921  2.04606957  0.        ]","[[-0.13033384 -0.05152813 -0.11117162 -0.1780709 ]
 [-7.83494907 -3.9383511   0.          0.        ]]",[-6.59990572 -0.26663512]
3,-0.319261678648,[-0.76385206 -0.73379785],[-4.83318615 -0.66905713],-5.59824,"[ 0.89253167  1.27130996 -0.19864122 -1.53247545 -0.95516355 -1.53771784
 -0.02574832 -1.2588501   2.57171093  1.37602248  0.        ]","[[ -0.32516505  -0.14009056  -0.11117162  -0.1780709 ]
 [-11.63553246  -4.91463316   0.           0.        ]]",[-5.00530036 -0.3181592 ]
4,-0.269898110553,[-0.76385206 -0.73379785],[-2.45251513  0.35480642],-5.26361,"[ 0.70087452  1.24503606 -0.57013688 -1.81587504 -0.95516322 -1.53771692
 -0.16642886 -1.47376855  2.15908333  0.58606057  0.        ]","[[ -0.59525413  -0.25003105  -0.11117162  -0.1780709 ]
 [-15.36100506  -6.07552642   0.           0.        ]]",[-2.27803992 -0.31383874]
5,-0.197538080036,[-0.76385206 -0.73379785],[ 0.59012079  1.50930166],-4.53061,"[ 0.32025229  1.19411764 -0.94942896 -2.14730539 -0.95516289 -1.537716
 -0.30433773 -1.68122857  1.38826635 -0.09142134  0.        ]","[[ -0.93911595  -0.38278547  -0.11117162  -0.1780709 ]
 [-19.01307881  -7.19613462   0.           0.        ]]",[ 1.31398573  1.18736142]
6,-0.122095438498,[-0.76385206 -0.73379785],[ 1.87771881  1.84480286],-3.5307,"[-0.16035075  1.14080872 -1.18010636 -2.39231559 -0.95516257 -1.53771507
 -0.14081947 -0.92200161  0.52553193 -0.31810763  0.        ]","[[ -1.27593162  -0.48556146  -0.11117162  -0.1780709 ]
 [-14.68282582  -3.09514597   0.           0.        ]]",[ 2.38953715  2.03303253]
7,-0.0693975584874,[-0.76385206 -0.73379785],[ 2.24590325  1.7480464 ],-3.244,"[-0.55591065  1.12813609 -1.24508685 -2.4421792  -0.95516224 -1.53771415
  0.01947973 -0.17783083 -0.06104924 -0.2435708   0.        ]","[[ -1.52699722  -0.5071335   -0.11117162  -0.1780709 ]
 [-10.43781904   0.92451763   0.           0.        ]]",[ 2.41003568  1.54254161]
8,-0.0416026535056,[-0.76385206 -0.73379785],[ 2.2026751   1.29803193],-3.23017,"[-0.8230311   1.1610627  -1.2348904  -2.30676811 -0.95516191 -1.53771322
  0.17661361  0.55157651 -0.36077801 -0.15230067  0.        ]","[[-1.69400319 -0.4491124  -0.11117162 -0.1780709 ]
 [-6.27663567  4.86443615  0.          0.        ]]",[ 1.46695717  0.93215094]
9,-0.038586968521,[-0.76385206 -0.73379785],[ 1.4326278   0.29179573],-3.19179,"[-0.95673016  1.22240013 -1.21343114 -1.9817924  -0.95516159 -1.5377123
  0.33063811  1.21678439 -0.40247697 -0.17166202  0.        ]","[[-1.7786113  -0.31577234 -0.11117162 -0.1780709 ]
 [-2.1977939   8.45758092  0.          0.        ]]",[ 1.18096918 -0.09055911]
