timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.191707140668,[-0.34195548 -0.43192586],[-4.83702326 -1.87786889],-2.82073,"[ 0.99272467  1.55461594  0.27998595 -0.84216453  1.56089675 -1.56376835
  0.40318382 -0.37496078 -0.32281619  2.09074329  0.        ]","[[-0.00284579  0.07883804  0.18008419 -0.181342  ]
 [-0.00350609 -0.00481697  0.          0.        ]]",[-5.3324222  -0.87389609]
1,-0.179740156255,[-0.34195548 -0.43192586],[-3.88689971 -1.2692883 ],-2.45618,"[ 0.99136105  1.55725482  0.2179861  -0.93825642  1.56089481 -1.5637664
  0.2551798  -0.95464674 -0.32065623  1.95654748  0.        ]","[[-0.04259227  0.04404007  0.18008419 -0.181342  ]
 [-3.95797687 -3.46345908  0.          0.        ]]",[-4.77736406 -2.1452079 ]
2,-0.143176028876,[-0.34195548 -0.43192586],[-2.10326982 -0.12935579],-2.58126,"[ 0.97329388  1.55590071  0.03484001 -1.23772119  1.56089287 -1.56376445
  0.11010926 -1.60654747 -0.35836838  1.5545589   0.        ]","[[-0.16064165 -0.06425385  0.18008419 -0.181342  ]
 [-7.8340693  -7.35297176  0.          0.        ]]",[-2.76654498  0.45052922]
3,-0.0896113780641,[-0.34195548 -0.43192586],[-0.18471803  0.30686089],-2.31673,"[ 0.89835859  1.53575103 -0.25863254 -1.58786575  1.56089092 -1.5637625
 -0.03217989 -1.28289925 -0.53208109  0.98587915  0.        ]","[[ -0.35546724  -0.19193893   0.18008419  -0.181342  ]
 [-11.6358463   -5.4219634    0.           0.        ]]",[ 0.59549069  0.60425153]
4,-0.0512004485894,[-0.34195548 -0.43192586],[ 0.82993203  0.33804721],-2.05958,"[ 0.76034687  1.51190134 -0.54740213 -1.81218751  1.56088898 -1.56376054
  0.06456195 -0.86404479 -0.81214566  0.51146901  0.        ]","[[-0.56225016 -0.27530442  0.18008419 -0.181342  ]
 [-9.05103339 -2.92291156  0.          0.        ]]",[ 1.81020584 -0.03311164]
5,-0.0525651732504,[-0.34195548 -0.43192586],[ 1.2587297   0.49954009],-2.25008,"[ 0.63601225  1.48993261 -0.72292923 -1.96842175  1.56088703 -1.56375859
  0.21932074 -0.87657091 -1.05770364  0.2446836   0.        ]","[[-0.70178374 -0.33451251  0.18008419 -0.181342  ]
 [-4.91608505 -2.99765084  0.          0.        ]]",[ 0.97738762  1.26895907]
6,-0.0607210929111,[-0.34195548 -0.43192586],[ 0.81517547 -0.15558308],-1.92436,"[ 0.57699234  1.48173433 -0.79095394 -2.01957895  1.56088509 -1.56375664
  0.36761588 -0.20322301 -1.16685704  0.15144712  0.        ]","[[-0.7603512  -0.35415699  0.18008419 -0.181342  ]
 [-0.95383633  1.01981391  0.          0.        ]]",[ 0.654939   -0.80414374]
7,-0.0607554917663,[-0.34195548 -0.43192586],[ 0.64049679  0.24069315],-2.08169,"[ 0.58437167  1.47661021 -0.78287585 -2.050034    1.56088314 -1.56375468
  0.46533755 -0.74043822 -1.16653445  0.15471182  0.        ]","[[-0.75323101 -0.36592001  0.18008419 -0.181342  ]
 [ 1.65715882 -2.18543007  0.          0.        ]]",[ 0.55621094  0.2114588 ]
8,-0.0568071539895,[-0.34195548 -0.43192586],[ 0.02707702  0.00951463],-1.97189,"[ 0.63935771  1.46048255 -0.7188217  -2.13952998  1.5608812  -1.56375273
  0.54645213 -0.59298495 -1.1131711   0.21082204  0.        ]","[[-0.69834295 -0.40080173  0.18008419 -0.181342  ]
 [ 3.82443558 -1.30566663  0.          0.        ]]",[-0.59221114 -0.62681837]
9,-0.0552313842491,[-0.34195548 -0.43192586],[ 0.37087458  0.49927893],-2.23391,"[ 0.68845252  1.43455364 -0.65505706 -2.26735822  1.56087926 -1.56375078
  0.45597053 -1.00448675 -1.0808163   0.25677314  0.        ]","[[-0.64611    -0.45154869  0.18008419 -0.181342  ]
 [ 1.40689751 -3.76085484  0.          0.        ]]",[-1.04056572  0.82208019]
10,-0.0595210348784,[-0.34195548 -0.43192586],[ 0.90906894  0.23499835],-2.10744,"[ 0.67760141  1.41104441 -0.66974891 -2.37031767  1.56087731 -1.56374883
  0.30681895 -0.44619206 -1.13827184  0.21827455  0.        ]","[[-0.65795595 -0.49334463  0.18008419 -0.181342  ]
 [-2.57822238 -0.42984718  0.          0.        ]]",[ 0.5464312   0.16055776]
11,-0.0632506387774,[-0.34195548 -0.43192586],[ 0.72157902  0.08923945],-2.0103,"[ 0.64998283  1.40978719 -0.70558846 -2.37552607  1.56087537 -1.56374687
  0.38962596 -0.33834504 -1.18600443  0.17787355  0.        ]","[[-0.68732183 -0.49548556  0.18008419 -0.181342  ]
 [-0.36573022  0.21361016  0.          0.        ]]",[ 1.00275088 -0.39669983]
12,-0.0602795414793,[-0.34195548 -0.43192586],[ 0.08381024  0.14941609],-1.94533,"[ 0.68044775  1.40292873 -0.66592801 -2.40353192  1.56087342 -1.56374492
  0.53798288 -0.60256144 -1.14665344  0.21576477  0.        ]","[[-0.65486551 -0.50703021  0.18008419 -0.181342  ]
 [ 3.59816484 -1.36281107  0.          0.        ]]",[ 0.78780307 -0.59433868]
13,-0.0551419181826,[-0.34195548 -0.43192586],[-0.66948307  0.33701038],-2.33397,"[ 0.76825807  1.37118202 -0.53427135 -2.52415699  1.56087148 -1.56374297
  0.65199835 -0.99264338 -1.04207616  0.33542969  0.        ]","[[-0.55233748 -0.55763806  0.18008419 -0.181342  ]
 [ 6.64450598 -3.69019785  0.          0.        ]]",[-0.68128167  1.41928784]
14,-0.0551009684432,[-0.34195548 -0.43192586],[-1.07199979 -0.24742287],-2.05246,"[ 0.84387313  1.34879974 -0.39122226 -2.60157328  1.56086954 -1.56374101
  0.54615129 -0.31657189 -0.92897365  0.47776486  0.        ]","[[-0.44782219 -0.59097034  0.18008419 -0.181342  ]
 [ 3.81642949  0.34351019  0.          0.        ]]",[-0.51501604 -0.26853318]
15,-0.0579905354872,[-0.34195548 -0.43192586],[-1.02445281 -0.07293248],-2.20395,"[ 0.87782327  1.34613342 -0.31269006 -2.61041949  1.56086759 -1.56373906
  0.46708227 -0.49579564 -0.86206762  0.56624705  0.        ]","[[-0.39269001 -0.5948289   0.18008419 -0.181342  ]
 [ 1.70382349 -0.72581028  0.          0.        ]]",[-1.76811355  0.33515276]
16,-0.0575535368826,[-0.34195548 -0.43192586],[-0.50202811 -0.10850769],-2.10547,"[ 0.87435516  1.34540904 -0.32127116 -2.61280141  1.56086565 -1.56373711
  0.31773483 -0.27072855 -0.87037863  0.55552727  0.        ]","[[-0.39864989 -0.59587194  0.18008419 -0.181342  ]
 [-2.28652263  0.61702716  0.          0.        ]]",[-1.65866001 -0.30837819]
17,-0.0548239427779,[-0.34195548 -0.43192586],[ 0.64003021  0.34317267],-2.25405,"[ 0.81960908  1.34539444 -0.44112272 -2.61283768  1.5608637  -1.56373516
  0.17137537 -0.47719288 -0.98136101  0.4182963   0.        ]","[[-0.48361562 -0.59589102  0.18008419 -0.181342  ]
 [-6.19703498 -0.61482043  0.          0.        ]]",[ 0.9145614   0.95433773]
18,-0.0570088706113,[-0.34195548 -0.43192586],[ 0.3157413  -0.30840641],-1.88016,"[ 0.754036    1.36289984 -0.5576534  -2.5534117   1.56086176 -1.5637332
  0.31133135  0.15798045 -1.07958695  0.30305772  0.        ]","[[-0.5700376  -0.57016412  0.18008419 -0.181342  ]
 [-2.4576109   3.17486957  0.          0.        ]]",[ 0.38317336 -1.33294539]
19,-0.0581252241148,[-0.34195548 -0.43192586],[ 0.50160211  0.24812877],-2.07744,"[ 0.7260879   1.37805266 -0.60110395 -2.49913112  1.56085981 -1.56373125
  0.36993965 -0.51629589 -1.10696808  0.26719382  0.        ]","[[-0.60347828 -0.54703072  0.18008419 -0.181342  ]
 [-0.89167851 -0.84812377  0.          0.        ]]",[ 0.19305353 -0.04152799]
20,-0.0604950564272,[-0.34195548 -0.43192586],[ 0.50232047  0.28030381],-2.03421,"[ 0.7174646   1.36601245 -0.61389828 -2.54246598  1.56085787 -1.5637293
  0.39918631 -0.5410878  -1.13973866  0.24450557  0.        ]","[[-0.61347151 -0.56547733  0.18008419 -0.181342  ]
 [-0.11024601 -0.99604328  0.          0.        ]]",[-0.1647413  -0.43724619]
21,-0.064554748869,[-0.34195548 -0.43192586],[ 0.8541137   0.63198113],-2.12015,"[ 0.70984257  1.34073347 -0.62498434 -2.62806599  1.56085593 -1.56372734
  0.37489691 -0.82792208 -1.18921137  0.21662412  0.        ]","[[-0.62218768 -0.60256888  0.18008419 -0.181342  ]
 [-0.7592189  -2.707409    0.          0.        ]]",[ 1.22139246  0.23070846]
22,-0.0655751883991,[-0.34195548 -0.43192586],[ 0.18272336  0.36288854],-2.22859,"[ 0.73115949  1.30859123 -0.59344669 -2.72781606  1.56085398 -1.56372539
  0.52351595 -0.66605776 -1.19537607  0.23096973  0.        ]","[[-0.59753115 -0.64702758  0.18008419 -0.181342  ]
 [ 3.21166778 -1.74166694  0.          0.        ]]",[-0.45812103  0.40382632]
23,-0.0624212522171,[-0.34195548 -0.43192586],[ 0.10674824  0.15675488],-2.19557,"[ 0.76842141  1.29468522 -0.53398743 -2.76822249  1.56085204 -1.56372344
  0.45328296 -0.39216888 -1.14527098  0.28395974  0.        ]","[[-0.55212541 -0.66546515  0.18008419 -0.181342  ]
 [ 1.33515237 -0.10754292  0.          0.        ]]",[-0.15441104  0.2880048 ]
24,-0.0600509588306,[-0.34195548 -0.43192586],[-0.01943977 -0.02912611],-2.15526,"[ 0.78423134  1.30175014 -0.50684451 -2.74786829  1.56085009 -1.56372149
  0.42941574 -0.2006405  -1.10640872  0.31608425  0.        ]","[[-0.53182051 -0.65615061  0.18008419 -0.181342  ]
 [ 0.69746073  1.03518727  0.          0.        ]]",[-0.54195163  0.01303155]
25,-0.0591544976254,[-0.34195548 -0.43192586],[ 0.29057544  0.03147191],-2.16604,"[ 0.77829686  1.31738429 -0.51717841 -2.70140369  1.56084815 -1.56371953
  0.3486517  -0.19530231 -1.09724105  0.31492713  0.        ]","[[-0.53952209 -0.63512731  0.18008419 -0.181342  ]
 [-1.46042889  1.06703647  0.          0.        ]]",[ 1.87834681  0.30735231]
26,-0.0564028850967,[-0.34195548 -0.43192586],[-0.49735236 -0.36705345],-1.98524,"[ 0.78657378  1.3412639  -0.50271256 -2.62627725  1.56084621 -1.56371758
  0.49778634  0.00490016 -1.04991991  0.34685436  0.        ]","[[-0.52875128 -0.60180198  0.18008419 -0.181342  ]
 [ 2.52422866  2.2615192   0.          0.        ]]",[ 0.6875864  -0.59300876]
27,-0.0548436923742,[-0.34195548 -0.43192586],[-1.2302897  -0.23846221],-2.11458,"[ 0.84147596  1.35587609 -0.39634073 -2.57754238  1.56084426 -1.56371563
  0.59775782 -0.39630587 -0.92441463  0.47829278  0.        ]","[[-0.45146686 -0.58058892  0.18008419 -0.181342  ]
 [ 5.19532227 -0.13222598  0.          0.        ]]",[-1.43153008 -0.07242995]
