timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0543308156372,[-0.28828123 -0.42177543],[-0.49963611  1.0173254 ],-1.54938,"[ 1.00319889  1.62180803  0.32842438 -1.12981176  1.40106244  0.2677448
  0.39324622 -0.37828792 -0.11557782 -0.27667456  0.        ]","[[ 0.03621104 -0.03137572  0.1619117   0.02956434]
 [ 0.00289256 -0.00273404  0.          0.        ]]",[-0.97430487  2.28773883]
1,-0.0562347750604,[-0.28828123 -0.42177543],[-0.21271214  0.56672341],-1.35184,"[ 1.0041719   1.62237577  0.26835203 -1.01842486  1.40106069  0.26774468
  0.24715205  0.27347326 -0.11498221 -0.31649791  0.        ]","[[ -2.41777851e-03   8.31303483e-03   1.61911699e-01   2.95643370e-02]
 [ -3.85293071e+00   3.95840286e+00   0.00000000e+00   0.00000000e+00]]",[-0.43177439  0.53175323]
2,-0.0608113453084,[-0.28828123 -0.42177543],[ 0.10679366  0.27882686],-1.33081,"[ 0.99732496  1.6151798   0.12324162 -0.73968986  1.40105894  0.26774456
  0.1852929   0.60712214 -0.11926351 -0.40863568  0.        ]","[[-0.09585706  0.10782654  0.1619117   0.02956434]
 [-5.48556087  5.98618475  0.          0.        ]]",[ 1.4862268  -0.42227897]
3,-0.0621167031754,[-0.28828123 -0.42177543],[-0.13050783  0.34319636],-1.32909,"[ 0.98396112  1.59515147  0.01696335 -0.45782292  1.40105719  0.26774443
  0.33931572  0.31224537 -0.12846058 -0.44296702  0.        ]","[[-0.16478211  0.20956903  0.1619117   0.02956434]
 [-1.42047472  4.1940472   0.          0.        ]]",[-0.42728843  0.4862498 ]
4,-0.0599158608384,[-0.28828123 -0.42177543],[-0.05361378 -0.0507381 ],-1.32492,"[ 0.9714295   1.5622775  -0.05194466 -0.18031406  1.40105544  0.26774431
  0.27630856  0.61548104 -0.14045173 -0.42322615  0.        ]","[[-0.20987624  0.31194087  0.1619117   0.02956434]
 [-3.08340137  6.03698903  0.          0.        ]]",[-0.28517624  0.73044077]
5,-0.0568709732634,[-0.28828123 -0.42177543],[-0.06778705 -0.63028699],-1.21079,"[ 0.94512262  1.49260811 -0.16112039  0.20561072  1.40105369  0.26774419
  0.23583529  1.0717636  -0.16747513 -0.40965928  0.        ]","[[-0.28226186  0.46050414  0.1619117   0.02956434]
 [-4.1515977   8.81008888  0.          0.        ]]",[-0.93406424 -1.38293232]
6,-0.0608523888869,[-0.28828123 -0.42177543],[ 1.11837268  0.04892248],-1.38348,"[ 0.88548647  1.40810646 -0.33579457  0.53207138  1.40105194  0.26774407
  0.09898895  0.39175588 -0.20719739 -0.51126902  0.        ]","[[-0.40153094  0.5952405   0.1619117   0.02956434]
 [-7.76334018  4.67728817  0.          0.        ]]",[ 2.11526174  0.4964319 ]
7,-0.0666618763416,[-0.28828123 -0.42177543],[ 0.81228226 -0.49225324],-1.33479,"[ 0.81019987  1.32329202 -0.49476527  0.78265789  1.40105019  0.26774395
  0.25467864  0.69970129 -0.2533496  -0.62204779  0.        ]","[[-0.51557066  0.70756395  0.1619117   0.02956434]
 [-3.65426849  6.54885326  0.          0.        ]]",[-0.6307718  -0.40465709]
8,-0.0699858549523,[-0.28828123 -0.42177543],[ 1.48232889 -0.20980746],-1.40756,"[ 0.73250657  1.22537312 -0.62271987  1.01270784  1.40104844  0.26774383
  0.16288138  0.41484908 -0.30458064 -0.69088347  0.        ]","[[-0.61296406  0.82117145  0.1619117   0.02956434]
 [-6.07704155  4.81764321  0.          0.        ]]",[ 0.23487734  0.38800563]
9,-0.075944994181,[-0.28828123 -0.42177543],[ 1.49642229 -0.55566639],-1.46173,"[ 0.62988394  1.1193136  -0.75816312  1.21159009  1.40104669  0.26774371
  0.20262576  0.65187334 -0.3679004  -0.78379059  0.        ]","[[-0.72398051  0.93197758  0.1619117   0.02956434]
 [-5.02807928  6.25817835  0.          0.        ]]",[ 1.37844222  0.21639686]
