timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.270957564776,"[[ 0.05618901 -0.06469363 -0.00356476  0.17164504]
 [-0.00392301 -0.00422102  0.          0.        ]]",[ 4.31413937  3.07035828],-5.72073,"[ 0.96658112  1.28258356  0.37968687 -1.32878031 -0.03345185  1.48724903
  0.4135515  -0.34909403  1.57603858 -2.26269142  0.        ]",[-0.74813962 -0.71929973],[ 4.82518089  2.47754737]
1,-0.262887830481,"[[  9.57864067e-02  -2.50647908e-02  -3.56476262e-03   1.71645043e-01]
 [  3.95049961e+00   3.95391830e+00   0.00000000e+00   0.00000000e+00]]",[ 3.76612973  2.71800399],-5.52063,"[ 0.96177492  1.28477235  0.44076323 -1.22467841 -0.03345185  1.48724813
  0.56324343  0.38239539  1.56970957 -2.08865624  0.        ]",[-0.74813962 -0.71929973],[ 4.09402688  2.5590335 ]
2,-0.237165875943,"[[  2.13687844e-01   9.29408557e-02  -3.56476262e-03   1.71645043e-01]
 [  7.82675699e+00   7.83371733e+00   0.00000000e+00   0.00000000e+00]]",[ 2.71237946  2.28306222],-5.00402,"[ 0.93273876  1.27984336  0.62087315 -0.91471396 -0.03345184  1.48724724
  0.70997643  1.09940677  1.49580091 -1.57866845  0.        ]",[-0.74813962 -0.71929973],[ 3.19146396  1.99710255]
3,-0.189950717438,"[[  4.08347454e-01   2.87771642e-01  -3.56476262e-03   1.71645043e-01]
 [  1.16266423e+01   1.16366733e+01   0.00000000e+00   0.00000000e+00]]",[ 0.25196359  0.9774524 ],-4.28448,"[ 0.83764355  1.23451553  0.90711127 -0.41241189 -0.03345183  1.48724635
  0.85381835  1.80221606  1.20321523 -0.81055295  0.        ]",[-0.74813962 -0.71929973],[-0.07783347  0.50774776]
4,-0.127033612136,"[[  6.35483629e-01   5.38365307e-01  -3.56476262e-03   1.71645043e-01]
 [  1.10888652e+01   1.34167400e+01   0.00000000e+00   0.00000000e+00]]",[-1.99135566 -0.60619766],-3.6037,"[ 0.65698397  1.11095401  1.21105566  0.18957766 -0.03345183  1.48724545
  0.83346088  2.13118148  0.6139969  -0.11501435  0.        ]",[-0.74813962 -0.71929973],[-1.43605704 -0.46579312]
5,-0.0696961211124,"[[  8.15383995e-01   7.85542264e-01  -3.56476262e-03   1.71645043e-01]
 [  6.91497692e+00   1.13079775e+01   0.00000000e+00   0.00000000e+00]]",[-2.32725334 -1.53422642],-3.08086,"[ 0.46640798  0.92432264  1.41900604  0.70099519 -0.03345182  1.48724456
  0.67546085  1.74146772 -0.02598737  0.18688654  0.        ]",[-0.74813962 -0.71929973],[-3.19172629 -0.74987076]
6,-0.0322172335877,"[[  9.12631808e-01   9.79676739e-01  -3.56476262e-03   1.71645043e-01]
 [  2.82328496e+00   8.11610108e+00   0.00000000e+00   0.00000000e+00]]",[-1.77896452 -2.0619173 ],-3.0857,"[ 0.34821617  0.73994412  1.51666318  1.02473707 -0.03345181  1.48724366
  0.52057234  1.1515888  -0.45629353  0.1968597   0.        ]",[-0.74813962 -0.71929973],[-0.37768249 -1.7113258 ]
7,-0.0126317485013,"[[  9.53558178e-01   1.10066296e+00  -3.56476262e-03   1.71645043e-01]
 [  1.27442801e+00   3.99624830e+00   0.00000000e+00   0.00000000e+00]]",[-1.48187828 -1.74453521],-3.04676,"[ 0.29564493  0.61151206  1.55435303  1.18565129 -0.03345181  1.48724277
  0.46194124  0.39021459 -0.67406389  0.13450264  0.        ]",[-0.74813962 -0.71929973],[-2.02223648 -2.52084094]
8,-0.0104252327959,"[[ 0.93910468  1.14007689 -0.00356476  0.17164504]
 [-2.70655569 -0.04141201  0.          0.        ]]",[-0.73068142 -0.67922968],-3.16228,"[ 0.31439244  0.56781628  1.54127936  1.23077086 -0.0334518   1.48724188
  0.31124354 -0.3559699  -0.68784635  0.10490693  0.        ]",[-0.74813962 -0.71929973],[-0.88939843 -0.9549783 ]
9,-0.02921156922,"[[  8.50211868e-01   1.10132621e+00  -3.56476262e-03   1.71645043e-01]
 [ -6.17113624e+00  -3.82107794e+00   0.00000000e+00   0.00000000e+00]]",[ 0.32767782  0.84889418],-3.27252,"[ 0.42521353  0.61078345  1.45525061  1.18643977 -0.03345179  1.48724098
  0.18009397 -1.05447521 -0.47070385  0.11142624  0.        ]",[-0.74813962 -0.71929973],[ 1.12876401  0.3680418 ]
