timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.202513573708,[-0.68489045 -0.69868433],[-5.61926746 -0.72302729],-3.49493,"[ 0.9736174   1.31003973  0.37998042 -1.39014118  0.50570052 -1.14363461
  0.41565059 -0.35192289  0.87570432  1.82572827  0.        ]","[[ 0.05517668 -0.0907943   0.05808172 -0.13256622]
 [-0.00069633  0.00405263  0.          0.        ]]",[-6.49439153 -1.12402596]
1,-0.193956333284,[-0.68489045 -0.69868433],[-4.51302099  0.3294242 ],-3.75965,"[ 0.97584806  1.30465846  0.31872214 -1.49402267  0.50570039 -1.14363409
  0.26683048 -1.07500981  0.87011358  1.65623999  0.        ]","[[ 0.01548768 -0.13042648  0.05808172 -0.13256622]
 [-3.95504866 -3.95408333  0.          0.        ]]",[-3.64080029  0.77196726]
2,-0.17342674645,[-0.68489045 -0.69868433],[-3.43687773  0.07026359],-3.53224,"[ 0.9676808   1.29566214  0.13671726 -1.61809464  0.50570027 -1.14363357
  0.12085001 -0.5020267   0.82576772  1.25952479  0.        ]","[[-0.1025315  -0.17803888  0.05808172 -0.13256622]
 [-7.83394806 -0.81760953  0.          0.        ]]",[-3.73464505  0.07926856]
3,-0.144236992718,[-0.68489045 -0.69868433],[-1.66536403  0.60781443],-3.38864,"[ 0.90620168  1.29272156 -0.15772045 -1.65186328  0.50570014 -1.14363305
 -0.02220224 -0.44144955  0.69103971  0.72107461  0.        ]","[[ -0.29734795  -0.19106412   0.05808172  -0.13256622]
 [-11.63504094  -0.48601452   0.           0.        ]]",[-1.39595532 -0.08399519]
4,-0.105130545335,[-0.68489045 -0.69868433],[ 0.80797875  1.49689841],-3.01933,"[ 0.72663901  1.28959614 -0.53532588 -1.68533934  0.50570002 -1.14363252
 -0.1624159  -0.5001601   0.3704299   0.05805288  0.        ]","[[ -0.56742946  -0.20400902   0.05808172  -0.13256622]
 [-15.36070832  -0.80739307   0.           0.        ]]",[ 1.11112993  2.06731766]
5,-0.0759217365084,[-0.68489045 -0.69868433],[ 1.8588239   1.16579199],-2.75636,"[ 0.45637205  1.29516812 -0.84694741 -1.62391604  0.50569989 -1.143632
 -0.00215913  0.22584215 -0.03682654 -0.43428663  0.        ]","[[ -0.83191961  -0.18028339   0.05808172  -0.13256622]
 [-11.10247      3.16669729   0.           0.        ]]",[ 2.66540696  0.74115087]
6,-0.0673364637016,[-0.68489045 -0.69868433],[ 1.75188649  0.39949161],-2.69455,"[ 0.22821844  1.31032624 -1.01485786 -1.38318785  0.50569976 -1.14363148
  0.1549434   0.75021776 -0.28370882 -0.64361376  0.        ]","[[-1.01208569 -0.08814969  0.05808172 -0.13256622]
 [-6.92804411  6.03709671  0.          0.        ]]",[ 2.86993205  0.0895207 ]
7,-0.06625951102,[-0.68489045 -0.69868433],[ 1.22334409 -0.10462743],-2.68101,"[ 0.09285614  1.31435071 -1.08833562 -1.0588812   0.50569964 -1.14363096
  0.30897497  0.79284884 -0.34891954 -0.68978505  0.        ]","[[-1.109582    0.03493362  0.05808172 -0.13256622]
 [-2.8352175   6.27045787  0.          0.        ]]",[ 1.10309677  0.07807244]
8,-0.0676985873528,[-0.68489045 -0.69868433],[ 0.05930886 -0.65494114],-2.67444,"[ 0.06931529  1.29895951 -1.09945587 -0.72512067  0.50569951 -1.14363043
  0.4599613   0.82636025 -0.25243446 -0.61396542  0.        ]","[[-1.12603376  0.16218322  0.05808172 -0.13256622]
 [ 1.17669326  6.45389861  0.          0.        ]]",[ 0.32535627 -0.3971944 ]
9,-0.0731547150261,[-0.68489045 -0.69868433],[-0.71587378 -0.66631156],-2.70045,"[ 0.12088983  1.26915205 -1.07447654 -0.43685116  0.50569939 -1.14362991
  0.50755034  0.51561709 -0.0799894  -0.45496632  0.        ]","[[-1.08981273  0.27419462  0.05808172 -0.13256622]
 [ 2.44120071  4.75291176  0.          0.        ]]",[-1.03634066 -1.21714432]
10,-0.0758152826913,[-0.68489045 -0.69868433],[ 0.2798079  0.20536  ],-2.72562,"[ 0.13308566  1.24929057 -1.06823372 -0.29985447  0.50569926 -1.14362939
  0.35691044 -0.22465049 -0.01850759 -0.38375696  0.        ]","[[-1.08114876  0.32859612  0.05808172 -0.13256622]
 [-1.56149867  0.70073615  0.          0.        ]]",[-0.27813144  0.22889648]
11,-0.0726519591388,[-0.68489045 -0.69868433],[ 0.66023403  0.06522167],-2.71921,"[ 0.0735101   1.23986478 -1.09750676 -0.2427355   0.50569914 -1.14362887
  0.31665137 -0.06153964 -0.0747886  -0.42940705  0.        ]","[[-1.1231117   0.3515692   0.05808172 -0.13256622]
 [-2.63123369  1.59359385  0.          0.        ]]",[ 0.65098683  0.15297886]
12,-0.0714160368063,[-0.68489045 -0.69868433],[ 0.11731482 -0.23629671],-2.71656,"[ 0.03559589  1.2231148  -1.1145852  -0.15024109  0.50569901 -1.14362835
  0.41552218  0.04317473 -0.09126267 -0.43217966  0.        ]","[[-1.14937767  0.38919211  0.05808172 -0.13256622]
 [-0.0041036   2.16679315  0.          0.        ]]",[ 0.31824459 -0.48010859]
13,-0.0732738604641,[-0.68489045 -0.69868433],[-0.13316193  0.02362683],-2.7305,"[ 0.05378033  1.21167201 -1.10653986 -0.09238754  0.50569888 -1.14362782
  0.46293358 -0.3120357  -0.049519   -0.38568902  0.        ]","[[-1.1368199   0.41301918  0.05808172 -0.13256622]
 [ 1.25568255  0.22239571  0.          0.        ]]",[-0.00946335  0.4958817 ]
