timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.248467518693,"[[-0.05583613 -0.09399276 -0.00489026 -0.14909468]
 [ 0.00407799  0.00141774  0.          0.        ]]",[-5.5396533  -0.97951573],-3.69661,"[ 0.96804383  1.33434581  0.20511471 -1.3863725  -0.04565773 -1.29182959
  0.41656014 -0.3542631   1.54145321  1.68004937  0.        ]",[-0.65512401 -0.67840874],[-6.4630593  -1.06037672]
1,-0.240601631948,"[[-0.0954306  -0.13367712 -0.00489026 -0.14909468]
 [-3.95036988 -3.95666624  0.          0.        ]]",[-4.68074989 -0.33186674],-3.84438,"[ 0.96332106  1.328814    0.1438308  -1.49074229 -0.04565772 -1.29182883
  0.26753063 -1.06972377  1.52065572  1.51697888  0.        ]",[-0.65512401 -0.67840874],[-4.78540371 -0.03728915]
2,-0.218853846242,"[[ -2.13344894e-01  -2.13490673e-01  -4.89026437e-03  -1.49094678e-01]
 [ -7.82815957e+00  -4.02446259e+00   0.00000000e+00   0.00000000e+00]]",[-3.40777111  0.0810793 ],-3.76317,"[ 0.93471481  1.31190245 -0.03692898 -1.69880322 -0.04565771 -1.29182807
  0.12139011 -1.08197808  1.42625531  1.0970344   0.        ]",[-0.65512401 -0.67840874],[-3.5330869  -0.01152314]
3,-0.184733554362,"[[ -4.08046603e-01  -2.93622817e-01  -4.89026437e-03  -1.49094678e-01]
 [ -1.16293709e+01  -3.98885908e+00   0.00000000e+00   0.00000000e+00]]",[-1.49910533  0.87638855],-3.60318,"[ 0.84090147  1.28724257 -0.32424462 -1.90409979 -0.0456577  -1.29182731
 -0.02186444 -1.0755419   1.18980762  0.52359719  0.        ]",[-0.65512401 -0.67840874],[-0.98002116 -0.01677924]
4,-0.137805502909,"[[ -6.77226155e-01  -3.73258135e-01  -4.89026437e-03  -1.49094678e-01]
 [ -1.52764610e+01  -3.97469454e+00   0.00000000e+00   0.00000000e+00]]",[ 0.8762387   1.72445941],-3.08661,"[ 0.62214194  1.25526712 -0.68099543 -2.10325387 -0.04565769 -1.29182655
 -0.15931069 -1.07298102  0.72691044 -0.0947884   0.        ]",[-0.65512401 -0.67840874],[ 1.09636657  1.17215851]
5,-0.0960051101628,"[[ -9.40048243e-01  -4.12247374e-01  -4.89026437e-03  -1.49094678e-01]
 [ -1.10198718e+01   6.22971201e-02   0.00000000e+00   0.00000000e+00]]",[ 1.72222936  1.85713458],-2.58559,"[  3.22907186e-01   1.23695642e+00  -9.61893310e-01  -2.19860318e+00
  -4.56576779e-02  -1.29182579e+00   1.10555901e-03  -3.43256544e-01
   1.93043820e-01  -4.86527728e-01   0.00000000e+00]",[-0.65512401 -0.67840874],[ 1.60253816  1.76299411]
6,-0.0765030686856,"[[ -1.11858115e+00  -3.71299916e-01  -4.89026437e-03  -1.49094678e-01]
 [ -6.84730490e+00   4.01924076e+00   0.00000000e+00   0.00000000e+00]]",[ 1.81074762  1.42158031],-2.49356,"[ 0.08172287  1.25613974 -1.10454376 -2.09841969 -0.04565767 -1.29182503
  0.15835529  0.37199846 -0.13101319 -0.63576294  0.        ]",[-0.65512401 -0.67840874],[ 1.89124154  1.4513122 ]
7,-0.0744472050784,"[[ -1.21449112e+00  -2.52000649e-01  -4.89026437e-03  -1.49094678e-01]
 [ -2.75733562e+00   7.89774862e+00   0.00000000e+00   0.00000000e+00]]",[ 1.13247418  0.36427876],-2.47721,"[-0.05741747  1.30100007 -1.16308248 -1.79798624 -0.04565766 -1.29182428
  0.31249219  1.07307516 -0.19803533 -0.6818348   0.        ]",[-0.65512401 -0.67840874],[ 1.05022955  1.00324154]
8,-0.0858906520957,"[[ -1.22941491e+00  -5.59020959e-02  -4.89026437e-03  -1.49094678e-01]
 [  1.25159598e+00   1.16994362e+01   0.00000000e+00   0.00000000e+00]]",[-0.50662565 -0.87756461],-2.4782,"[-0.07955607  1.3378393  -1.1710004  -1.28581114 -0.04565765 -1.29182352
  0.46357505  1.76026476 -0.00377808 -0.63823404  0.        ]",[-0.65512401 -0.67840874],[-0.41756345 -0.41985408]
9,-0.101349361954,"[[ -1.22119723e+00   1.59089305e-01  -4.89026437e-03  -1.49094678e-01]
 [ -4.24236364e-01   9.80601133e+00   0.00000000e+00   0.00000000e+00]]",[-0.8922565  -0.97037238],-2.54486,"[-0.0673507   1.32425965 -1.1666797  -0.71851113 -0.04565764 -1.29182276
  0.40041852  1.41800943  0.24678528 -0.51100481  0.        ]",[-0.65512401 -0.67840874],[-0.64170678 -0.92456302]
