timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.162947494974,[-0.71731567 -0.69622666],[-4.60383797 -0.69651502],-4.45934,"[ 0.97560311  1.29711503  0.29650128 -1.24371824  1.58305017 -1.41540501
  0.41428843 -0.35047719 -0.48287936  2.22325929  0.        ]","[[ 0.00189402 -0.03228488  0.18257664 -0.16378508]
 [-0.00326861  0.00032623  0.          0.        ]]",[-4.88602129 -0.40222496]
1,-0.152937894468,[-0.71731567 -0.69622666],[-3.66158342 -0.19008154],-4.42117,"[ 0.97446087  1.29632309  0.23521305 -1.28568245  1.58304913 -1.41540421
  0.26510389 -0.64322122 -0.48757219  2.08576724  0.        ]","[[-0.03785501 -0.0482425   0.18257664 -0.16378508]
 [-3.95846776 -1.59079071  0.          0.        ]]",[-4.54096421 -0.08286985]
2,-0.124385072108,[-0.71731567 -0.69622666],[-2.09678793  0.23809192],-4.19734,"[ 0.95621941  1.29351286  0.05407636 -1.37701026  1.58304809 -1.41540342
  0.11885088 -0.69751975 -0.52990215  1.69970589  0.        ]","[[-0.15592823 -0.08301936  0.18257664 -0.16378508]
 [-7.83594597 -1.88591392  0.          0.        ]]",[-2.51098659 -0.15844093]
3,-0.0793969549014,[-0.71731567 -0.69622666],[ 0.25115874  0.82853353],-4.09051,"[ 0.87830131  1.28788943 -0.23637765 -1.49118267  1.58304705 -1.41540262
 -0.02450584 -0.80579739 -0.68401801  1.10888754  0.        ]","[[ -0.35078055  -0.12664238   0.18257664  -0.16378508]
 [-11.63663723  -2.47442341   0.           0.        ]]",[-0.13086286  0.80537624]
4,-0.0391282807163,[-0.71731567 -0.69622666],[ 2.18119478  0.18957978],-3.82745,"[ 0.70864937  1.28506738 -0.55985119 -1.53551377  1.58304601 -1.41540182
 -0.03539796 -0.21002248 -0.97309727  0.51191341  0.        ]","[[ -0.58641076  -0.14364153   0.18257664  -0.16378508]
 [-11.92541062   0.76371831   0.           0.        ]]",[ 2.28022429  0.28382608]
5,-0.0438980309791,[-0.71731567 -0.69622666],[ 2.61394787 -0.22973484],-3.60187,"[ 0.51045194  1.28929438 -0.79417576 -1.46666716  1.58304497 -1.41540103
  0.12269418 -0.00632105 -1.25834552  0.13009778  0.        ]","[[-0.78286585 -0.11725869  0.18257664 -0.16378508]
 [-7.7340531   1.87087143  0.          0.        ]]",[ 2.70528071 -1.01460219]
6,-0.0626993128169,[-0.71731567 -0.69622666],[ 2.98159456  0.71107686],-3.76018,"[ 0.37559701  1.28890047 -0.91093985 -1.47371688  1.58304393 -1.41540023
  0.277733   -0.7419364  -1.46548312 -0.07315895  0.        ]","[[-0.89630589 -0.11995651  0.18257664 -0.16378508]
 [-3.62364548 -2.12732774  0.          0.        ]]",[ 2.86408726  0.27115386]
7,-0.0720259738695,[-0.71731567 -0.69622666],[ 2.57707024  0.26865256],-3.84258,"[ 0.33507079  1.28367478 -0.94119991 -1.5555105   1.58304289 -1.41539943
  0.42963083 -0.53693408 -1.55962863 -0.14740497  0.        ]","[[-0.92837342 -0.15132376  0.18257664 -0.16378508]
 [ 0.4034883  -1.01310513  0.          0.        ]]",[ 2.32585504  0.39722345]
8,-0.063391899832,[-0.71731567 -0.69622666],[ 1.37802923 -0.39327353],-3.59915,"[ 0.39495157  1.28286525 -0.89576198 -1.56668155  1.58304185 -1.41539864
  0.57851761 -0.24414071 -1.4729169  -0.07533842  0.        ]","[[-0.88069919 -0.15561907  0.18257664 -0.16378508]
 [ 4.35079363  0.5782774   0.          0.        ]]",[ 1.11514353 -0.76630191]
9,-0.0445055026467,[-0.71731567 -0.69622666],[-0.13182217  0.19465825],-3.80895,"[ 0.54158358  1.27901578 -0.76311604 -1.61602589  1.58304081 -1.41539784
  0.72452714 -0.80477584 -1.26501066  0.13072926  0.        ]","[[-0.75484419 -0.17462669  0.18257664 -0.16378508]
 [ 8.22181803 -2.46887268  0.          0.        ]]",[-0.50676978  0.80265064]
10,-0.0364811356919,[-0.71731567 -0.69622666],[-1.07305682 -0.63469392],-3.4488,"[ 0.68543652  1.27520369 -0.59264724 -1.65999454  1.58303977 -1.41539705
  0.6427308  -0.21088146 -1.05073594  0.40335529  0.        ]","[[-0.6121659  -0.19161732  0.18257664 -0.16378508]
 [ 6.05323023  0.75904539  0.          0.        ]]",[-0.54621534 -1.09743975]
11,-0.0434135650628,[-0.71731567 -0.69622666],[-1.1718241   0.55608648],-3.92654,"[ 0.76915887  1.26904285 -0.46463291 -1.72362341  1.58303873 -1.41539625
  0.55677066 -0.9419933  -0.9316969   0.59587895  0.        ]","[[-0.51396694 -0.21630599  0.18257664 -0.16378508]
 [ 3.77425047 -3.21467455  0.          0.        ]]",[-1.87796352  1.17830552]
12,-0.0465746237482,[-0.71731567 -0.69622666],[-0.76677251 -0.31091905],-3.8186,"[ 0.79581792  1.2623768  -0.4171333  -1.78492138  1.58303769 -1.41539545
  0.40468486 -0.20148754 -0.90452047  0.65032327  0.        ]","[[-0.47893731 -0.24021751  0.18257664 -0.16378508]
 [-0.25785944  0.81010083  0.          0.        ]]",[-1.60727607  0.30588755]
13,-0.0424770395435,[-0.71731567 -0.69622666],[ 0.26553351 -0.45589525],-3.62908,"[ 0.76141548  1.27016662 -0.47771975 -1.71256962  1.58303665 -1.41539466
  0.25564809  0.01868338 -0.94143938  0.57820242  0.        ]","[[-0.52373885 -0.21200893  0.18257664 -0.16378508]
 [-4.20913363  2.00676731  0.          0.        ]]",[ 0.41774683 -0.51281782]
14,-0.0373478284744,[-0.71731567 -0.69622666],[ 0.48218694  0.00268972],-3.47462,"[ 0.70502334  1.27495782 -0.56509164 -1.66266242  1.58303561 -1.41539386
  0.3211511  -0.36234112 -1.01954765  0.44939737  0.        ]","[[-0.59049742 -0.19265193  0.18257664 -0.16378508]
 [-2.47251062 -0.06416578  0.          0.        ]]",[ 0.67688892 -0.93835948]
15,-0.0366776886741,[-0.71731567 -0.69622666],[ 0.40483531  0.98961604],-3.86559,"[ 0.68505839  1.26496578 -0.59316474 -1.76187127  1.58303457 -1.41539306
  0.42404886 -1.04590556 -1.08641258  0.36212831  0.        ]","[[-0.61257638 -0.23121201  0.18257664 -0.16378508]
 [ 0.25552491 -3.77945576  0.          0.        ]]",[ 1.59894751  1.2114139 ]
16,-0.0375170434771,[-0.71731567 -0.69622666],[-0.8246659  -0.27914792],-3.50968,"[ 0.72483714  1.25431159 -0.53584889 -1.85146691  1.58303353 -1.41539227
  0.57301278 -0.30390163 -1.05051511  0.42237223  0.        ]","[[-0.56784103 -0.26633765  0.18257664 -0.16378508]
 [ 4.20487103  0.25346021  0.          0.        ]]",[-0.2114597  -0.77276126]
17,-0.0421496143203,[-0.71731567 -0.69622666],[-1.02762139  0.63496435],-3.72183,"[ 0.78535244  1.24559452 -0.43625427 -1.91642815  1.58303249 -1.41539147
  0.5383672  -0.8677236  -0.96593847  0.56136314  0.        ]","[[-0.4929594  -0.29201524  0.18257664 -0.16378508]
 [ 3.2863483  -2.81100821  0.          0.        ]]",[-1.42638123  0.11951137]
18,-0.0427532077824,[-0.71731567 -0.69622666],[-0.27629209  0.80732375],-3.9554,"[ 0.80408964  1.22602308 -0.40153931 -2.043679    1.58303145 -1.41539067
  0.38669401 -0.77013899 -0.97510771  0.56534124  0.        ]","[[-0.46757791 -0.34291375  0.18257664 -0.16378508]
 [-0.73481893 -2.28062078  0.          0.        ]]",[-0.62217039  1.2393116 ]
19,-0.0395816012408,[-0.71731567 -0.69622666],[ 0.34419581 -0.08612329],-3.53083,"[ 0.77472165  1.22375953 -0.45503947 -2.05710402  1.58303041 -1.41538988
  0.29434877 -0.0331492  -1.03517318  0.47295194  0.        ]","[[-0.50683851 -0.34833604  0.18257664 -0.16378508]
 [-3.18307993  1.72504165  0.          0.        ]]",[ 0.47895765 -0.90878438]
20,-0.0384868283341,[-0.71731567 -0.69622666],[ 0.4836536   0.78430498],-3.92203,"[ 0.73924748  1.22293546 -0.51363037 -2.06193211  1.58302938 -1.41538908
  0.36824218 -0.70162741 -1.10219302  0.3771545   0.        ]","[[-0.55084411 -0.35028921  0.18257664 -0.16378508]
 [-1.22401167 -1.90824929  0.          0.        ]]",[ 0.8964464   1.26117378]
21,-0.0385000610185,[-0.71731567 -0.69622666],[-0.55231488 -0.36653596],-3.72407,"[ 0.74863463  1.223748   -0.49869126 -2.05716108  1.58302834 -1.41538828
  0.50286158  0.0335909  -1.08331302  0.40275626  0.        ]","[[-0.53951514 -0.34836074  0.18257664 -0.16378508]
 [ 2.34502803  2.08778376  0.          0.        ]]",[-1.17011735 -0.10419892]
22,-0.0386395690717,[-0.71731567 -0.69622666],[ 0.12059055 -0.21378964],-3.76289,"[ 0.75414019  1.23859225 -0.48974798 -1.96449145  1.5830273  -1.41538749
  0.35190405 -0.04964683 -1.03906995  0.45345529  0.        ]","[[-0.53276983 -0.31114421  0.18257664 -0.16378508]
 [-1.65716332  1.63537296  0.          0.        ]]",[ 0.98978063  0.2330755 ]
23,-0.0398590063432,[-0.71731567 -0.69622666],[-0.93060982 -0.67893595],-3.67662,"[ 0.75936045  1.25327062 -0.48113912 -1.85952372  1.58302626 -1.41538669
  0.50081578  0.11391999 -0.99311891  0.51018642  0.        ]","[[-0.526302   -0.26951703  0.18257664 -0.16378508]
 [ 2.29079413  2.52438548  0.          0.        ]]",[-1.18057379 -0.27513343]
24,-0.0419177551304,[-0.71731567 -0.69622666],[-0.19434565 -0.39226514],-3.65875,"[ 0.76389275  1.26517638 -0.47355954 -1.75989336  1.58302522 -1.41538589
  0.34991013 -0.09543267 -0.9522395   0.56497156  0.        ]","[[-0.52062753 -0.23044586  0.18257664 -0.16378508]
 [-1.71002049  1.38651968  0.          0.        ]]",[-0.18152908 -0.29481515]
25,-0.0386961060809,[-0.71731567 -0.69622666],[ 0.29093552 -0.03642619],-3.61862,"[ 0.73009639  1.26945733 -0.52783348 -1.71947464  1.58302418 -1.4153851
  0.32411679 -0.31521099 -0.99658346  0.48955223  0.        ]","[[-0.56168902 -0.21470059  0.18257664 -0.16378508]
 [-2.39385257  0.19198875  0.          0.        ]]",[ 0.16381852 -0.30655495]
26,-0.0366731506375,[-0.71731567 -0.69622666],[ 0.56279969  0.30636257],-3.71517,"[ 0.6941708   1.26721511 -0.58051138 -1.74100175  1.58302314 -1.4153843
  0.3503639  -0.53928787 -1.06394115  0.3915624   0.        ]","[[-0.60258421 -0.22308035  0.18257664 -0.16378508]
 [-1.69798654 -1.02590575  0.          0.        ]]",[ 0.29235245  0.30174262]
27,-0.0368255016299,[-0.71731567 -0.69622666],[ 0.44906834 -0.06746006],-3.66068,"[ 0.67390738  1.26490221 -0.60828044 -1.7623638   1.5830221  -1.41538351
  0.39523568 -0.3158107  -1.10515604  0.33665336  0.        ]","[[-0.62460792 -0.23141166  0.18257664 -0.16378508]
 [-0.50834251  0.18872797  0.          0.        ]]",[-0.34894694 -0.05396308]
28,-0.0376365299582,[-0.71731567 -0.69622666],[ 0.93700564  0.07880104],-3.57806,"[ 0.65119203  1.26535171 -0.63793858 -1.75826669  1.58302106 -1.41538271
  0.34355077 -0.35571429 -1.14125804  0.28881802  0.        ]","[[-0.64852309 -0.22981314  0.18257664 -0.16378508]
 [-1.87861202 -0.02815477  0.          0.        ]]",[ 0.89487308 -0.35699108]
29,-0.0383506220668,[-0.71731567 -0.69622666],[ 0.36921278  0.32217321],-3.78964,"[ 0.64957285  1.26108048 -0.63999665 -1.79600813  1.58302002 -1.41538191
  0.47849884 -0.61593569 -1.15775829  0.27139018  0.        ]","[[-0.65019871 -0.24456688  0.18257664 -0.16378508]
 [ 1.69913665 -1.4425      0.          0.        ]]",[ 0.47086707  0.7306735 ]
30,-0.036854108098,[-0.71731567 -0.69622666],[-0.58648044 -0.52679271],-3.65263,"[ 0.69842018  1.26121626 -0.57451771 -1.79483797  1.58301898 -1.41538112
  0.54744839 -0.07850228 -1.07562584  0.3803865   0.        ]","[[-0.59787517 -0.24410922  0.18257664 -0.16378508]
 [ 3.52713168  1.47853494  0.          0.        ]]",[-1.10242966 -0.27442206]
31,-0.038011389699,[-0.71731567 -0.69622666],[-0.03571644 -0.16093004],-3.48265,"[ 0.72493861  1.26648875 -0.53568872 -1.74776517  1.58301794 -1.41538032
  0.39562019 -0.28352463 -1.01463894  0.46455375  0.        ]","[[-0.56771927 -0.22571888  0.18257664 -0.16378508]
 [-0.49813717  0.36420618  0.          0.        ]]",[ 1.22699485 -1.25597011]
32,-0.0392710177839,[-0.71731567 -0.69622666],[-0.75713396  0.79488742],-3.77701,"[ 0.74997535  1.25688532 -0.49652102 -1.83088452  1.5830169  -1.41537952
  0.54526153 -1.01364306 -0.99980489  0.49628711  0.        ]","[[-0.53787694 -0.25825018  0.18257664 -0.16378508]
 [ 3.46915871 -3.60410291  0.          0.        ]]",[-0.81863355  0.66886169]
33,-0.0409157147613,[-0.71731567 -0.69622666],[-0.39307594  0.29469877],-3.73532,"[ 0.77869748  1.24160669 -0.44807895 -1.94412144  1.58301586 -1.41537873
  0.42048339 -0.51300793 -0.98750625  0.53017284  0.        ]","[[-0.50168507 -0.30303118  0.18257664 -0.16378508]
 [ 0.16104261 -0.88307392  0.          0.        ]]",[ 0.25720426  0.25082149]
34,-0.0418975318458,[-0.71731567 -0.69622666],[-0.74371326 -0.03304565],-3.75355,"[ 0.78886351  1.2388064  -0.42990185 -1.96300067  1.58301482 -1.41537793
  0.45872721 -0.3271345  -0.97545772  0.55232516  0.        ]","[[-0.48829124 -0.31055651  0.18257664 -0.16378508]
 [ 1.17496567  0.12717653  0.          0.        ]]",[-0.94331021  0.18034962]
35,-0.0409164723635,[-0.71731567 -0.69622666],[ 0.09150107 -0.03745478],-3.88856,"[ 0.77809415  1.24240125 -0.44913859 -1.93865974  1.58301378 -1.41537713
  0.31708545 -0.19594904 -0.98670321  0.53069294  0.        ]","[[-0.50246903 -0.30085905  0.18257664 -0.16378508]
 [-2.58023839  0.84018941  0.          0.        ]]",[-0.08511515  0.79907898]
36,-0.0381402984797,[-0.71731567 -0.69622666],[ 0.25051224 -0.72469693],-3.48056,"[ 0.73411048  1.25867992 -0.52163966 -1.816172    1.58301274 -1.41537634
  0.30626541  0.38315268 -1.02223684  0.46023864  0.        ]","[[-0.55695198 -0.2524753   0.18257664 -0.16378508]
 [-2.86709757  3.98769612  0.          0.        ]]",[ 0.68348996 -1.32050547]
37,-0.0372165258565,[-0.71731567 -0.69622666],[ 0.01564842 -0.08599067],-3.63836,"[ 0.70849251  1.26982897 -0.56006514 -1.71573172  1.5830117  -1.41537554
  0.41044794 -0.36008107 -1.03147314  0.43625388  0.        ]","[[-0.58658101 -0.2132519   0.18257664 -0.16378508]
 [-0.1050093  -0.0518925   0.          0.        ]]",[ 0.12958131 -0.13369282]
38,-0.0372752267787,[-0.71731567 -0.69622666],[-0.06912476  0.04596308],-3.59741,"[ 0.7111977   1.26815099 -0.55612307 -1.73202952  1.58301066 -1.41537474
  0.42986896 -0.45732539 -1.03245314  0.43632699  0.        ]","[[-0.58351512 -0.21959275  0.18257664 -0.16378508]
 [ 0.40988288 -0.58043063  0.          0.        ]]",[-0.77077395 -0.37283812]
39,-0.0368652861581,[-0.71731567 -0.69622666],[ 0.91553158  0.69785792],-3.75364,"[ 0.69107975  1.26067978 -0.58482693 -1.79936218  1.58300962 -1.41537395
  0.31457471 -0.72661373 -1.0895512   0.36151464  0.        ]","[[-0.60598595 -0.24588635  0.18257664 -0.16378508]
 [-2.64679393 -2.04405428  0.          0.        ]]",[ 0.31687912  0.53714965]
40,-0.0390308207318,[-0.71731567 -0.69622666],[ 0.9020201   0.08503684],-3.56544,"[ 0.65378631  1.25472121 -0.6346208  -1.84810004  1.58300858 -1.41537315
  0.36380054 -0.32793708 -1.17009873  0.26120222  0.        ]","[[-0.64582767 -0.26502656  0.18257664 -0.16378508]
 [-1.341718    0.12281253  0.          0.        ]]",[ 0.71846367 -0.48036618]
41,-0.0397521939698,[-0.71731567 -0.69622666],[ 0.4869619   0.50662565],-3.73043,"[ 0.65566461  1.24917903 -0.63221002 -1.89032479  1.58300754 -1.41537236
  0.47203311 -0.67853868 -1.18290201  0.24994414  0.        ]","[[-0.64387186 -0.28168959  0.18257664 -0.16378508]
 [ 1.52774356 -1.78276029  0.          0.        ]]",[ 0.10430155  0.41282049]
42,-0.038494335632,[-0.71731567 -0.69622666],[ 0.09309611  0.04256433],-3.56507,"[ 0.68788512  1.24249458 -0.58925865 -1.93797682  1.5830065  -1.41537156
  0.48643271 -0.37132472 -1.14594209  0.30201927  0.        ]","[[-0.60948666 -0.30059162  0.18257664 -0.16378508]
 [ 1.90950803 -0.11300733  0.          0.        ]]",[ 0.22680264 -0.49567335]
