timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.394713244872,[-0.87666088 -0.67826444],[ 2.84628129  3.44629121],-4.33682,"[ 0.9888893   1.08565776 -0.01810213 -0.33179271 -1.34602511  1.20160284
 -0.11194407 -0.2532865   3.37329136 -1.80484444  0.        ]","[[-0.05413785  0.0389814  -0.1569906   0.13863799]
 [ 0.00332071  0.00289071  0.          0.        ]]",[ 2.89477494  3.4754221 ]
1,-0.390126813042,[-0.87666088 -0.67826444],[ 2.54034781  2.6733532 ],-4.34855,"[ 0.99088462  1.08273475  0.04260546 -0.25859579 -1.34602371  1.20160175
  0.15068079  0.49287785  3.3724296  -1.62245548  0.        ]","[[-0.01439699  0.07875104 -0.1569906   0.13863799]
 [ 3.95760731  3.96088695  0.          0.        ]]",[ 2.19988671  1.84154653]
2,-0.373985088384,[-0.87666088 -0.67826444],[ 2.42475533  1.98011065],-4.31138,"[ 0.98316812  1.06247266  0.22275947 -0.04294961 -1.3460223   1.20160067
  0.40811856  1.22427195  3.31620176 -1.08744201  0.        ]","[[ 0.10364573  0.1968946  -0.1569906   0.13863799]
 [ 7.83379352  7.84053875  0.          0.        ]]",[ 1.95903965  2.06533978]
3,-0.339657194811,[-0.87666088 -0.67826444],[ 2.49174356  1.20904231],-4.07978,"[ 0.92622523  0.99193001  0.5140699   0.30052644 -1.3460209   1.20159958
  0.66049182  1.94117523  3.05667651 -0.27594377  0.        ]","[[  0.29844631   0.39186026  -0.1569906    0.13863799]
 [ 11.63372582  11.64333763   0.           0.        ]]",[ 3.16901963  1.42110962]
4,-0.278608117612,[-0.87666088 -0.67826444],[ 0.78712207 -0.3749432 ],-3.88869,"[ 0.76042945  0.8226738   0.88755457  0.7299296  -1.3460195   1.20159849
  0.90794556  2.64384667  2.4177716   0.55776347  0.        ]","[[  0.56850089   0.66212502  -0.1569906    0.13863799]
 [ 15.35958932  15.37067144   0.           0.        ]]",[ 0.78335712  0.06895336]
5,-0.191472546813,[-0.87666088 -0.67826444],[-1.14349604 -2.02921152],-3.48219,"[ 0.43194766  0.54447763  1.26555826  1.1164765  -1.3460181   1.2015974
  1.09376283  2.63760514  1.4302707   0.93166014  0.        ]","[[  0.90376202   0.96920735  -0.1569906    0.13863799]
 [ 18.15741061  15.33760468   0.           0.        ]]",[-1.37527981 -1.68991318]
6,-0.108712094286,[-0.87666088 -0.67826444],[-1.46876848 -2.42384744],-2.83673,"[ 0.02372959  0.25131112  1.50200623  1.33609758 -1.34601669  1.20159631
  0.80733884  1.83392825  0.56670621  0.64495053  0.        ]","[[  1.22364345   1.23318636  -0.1569906    0.13863799]
 [ 13.84479775  11.07452988   0.           0.        ]]",[-1.44383287 -2.78877447]
7,-0.0630149600927,[-0.87666088 -0.67826444],[-1.45831156 -2.50280309],-2.37428,"[-0.31021359  0.03417646  1.58349704  1.41720275 -1.34601529  1.20159522
  0.52647164  1.04620209  0.09827629  0.1451008   0.        ]","[[ 1.45811156  1.41275255 -0.1569906   0.13863799]
 [ 9.61584887  6.89605034  0.          0.        ]]",[-1.53761835 -2.78957614]
8,-0.0563513970611,[-0.87666088 -0.67826444],[-1.27234578 -2.00851679],-2.40237,"[-0.53081601 -0.08598986  1.59208426  1.43672712 -1.34601389  1.20159414
  0.25108295  0.27410804 -0.10625721 -0.23246485  0.        ]","[[ 1.60882729  1.50958115 -0.1569906   0.13863799]
 [ 5.46938757  2.80048731  0.          0.        ]]",[-0.59242002 -1.575577  ]
9,-0.0593583766538,[-0.87666088 -0.67826444],[-1.24345863 -1.30269611],-2.52215,"[-0.65468345 -0.10560747  1.58167326  1.438272   -1.34601249  1.20159305
  0.08823492 -0.48273535 -0.19386994 -0.40079804  0.        ]","[[ 1.69361413  1.52531031 -0.1569906   0.13863799]
 [ 3.01742451 -1.21417913  0.          0.        ]]",[-1.56715921 -1.75121445]
