timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.312228770649,"[[ 0.06772521 -0.08513864 -0.03411875  0.19982081]
 [ 0.001188   -0.00287067  0.          0.        ]]",[ 3.79509401  2.20557332],-3.94411,"[ 0.98157107  1.08590526  0.17817138 -0.55763893 -0.29851405  1.73453782
 -0.11221924 -0.25606269  2.05319751 -2.50917564  0.        ]",[-0.8679592  -0.66557807],[ 3.79349972  2.4026649 ]
1,-0.304042587237,"[[ 0.10742385 -0.04548305 -0.03411875  0.19982081]
 [ 3.95551136  3.95524349  0.          0.        ]]",[ 3.21511102  1.52370989],-3.88235,"[ 0.97647283  1.08912095  0.23880061 -0.48429446 -0.29851393  1.73453522
  0.1448692   0.4866392   2.04737897 -2.32719573  0.        ]",[-0.8679592  -0.66557807],[ 2.51030718  1.09926793]
2,-0.277712547461,"[[ 0.22542445  0.07254887 -0.03411875  0.19982081]
 [ 7.83165918  7.83501922  0.          0.        ]]",[ 2.35816431  0.70331216],-3.66906,"[ 0.94778868  1.08713595  0.41711767 -0.26565683 -0.29851381  1.73453263
  0.39687507  1.21464094  1.97656622 -1.794269    0.        ]",[-0.8679592  -0.66557807],[ 2.42575609  0.1369554 ]
3,-0.231875540384,"[[  0.42019373   0.2331186   -0.03411875   0.19982081]
 [ 11.63265362   8.22065762   0.           0.        ]]",[ 1.02981412  0.22338393],-3.45967,"[ 0.8572148   1.05678463  0.69986886  0.02819085 -0.29851369  1.73453003
  0.64399479  1.28700102  1.71893648 -1.03312905  0.        ]",[-0.8679592  -0.66557807],[ 1.03417108 -0.51431418]
4,-0.169226373052,"[[  0.69024082   0.37544993  -0.03411875   0.19982081]
 [ 15.35966739   6.01978068   0.           0.        ]]",[-0.60850573 -0.36158258],-3.14145,"[ 0.64884934  1.00382582  1.05064593  0.27968481 -0.29851356  1.73452743
  0.88630449  0.87402707  1.19975643 -0.28241969  0.        ]",[-0.8679592  -0.66557807],[-0.85140913 -0.2083455 ]
5,-0.105363675922,"[[  0.96059868   0.48638284  -0.03411875   0.19982081]
 [ 11.68831746   5.07665961   0.           0.        ]]",[-1.63003504 -0.85012448],-2.73013,"[ 0.35804954  0.94626164  1.33093481  0.46641717 -0.29851344  1.73452483
  0.6476128   0.69705908  0.56081517  0.16525194  0.        ]",[-0.8679592  -0.66557807],[-1.6918769  -1.08966599]
6,-0.0606240610344,"[[ 1.15236926  0.54719267 -0.03411875  0.19982081]
 [ 7.50261606  1.0178662   0.          0.        ]]",[-1.49382997 -0.45835966],-2.59897,"[ 0.11328939  0.90892274  1.47535349  0.56439964 -0.29851332  1.73452223
  0.37548088 -0.06453461  0.0838557   0.29950262  0.        ]",[-0.8679592  -0.66557807],[-2.66899908  0.37134512]
7,-0.0349957085485,"[[ 1.26123475  0.58211434 -0.03411875  0.19982081]
 [ 3.39760235  2.46947213  0.          0.        ]]",[-1.1721313  -0.59409988],-2.58395,"[-0.03600279  0.88569649  1.53474533  0.61907968 -0.2985132   1.73451963
  0.10859487  0.20784536 -0.19181091  0.30989808  0.        ]",[-0.8679592  -0.66557807],[-1.71888427 -0.99742865]
8,-0.0284578944656,"[[ 1.28883338  0.59140166 -0.03411875  0.19982081]
 [-0.62436177 -1.52742103  0.          0.        ]]",[-0.35764202  0.48648757],-2.53061,"[-0.07476292  0.8793048   1.54707638  0.63341495 -0.29851308  1.73451703
 -0.1528917  -0.54213366 -0.26197422  0.30472166  0.        ]",[-0.8679592  -0.66557807],[-0.24950617  1.05870079]
9,-0.0319321380625,"[[ 1.26655223  0.60088791 -0.03411875  0.19982081]
 [-1.6005003   2.46274579  0.          0.        ]]",[-0.14349781 -0.13561411],-2.53746,"[-0.04344513  0.87268434  1.53720447  0.64796526 -0.29851296  1.73451443
 -0.21635495  0.2065836  -0.22455018  0.30152607  0.        ]",[-0.8679592  -0.66557807],[ 0.55494271 -1.11828609]
10,-0.0329102536641,"[[ 1.25690159  0.60991794 -0.03411875  0.19982081]
 [ 0.62801238 -1.54637709  0.          0.        ]]",[-0.50260991  0.43609285],-2.53151,"[-0.02994731  0.86629653  1.53270189  0.66172819 -0.29851284  1.73451184
 -0.07146883 -0.54569067 -0.21397775  0.29758216  0.        ]",[-0.8679592  -0.66557807],[-0.29603162  0.23015773]
11,-0.0350547509522,"[[ 1.25758337  0.58844541 -0.03411875  0.19982081]
 [-0.55589056 -0.60401793  0.          0.        ]]",[-0.2346931   0.38282031],-2.54056,"[-0.03089949  0.88134711  1.53302238  0.62886035 -0.29851271  1.73450924
 -0.1484399  -0.36886555 -0.19110087  0.30714548  0.        ]",[-0.8679592  -0.66557807],[-0.52156288  0.73540435]
12,-0.0395746182486,"[[ 1.22586292  0.60570827 -0.03411875  0.19982081]
 [-2.60931685  2.32055176  0.          0.        ]]",[ 0.22838807  0.08060375],-2.53998,"[ 0.01317227  0.86928338  1.51730426  0.65532198 -0.29851259  1.73450664
 -0.28194279  0.17990294 -0.14236053  0.29847778  0.        ]",[-0.8679592  -0.66557807],[ 0.8598044  -0.60741628]
13,-0.0407634728299,"[[ 1.20833176  0.62751486 -0.03411875  0.19982081]
 [ 0.84470117 -0.13171261  0.          0.        ]]",[-0.40368345  0.24068242],-2.53583,"[ 0.03731822  0.85360975  1.50799245  0.68829804 -0.29851247  1.73450404
 -0.05738056 -0.28024193 -0.12954356  0.2879926   0.        ]",[-0.8679592  -0.66557807],[-0.01148547  0.72537783]
14,-0.0347683106075,"[[ 1.22459229  0.65372466 -0.03411875  0.19982081]
 [ 0.78157241  2.74311199  0.          0.        ]]",[-0.55402339 -0.3700574 ],-2.56221,"[ 0.01492752  0.83413901  1.51664064  0.72724655 -0.29851235  1.73450144
 -0.06148484  0.2591927  -0.19409682  0.27716352  0.        ]",[-0.8679592  -0.66557807],[-0.47765888  0.80459594]
