timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.178805278441,[-0.38425335 -0.22397523],[ 0.13965309  1.11624837],-2.16494,"[ 1.02204804  1.39721848  0.21318376 -0.39042417  0.27206253  0.37829921
 -0.1867198  -0.30730228  1.08035622 -0.12608319  0.        ]","[[ 0.05727539  0.03268117  0.03300149  0.04489758]
 [-0.00067365 -0.00347404  0.          0.        ]]",[-0.38302938  2.07857174]
1,-0.17842425949,[-0.38425335 -0.22397523],[ 0.22386847  0.84715641],-2.1825,"[ 1.02312142  1.39479806  0.18973276 -0.29634724  0.27206225  0.3782988
 -0.25786154  0.30568458  1.07869535 -0.11426743  0.        ]","[[ 0.04204398  0.07234613  0.03300149  0.04489758]
 [-1.51741182  3.95676977  0.          0.        ]]",[ 0.52735526  0.96670081]
2,-0.175110937335,[-0.38425335 -0.22397523],[-0.17860593  0.50031209],-2.20023,"[ 1.02360603  1.37714039  0.17566735 -0.02157218  0.27206198  0.37829839
 -0.15866989  0.88590892  1.06242553 -0.00400069  0.        ]","[[ 0.03291346  0.18909226  0.03300149  0.04489758]
 [ 0.59733612  7.70535355  0.          0.        ]]",[-0.23328256  0.78799693]
3,-0.167903400456,[-0.38425335 -0.22397523],[-0.25669557  0.3418051 ],-2.21299,"[ 1.02347966  1.31802079  0.17960884  0.39746919  0.2720617   0.37829798
 -0.20255783  1.34530021  1.00927215  0.19837247  0.        ]","[[  0.0354719    0.37297774   0.03300149   0.04489758]
 [ -0.33835158  10.67330095   0.           0.        ]]",[-0.59935031 -0.86805223]
4,-0.161065274243,[-0.38425335 -0.22397523],[ 0.06778872  0.58853644],-2.17271,"[ 1.02435463  1.2267338   0.1326418   0.77314736  0.27206142  0.37829758
 -0.31339096  0.78070697  0.94746712  0.31341974  0.        ]","[[  4.99723648e-03   5.49846494e-01   3.30014901e-02   4.48975801e-02]
 [ -2.70129993e+00   7.02571808e+00   0.00000000e+00   0.00000000e+00]]",[-0.05118126  1.02942309]
5,-0.153718378602,[-0.38425335 -0.22397523],[ 0.04596094  0.45062712],-2.10228,"[ 1.02255454  1.10304136  0.04706576  1.11360666  0.27206115  0.37829717
 -0.32043975  1.37206436  0.8809104   0.36988263  0.        ]","[[ -0.05053703   0.72869345   0.03300149   0.04489758]
 [ -2.85158581  10.84624285   0.           0.        ]]",[ 0.78333416  0.02908083]
6,-0.141307339214,[-0.38425335 -0.22397523],[-0.15904872  0.39212444],-2.08582,"[ 1.0202731   0.91733554  0.00803882  1.45651795  0.27206087  0.37829676
 -0.17241028  1.3564909   0.75734854  0.49751085  0.        ]","[[ -0.07590495   0.9446088    0.03300149   0.04489758]
 [  0.30436554  10.74565294   0.           0.        ]]",[-0.5730869   0.05978618]
7,-0.126879889011,[-0.38425335 -0.22397523],[ 0.02058997  0.38671762],-2.01943,"[ 1.01826965  0.70084295 -0.01764438  1.70933694  0.2720606   0.37829635
 -0.27903511  1.36029732  0.60609695  0.60720939  0.        ]","[[ -0.09262502   1.15976903   0.03300149   0.04489758]
 [ -1.9688558   10.77026823   0.           0.        ]]",[-0.37829468  1.13749815]
8,-0.108854904053,[-0.38425335 -0.22397523],[ 0.05540119  0.08547536],-1.95184,"[ 1.0091008   0.419732   -0.10030033  1.87756118  0.27206032  0.37829594
 -0.34744491  1.94021624  0.43276714  0.6403451   0.        ]","[[ -0.146636     1.41276613   0.03300149   0.04489758]
 [ -3.42734254  14.51693533   0.           0.        ]]",[ 0.23072582 -1.0623271 ]
9,-0.0891851156147,[-0.38425335 -0.22397523],[ 0.2341579   0.22870363],-1.84946,"[ 0.99448592  0.13308456 -0.1893691   1.89760187  0.27206004  0.37829554
 -0.30138254  1.28281153  0.25440972  0.62549959  0.        ]","[[ -0.2053292    1.66049112   0.03300149   0.04489758]
 [ -2.44531236  10.26973126   0.           0.        ]]",[ 0.45804916  0.43641974]
10,-0.0696867224547,[-0.38425335 -0.22397523],[-0.03024584 -0.0917336 ],-1.7926,"[ 0.98508278 -0.11746627 -0.23484108  1.79364653  0.27205977  0.37829513
 -0.21406884  1.51877132  0.07407298  0.59961496  0.        ]","[[ -0.23555935   1.88118107   0.03300149   0.04489758]
 [ -0.58381486  11.79420318   0.           0.        ]]",[ 0.7289622   0.48923537]
11,-0.0460208810138,[-0.38425335 -0.22397523],[-0.45912671 -0.40674436],-1.76152,"[ 0.99064553 -0.38282165 -0.20871298  1.54008865  0.27205949  0.37829472
 -0.07815727  1.78242858 -0.16506865  0.55359661  0.        ]","[[ -0.21816448   2.134156     0.03300149   0.04489758]
 [  2.3137749   13.49763412   0.           0.        ]]",[ 0.15328075  0.70735391]
12,-0.0236704747259,[-0.38425335 -0.22397523],[-0.63045341 -0.56236035],-1.73195,"[ 1.00474648 -0.64165396 -0.13016877  1.08388785  0.27205922  0.37829431
 -0.05180224  2.17457195 -0.43271154  0.41253362  0.        ]","[[ -0.16625193   2.42952872   0.03300149   0.04489758]
 [  2.87565419  16.03119897   0.           0.        ]]",[ 0.14926672 -1.09603381]
13,-0.0280350042381,[-0.38425335 -0.22397523],[-0.74387652 -0.66898477],-1.67335,"[ 1.01676257 -0.81591572 -0.03413264  0.53147823  0.27205894  0.3782939
 -0.02672477  1.51256045 -0.62835713  0.18588153  0.        ]","[[ -0.10337345   2.70724024   0.03300149   0.04489758]
 [  3.41029625  11.75421022   0.           0.        ]]",[-1.56373408 -1.23120747]
14,-0.0419501157799,[-0.38425335 -0.22397523],[-0.8222906  -0.59259713],-1.61848,"[ 1.02029415 -0.89006117  0.00855914  0.09960502  0.27205867  0.3782935
 -0.21559636  0.86364035 -0.71026329 -0.01201943  0.        ]","[[-0.07556761  2.90026042  0.03300149  0.04489758]
 [-0.616379    7.56177406  0.          0.        ]]",[-1.18125019 -2.27919833]
15,-0.0497990992166,[-0.38425335 -0.22397523],[-0.4630293  -0.31942332],-1.63964,"[ 1.01280653 -0.9137025  -0.07107537 -0.15702351  0.27205839  0.37829309
 -0.40074259  0.18172784 -0.72981789 -0.1278317   0.        ]","[[-0.12749895  3.01026433  0.03300149  0.04489758]
 [-4.56363224  3.15617859  0.          0.        ]]",[-0.35865747 -0.47116617]
