timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.294385543875,[-0.07451879 -0.11362299],[-1.86521113  0.00871533],-2.35538,"[ 1.11751     1.93744665  0.03054952 -0.85401464 -0.21985364 -1.55128225
  0.16296918 -0.33767721  1.44760272  1.46863424  0.        ]","[[ 0.01696705 -0.05921602 -0.02806395 -0.1762756 ]
 [ 0.00022949  0.00457114  0.          0.        ]]",[-2.63132069  0.8652621 ]
1,-0.291704612638,[-0.07451879 -0.11362299],[-1.80738235  0.01266864],-2.3713,"[ 1.1173429   1.93931614 -0.02910858 -0.75859743 -0.21985288 -1.55126478
 -0.08056158  0.13331179  1.44732227  1.43033672  0.        ]","[[-0.02273228 -0.02473507 -0.02806395 -0.1762756 ]
 [-3.95698139  3.43209612  0.          0.        ]]",[-3.05806933  1.20894039]
2,-0.283580896814,[-0.07451879 -0.11362299],[-1.66116822  0.05404609],-2.31061,"[ 1.10396275  1.93517026 -0.20584025 -0.46055962 -0.21985212 -1.55124731
 -0.31928677  0.66828138  1.4399868   1.32159518  0.        ]","[[-0.14079234  0.08296807 -0.02806395 -0.1762756 ]
 [-7.83610714  7.32523355  0.          0.        ]]",[-1.83449588 -1.13125961]
3,-0.26396120595,[-0.07451879 -0.11362299],[-1.32453799  0.23137295],-2.26438,"[ 1.04025777  1.91644485 -0.48994086 -0.17162113 -0.21985136 -1.55122984
 -0.55310288  0.10444037  1.39993365  1.07971699  0.        ]","[[ -0.33563446   0.18830412  -0.02806395  -0.1762756 ]
 [-11.63547235   3.22202453   0.           0.        ]]",[-2.03530072  0.59891309]
4,-0.230112101833,[-0.07451879 -0.11362299],[-0.87285042  0.39524812],-2.1281,"[ 0.87079661  1.88996158 -0.85062232  0.06444314 -0.2198506  -1.55121236
 -0.78244948  0.42171627  1.27868108  0.71315722  0.        ]","[[ -0.6057354    0.27591092  -0.02806395  -0.1762756 ]
 [-15.36223217   5.53092472   0.           0.        ]]",[ 0.78130517  2.53211963]
5,-0.197437724639,[-0.07451879 -0.11362299],[-0.61947298  0.45036426],-2.07382,"[ 0.61530995  1.82270483 -1.15223087  0.45228057 -0.21984983 -1.55119489
 -0.57363369  0.95055957  1.10972119  0.43773993  0.        ]","[[ -0.8789368    0.42514298  -0.02806395  -0.1762756 ]
 [-11.96919416   9.37946972   0.           0.        ]]",[-0.89648773  0.96166182]
6,-0.168240583308,[-0.07451879 -0.11362299],[-0.28666607  0.52440286],-1.91558,"[ 0.29490922  1.67253697 -1.36762897  0.98407777 -0.21984907 -1.55117742
 -0.77742835  1.44838136  0.92695954  0.27687631  0.        ]","[[ -1.15154577   0.64908247  -0.02806395  -0.1762756 ]
 [-15.28074372  13.00232806   0.           0.        ]]",[-0.59165497 -0.79507289]
7,-0.12879656546,[-0.07451879 -0.11362299],[ 0.08965345  0.73630369],-1.85792,"[-0.14084539  1.46818301 -1.49124911  1.43570197 -0.21984831 -1.55115995
 -0.90285301  0.98037857  0.66097697  0.12849153  0.        ]","[[ -1.47760896   0.87495914  -0.02806395  -0.1762756 ]
 [-17.31886864   9.5966105    0.           0.        ]]",[-0.09632106  1.42954128]
8,-0.0859778685969,[-0.07451879 -0.11362299],[ 0.04621347  0.63131189],-1.70311,"[-0.61811234  1.21653934 -1.44968797  1.78414635 -0.21984755 -1.55114249
 -0.90534232  1.49821397  0.35840607  0.06615312  0.        ]","[[ -1.82439283   1.10470248  -0.02806395  -0.1762756 ]
 [-17.35940604  13.36513411   0.           0.        ]]",[ 0.38073938  1.20489671]
9,-0.0570099754323,[-0.07451879 -0.11362299],[-0.10429025  0.46558607],-1.58102,"[-1.03303151  0.83786567 -1.25012095  2.04340918 -0.21984679 -1.55112502
 -0.7916026   2.00571218  0.13173611  0.16133759  0.        ]","[[ -2.15303939   1.40906219  -0.02806395  -0.1762756 ]
 [-15.51131027  17.05857232   0.           0.        ]]",[ 1.27239666  0.05637486]
