timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.358087313678,[-0.36603218 -0.22263113],[-2.28043509 -0.35685131],-3.08005,"[ 1.03462238  1.41766502  0.13819961 -0.49542202 -1.19356556 -0.77022822
 -0.19257769 -0.31841917  2.5265629   1.11402131  0.        ]","[[ 0.00294515  0.00710779 -0.13658054 -0.08866969]
 [-0.00302899  0.00477657  0.          0.        ]]",[-2.12954675 -0.72685566]
1,-0.35512586108,[-0.36603218 -0.22263113],[-2.00442505 -0.03689303],-3.11184,"[ 1.03366457  1.41741811  0.07713392 -0.56644922 -1.19356272 -0.77022701
 -0.37289922 -0.76374611  2.52443599  0.99408218  0.        ]","[[-0.03679411 -0.02165859 -0.13658054 -0.08866969]
 [-3.95773293 -2.87183244  0.          0.        ]]",[-2.88431158  1.0127542 ]
2,-0.347255028362,[-0.36603218 -0.22263113],[-1.78484321 -0.25534806],-3.09549,"[ 1.01761567  1.41681386 -0.10340794 -0.60871052 -1.19355988 -0.77022581
 -0.54977582 -0.1417259   2.49906689  0.71778916  0.        ]","[[-0.15486954 -0.03878176 -0.13658054 -0.08866969]
 [-7.83688803  1.14612124  0.          0.        ]]",[-1.74838076  0.31882124]
3,-0.334139804083,[-0.36603218 -0.22263113],[-1.54252529 -0.22570404],-2.98435,"[ 0.94858556  1.41767503 -0.39298906 -0.52138102 -1.19355704 -0.7702246
 -0.72310438  0.05042344  2.41795055  0.34530785  0.        ]","[[ -3.49747359e-01  -3.40598140e-03  -1.36580541e-01  -8.86696903e-02]
 [ -1.16382357e+01   2.38731371e+00   0.00000000e+00   0.00000000e+00]]",[-1.6775483  -1.42928913]
4,-0.309536316147,[-0.36603218 -0.22263113],[-1.03529525  0.47622868],-2.83181,"[ 0.77021708  1.41766757 -0.75921219 -0.50271581 -1.1935542  -0.7702234
 -0.89291159 -0.56965562  2.19836422 -0.16897264  0.        ]","[[ -6.19877309e-01   4.15273718e-03  -1.36580541e-01  -8.86696903e-02]
 [ -1.53623644e+01  -1.61809902e+00   0.00000000e+00   0.00000000e+00]]",[-0.9896739  -1.38243071]
5,-0.265159949467,[-0.36603218 -0.22263113],[ 0.54280931  1.90098929],-2.82952,"[ 0.42463648  1.41502425 -1.12834392 -0.67976927 -1.19355136 -0.7702222
 -1.05749929 -1.17745727  1.71141898 -0.74094678  0.        ]","[[ -0.96334132  -0.06760139  -0.13658054  -0.08866969]
 [-18.97203566  -5.54421606   0.           0.        ]]",[-0.36546715  3.44831048]
6,-0.204751200132,[-0.36603218 -0.22263113],[ 1.45423794  1.74725926],-2.48412,"[-0.08019378  1.40669864 -1.36717037 -0.85179481 -1.19354852 -0.77022099
 -1.10638264 -0.54738599  1.00671265 -1.06254721  0.        ]","[[ -1.35353914  -0.13765081  -0.13658054  -0.08866969]
 [-20.04416439  -1.47426893   0.           0.        ]]",[ 0.81159918  1.85286997]
7,-0.148187047611,[-0.36603218 -0.22263113],[ 1.86545539  1.38234019],-1.97153,"[-0.5953154   1.40830565 -1.38661914 -0.82603545 -1.19354568 -0.77021979
 -0.94197961  0.06993437  0.37387909 -1.0363908   0.        ]","[[ -1.71824721  -0.12712734  -0.13658054  -0.08866969]
 [-16.43862869   2.51331569   0.           0.        ]]",[ 1.71258725  0.95812906]
8,-0.109489052336,[-0.36603218 -0.22263113],[ 1.84709144  0.79827929],-1.72583,"[-0.98319769  1.41676489 -1.26126405 -0.61001166 -1.19354283 -0.77021858
 -0.74684084  0.64930729 -0.02819931 -0.86854812  0.        ]","[[ -2.00408102  -0.03931148  -0.13658054  -0.08866969]
 [-12.15900491   6.25578035   0.           0.        ]]",[ 2.50705812  1.38000648]
9,-0.0909818103791,[-0.36603218 -0.22263113],[ 1.26321816 -0.08179379],-1.61491,"[-1.22879908  1.40871239 -1.10425914 -0.20688806 -1.19353999 -0.77021738
 -0.55556631  1.24286437 -0.20512748 -0.74170883  0.        ]","[[ -2.2051726    0.12427293  -0.13658054  -0.08866969]
 [ -7.96412171  10.08987961   0.           0.        ]]",[ 1.09140639  0.88676682]
10,-0.0898173499263,[-0.36603218 -0.22263113],[ 0.31603831 -1.05438936],-1.32666,"[-1.35771864  1.34359945 -0.9883831   0.3552375  -1.19353715 -0.77021617
 -0.36806162  1.75526103 -0.18398438 -0.72162047  0.        ]","[[ -2.32319653   0.35927939  -0.13658054  -0.08866969]
 [ -3.8519119   13.39975066   0.           0.        ]]",[ 0.81628812 -1.34262625]
