timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.407175409432,[-0.77096647 -0.52815288],[ 2.35900903  2.99057722],-4.03817,"[ 0.98734896  1.14073934  0.1697873  -0.45804986 -1.53940922  1.15804182
 -0.14671228 -0.27217064  3.39760165 -1.37638946  0.        ]","[[ 0.04953238 -0.02727597 -0.17703584  0.13432862]
 [ 0.00265648 -0.00256851  0.          0.        ]]",[ 2.62862252  2.15126999]
1,-0.402623035553,[-0.77096647 -0.52815288],[ 2.36217594  2.46949649],-4.0358,"[ 0.98333013  1.14109105  0.23074372 -0.37976894 -1.53940651  1.1580404
  0.07792171  0.43262516  3.38924725 -1.2102271   0.        ]","[[ 0.08926004  0.01238557 -0.17703584  0.13432862]
 [ 3.95694838  3.95553623  0.          0.        ]]",[ 2.13977165  2.26000522]
2,-0.386493594783,[-0.77096647 -0.52815288],[ 2.39903116  2.01028824],-3.9716,"[ 0.95791059  1.1310253   0.41019569 -0.14750264 -1.53940379  1.15803898
  0.29811674  1.12347027  3.31374498 -0.72568169  0.        ]","[[ 0.20728933  0.13042321 -0.17703584  0.13432862]
 [ 7.83310015  7.83529886  0.          0.        ]]",[ 2.07687374  2.65331409]
3,-0.351918547945,[-0.77096647 -0.52815288],[ 2.17093444  1.27938366],-3.75637,"[  8.72812357e-01   1.07847125e+00   6.95556762e-01   2.26601944e-01
  -1.53940107e+00   1.15803756e+00   5.13975720e-01   1.80062893e+00
   3.03318134e+00  -1.24372362e-03   0.00000000e+00]","[[  0.40207511   0.32528523  -0.17703584   0.13432862]
 [ 11.63292448  11.63821445   0.           0.        ]]",[ 2.71987959  1.35476069]
4,-0.290011818914,[-0.77096647 -0.52815288],[ 0.36222294 -0.29090327],-3.53979,"[ 0.67189938  0.93537599  1.05135037  0.7029071  -1.53939836  1.15803614
  0.72562168  2.46434514  2.38855339  0.7196465   0.        ]","[[  0.67211182   0.59544876  -0.17703584   0.13432862]
 [ 15.3585888   15.36567108   0.           0.        ]]",[ 0.22507262  0.38034345]
5,-0.203786213023,[-0.77096647 -0.52815288],[-1.29033351 -1.79578364],-3.02736,"[ 0.33670979  0.67473964  1.37549372  1.15999747 -1.53939564  1.15803472
  0.75905171  2.67816573  1.45473605  0.98436689  0.        ]","[[  0.98518612   0.91481141  -0.17703584   0.13432862]
 [ 15.94707649  16.56654702   0.           0.        ]]",[-1.06648138 -2.07972814]
6,-0.125364387847,[-0.77096647 -0.52815288],[-1.04479885 -1.98424363],-2.27847,"[-0.02521464  0.37518835  1.55870521  1.43776402 -1.53939293  1.1580333
  0.51655078  1.91478545  0.68856023  0.67935575  0.        ]","[[  1.26130045   1.20312822  -0.17703584   0.13432862]
 [ 11.67828294  12.27943306   0.           0.        ]]",[-1.57587212 -3.66934842]
7,-0.0832647811618,[-0.77096647 -0.52815288],[-0.72113848 -1.98743081],-1.8795,"[-0.29786478  0.14088422  1.62110145  1.54311776 -1.53939021  1.15803188
  0.27875287  1.16654123  0.29403226  0.23036105  0.        ]","[[ 1.4528692   1.4065553  -0.17703584  0.13432862]
 [ 7.49227616  8.07729908  0.          0.        ]]",[-0.3610256  -2.19039965]
8,-0.072553322233,[-0.77096647 -0.52815288],[-0.75625223 -1.88105512],-1.83671,"[-0.49297379 -0.00200557  1.63158179  1.56776554 -1.53938749  1.15803046
  0.18924191  0.43303148  0.11336798 -0.12205796  0.        ]","[[ 1.58690668  1.52676999 -0.17703584  0.13432862]
 [ 5.91659733  3.95790655  0.          0.        ]]",[ 0.02396281 -1.705486  ]
9,-0.0735808864887,[-0.77096647 -0.52815288],[-1.30215204 -1.64034843],-2.00668,"[-0.66467483 -0.04819803  1.61794249  1.5696468  -1.53938478  1.15802904
  0.18802526 -0.28600176  0.00197789 -0.35927009  0.        ]","[[ 1.7050243   1.56541261 -0.17703584  0.13432862]
 [ 5.89518227 -0.08018652  0.          0.        ]]",[-1.53331102 -1.27601114]
10,-0.0723863175881,[-0.77096647 -0.52815288],[-0.66174167 -0.483547  ],-2.02157,"[ -7.75334857e-01   1.18022662e-03   1.59757810e+00   1.56752116e+00
  -1.53938206e+00   1.15802762e+00  -4.33843782e-02  -9.90658094e-01
  -6.96851269e-02  -4.27628269e-01   0.00000000e+00]","[[ 1.78205658  1.52410317 -0.17703584  0.13432862]
 [ 1.82163254 -4.0375418   0.          0.        ]]",[ 0.14188718 -0.88735309]
11,-0.0637264187865,[-0.77096647 -0.52815288],[-0.69228381  0.63038784],-2.08892,"[-0.83453932  0.13811711  1.58281728  1.54385812 -1.53937935  1.1580262
 -0.013494   -1.60207562 -0.12167151 -0.33505609  0.        ]","[[ 1.8237682   1.40890056 -0.17703584  0.13432862]
 [ 2.34779832 -7.471279    0.          0.        ]]",[-0.17208517  0.06446414]
12,-0.0531598572461,[-0.77096647 -0.52815288],[-0.43095246  0.87433696],-2.02333,"[-0.89024069  0.30705345  1.56638047  1.47721274 -1.53937663  1.15802478
 -0.05481697 -1.53025821 -0.16523543 -0.19673821  0.        ]","[[ 1.86342568  1.26352149 -0.17703584  0.13432862]
 [ 1.62038229 -7.0679672   0.          0.        ]]",[-0.84654725 -0.28750609]
13,-0.0446956355385,[-0.77096647 -0.52815288],[ 0.52064067  1.86347568],-2.13285,"[-0.88811796  0.47479091  1.56704993  1.36567055 -1.53937391  1.15802337
 -0.24690271 -1.70789458 -0.14814752  0.02320964  0.        ]","[[ 1.8619067   1.11215249 -0.17703584  0.13432862]
 [-1.76093789 -8.06559411  0.          0.        ]]",[ 0.27292492  2.51153066]
