timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.08720363 -0.06681357],"[[-0.04787148  0.09210952 -0.13371909  0.17897025]
 [-0.00487066  0.00474065  0.          0.        ]]",[ 0.12348329 -2.29871407],"[ 1.10227427  2.14969812 -0.08339143  1.09869782 -1.16944242  1.51511094
 -0.95804621  0.35081231  2.29659764 -1.3902113   0.        ]",-2.42209,-0.387288147013,[ 0.88914704 -1.98512173]
1,[-0.08720363 -0.06681357],"[[-0.04305139  0.05247364 -0.13371909  0.17897025]
 [ 0.48524402 -3.95513031  0.          0.        ]]",[-0.19868013 -1.96239984],"[ 1.10257675  2.15366434 -0.07614473  0.97808633 -1.16943939  1.51510549
 -0.9406894  -0.18995929  2.29749534 -1.41772621  0.        ]",-2.41132,-0.388954752607,[ 0.96019018 -1.92278981]
2,[-0.08720363 -0.06681357],"[[-0.04131338 -0.06556806 -0.13371909  0.17897025]
 [-0.3088074  -7.83610636  0.          0.        ]]",[ 1.1608984  -2.29725857],"[ 1.10267618  2.15257738 -0.07353131  0.61814468 -1.16943637  1.51510004
 -0.96880457 -0.71995635  2.29297007 -1.52134319  0.        ]",-2.32301,-0.394478186116,[ 1.03808653 -1.85460401]
3,[-0.08720363 -0.06681357],"[[ -7.72315892e-03  -2.60476850e-01  -1.33719090e-01   1.78970252e-01]
 [  3.65462559e+00  -1.16420766e+01   0.00000000e+00   0.00000000e+00]]",[ 1.5931164  -1.75199764],"[ 1.10382059  2.10865935 -0.02299634  0.03227048 -1.16943335  1.51509459
 -0.8284586  -1.23970841  2.26933183 -1.63701103  0.        ]",-2.25372,-0.398860235078,[ 1.11238241 -1.7818501 ]
4,[-0.08720363 -0.06681357],"[[  0.10434914  -0.5307479   -0.13371909   0.17897025]
 [  7.5396859  -15.37255857   0.           0.        ]]",[-0.88859155 -1.78147664],"[ 1.09628225  1.96430121  0.14538499 -0.72634744 -1.16943033  1.51508914
 -0.69088816 -1.74914694  2.2219842  -1.67943152  0.        ]",-2.19508,-0.396136607436,[ 1.1546669  -1.71585298]
5,[-0.08720363 -0.06681357],"[[  0.21838553  -0.87485959  -0.13371909   0.17897025]
 [  3.87594252 -19.02647901   0.           0.        ]]",[ 1.82056138 -1.61730645],"[ 1.07077061  1.65662897  0.31468577 -1.5235209  -1.1694273   1.51508369
 -0.82061926 -2.24812175  2.11316645 -1.76485827  0.        ]",-2.01051,-0.389618653123,[ 1.27144778 -1.56826234]
6,[-0.08720363 -0.06681357],"[[  0.33483668  -1.29134776  -0.13371909   0.17897025]
 [  7.75630926 -22.61030445   0.           0.        ]]",[ 2.80651804 -0.17749061],"[ 1.02649177  1.14884809  0.48318464 -2.11467293 -1.16942428  1.51507824
 -0.68321491 -2.73751151  1.91587305 -1.85997863  0.        ]",-1.84444,-0.375110324314,[ 1.32355368 -1.43619406]
7,[-0.08720363 -0.06681357],"[[  0.52812459  -1.74611795  -0.13371909   0.17897025]
 [ 11.56005062 -22.86574371   0.           0.        ]]",[ 1.39192488 -2.15492075],"[ 0.9140586   0.52294986  0.74700608 -2.1862464  -1.16942126  1.51507279
 -0.54852409 -2.77236833  1.67057082 -1.82545895  0.        ]",-1.66795,-0.346915652365,[ 1.3702625  -1.30208302]
8,[-0.08720363 -0.06681357],"[[  0.7967486   -2.23861572  -0.13371909   0.17897025]
 [ 15.29004787 -26.37224644   0.           0.        ]]",[ 1.79514862  0.25523307],"[ 0.68460129 -0.09544142  1.06481516 -1.57755995 -1.16941824  1.51506734
 -0.41644469 -3.25117615  1.37491369 -1.69995157  0.        ]",-1.57522,-0.307109189269,[ 1.55286098 -0.9920727 ]
9,[-0.08720363 -0.06681357],"[[  1.13923837  -2.75067488  -0.13371909   0.17897025]
 [ 18.94686844 -24.83877318   0.           0.        ]]",[ 1.32262726  0.44226483],"[ 0.29351097 -0.51982032  1.3556162  -0.34450683 -1.16941521  1.51506189
 -0.28695654 -3.04173281  1.03268716 -1.54774928  0.        ]",-1.48551,-0.261707305837,[ 1.75609624 -0.75775266]
10,[-0.08720363 -0.06681357],"[[  1.5541442   -3.16283909  -0.13371909   0.17897025]
 [ 22.5320628   -8.22911873   0.           0.        ]]",[ 4.56412044 -1.30003534],"[-0.2659764  -0.62437613  1.49338634  0.88288599 -1.16941219  1.51505644
 -0.1600047  -0.77355703  0.79076058 -1.4729086   0.        ]",-1.0431,-0.234022447745,[ 1.85684633 -0.74356902]
11,[-0.08720363 -0.06681357],"[[  2.04004151  -3.18103177  -0.13371909   0.17897025]
 [ 26.04581111   2.89790101   0.           0.        ]]",[ 3.45435326  0.81657024],"[-0.91911521 -0.62360795  1.33091744  0.93836509 -1.16940917  1.51505099
 -0.03558278  0.7459214   0.75921086 -1.48179258  0.        ]",-1.17424,-0.23239191489,[ 1.83660436 -0.80748135]
12,[-0.08720363 -0.06681357],"[[  2.59551095  -3.09086385  -0.13371909   0.17897025]
 [ 29.48963629   6.09099401   0.           0.        ]]",[ 0.85585296 -1.29386424],"[-1.47959826 -0.6228997   0.77021036  0.66335194 -1.16940615  1.51504554
  0.08636316  1.1819598   0.84183078 -1.39371069  0.        ]",-1.30122,-0.230638352062,[ 1.72138214 -0.86205381]
