timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.08408614  2.14481732  0.10454027  0.98287767 -1.28747691 -0.50981157
 -0.96967852  0.36179782  2.49980987  0.74987602  0.        ]","[[ 0.03035581  0.03196883 -0.15033028 -0.06003723]
 [ 0.00313951  0.00084686  0.          0.        ]]",[-2.01333824 -3.51030059],-3.33598,-0.366797191514,[-0.18420529 -0.17137262],[-2.39178371 -2.61434436]
1,"[ 1.0846752   2.14547992  0.04507179  0.86132411 -1.28747494 -0.5098112
 -1.08604697 -0.19182504  2.50161828  0.63689865  0.        ]","[[-0.00925708 -0.0077268  -0.15033028 -0.06003723]
 [-3.95126692 -3.95722393  0.          0.        ]]",[-2.30796941 -2.55464627],-3.31658,-0.364829906654,[-0.18420529 -0.17137262],[-2.08609653 -2.56843138]
2,"[ 1.07332369  2.13451793 -0.13145697  0.50074099 -1.28747297 -0.50981083
 -1.20011544 -0.73448995  2.46905761  0.30335328  0.        ]","[[-0.12717385 -0.12579787 -0.15033028 -0.06003723]
 [-7.82752817 -7.8369536   0.          0.        ]]",[-1.27289527 -2.85816675],-3.07793,-0.356574552153,[-0.18420529 -0.17137262],[-1.57389104 -2.41901326]
3,"[ 1.01218018  2.07456022 -0.41596148 -0.0804004  -1.287471   -0.50981046
 -1.31193714 -1.26640518  2.29624035 -0.20769125  0.        ]","[[ -0.32184922  -0.32069266  -0.15033028  -0.06003723]
 [-11.62745462 -11.63983753   0.           0.        ]]",[-0.53484562 -1.08300367],-2.72242,-0.335365232545,[-0.18420529 -0.17137262],[-0.74050689 -2.04067373]
4,"[ 0.85880958  1.90954497 -0.75542983 -0.82117136 -1.28746903 -0.50981009
 -1.36742194 -1.78786478  1.8755158  -0.72225602  0.        ]","[[ -0.5733143   -0.5908955   -0.15033028  -0.06003723]
 [-13.51298286 -15.36798859   0.           0.        ]]",[-0.56883104 -0.17419329],-2.27386,-0.293714690275,[-0.18420529 -0.17137262],[ 0.33427155 -1.29790068]
5,"[ 0.58989477  1.616627   -1.082281   -1.5179967  -1.28746706 -0.50980972
 -1.42583638 -1.84159912  1.23907695 -0.97769496  0.        ]","[[ -0.86348906  -0.90211056  -0.15033028  -0.06003723]
 [-15.49807311 -15.7521904    0.           0.        ]]",[ 0.80470378 -0.69107202],-1.68474,-0.230200904737,[-0.18420529 -0.17137262],[ 1.36600029 -0.58021224]
6,"[ 0.26380049  1.20392876 -1.30429526 -2.01298217 -1.28746509 -0.50980935
 -1.32317657 -2.1807452   0.62111578 -0.82422148  0.        ]","[[ -1.13844916  -1.24148267  -0.15033028  -0.06003723]
 [-12.00961595 -18.17693748   0.           0.        ]]",[ 2.35789746 -0.6701572 ],-1.30789,-0.155124199834,[-0.18420529 -0.17137262],[ 1.84275305  0.21218276]
7,"[ -3.15877424e-04   6.74276757e-01  -1.40145271e+00  -2.17252589e+00
  -1.28746312e+00  -5.09808985e-01  -1.19980677e+00  -2.50161370e+00
   2.61488529e-01  -3.77858281e-01   0.00000000e+00]","[[ -1.3365803   -1.62803895  -0.15033028  -0.06003723]
 [ -7.81738804 -20.47103859   0.           0.        ]]",[ 2.49969246  0.61286442],-1.14371,-0.0863796676738,[-0.18420529 -0.17137262],[ 1.95461953  0.94867259]
8,"[-0.1603507   0.16335365 -1.43180793 -1.88811069 -1.28746115 -0.50980862
 -1.07885873 -2.10554347  0.20463674  0.08439066  0.        ]","[[ -1.45169565  -2.00904919  -0.15033028  -0.06003723]
 [ -3.7074424  -17.63940135   0.           0.        ]]",[ 1.39914672  0.89607034],-1.06884,-0.0579603065374,[-0.18420529 -0.17137262],[ 1.8235203   1.19953227]
9,"[-0.20773243 -0.19665312 -1.43697123 -1.35176937 -1.28745918 -0.50980825
 -0.96024433 -1.56044915  0.31576745  0.37989508  0.        ]","[[ -1.48540674  -2.32273653  -0.15033028  -0.06003723]
 [  0.32321284 -13.74229101   0.           0.        ]]",[ 1.57726912  0.7676529 ],-1.11411,-0.07778008257,[-0.18420529 -0.17137262],[ 1.60907304  1.11648273]
