timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.00390939  2.06488431  0.1364603   1.0971405  -0.9868405  -0.27688566
 -0.81010874  0.36714599  2.47821902  0.58342275  0.        ]","[[-0.06046539  0.00626938 -0.11436808 -0.03248221]
 [-0.00451144  0.00268345  0.          0.        ]]",[-2.83391858 -2.32786828],-4.42943,-0.32467044795,[-0.48562646 -0.4538213 ],[-2.62830639 -2.33118868]
1,"[ 0.99912485  2.06411467  0.07565018  0.99189582 -0.98684    -0.27688558
 -0.9135375  -0.22348416  2.468739    0.44902083  0.        ]","[[-0.10022978 -0.03338988 -0.11436808 -0.03248221]
 [-3.95876789 -3.95542304  0.          0.        ]]",[-2.27970524 -2.4021234 ],-4.36464,-0.322981176711,[-0.48562646 -0.4538213 ],[-2.32075548 -2.25970483]
2,"[ 0.97107197  2.04858781 -0.10310252  0.68013221 -0.98683951 -0.27688551
 -1.01492264 -0.80242371  2.39940545  0.05873609  0.        ]","[[-0.21829522 -0.15142527 -0.11436808 -0.03248221]
 [-7.83489748 -7.83518596  0.          0.        ]]",[-2.42646778 -0.87081986],-4.20532,-0.315890118883,[-0.48562646 -0.4538213 ],[-1.68001902 -2.17405915]
3,"[ 0.88053507  1.98271606 -0.38679982  0.19249819 -0.98683901 -0.27688543
 -1.11431652 -1.29356903  2.16248693 -0.51551473  0.        ]","[[ -0.41311879  -0.34115297  -0.11436808  -0.03248221]
 [-11.63490229 -11.12659954   0.           0.        ]]",[-0.81535085 -2.34201527],-3.70623,-0.29791398142,[-0.48562646 -0.4538213 ],[-0.73862755 -2.01801538]
4,"[ 0.67709938  1.81485109 -0.73064642 -0.4207362  -0.98683852 -0.27688536
 -1.19265678 -1.8513334   1.64696811 -1.07183403  0.        ]","[[ -0.67586531  -0.60118862  -0.11436808  -0.03248221]
 [-14.62999878 -14.8644691    0.           0.        ]]",[ 0.70617182 -0.90131913],-3.20822,-0.261925865889,[-0.48562646 -0.4538213 ],[ 0.50827038 -1.41608524]
5,"[ 0.39468525  1.48983181 -1.0076374  -1.04922311 -0.98683802 -0.27688528
 -1.11203567 -2.34003666  0.95557834 -1.2621322   0.        ]","[[ -0.93753872  -0.93133804  -0.11436808  -0.03248221]
 [-11.54775366 -18.1395398    0.           0.        ]]",[ 0.39545638 -0.41167268],-2.61733,-0.208429063405,[-0.48562646 -0.4538213 ],[ 0.993716   -0.27273497]
6,"[ 0.11920372  1.0107984  -1.1716164  -1.48173053 -0.98683753 -0.2768852
 -1.06519816 -2.5296857   0.36152149 -0.9972579   0.        ]","[[ -1.150527    -1.30688099  -0.11436808  -0.03248221]
 [ -9.75710555 -19.41050618   0.           0.        ]]",[ 0.78625386  0.63208959],-2.36459,-0.146153221464,[-0.48562646 -0.4538213 ],[ 1.32284975  0.98584694]
7,"[-0.10958342  0.50302829 -1.2542531  -1.56157445 -0.98683703 -0.27688513
 -0.97884364 -2.09891986  0.04028237 -0.50549541  0.        ]","[[ -1.31254772  -1.66612733  -0.11436808  -0.03248221]
 [ -6.45565752 -16.52374104   0.           0.        ]]",[ 1.25065498  0.99771396],-2.13261,-0.0878309814932,[-0.48562646 -0.4538213 ],[ 1.3758471   1.75000978]
8,"[-0.23865438  0.10597147 -1.28298682 -1.38143539 -0.98683653 -0.27688505
 -0.87202467 -1.46066447 -0.02290069 -0.08913784  0.        ]","[[ -1.40068984  -1.95368701  -0.11436808  -0.03248221]
 [ -2.3718185  -12.24646594   0.           0.        ]]",[ 2.3079319   2.06650337],-1.99109,-0.0489968226838,[-0.48562646 -0.4538213 ],[ 1.10316741  1.91919065]
9,"[-0.24938538 -0.14951614 -1.28483151 -1.13130321 -0.98683604 -0.27688498
 -0.76727812 -0.83367681  0.03116968  0.14225491  0.        ]","[[-1.40794866 -2.15645884 -0.11436808 -0.03248221]
 [ 1.63279146 -8.04469518  0.          0.        ]]",[ 0.07824839  2.5494978 ],-1.96355,-0.0368709410477,[-0.48562646 -0.4538213 ],[ 0.65309894  1.70292091]
10,"[-0.19712913 -0.28565085 -1.27506684 -0.94051357 -0.98683554 -0.2768849
 -0.76002678 -0.219062    0.09476666  0.23683633  0.        ]","[[-1.37251181 -2.27602693 -0.11436808 -0.03248221]
 [ 1.91000975 -3.9258397   0.          0.        ]]",[ 0.87150632  0.9403942 ],-1.87728,-0.039802257341,[-0.48562646 -0.4538213 ],[ 0.55774128  1.23908973]
11,"[-0.09153763 -0.32873321 -1.2492476  -0.86941766 -0.98683505 -0.27688483
 -0.67077611  0.34815999  0.13958838  0.22168804  0.        ]","[[-1.30007625 -2.3164047  -0.11436808 -0.03248221]
 [ 5.32219013 -0.12458816  0.          0.        ]]",[-0.45540439  0.21175949],-1.77468,-0.0453623384273,[-0.48562646 -0.4538213 ],[-0.09123397  0.32512802]
12,"[ 0.03287609 -0.32248524 -1.20784274 -0.88009077 -0.98683455 -0.27688475
 -0.72068773  0.47366196  0.17325607  0.15125298  0.        ]","[[-1.21277807 -2.31045779 -0.11436808 -0.03248221]
 [ 3.41398229  0.71646694  0.          0.        ]]",[-0.90313178 -0.44864542],-1.74647,-0.0514586243087,[-0.48562646 -0.4538213 ],[-0.18502507  0.06438309]
13,"[ 0.07715429 -0.32630878 -1.19006172 -0.87357345 -0.98683406 -0.27688467
 -0.81597004  0.20647902  0.18860937  0.132914    0.        ]","[[-1.18104783 -2.31409337 -0.11436808 -0.03248221]
 [-0.22881892 -1.07406442  0.          0.        ]]",[ 0.7591917   0.97263979],-1.85735,-0.053838643056,[-0.48562646 -0.4538213 ],[ 0.21642834  0.59159058]
14,"[ 0.11249325 -0.30792361 -1.17465953 -0.90447884 -0.98683356 -0.2768846
 -0.73724252  0.78432526  0.19539884  0.09613561  0.        ]","[[-1.15542514 -2.29672114 -0.11436808 -0.03248221]
 [ 2.78104267  2.79838465  0.          0.        ]]",[-0.40101257  0.37201742],-1.77166,-0.0560652170135,[-0.48562646 -0.4538213 ],[-0.42250946 -0.54491484]
15,"[ 0.16570025 -0.23078849 -1.14935709 -1.02315885 -0.98683307 -0.27688452
 -0.78020838  0.99587393  0.1996277  -0.00989038  0.        ]","[[-1.11628565 -2.22652919 -0.11436808 -0.03248221]
 [ 1.13838065  4.21608513  0.          0.        ]]",[-1.10805981 -1.91185329],-1.74129,-0.061652358033,[-0.48562646 -0.4538213 ],[-0.5229615  -1.10761333]
16,"[ 0.14247146 -0.18050985 -1.16072156 -1.09193698 -0.98683257 -0.27688445
 -0.88433591  0.39259636  0.18217133 -0.04830201  0.        ]","[[-1.13346067 -2.18277106 -0.11436808 -0.03248221]
 [-2.84258751  0.17321082  0.          0.        ]]",[-0.21674814 -0.34047749],-1.80761,-0.0621511940885,[-0.48562646 -0.4538213 ],[ 0.23922947 -0.07592553]
17,"[ 0.0530694  -0.19225286 -1.199936   -1.07643214 -0.98683207 -0.27688437
 -0.90530518  0.19092476  0.14694971  0.01020544  0.        ]","[[-1.19835609 -2.19286696 -0.11436808 -0.03248221]
 [-3.64429052 -1.17829422  0.          0.        ]]",[ 0.98470864  1.8530054 ],-1.90006,-0.0554267796081,[-0.48562646 -0.4538213 ],[ 0.63870168  0.38016587]
18,"[ 0.00662703 -0.17314122 -1.21760565 -1.10149634 -0.98683158 -0.27688429
 -0.8014638   0.78523038  0.12503091  0.01683293  0.        ]","[[-1.23140957 -2.17647252 -0.11436808 -0.03248221]
 [ 0.32570952  2.80445547  0.          0.        ]]",[-0.32939872  0.40205946],-1.76718,-0.0529643532027,[-0.48562646 -0.4538213 ],[-0.04909608 -0.78035361]
19,"[-0.00276219 -0.08730138 -1.22096181 -1.20387568 -0.98683108 -0.27688422
 -0.8357414   1.01451219  0.10605079 -0.05923612  0.        ]","[[-1.23804404 -2.10496685 -0.11436808 -0.03248221]
 [-0.98478857  4.3409941   0.          0.        ]]",[-0.01895133 -1.93760395],-1.72691,-0.0560639361121,[-0.48562646 -0.4538213 ],[-0.04103005 -1.3568151 ]
