timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.99902145  2.03715144  0.2884734   1.27203612 -1.49431296  1.64020477
 -0.76868599  0.36601121  3.06280916 -1.57203337  0.        ]","[[ 0.01484696  0.05135193 -0.17333234  0.1885655 ]
 [ 0.00462886 -0.00153265  0.          0.        ]]",[ 1.03114437 -3.0825958 ],-5.60803,-0.423178643177,[-0.5774197  -0.52611899],[ 1.90965819 -3.13594818]
1,"[ 0.99691126  2.03894647  0.34971889  1.16861506 -1.49431198  1.64020354
 -0.66666192 -0.23477167  3.06161693 -1.52781581  0.        ]","[[ 0.05464457  0.0115783  -0.17333234  0.1885655 ]
 [ 3.96195015 -3.96262442  0.          0.        ]]",[ 2.22289102 -2.82612882],-5.47093,-0.421378068306,[-0.5774197  -0.52611899],[ 2.27012658 -2.98304605]
2,"[ 0.97645947  2.03088275  0.53039714  0.86159989 -1.49431101  1.64020232
 -0.56665638 -0.82365411  3.05012763 -1.3974658   0.        ]","[[ 0.172803   -0.10663    -0.17333234  0.1885655 ]
 [ 7.84097722 -7.8452548   0.          0.        ]]",[ 2.67195225 -2.879858  ],-5.30515,-0.415390131432,[-0.5774197  -0.52611899],[ 2.56936669 -2.93594122]
3,"[ 0.89713585  1.97415466  0.81928297  0.3653707  -1.49431003  1.6402011
 -0.46862724 -1.40085846  3.00557514 -1.18909803  0.        ]","[[  0.36777257  -0.30171865  -0.17333234   0.1885655 ]
 [ 11.64334447 -11.65089247   0.           0.        ]]",[ 3.28841614 -2.14021693],-5.12993,-0.403495842076,[-0.5774197  -0.52611899],[ 2.72644544 -2.93342543]
4,"[ 0.69894385  1.81027356  1.18283885 -0.27019183 -1.49430905  1.64019988
 -0.37252978 -1.96658234  2.89425854 -0.92690557  0.        ]","[[  0.63803725  -0.57216117  -0.17333234   0.1885655 ]
 [ 15.37078599 -15.38084487   0.           0.        ]]",[ 3.54567318 -2.20966484],-4.86466,-0.383277205989,[-0.5774197  -0.52611899],[ 2.920964   -2.86658001]
5,"[ 0.32045464  1.47690098  1.54635182 -0.92581429 -1.49430808  1.64019865
 -0.27831665 -2.52099847  2.68167162 -0.66478706  0.        ]","[[  0.98211675  -0.91645552  -0.17333234   0.1885655 ]
 [ 19.02513817 -19.03625688   0.           0.        ]]",[ 2.87801713 -2.60351242],-4.59599,-0.35256917928,[-0.5774197  -0.52611899],[ 3.22934866 -2.78723192]
6,"[-0.26541044  0.94086494  1.78278099 -1.39005551 -1.4943071   1.64019743
 -0.1859407  -3.06427162  2.35260149 -0.49439278  0.        ]","[[  1.39856776  -1.33312175  -0.17333234   0.1885655 ]
 [ 22.60822947 -22.61822242   0.           0.        ]]",[ 3.89948176 -3.76145692],-4.24289,-0.311457968407,[-0.5774197  -0.52611899],[ 3.46942306 -2.91322231]
7,"[-1.00005292  0.24745694  1.72970311 -1.38237267 -1.49430613  1.64019621
 -0.09536216 -3.59660098  1.93995896 -0.53289948  0.        ]","[[  1.8859813   -1.82070345  -0.17333234   0.1885655 ]
 [ 26.12160307 -26.12806332   0.           0.        ]]",[ 4.91185586 -3.26020498],-3.89863,-0.266467443933,[-0.5774197  -0.52611899],[ 4.09289885 -3.072258  ]
8,"[-1.69557577 -0.43464753  1.25604635 -0.66104774 -1.49430515  1.64019498
 -0.00655894 -4.11828126  1.54928194 -0.8748655   0.        ]","[[  2.44297304  -2.37777625  -0.17333234   0.1885655 ]
 [ 29.56611481 -29.56773234   0.           0.        ]]",[ 4.2436069  -3.49491642],-3.51662,-0.237405386713,[-0.5774197  -0.52611899],[ 5.3715353  -3.03516483]
9,"[-2.04899083 -0.81988325  0.37857819  0.77897909 -1.49430417  1.64019376
  0.08047298 -3.75511759  1.35075876 -1.50819111  0.        ]","[[  3.06816634  -3.00296377  -0.17333234   0.1885655 ]
 [ 32.94192133 -27.17336991   0.           0.        ]]",[ 6.52209978 -2.91267004],-3.23949,-0.252826186025,[-0.5774197  -0.52611899],[ 6.13394833 -3.18256283]
