timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.39932376 -0.34002739],"[[-0.01717623 -0.00422595 -0.1472367   0.13759489]
 [-0.00260498 -0.00081847  0.          0.        ]]",[ 1.20052917 -3.38744199],"[ 1.01790058  2.05670263  0.18871825  1.04856747 -1.28438192  1.17572685
 -0.82911771  0.36659473  2.73111928 -1.10749535  0.        ]",-3.97943,-0.384264128378,[ 1.38227105 -2.49417377]
1,[-0.39932376 -0.34002739],"[[ 0.02247814 -0.04398544 -0.1472367   0.13759489]
 [ 3.95486018 -3.96192366  0.          0.        ]]",[ 1.7354437  -2.22385086],"[ 1.0177435   2.05534516  0.24925532  0.94141593 -1.28438094  1.17572604
 -0.72443676 -0.22017006  2.73102433 -1.06678354  0.        ]",-3.9627,-0.382814786517,[ 1.26012266 -2.51624918]
2,[-0.39932376 -0.34002739],"[[ 0.14049626 -0.16217977 -0.1472367   0.13759489]
 [ 7.83403934 -7.84455611  0.          0.        ]]",[ 0.407145   -2.50948265],"[ 1.00345082  2.0381627   0.42873438  0.62464674 -1.28437996  1.17572523
 -0.62182663 -0.79531041  2.72311111 -0.94587904  0.        ]",-3.91783,-0.377845525112,[ 0.96982825 -2.57095838]
3,[-0.39932376 -0.34002739],"[[  0.3117976   -0.35724543  -0.1472367    0.13759489]
 [  9.29124967 -11.64931043   0.           0.        ]]",[ 0.85835266 -2.17492432],"[ 0.9463415   1.96747282  0.68329359  0.11720281 -1.28437898  1.17572442
 -0.58328109 -1.35891386  2.69079664 -0.80100693  0.        ]",-3.79998,-0.369650447038,[ 0.91722578 -2.55120564]
4,[-0.39932376 -0.34002739],"[[  0.52986421  -0.62765529  -0.1472367    0.13759489]
 [ 12.50476112 -15.37918105   0.           0.        ]]",[ 2.21443257 -2.67228204],"[ 0.81398882  1.78733003  0.98657126 -0.52322776 -1.28437799  1.17572361
 -0.49827887 -1.91142308  2.61420106 -0.65554004  0.        ]",-3.55888,-0.356668308959,[ 1.11959124 -2.48506546]
5,[-0.39932376 -0.34002739],"[[  0.81719007  -0.97191863  -0.1472367    0.13759489]
 [ 16.21558801 -19.03484048   0.           0.        ]]",[ 1.02566064 -3.3346242 ],"[ 0.54811269  1.44008319  1.32826646 -1.16680296 -1.28437701  1.1757228
 -0.40012197 -2.45293645  2.46065611 -0.48898035  0.        ]",-3.45297,-0.334464222384,[ 1.52640331 -2.38938713]
6,[-0.39932376 -0.34002739],"[[  1.17800425  -1.38856019  -0.1472367    0.13759489]
 [ 19.85388511 -22.61719779   0.           0.        ]]",[ 0.43482397 -1.91091646],"[ 0.09928094  0.89949771  1.62539306 -1.59133699 -1.28437603  1.175722
 -0.3038836  -2.98358715  2.2032328  -0.35069026  0.        ]",-3.31831,-0.300916341314,[ 2.05653811 -2.25649452]
7,[-0.39932376 -0.34002739],"[[  1.58842941  -1.87612389  -0.1472367    0.13759489]
 [ 21.1842014  -26.12741886   0.           0.        ]]",[ 3.54814324 -1.57311738],"[-0.49677458  0.21849973  1.74142307 -1.51128671 -1.28437505  1.17572119
 -0.26869469 -3.50354612  1.85633951 -0.35707359  0.        ]",-2.943,-0.260219044873,[ 2.87172985 -2.09747028]
8,[-0.39932376 -0.34002739],"[[  2.04764297  -2.4331937   -0.1472367    0.13759489]
 [ 24.72540209 -29.56805543   0.           0.        ]]",[ 5.22987998 -1.24318986],"[-1.15378397 -0.42994069  1.57134766 -0.6940668  -1.28437407  1.17572038
 -0.17502466 -4.01318943  1.46370249 -0.57645638  0.        ]",-2.55203,-0.222346139344,[ 3.89519024 -2.3433702 ]
9,[-0.39932376 -0.34002739],"[[  2.57697559  -3.05839497  -0.1472367    0.13759489]
 [ 28.19636501 -26.94318271   0.           0.        ]]",[ 5.01049097 -3.25334986],"[-1.72812166 -0.76509587  1.03187267  0.83592474 -1.28437308  1.17571957
 -0.08321251 -3.6243527   1.10958667 -1.03900992  0.        ]",-2.0983,-0.20955144221,[ 4.6555295  -2.62222099]
