timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.30670503 -0.26746851],"[[ 0.00982997  0.04330785 -0.10329946  0.10015519]
 [-0.0011426   0.00288645  0.          0.        ]]",[ 0.69358969 -1.95077077],"[ 1.02982644  2.05958851  0.19724659  1.141942   -0.90769805  0.85434291
 -0.85940718  0.3668009   2.32280847 -0.62277912  0.        ]",-3.3125,-0.326751763631,[ 0.74554205 -2.35158753]
1,[-0.30670503 -0.26746851],"[[  3.73517140e-02   3.62645553e-03  -1.03299463e-01   1.00155186e-01]
 [  2.74417086e+00  -3.95782269e+00   0.00000000e+00   0.00000000e+00]]",[ 1.96985667 -3.3884538 ],"[ 1.0288711   2.06088914  0.239041    1.03244187 -0.90769749  0.85434241
 -0.7854691  -0.21344662  2.32278745 -0.60868053  0.        ]",-3.12037,-0.326348612789,[ 0.63574755 -2.427279  ]
2,[-0.30670503 -0.26746851],"[[ 0.13139622 -0.11448686 -0.10329946  0.10015519]
 [ 6.64728304 -7.84055904  0.          0.        ]]",[ 0.45761372 -3.00398335],"[ 1.01722032  2.05172403  0.3813404   0.70709081 -0.90769693  0.85434191
 -0.6803489  -0.78227088  2.31699892 -0.54170863  0.        ]",-3.11489,-0.323829683411,[ 0.24853149 -2.51272559]
3,[-0.30670503 -0.26746851],"[[  0.28120082  -0.30947453  -0.10329946   0.10015519]
 [  8.32758609 -11.64551133   0.           0.        ]]",[-0.49702231 -4.18340441],"[ 0.97213877  1.99434161  0.60387039  0.18172679 -0.90769637  0.85434141
 -0.63509414 -1.33969894  2.29198331 -0.44522493  0.        ]",-2.99891,-0.318411880667,[-0.01054969 -2.50393152]
4,[-0.30670503 -0.26746851],"[[  0.42638645  -0.57979044  -0.10329946   0.10015519]
 [  6.19799905 -15.37366591   0.           0.        ]]",[ 0.40909478 -3.03921283],"[ 0.89823619  1.83195631  0.81057599 -0.4898537  -0.90769581  0.85434091
 -0.69244853 -1.88587427  2.24126385 -0.44610265  0.        ]",-2.91079,-0.312342064646,[ 0.13533482 -2.4781127 ]
5,[-0.30670503 -0.26746851],"[[  0.56536605  -0.92394162  -0.10329946   0.10015519]
 [  7.69494399 -19.02923582   0.           0.        ]]",[ 0.98019085 -1.89167291],"[ 0.80107502  1.50429628  0.99611687 -1.18032654 -0.90769525  0.85434041
 -0.65213199 -2.42141269  2.14173862 -0.54161592  0.        ]",-2.76527,-0.302965666602,[ 0.32696512 -2.45444798]
6,[-0.30670503 -0.26746851],"[[  0.75665866  -1.34048155  -0.10329946   0.10015519]
 [ 11.42199913 -22.61270148   0.           0.        ]]",[ 0.47435231 -2.32926899],"[ 0.62864681  0.97982011  1.22514734 -1.66508296 -0.90769469  0.85433991
 -0.55175344 -2.94638289  1.95621696 -0.61092761  0.        ]",-2.58329,-0.28320196827,[ 1.21465302 -2.31824183]
7,[-0.30670503 -0.26746851],"[[  1.00167264  -1.82796857  -0.10329946   0.10015519]
 [ 13.07388715 -26.12423907   0.           0.        ]]",[ 2.60426903 -2.32969743],"[ 0.35184155  0.30372199  1.46193531 -1.64718929 -0.90769413  0.85433941
 -0.507264   -3.4608087   1.66465701 -0.65750605  0.        ]",-2.31679,-0.251137936306,[ 2.13219404 -2.10416174]
8,[-0.30670503 -0.26746851],"[[  1.3002734   -2.38498692  -0.10329946   0.10015519]
 [ 16.77398868 -29.56603802   0.           0.        ]]",[ 3.33980306 -3.00183003],"[-0.04763048 -0.35863728  1.64613229 -0.87246514 -0.90769357  0.85433891
 -0.4076114  -3.96500867  1.25793022 -0.69972742  0.        ]",-2.01114,-0.207658113597,[ 2.84375906 -2.34849453]
9,[-0.30670503 -0.26746851],"[[  1.67214706  -3.01015497  -0.10329946   0.10015519]
 [ 20.40155026 -27.1429671    0.           0.        ]]",[ 5.08578458 -3.44938783],"[-0.58937846 -0.72875023  1.69358144  0.66065658 -0.90769301  0.85433841
 -0.30991249 -3.6100142   0.74983754 -0.76600023  0.        ]",-1.40642,-0.160174366677,[ 3.56497121 -2.49143982]
10,[-0.30670503 -0.26746851],"[[  2.11586679  -3.20746128  -0.10329946   0.10015519]
 [ 23.95821073   0.07137506   0.           0.        ]]",[ 3.19966376 -2.2400857 ],"[-1.20301581 -0.73779513  1.48124801  1.20412564 -0.90769245  0.85433791
 -0.21412312  0.3768417   0.60809919 -0.81723104  0.        ]",-1.54635,-0.151457711288,[ 3.00425267 -1.33059096]
11,[-0.30670503 -0.26746851],"[[  2.62999992  -3.15298438  -0.10329946   0.10015519]
 [ 27.44341496   3.72818991   0.           0.        ]]",[ 3.61877597  0.02898424],"[-1.72281443 -0.74074169  0.92599151  1.05387739 -0.90769189  0.85433741
 -0.12025825  0.9125586   0.69075379 -0.75300976  0.        ]",-1.58872,-0.153938695728,[ 2.9826436  -1.08473682]
12,[-0.30670503 -0.26746851],"[[  3.21314216  -3.07775441  -0.10329946   0.10015519]
 [ 30.85941061   3.78193464   0.           0.        ]]",[ 3.32500708 -1.08270517],"[-1.90732224 -0.73797869  0.07371056  0.84633211 -0.90769133  0.85433691
 -0.02825733  0.92043154  0.70125022 -0.61407718  0.        ]",-1.40561,-0.145655526254,[ 2.82482982 -0.94129056]
13,[-0.30670503 -0.26746851],"[[  3.86392396  -3.03047709  -0.10329946   0.10015519]
 [ 34.20763296   1.35721405   0.           0.        ]]",[ 2.13347299  0.7442065 ],"[-1.54385199 -0.73219273 -0.8220033   0.71633833 -0.90769077  0.85433641
  0.0619183   0.5652136   0.61741694 -0.53771585  0.        ]",-1.55776,-0.132780079328,[ 2.38815618 -0.97830319]
14,[-0.30670503 -0.26746851],"[[  4.58100734  -2.97402845  -0.10329946   0.10015519]
 [ 37.48973145   4.27798999   0.           0.        ]]",[ 1.41499323 -1.496662  ],"[-0.63323242 -0.7212109  -1.32366884  0.5620477  -0.90769021  0.85433591
  0.15031305  0.99310204  0.4884244  -0.58326322  0.        ]",-1.43191,-0.124178245335,[ 1.79864919 -1.15273106]
15,[-0.30670503 -0.26746851],"[[  5.36307676  -2.92903271  -0.10329946   0.10015519]
 [ 40.70652976   0.23514093   0.           0.        ]]",[ 0.56486944 -1.44363193],"[ 0.4501332  -0.70930339 -1.02636449  0.44008796 -0.90768965  0.85433541
  0.23694911  0.40083082  0.44036505 -0.77122893  0.        ]",-1.59644,-0.134748438372,[ 1.60812008 -1.34087896]
16,[-0.30670503 -0.26746851],"[[  6.19156047  -2.96408867  -0.10329946   0.10015519]
 [ 42.13711687  -3.72755556   0.           0.        ]]",[ 3.47141206 -1.87930823],"[ 1.02372915 -0.71881967  0.04331884  0.53501695 -0.90768909  0.85433491
  0.27547818 -0.17969812  0.54552858 -0.87602646  0.        ]",-1.50945,-0.151002539598,[ 1.96097207 -1.63210487]
17,[-0.30670503 -0.26746851],"[[  7.06566053  -3.03693974  -0.10329946   0.10015519]
 [ 45.26253701  -1.22570264   0.           0.        ]]",[ 2.14274694 -1.27873505],"[ 0.60223508 -0.73316607  1.2533071   0.73407325 -0.90768853  0.85433441
  0.35965321  0.18681957  0.63543381 -0.83536197  0.        ]",-1.67643,-0.155074469624,[ 2.66120529 -1.50234365]
18,[-0.30670503 -0.26746851],"[[  8.00164713  -3.03718788  -0.10329946   0.10015519]
 [ 48.32587557   0.60172562   0.           0.        ]]",[ 3.04559967 -1.72679875],"[-0.65694611 -0.73320196  1.68484237  0.7347541  -0.90768797  0.85433391
  0.4421562   0.45453502  0.72848801 -0.76692084  0.        ]",-1.55473,-0.158292796901,[ 3.22231865 -1.22890234]
19,[-0.30670503 -0.26746851],"[[  8.99829058  -3.02397641  -0.10329946   0.10015519]
 [ 51.3284572    0.60906569   0.           0.        ]]",[ 4.03206517 -1.9478081 ],"[-1.77936227 -0.73115129  0.81070686  0.69850944 -0.90768741  0.85433341
  0.52302284  0.45561015  0.73759684 -0.61197016  0.        ]",-1.27187,-0.14902648503,[ 3.26405096 -1.03213203]
20,[-0.30670503 -0.26746851],"[[ 10.05438912  -3.01421447  -0.10329946   0.10015519]
 [ 54.27159012   0.3670054    0.           0.        ]]",[ 2.99326065 -0.79724587],"[-1.62912333 -0.72947993 -0.71216714  0.67176419 -0.90768684  0.85433291
  0.60228835  0.42014847  0.61948536 -0.52478935  0.        ]",-1.28242,-0.13215411979,[ 2.71985722 -0.93308789]
21,[-0.30670503 -0.26746851],"[[ 11.16876586  -3.00860022  -0.10329946   0.10015519]
 [ 57.15647144   0.20262839   0.           0.        ]]",[ 1.99273984 -2.02884933],"[-0.18718551 -0.72845857 -1.31403473  0.6563974  -0.90768628  0.85433241
  0.67998496  0.3960673   0.49774742 -0.62721199  0.        ]",-1.45332,-0.128172440607,[ 2.06827307 -1.1333406 ]
22,[-0.30670503 -0.26746851],"[[ 12.34026731  -3.00589447  -0.10329946   0.10015519]
 [ 59.98425212   0.08465281   0.           0.        ]]",[ 1.73306388 -2.82743478],"[ 0.99247068 -0.7279505  -0.15823984  0.64899543 -0.90768572  0.85433191
  0.75614366  0.37878388  0.52869291 -0.81526427  0.        ]",-1.57417,-0.14493744743,[ 2.12019491 -1.4219892 ]
23,[-0.30670503 -0.26746851],"[[  1.35677628e+01  -3.00477085e+00  -1.03299463e-01   1.00155186e-01]
 [  6.27560606e+01   3.48988523e-02   0.00000000e+00   0.00000000e+00]]",[ 0.82774766 -2.91576309],"[ 0.35219416 -0.72773631  1.46169904  0.64592221 -0.90768516  0.85433141
  0.83079482  0.37149484  0.68953174 -0.84671734  0.        ]",-1.7291,-0.160477361568,[ 3.06462836 -1.34566009]
24,[-0.30670503 -0.26746851],"[[  1.48433013e+01  -3.00430981e+00  -1.03299463e-01   1.00155186e-01]
 [  6.47910036e+01   1.42372442e-02   0.00000000e+00   0.00000000e+00]]",[ 4.18021783 -0.10637193],"[-1.39478757 -0.72764769  1.33812714  0.64466116 -0.9076846   0.85433091
  0.88560033  0.3684678   0.7660985  -0.66142033  0.        ]",-1.4421,-0.154876753885,[ 3.5716207  -1.06067419]
