timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.08902778  2.17235677 -0.06477647  1.03094579 -0.21768726  1.69128851
 -0.98274933  0.36027634  1.54649829 -1.66998888  0.        ]","[[-0.0698656   0.05312235 -0.02680699  0.19393058]
 [-0.00379309 -0.00279714  0.          0.        ]]",[ 0.01752297 -1.93654514],-2.23577,-0.311550323606,[-0.1502777  -0.14552401],[ 1.57020068 -2.11572266]
1,"[ 1.0890884   2.17419851 -0.06382418  0.90786612 -0.21768711  1.69128439
 -0.98061654 -0.18973777  1.545352   -1.70709534  0.        ]","[[-0.06922977  0.01333885 -0.02680699  0.19393058]
 [ 0.06713487 -3.9623566   0.          0.        ]]",[ 1.09677544 -2.33478385],-2.1337,-0.31421055066,[-0.1502777  -0.14552401],[ 1.7613728  -1.96211958]
2,"[ 1.09189602  2.16662793 -0.00229615  0.54254848 -0.21768697  1.69128027
 -0.86172539 -0.7290714   1.54082503 -1.74521482  0.        ]","[[-0.02819476 -0.10486447 -0.02680699  0.19393058]
 [ 4.02318971 -7.84502897  0.          0.        ]]",[ 3.767271   -1.96978357],-1.96886,-0.316647780539,[-0.1502777  -0.14552401],[ 1.83086991 -1.86231875]
3,"[ 1.08661332  2.11182661  0.17671904 -0.04809505 -0.21768683  1.69127614
 -0.74518571 -1.25771511  1.52733422 -1.7126449   0.        ]","[[  0.09117621  -0.29994935  -0.02680699   0.19393058]
 [  7.9010061  -11.65075311   0.           0.        ]]",[ 0.95354753 -1.24291366],-2.04747,-0.312835392491,[-0.1502777  -0.14552401],[ 1.80767417 -1.80447829]
4,"[ 1.0355424   1.9527634   0.46283339 -0.8049398  -0.21768668  1.69127202
 -0.63646913 -1.77584819  1.48459065 -1.61684145  0.        ]","[[  0.28549142  -0.57039009  -0.02680699   0.19393058]
 [ 11.51851472 -15.38083127   0.           0.        ]]",[ 2.19900859 -2.54556452],-1.73513,-0.301360046229,[-0.1502777  -0.14552401],[ 1.77658176 -1.74412262]
5,"[ 0.88268082  1.62858613  0.82893348 -1.58630864 -0.21768654  1.6912679
 -0.52436682 -2.28365573  1.3826331  -1.47315767  0.        ]","[[  0.55328656  -0.91468753  -0.02680699   0.19393058]
 [ 15.24868614 -19.03661174   0.           0.        ]]",[ 0.64407925 -1.30926246],-1.6642,-0.280412993814,[-0.1502777  -0.14552401],[ 1.82160974 -1.59342134]
6,"[ 0.58139916  1.10676953  1.19791329 -2.14072901 -0.21768639  1.69126378
 -0.45678521 -2.78124224  1.19217825 -1.33678278  0.        ]","[[  0.8808219   -1.33136286  -0.02680699   0.19393058]
 [ 17.49744035 -22.61886621   0.           0.        ]]",[ 2.98043267 -1.30984286],-1.36727,-0.251060293761,[-0.1502777  -0.14552401],[ 1.92456961 -1.44091916]
7,"[ 0.10702566  0.43116444  1.47257556 -2.13419271 -0.21768625  1.69125965
 -0.34819088 -3.26889162  0.89785781 -1.26220049  0.        ]","[[  1.2670239   -1.81896679  -0.02680699   0.19393058]
 [ 21.11088678 -26.12966111   0.           0.        ]]",[ 2.94991889 -1.79286741],-1.17535,-0.216819115347,[-0.1502777  -0.14552401],[ 2.06165147 -1.32429123]
8,"[-0.5291882  -0.23410434  1.52354447 -1.27838598 -0.21768611  1.69125553
 -0.24172375 -3.74677223  0.5106676  -1.31132621  0.        ]","[[  1.72478569e+00  -2.37608097e+00  -2.68069941e-02   1.93930577e-01]
 [  2.46535516e+01  -2.95702335e+01   0.00000000e+00   0.00000000e+00]]",[ 0.50382128 -1.4029992 ],-1.12376,-0.189658067546,[-0.1502777  -0.14552401],[ 2.33902597 -1.1416775 ]
9,"[-1.17799949 -0.61075262  1.22400589  0.43378919 -0.21768596  1.69125141
 -0.19640472 -3.41511123  0.10014694 -1.57149211  0.        ]","[[  2.23298654e+00  -3.00132509e+00  -2.68069941e-02   1.93930577e-01]
 [  2.61615274e+01  -2.71827455e+01   0.00000000e+00   0.00000000e+00]]",[ 1.35941552 -0.91570907],-1.16564,-0.196592677811,[-0.1502777  -0.14552401],[ 2.53793716 -1.13196516]
10,"[-1.63387597 -0.62201285  0.5559773   1.05091401 -0.21768582  1.69124729
 -0.09294307  0.34896898  0.01603829 -1.68627691  0.        ]","[[  2.79076220e+00  -3.20117504e+00  -2.68069941e-02   1.93930577e-01]
 [  2.96041852e+01  -8.43016284e-02   0.00000000e+00   0.00000000e+00]]",[ 2.41170581 -2.15158997],-1.14421,-0.207300737357,[-0.1502777  -0.14552401],[ 2.38313985 -1.3582567 ]
11,"[-1.66664582 -0.62445172 -0.3677986   0.891075   -0.21768567  1.69124316
  0.00843827  0.86250577  0.04233947 -1.57875122  0.        ]","[[  3.41669342e+00  -3.14950613e+00  -2.68069941e-02   1.93930577e-01]
 [  3.29776212e+01   3.61276759e+00   0.00000000e+00   0.00000000e+00]]",[ 2.57898954 -1.51762203],-1.0668,-0.195816145072,[-0.1502777  -0.14552401],[ 2.17540479 -1.4050926 ]
12,"[-1.11084785 -0.62221024 -1.1965268   0.68975683 -0.21768553  1.69123904
  0.10780482  0.73178338 -0.02919142 -1.49086766  0.        ]","[[  4.10942017e+00  -3.08444174e+00  -2.68069941e-02   1.93930577e-01]
 [  3.62840154e+01   2.67167408e+00   0.00000000e+00   0.00000000e+00]]",[ 1.81611922 -1.48162494],-1.29065,-0.184326293998,[-0.1502777  -0.14552401],[ 1.93698859 -1.39946294]
13,"[-0.09615435 -0.61777113 -1.44321685  0.5634948  -0.21768539  1.69123492
  0.20520297  0.56598434 -0.12362128 -1.52534022  0.        ]","[[  4.86761743e+00  -3.04352849e+00  -2.68069941e-02   1.93930577e-01]
 [  3.95249122e+01   1.47805488e+00   0.00000000e+00   0.00000000e+00]]",[ 1.88481862 -0.984905  ],-1.40311,-0.186818435407,[-0.1502777  -0.14552401],[ 1.80535364 -1.35412788]
14,"[ 0.85225553 -0.61453129 -0.79921967  0.49785108 -0.21768524  1.6912308
  0.30067382  0.46175412 -0.14515748 -1.64278201  0.        ]","[[  5.68998915e+00  -3.02219685e+00  -2.68069941e-02   1.93930577e-01]
 [  4.27016789e+01   7.27682266e-01   0.00000000e+00   0.00000000e+00]]",[ 1.98641335 -0.2874403 ],-1.45549,-0.200002132087,[-0.1502777  -0.14552401],[ 1.86825562 -1.26495051]
15,"[ 1.03290748 -0.61262866  0.47231058  0.46432527 -0.2176851   1.69122668
  0.39425558  0.41440213 -0.06682666 -1.73543048  0.        ]","[[  6.57526556e+00  -3.01128185e+00  -2.68069941e-02   1.93930577e-01]
 [  4.58155880e+01   3.86787690e-01   0.00000000e+00   0.00000000e+00]]",[ 2.39210406 -0.47570745],-1.53283,-0.211405631289,[-0.1502777  -0.14552401],[ 2.06499648 -1.24347341]
16,"[ 0.14443609 -0.61164063  1.4594347   0.44799411 -0.21768495  1.69122255
  0.48598519  0.38463322  0.05140241 -1.70953624  0.        ]","[[  7.52220182e+00  -3.00595939e+00  -2.68069941e-02   1.93930577e-01]
 [  4.88678687e+01   1.72477334e-01   0.00000000e+00   0.00000000e+00]]",[ 2.22073904 -1.49092188],-1.40577,-0.210720580226,[-0.1502777  -0.14552401],[ 2.28904033 -1.38900495]
17,"[-1.19277991 -0.61130026  1.21152541  0.44252154 -0.21768481  1.69121843
  0.57589917  0.36570472  0.09829085 -1.57137133  0.        ]","[[  8.52957756e+00  -3.00417505e+00  -2.68069941e-02   1.93930577e-01]
 [  5.18597371e+01   3.62091453e-02   0.00000000e+00   0.00000000e+00]]",[ 2.75938094 -1.32181562],-0.993551,-0.196526906047,[-0.1502777  -0.14552401],[ 2.4164269  -1.35674739]
18,"[-1.69890447 -0.61123976 -0.21607193  0.44156305 -0.21768467  1.69121431
  0.66403334  0.3611346   0.01460491 -1.44896923  0.        ]","[[  9.59619651e+00  -3.00386258e+00  -2.68069941e-02   1.93930577e-01]
 [  5.47923856e+01   3.30984747e-03   0.00000000e+00   0.00000000e+00]]",[ 1.63790907 -2.32081014],-0.986025,-0.180571805448,[-0.1502777  -0.14552401],[ 2.21693873 -1.33824539]
19,"[-0.69489487 -0.61124143 -1.40498483  0.44159788 -0.21768452  1.69121019
  0.75042271  0.36033256 -0.12357932 -1.48129155  0.        ]","[[  1.07208860e+01  -3.00387405e+00  -2.68069941e-02   1.93930577e-01]
 [  5.76669804e+01  -2.46235741e-03   0.00000000e+00   0.00000000e+00]]",[ 1.86032868 -1.93787567],-1.32452,-0.181806985005,[-0.1502777  -0.14552401],[ 1.90131879 -1.28041291]
20,"[ 0.79384242 -0.61125064 -0.88503216  0.44175295 -0.21768438  1.69120607
  0.83510174  0.36036076 -0.1555944  -1.64843326  0.        ]","[[  1.19024964e+01  -3.00392473e+00  -2.68069941e-02   1.93930577e-01]
 [  6.04846688e+01  -2.25747129e-03   0.00000000e+00   0.00000000e+00]]",[ 2.6136246   0.39796259],-1.44185,-0.200571870473,[-0.1502777  -0.14552401],[ 1.94585443 -1.172086  ]
21,"[ 0.86748644 -0.60804512  0.85462127  0.39339129 -0.21768423  1.69120194
  0.9181044   0.57959314 -0.01883442 -1.7577014   0.        ]","[[  1.31399011e+01  -2.98813509e+00  -2.68069941e-02   1.93930577e-01]
 [  6.32465814e+01   1.57604004e+00   0.00000000e+00   0.00000000e+00]]",[ 0.34075365 -1.88319571],-1.63194,-0.214693970024,[-0.1502777  -0.14552401],[ 2.22664237 -1.2883625 ]
