timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.03776725  2.08330379  0.28578658  1.1643269   0.60737691 -0.52295898
 -0.89719832  0.36422045  0.87060495  1.09642343  0.        ]","[[ 0.09343873  0.06743686  0.06942593 -0.06100663]
 [-0.00335533 -0.00350793  0.          0.        ]]",[-2.03981419 -2.48349695],-1.88689,-0.16425275075,[-0.25483155 -0.25600153],[-1.91183949 -2.68497038]
1,"[ 1.04200208  2.08593833  0.22582963  1.05158375  0.60737658 -0.52295872
 -1.00574052 -0.2069213   0.88125929  0.97398627  0.        ]","[[ 0.05369721  0.02765498  0.06942593 -0.06100663]
 [-3.9576342  -3.96149447  0.          0.        ]]",[-2.75465707 -2.58974931],-1.8609,-0.159032082812,[-0.25483155 -0.25600153],[-1.39343524 -2.5247159 ]
2,"[ 1.04109038  2.08075561  0.04735343  0.71668836  0.60737626 -0.52295846
 -1.11213697 -0.76675874  0.87324474  0.60876764  0.        ]","[[-0.0643455  -0.09050069  0.06942593 -0.06100663]
 [-7.83374923 -7.84114389  0.          0.        ]]",[-1.35005493 -3.50405949],-1.61685,-0.144049882222,[-0.25483155 -0.25600153],[-0.55657691 -2.22520494]
3,"[ 0.99567004  2.0299722  -0.24304305  0.17406461  0.60737593 -0.5229582
 -1.21643685 -1.31550725  0.73314071  0.03508407  0.        ]","[[ -0.25914353  -0.28547854   0.06942593  -0.06100663]
 [-11.63349271 -11.64395342   0.           0.        ]]",[-0.70817499 -0.95526171],-1.46976,-0.123231412456,[-0.25483155 -0.25600153],[ 0.72364771 -1.5296762 ]
4,"[ 0.854129    1.87770185 -0.60393615 -0.51957305  0.60737561 -0.52295794
 -1.28701043 -1.82786985  0.32864611 -0.57949483  0.        ]","[[ -0.51760773  -0.553983     0.06942593  -0.06100663]
 [-14.20457506 -15.19462326   0.           0.        ]]",[ 0.98588479 -1.38782133],-1.24587,-0.110237667216,[-0.25483155 -0.25600153],[ 1.93337059 -0.38285089]
5,"[ 0.6453101   1.56420645 -0.8973388  -1.23992425  0.60737528 -0.52295768
 -1.17225193 -2.3559693  -0.27388044 -0.8937234   0.        ]","[[ -0.75975197  -0.89459511   0.06942593  -0.06100663]
 [-10.02389952 -18.85437235   0.           0.        ]]",[ 1.55650148 -0.07883909],-1.26893,-0.117643672768,[-0.25483155 -0.25600153],[ 2.29793215  0.75284308]
6,"[ 0.47412471  1.10278398 -1.05768765 -1.73778439  0.60737495 -0.52295742
 -1.05826392 -2.3472738  -0.79890423 -0.80248558  0.        ]","[[ -0.9185667   -1.27107857   0.06942593  -0.06100663]
 [ -5.87128471 -18.79415425   0.           0.        ]]",[ 3.26154762  2.46589162],-1.22211,-0.130157561282,[-0.25483155 -0.25600153],[ 2.29010224  1.55571747]
7,"[ 0.38336935  0.64502946 -1.12441702 -1.86275499  0.60737463 -0.52295716
 -0.94651763 -1.7223153  -1.08837226 -0.52775691  0.        ]","[[ -0.99515089  -1.60350828   0.06942593  -0.06100663]
 [ -1.80033065 -14.46322102   0.           0.        ]]",[ 3.36789549  1.84604587],-1.0784,-0.135173789898,[-0.25483155 -0.25600153],[ 2.17260766  1.76939321]
8,"[ 0.38828503  0.30577895 -1.12107308 -1.75425341  0.6073743  -0.5229569
 -0.83693128 -1.10970266 -1.17178609 -0.29029643  0.        ]","[[ -0.99110439  -1.85017768   0.06942593  -0.06100663]
 [  2.19194098 -10.21782931   0.           0.        ]]",[ 2.61415029  2.53334948],-0.986691,-0.131838178943,[-0.25483155 -0.25600153],[ 1.91533279  1.56132936]
9,"[ 0.48626158  0.09365926 -1.04790781 -1.59160779  0.60737398 -0.52295663
 -0.72948188 -0.50918371 -1.13618666 -0.16162548  0.        ]","[[-0.90799224 -2.01278014  0.06942593 -0.06100663]
 [ 6.10636584 -6.05624131  0.          0.        ]]",[ 1.09544735  0.18482102],-0.967645,-0.122609617643,[-0.25483155 -0.25600153],[ 1.39360881  1.07189703]
10,"[ 0.65760453 -0.04429793 -0.88366337 -1.43902607  0.60737365 -0.52295637
 -0.62413814 -0.38628197 -1.03268418 -0.1061451   0.        ]","[[-0.74736043 -2.12536003  0.06942593 -0.06100663]
 [ 9.9440833  -5.20453506  0.          0.        ]]",[ 1.28569733  1.76881449],-0.784895,-0.108347432713,[-0.25483155 -0.25600153],[ 0.60089618  0.94467252]
11,"[ 0.85902849 -0.11791717 -0.59487907 -1.33963713  0.60737333 -0.52295611
 -0.5208799   0.20000269 -0.87055143 -0.09412135  0.        ]","[[ -0.51073592  -2.18868646   0.06942593  -0.06100663]
 [ 13.70582718  -1.14159082   0.           0.        ]]",[-0.31762016  0.83454601],-0.749062,-0.0887764812557,[-0.25483155 -0.25600153],[-0.36988515  0.21998274]
12,"[ 0.99830147 -0.10586212 -0.23251942 -1.3568587   0.607373   -0.52295585
 -0.5628446   0.68019406 -0.66733623 -0.10193577  0.        ]","[[ -0.25195786  -2.17812994   0.06942593  -0.06100663]
 [ 12.17702046   2.18612948   0.           0.        ]]",[-0.54464344 -1.40700959],-0.681611,-0.0663500104342,[-0.25483155 -0.25600153],[-0.95261008 -0.47168523]
13,"[ 1.04332307 -0.10176937  0.0955299  -1.36261712  0.60737267 -0.52295559
 -0.62863655  0.10265732 -0.50090306 -0.05319151  0.        ]","[[-0.03246633 -2.17456361  0.06942593 -0.06100663]
 [ 9.78017326 -1.81618866  0.          0.        ]]",[-0.29160087 -0.225884  ],-0.654022,-0.0464439299768,[-0.25483155 -0.25600153],[-1.0613358   0.12467062]
