timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.04473923  2.08295573  0.23102831  0.6995478  -1.04403404 -0.36690078
 -0.90415561  0.36429788  2.37906834  0.67442536  0.        ]","[[ 0.06288245 -0.0926293  -0.12121796 -0.04309391]
 [ 0.00496596 -0.00232944  0.          0.        ]]",[-1.81770414 -2.30021205],-3.21172,-0.334167661291,[-0.2421701  -0.25034782],[-2.73174047 -2.4046216 ]
1,"[ 1.04720375  2.07673109  0.1712704   0.58662178 -1.04403315 -0.36690061
 -1.01341108 -0.20536549  2.37564372  0.552918    0.        ]","[[ 0.02330557 -0.13238785 -0.12121796 -0.04309391]
 [-3.94949907 -3.96033915  0.          0.        ]]",[-4.27574771 -3.85988762],-3.25982,-0.332226032781,[-0.2421701  -0.25034782],[-2.32875061 -2.37063122]
2,"[ 1.04113289  2.04541878 -0.00668343  0.25529648 -1.04403226 -0.36690044
 -1.12050932 -0.76375226  2.3264425   0.19747725  0.        ]","[[-0.09457699 -0.25052056 -0.12121796 -0.04309391]
 [-7.82589166 -7.84000061  0.          0.        ]]",[-1.41356199 -2.58378087],-2.90744,-0.324306580069,[-0.2421701  -0.25034782],[-1.71132171 -2.2256968 ]
3,"[ 0.98753297  1.95291318 -0.29501788 -0.26775701 -1.04403137 -0.36690027
 -1.22550203 -1.31107606  2.12497519 -0.3365483   0.        ]","[[ -0.28922202  -0.4454755   -0.12121796  -0.04309391]
 [-11.62608429 -11.64280278   0.           0.        ]]",[-1.54745756 -4.11495985],-2.52667,-0.304493916109,[-0.2421701  -0.25034782],[-0.72167993 -1.86136389]
4,"[ 0.82738162  1.74695343 -0.66567784 -0.91173357 -1.04403048 -0.3669001
 -1.32844988 -1.84753552  1.64786719 -0.87439496  0.        ]","[[ -0.55912693  -0.71572955  -0.12121796  -0.04309391]
 [-15.35227381 -15.37013399   0.           0.        ]]",[ 1.69303219  0.55919717],-2.21052,-0.264466714866,[-0.2421701  -0.25034782],[ 0.71552533 -0.99024236]
5,"[ 0.58439656  1.45078794 -0.97257642 -1.43813567 -1.04402959 -0.36689993
 -1.21081899 -1.48516541  1.04840343 -1.08237058  0.        ]","[[ -0.82345679  -0.99787104  -0.12121796  -0.04309391]
 [-11.09473734 -12.85240573   0.           0.        ]]",[ 1.24638196 -0.40175378],-1.7132,-0.211980465716,[-0.2421701  -0.25034782],[ 1.08283699 -0.51939797]
6,"[ 0.37861163  1.11044817 -1.13858534 -1.76482871 -1.0440287  -0.36689976
 -1.09546714 -1.67760819  0.59263768 -0.97172666  0.        ]","[[ -1.00346252  -1.26833478  -0.12121796  -0.04309391]
 [ -6.91968015 -14.18951386   0.           0.        ]]",[ 0.53551034  0.33049965],-1.47316,-0.162842578144,[-0.2421701  -0.25034782],[ 1.07676184  0.02114028]
7,"[ 0.23253018  0.74357607 -1.22387642 -1.89287303 -1.04402781 -0.36689959
 -1.033182   -1.44887223  0.30608531 -0.71220857  0.        ]","[[ -1.11923896  -1.53617972  -0.12121796  -0.04309391]
 [ -4.66533704 -12.6002709    0.           0.        ]]",[ 0.6637466   0.39386254],-1.27744,-0.119282789682,[-0.2421701  -0.25034782],[ 1.02472401  0.45574689]
8,"[ 0.14529304  0.41952115 -1.26443305 -1.83803119 -1.04402692 -0.36689942
 -0.95808533 -1.18856191  0.17326134 -0.44002042  0.        ]","[[ -1.18527613  -1.7700387   -0.12121796  -0.04309391]
 [ -1.94728373 -10.79164408   0.           0.        ]]",[-0.03827906 -0.07042103],-1.12719,-0.0863948811756,[-0.2421701  -0.25034782],[ 0.85506582  0.73815036]
9,"[ 0.0911575   0.13254383 -1.28608352 -1.6510954  -1.04402603 -0.36689925
 -0.96122399 -1.19793858  0.13096803 -0.1839456   0.        ]","[[ -1.22536191  -1.98652532  -0.12121796  -0.04309391]
 [ -2.06091315 -10.85680144   0.           0.        ]]",[ 0.87541338  1.42012089],-1.08679,-0.0626832559236,[-0.2421701  -0.25034782],[ 0.97504604  1.1558305 ]
10,"[ 0.08291849 -0.08111866 -1.28915158 -1.40975068 -1.04402514 -0.36689908
 -0.86437284 -0.59714588  0.15159984  0.00292867  0.        ]","[[-1.23141045 -2.16177938 -0.12121796 -0.04309391]
 [ 1.44453577 -6.68249723  0.          0.        ]]",[-0.48484239  1.32010141],-1.00765,-0.0535573963897,[-0.2421701  -0.25034782],[ 0.62559366  0.90565836]
