timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.48299897 -0.44884089],"[[ 0.07837202 -0.05417567 -0.00332402 -0.16830183]
 [ 0.00432532 -0.00347633  0.          0.        ]]",[-3.74714406 -3.26904597],"[ 1.0059462   2.04552474  0.36028821  0.95022294 -0.03165381 -1.45324472
 -0.80397001  0.36644097  1.57399249  2.28713561  0.        ]",-4.70352,-0.278081390336,[-3.92955375 -2.2831254 ]
1,[-0.48299897 -0.44884089],"[[  3.87825431e-02  -9.39569094e-02  -3.32402379e-03  -1.68301826e-01]
 [ -3.95011588e+00  -3.96146135e+00   0.00000000e+00   0.00000000e+00]]",[-3.66330392 -1.99488649],"[ 1.00943229  2.04133561  0.29972647  0.84501867 -0.0316538  -1.45324358
 -0.90717431 -0.22588329  1.57480139  2.1526666   0.        ]",-4.65288,-0.27018335556,[-3.42665267 -1.79334164]
2,[-0.48299897 -0.44884089],"[[ -7.91119402e-02  -2.12111839e-01  -3.32402379e-03  -1.68301826e-01]
 [ -7.82646260e+00  -7.84110119e+00   0.00000000e+00   0.00000000e+00]]",[-2.81171218 -0.31453995],"[ 1.00585762  2.01573139  0.11919801  0.53551307 -0.03165379 -1.45324245
 -1.00834037 -0.80648282  1.535411    1.75694917  0.        ]",-4.38758,-0.244983959313,[-2.48892999 -1.23763728]
3,[-0.48299897 -0.44884089],"[[ -2.73777459e-01  -3.79856779e-01  -3.32402379e-03  -1.68301826e-01]
 [ -1.16274993e+01  -8.92974910e+00   0.00000000e+00   0.00000000e+00]]",[-1.85964434 -0.45411281],"[ 0.95453248  1.94622259 -0.17402588  0.11049561 -0.03165378 -1.45324132
 -1.10754085 -0.96940183  1.35565923  1.17936138  0.        ]",-3.82303,-0.201182741017,[-1.15123451 -0.88630819]
4,[-0.48299897 -0.44884089],"[[ -5.43712305e-01  -5.74701985e-01  -3.32402379e-03  -1.68301826e-01]
 [ -1.53537040e+01  -1.05493337e+01   0.00000000e+00   0.00000000e+00]]",[-0.19681919  0.39065807],"[ 0.79361544  1.81912352 -0.5524638  -0.34776377 -0.03165377 -1.45324019
 -1.20478821 -1.21177685  0.93721304  0.57735334  0.        ]",-3.14609,-0.138119229825,[ 0.62243676 -0.29082114]
5,[-0.48299897 -0.44884089],"[[ -8.55568338e-01  -7.68065229e-01  -3.32402379e-03  -1.68301826e-01]
 [ -1.58303142e+01  -8.79281387e+00   0.00000000e+00   0.00000000e+00]]",[ 1.86120589  0.2781904 ],"[ 0.49272345  1.64831251 -0.91662021 -0.74864171 -0.03165377 -1.45323906
 -1.21722623 -0.94890789  0.31804298  0.20945168  0.        ]",-2.58385,-0.0653534174618,[ 2.01009583 -0.07161844]
6,[-0.48299897 -0.44884089],"[[ -1.12935056e+00  -9.31130065e-01  -3.32402379e-03  -1.68301826e-01]
 [ -1.15620305e+01  -7.51794407e+00   0.00000000e+00   0.00000000e+00]]",[ 2.17413121  0.12992782],"[ 0.14889842  1.47432985 -1.14525068 -1.03386485 -0.03165376 -1.45323793
 -1.10583013 -0.75811945 -0.25832011  0.18669094  0.        ]",-2.09936,-0.0200111629705,[ 2.48005748  0.14753133]
7,[-0.48299897 -0.44884089],"[[ -1.31860728e+00  -1.07484239e+00  -3.32402379e-03  -1.68301826e-01]
 [ -7.37749692e+00  -6.85551666e+00   0.00000000e+00   0.00000000e+00]]",[ 1.57712441 -0.13484577],"[-0.1184721   1.30215611 -1.24368603 -1.2386525  -0.03165375 -1.4532368
 -0.99661991 -0.65898493 -0.64927072  0.35453031  0.        ]",-1.91805,-0.0524596153784,[ 2.58447886  0.34002572]
8,[-0.48299897 -0.44884089],"[[ -1.42499664e+00  -1.21595759e+00  -3.32402379e-03  -1.68301826e-01]
 [ -3.27503956e+00  -7.25467864e+00   0.00000000e+00   0.00000000e+00]]",[ 2.17448253  0.18462417],"[-0.27529439  1.11949374 -1.27590005 -1.39296485 -0.03165374 -1.45323567
 -0.88955185 -0.71872048 -0.86962935  0.56597973  0.        ]",-2.0158,-0.0803761307979,[ 2.4540205   0.77113014]
9,[-0.48299897 -0.44884089],"[[ -1.45014999e+00  -1.35228478e+00  -3.32402379e-03  -1.68301826e-01]
 [  7.46400130e-01  -6.38093692e+00   0.00000000e+00   0.00000000e+00]]",[ 1.51317335  1.01951884],"[-0.31279935  0.93365907 -1.28101921 -1.4951154  -0.03165373 -1.45323454
 -0.78459829 -0.58796213 -0.95112625  0.73433973  0.        ]",-2.12056,-0.094140636683,[ 2.06150937  0.89722532]
10,[-0.48299897 -0.44884089],"[[ -1.39567452e+00  -1.43891632e+00  -3.32402379e-03  -1.68301826e-01]
 [  4.68809214e+00  -2.29580063e+00   0.00000000e+00   0.00000000e+00]]",[ 0.19042953  0.61802381],"[-0.2317495   0.81237123 -1.26871919 -1.53514677 -0.03165373 -1.45323341
 -0.68172608  0.02339123 -0.91539653  0.77845287  0.        ]",-2.15725,-0.0917275673563,[ 1.35279715  0.0509764 ]
11,[-0.48299897 -0.44884089],"[[ -1.29528671e+00  -1.45982381e+00  -3.32402379e-03  -1.68301826e-01]
 [  5.34848034e+00   1.96749580e-01   0.00000000e+00   0.00000000e+00]]",[ 1.06185835 -0.27237313],"[-0.08460258  0.78285475 -1.23436253 -1.54186151 -0.03165372 -1.45323228
 -0.66449075  0.39640911 -0.80853696  0.71500297  0.        ]",-1.9658,-0.0776483766088,[ 0.86745203 -0.57838136]
12,[-0.48299897 -0.44884089],"[[ -1.14967086e+00  -1.46675432e+00  -3.32402379e-03  -1.68301826e-01]
 [  9.20028877e+00  -8.86147272e-01   0.00000000e+00   0.00000000e+00]]",[-1.1649371  -1.28525097],"[ 0.12112851  0.77305447 -1.15826362 -1.54383235 -0.03165371 -1.45323115
 -0.56396439  0.23435008 -0.63774     0.62246715  0.        ]",-1.94833,-0.0554769431593,[-0.28399053 -0.50779843]
13,[-0.48299897 -0.44884089],"[[ -1.00718904e+00  -1.52401844e+00  -3.32402379e-03  -1.68301826e-01]
 [  5.06165719e+00  -4.82718398e+00   0.00000000e+00   0.00000000e+00]]",[ 0.2261802   0.53582668],"[ 0.30986062  0.69185298 -1.05513402 -1.55527072 -0.0316537  -1.45323002
 -0.67197597 -0.35543864 -0.49035108  0.61001422  0.        ]",-1.79122,-0.0392906179054,[-0.3324382   0.67925984]
