timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.51347458 -0.47025225],"[[ 0.01367997 -0.03088149 -0.08117359 -0.10371592]
 [-0.00140106  0.00218229  0.          0.        ]]",[-4.44071391 -1.60863886],"[ 1.0080331   2.04015785  0.27221489  1.02686876 -0.70783073 -0.89708649
 -0.79312152  0.36724931  2.24778598  1.51418234  0.        ]",-4.83398,-0.308894291298,[-3.80799913 -2.36731219]
1,[-0.51347458 -0.47025225],"[[-0.02602286 -0.07055068 -0.08117359 -0.10371592]
 [-3.95572401 -3.95591422  0.          0.        ]]",[-4.48199379 -1.99812043],"[ 1.00766228  2.03729015  0.21129148  0.92242291 -0.70783048 -0.89708611
 -0.89587622 -0.22772785  2.24338963  1.37797283  0.        ]",-4.79839,-0.304395992336,[-3.39358568 -2.12470961]
2,[-0.51347458 -0.47025225],"[[-0.14402824 -0.18859577 -0.08117359 -0.10371592]
 [-7.83194088 -7.83566488  0.          0.        ]]",[-2.45998852 -1.90478673],"[ 0.99252266  2.01556723  0.03095761  0.61398798 -0.70783023 -0.89708573
 -0.99660122 -0.810928    2.18836761  0.97982151  0.        ]",-4.51135,-0.28909445297,[-2.71036911 -1.81049871]
3,[-0.51347458 -0.47025225],"[[ -0.33879199  -0.38346494  -0.08117359  -0.10371592]
 [-11.63189377 -11.63856168   0.           0.        ]]",[-0.85078512 -1.41835039],"[ 0.92225124  1.93734742 -0.25880394  0.12187352 -0.70782998 -0.89708535
 -1.09534435 -1.38257497  1.96816621  0.38162872  0.        ]",-3.93881,-0.258036490386,[-1.39741659 -1.1444248 ]
4,[-0.51347458 -0.47025225],"[[ -0.60288723  -0.65363743  -0.08117359  -0.10371592]
 [-14.76743667 -15.36622383   0.           0.        ]]",[ 0.00347432 -1.18091833],"[ 0.74168751  1.74713066 -0.61893959 -0.49490882 -0.70782973 -0.89708497
 -1.17682236 -1.94291138  1.4576247  -0.21312123  0.        ]",-3.23419,-0.205776165002,[ 0.1494453  -0.13167804]
5,[-0.51347458 -0.47025225],"[[ -0.89517795  -0.99763198  -0.08117359  -0.10371592]
 [-14.46293524 -19.02101596   0.           0.        ]]",[ 0.78241227  0.28973385],"[ 0.44191147  1.38865615 -0.94626849 -1.10686343 -0.70782948 -0.89708459
 -1.16890909 -2.49229164  0.7092286  -0.4394262   0.        ]",-2.69556,-0.134339554904,[ 1.05222368  1.17766666]
6,[-0.51347458 -0.47025225],"[[ -1.15054037  -1.36276557  -0.08117359  -0.10371592]
 [-11.08439089 -17.49741712   0.           0.        ]]",[ 0.92100508  2.18032689],"[ 0.11331927  0.91024255 -1.1498563  -1.47135595 -0.70782923 -0.89708421
 -1.08111537 -2.2632629   0.06827356 -0.15551959  0.        ]",-2.42885,-0.0617732021791,[ 1.39572561  2.2729671 ]
7,[-0.51347458 -0.47025225],"[[ -1.33349124  -1.66951372  -0.08117359  -0.10371592]
 [ -7.2231889  -13.19175241   0.           0.        ]]",[ 1.1765245   3.17559641],"[-0.14804505  0.47552877 -1.24038326 -1.51536246 -0.70782898 -0.89708383
 -0.98077965 -1.61603999 -0.24612501  0.31243959  0.        ]",-2.22818,-0.00966615867261,[ 1.28510511  2.56905866]
8,[-0.51347458 -0.47025225],"[[-1.43682759 -1.8910045  -0.08117359 -0.10371592]
 [-3.12383266 -8.97138796  0.          0.        ]]",[ 0.74361865  1.58427391],"[-0.30149239  0.16746239 -1.26963925 -1.39418526 -0.70782873 -0.89708345
 -0.87425547 -0.98164045 -0.32466155  0.67401458  0.        ]",-2.143,-0.0284302564545,[ 1.09860754  2.42363358]
9,[-0.51347458 -0.47025225],"[[-1.46915943 -2.02892494 -0.08117359 -0.10371592]
 [-0.11923503 -4.83443556  0.          0.        ]]",[ 0.42834876  2.15868812],"[-0.35002309 -0.01421723 -1.27546971 -1.25632809 -0.70782848 -0.89708307
 -0.79617919 -0.35977965 -0.30943114  0.86351656  0.        ]",-2.20279,-0.0442173634477,[ 0.9953351   1.86116171]
10,[-0.51347458 -0.47025225],"[[-1.45451154 -2.0849267  -0.08117359 -0.10371592]
 [ 1.57839902 -0.77925005  0.          0.        ]]",[ 1.40585472  0.2345869 ],"[-0.3280133  -0.08475867 -1.27302448 -1.18735462 -0.70782823 -0.89708268
 -0.75206503  0.24979004 -0.28299293  0.91065077  0.        ]",-2.08866,-0.0477972772726,[ 0.87845588  1.07181168]
11,[-0.51347458 -0.47025225],"[[-1.38354125 -2.09103946 -0.08117359 -0.10371592]
 [ 5.50554507  0.16484666  0.          0.        ]]",[-0.11520902  0.62660501],"[-0.22199251 -0.09232938 -1.25656098 -1.17938557 -0.70782798 -0.8970823
 -0.65001594  0.39170525 -0.24530871  0.85059977  0.        ]",-2.03068,-0.0416306054361,[ 0.11215635  0.66959673]
12,[-0.51347458 -0.47025225],"[[-1.27910137 -2.06288018 -0.08117359 -0.10371592]
 [ 4.94030544  2.64282042  0.          0.        ]]",[-0.18761602 -0.34670043],"[-0.06869973 -0.05723826 -1.21856152 -1.21537768 -0.70782773 -0.89708192
 -0.66470375  0.76419064 -0.19211099  0.72614805  0.        ]",-1.8685,-0.0299127514061,[-0.15599135 -0.11518103]
13,[-0.51347458 -0.47025225],"[[-1.18872753 -2.02432095 -0.08117359 -0.10371592]
 [ 4.09989566  1.21784776  0.          0.        ]]",[-0.83773024  0.54500244],"[ 0.06018364 -0.00832685 -1.17273341 -1.2616686  -0.70782748 -0.89708154
 -0.68654199  0.54999048 -0.13634366  0.60735834  0.        ]",-1.86413,-0.020712609845,[-0.44694927  0.04886037]
14,[-0.51347458 -0.47025225],"[[-1.14081658 -1.97855108 -0.08117359 -0.10371592]
 [ 0.70252321  3.35201981  0.          0.        ]]",[-0.9710995  -0.99387365],"[ 0.12670986  0.05092975 -1.14369621 -1.31203771 -0.70782723 -0.89708116
 -0.77482418  0.87079607 -0.10132027  0.51706604  0.        ]",-1.75529,-0.0165439332551,[-0.13757402 -0.55058491]
15,[-0.51347458 -0.47025225],"[[-1.1654688  -1.95165749 -0.08117359 -0.10371592]
 [-3.15487679 -0.64931711  0.          0.        ]]",[ 0.71148726  0.66353765],"[ 0.09265031  0.08630795 -1.15904033 -1.33927522 -0.70782698 -0.89708078
 -0.87506036  0.26932024 -0.12029163  0.50364406  0.        ]",-1.9272,-0.0140167344135,[ 0.40339416  0.49313229]
16,[-0.51347458 -0.47025225],"[[-1.19968617 -1.93815636 -0.08117359 -0.10371592]
 [-0.27645237  1.99062545  0.          0.        ]]",[-0.85239925  0.56782139],"[ 0.04477972  0.10421457 -1.17891603 -1.35228236 -0.70782673 -0.8970804
 -0.80026269  0.66615283 -0.14732156  0.51426206  0.        ]",-1.81461,-0.012553884624,[ 0.18315279 -0.26100409]
17,[-0.51347458 -0.47025225],"[[-1.23901434 -1.87617756 -0.08117359 -0.10371592]
 [-3.6451205   4.19990676  0.          0.        ]]",[ 0.20784863 -1.49518732],"[-0.01103015  0.18756384 -1.19969106 -1.40620682 -0.70782648 -0.89708002
 -0.88779892  0.99824877 -0.17815329  0.47293229  0.        ]",-1.75205,-0.00732081384971,[ 0.83046436 -0.85484982]
18,[-0.51347458 -0.47025225],"[[-1.30293383 -1.83274205 -0.08117359 -0.10371592]
 [-2.74981776  0.15711247  0.          0.        ]]",[ 1.58159796 -0.32831362],"[-0.10332271  0.24697575 -1.22865682 -1.43825349 -0.70782623 -0.89707964
 -0.86453366  0.39054088 -0.23002036  0.47684135  0.        ]",-1.84874,-0.00703642392012,[ 0.85485816  0.02061605]
19,[-0.51347458 -0.47025225],"[[-1.31767046 -1.84267872 -0.08117359 -0.10371592]
 [ 1.26278949 -1.14643614  0.          0.        ]]",[-0.32277401  0.04879684],"[-0.12484637  0.23331864 -1.23448071 -1.43134269 -0.70782598 -0.89707926
 -0.76026367  0.19459299 -0.24190473  0.50194437  0.        ]",-1.8558,-0.0097249990542,[ 0.33065933  0.25235051]
