timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.5947845  -0.56905317],"[[ 0.08343978 -0.04886418 -0.16530883 -0.17285804]
 [-0.00202799 -0.00160372  0.          0.        ]]",[-6.0252336  -2.56635993],"[ 0.99890433  2.01254916  0.40734822  1.02873544 -1.43729135 -1.49560478
 -0.76037863  0.36581948  3.03875059  2.52433418  0.        ]",-6.80237,-0.418054430582,[-6.22502232 -1.30157483]
1,[-0.5947845  -0.56905317],"[[ 0.04372451 -0.08860834 -0.16530883 -0.17285804]
 [-3.95634227 -3.95962568  0.          0.        ]]",[-5.29303708 -1.01873753],"[ 1.00277386  2.00863965  0.34639253  0.92579082 -1.43729051 -1.49560385
 -0.86194167 -0.23725739  3.04054287  2.38254202  0.        ]",-6.76949,-0.412781803094,[-5.78884268 -0.75890899]
2,[-0.5947845  -0.56905317],"[[-0.07429323 -0.20672692 -0.16530883 -0.17285804]
 [-7.83256141 -7.83930205  0.          0.        ]]",[-5.94168968  0.00684695],"[ 1.00000873  1.98377277  0.16500487  0.62261268 -1.43728966 -1.49560292
 -0.96149885 -0.82839677  3.00252763  1.96524814  0.        ]",-6.51172,-0.394512046539,[-5.10881329 -0.18648326]
3,[-0.5947845  -0.56905317],"[[ -0.26908409  -0.36166823  -0.16530883  -0.17285804]
 [-11.63391244  -7.65542758   0.           0.        ]]",[-3.57959763 -0.2343635 ],"[ 0.94904975  1.92164012 -0.12971704  0.23683489 -1.43728881 -1.49560199
 -1.05913302 -0.80037988  2.82759845  1.36742402  0.        ]",-5.83109,-0.359873534549,[-3.93202901 -0.05706608]
4,[-0.5947845  -0.56905317],"[[ -0.53914725  -0.52255007  -0.16530883  -0.17285804]
 [-15.36007714  -8.43013678   0.           0.        ]]",[-1.71187388 -0.91479495],"[ 0.78668364  1.82320503 -0.51046387 -0.14032013 -1.43728796 -1.49560106
 -1.154836   -0.91842068  2.43039814  0.74276158  0.        ]",-4.94519,-0.305801598443,[-2.25019598  0.35359907]
5,[-0.5947845  -0.56905317],"[[ -0.88299145  -0.72580148  -0.16530883  -0.17285804]
 [-19.01239786 -11.8834267    0.           0.        ]]",[-0.69218491  1.77742417],"[ 0.44421014  1.65344456 -0.9091766  -0.56781338 -1.43728712 -1.49560013
 -1.24864226 -1.44459178  1.73566516  0.29832734  0.        ]",-4.10382,-0.225075264588,[-0.13393009  1.53376627]
6,[-0.5947845  -0.56905317],"[[ -1.28697246  -0.92136175  -0.16530883  -0.17285804]
 [-21.37776182  -7.68651188   0.           0.        ]]",[ 1.19686724  2.1237598 ],"[-0.09995536  1.4483961  -1.1973254  -0.91234153 -1.43728627 -1.4955992
 -1.30939402 -0.80511483  0.89646612  0.32952506  0.        ]",-3.38786,-0.128357037983,[ 1.80315018  1.69088149]
7,[-0.5947845  -0.56905317],"[[ -1.67060913  -1.03383611  -0.16530883  -0.17285804]
 [-17.00029354  -3.57469294   0.           0.        ]]",[ 3.10397852  1.1973818 ],"[-0.68225017  1.31495798 -1.25120359 -1.07550819 -1.43728542 -1.49559827
 -1.19696179 -0.17860397  0.27081765  0.75750874  0.        ]",-3.00481,-0.0617940561503,[ 2.18185735  1.35795951]
8,[-0.5947845  -0.56905317],"[[ -1.96755554  -1.06489493  -0.16530883  -0.17285804]
 [-12.70853262   0.45530916   0.           0.        ]]",[ 2.90492198 -0.12342004],"[-1.12208032  1.27640449 -1.13938152 -1.11567636 -1.43728458 -1.49559734
 -1.08673099  0.43544058 -0.06186348  1.22498323  0.        ]",-2.84173,-0.0707996349797,[ 2.50060034  0.53691816]
9,[-0.5947845  -0.56905317],"[[-2.1795026  -1.06078924 -0.16530883 -0.17285804]
 [-8.50019806 -0.04313196  0.          0.        ]]",[ 1.9642239   1.11378424],"[-1.40638288  1.28153937 -0.98261074 -1.11049079 -1.43728373 -1.49559641
 -0.97864303  0.35949385 -0.22363095  1.59366139  0.        ]",-3.13443,-0.101669996457,[ 2.34180474  0.73956084]
