timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[ 0.01568544  0.00735896],"[[-0.06301054 -0.04361126  0.1378466   0.07268016]
 [-0.00027108 -0.00085902  0.          0.        ]]",[ 1.24441204  0.85596489],"[ 1.05063005  1.12818313 -0.17751418  0.01507742  1.15300263  0.61599607
 -0.25924516  0.0264221   0.18351023 -0.6105293   0.        ]",-0.68811,-0.1153752997,[ 0.06471502 -0.01584698]
1,[ 0.01568544  0.00735896],"[[-0.02333862 -0.00963807  0.1378466   0.07268016]
 [ 3.95429962  3.38689295  0.          0.        ]]",[ 0.77025608  0.35106103],"[ 1.05292023  1.12923866 -0.11635235  0.0707785   1.15289691  0.61596262
  0.10172042  0.46946132  0.18796081 -0.53268249  0.        ]",-0.710809,-0.106670861451,[ 0.06506669 -0.01511991]
2,[ 0.01568544  0.00735896],"[[ 0.08552936  0.07136231  0.1378466   0.07268016]
 [ 6.92262297  4.7087407   0.          0.        ]]",[ 1.1998141   0.13982748],"[ 1.0481358   1.12594229  0.05148358  0.20354092  1.15279121  0.61592917
  0.37266014  0.64230667  0.17808473 -0.32778131  0.        ]",-0.671325,-0.084652410631,[ 0.06514261 -0.0149874 ]
3,[ 0.01568544  0.00735896],"[[  0.26229729   0.17014164   0.1378466    0.07268016]
 [ 10.74147105   5.167658     0.           0.        ]]",[ 0.92088075 -0.29754775],"[ 1.0056368   1.11063273  0.31979909  0.36431983  1.15268554  0.61589573
  0.72122337  0.7022874   0.10641568 -0.02844776  0.        ]",-0.666456,-0.0586120704068,[ 0.06550908 -0.01484654]
4,[ 0.01568544  0.00735896],"[[  0.51155168   0.26063287   0.1378466    0.07268016]
 [ 14.17255228   3.88572068   0.           0.        ]]",[ 1.7419521  -1.04472665],"[ 0.87530786  1.08581282  0.67507296  0.50926448  1.1525799   0.6158623
  1.03435381  0.53459183 -0.0780838   0.31854984  0.        ]",-0.64735,-0.0600307657148,[ 0.06639381 -0.01525411]
5,[ 0.01568544  0.00735896],"[[  0.83189766   0.29783067   0.1378466    0.07268016]
 [ 17.84977342  -0.15250645   0.           0.        ]]",[-2.13332865  1.03414239],"[ 0.59961492  1.07261068  1.0603204   0.56789213  1.1524743   0.61582887
  1.369882    0.00640463 -0.39128263  0.62688896  0.        ]",-0.866497,-0.103426681425,[ 0.06749131 -0.01616784]
6,[ 0.01568544  0.00735896],"[[  1.14564489   0.33455157   0.1378466    0.07268016]
 [ 13.53933413   3.81140257   0.           0.        ]]",[ 1.20583044  0.03984066],"[ 0.2371401   1.05792004  1.32526468  0.62511168  1.15236872  0.61579544
  0.97633252  0.52486507 -0.77363814  0.8030587   0.        ]",-0.800184,-0.154543930901,[ 0.06922657 -0.01573412]
7,[ 0.01568544  0.00735896],"[[  1.45343785   0.41158806   0.1378466    0.07268016]
 [ 17.22770381   3.89194286   0.           0.        ]]",[-0.24401154  0.99551518],"[-0.17303955  1.02193717  1.45185896  0.74273068  1.15226317  0.61576202
  1.31288181  0.53537309 -1.20606014  0.82846673  0.        ]",-0.965588,-0.205849352088,[ 0.07097882 -0.01500927]
8,[ 0.01568544  0.00735896],"[[  1.78487709   0.52820306   0.1378466    0.07268016]
 [ 15.92064858   7.75666625   0.           0.        ]]",[-0.61843563 -0.36511016],"[-0.63066039  0.95437346  1.42707549  0.91315541  1.15215764  0.61572861
  1.19345782  1.04082949 -1.66275597  0.66157247  0.        ]",-1.10133,-0.256427766802,[ 0.07262845 -0.01430485]
9,[ 0.01568544  0.00735896],"[[  2.07559462   0.66729505   0.1378466    0.07268016]
 [ 13.16025091   6.1578654    0.           0.        ]]",[ 0.10853143 -0.32795813],"[-1.00720029  0.85428341  1.26969925  1.10154028  1.15205215  0.6156952
  0.94141854  0.83163682 -1.99036003  0.34762582  0.        ]",-1.10402,-0.293285303593,[ 0.07337526 -0.01430281]
